step,train_steps,train_time_ms,step_avg_ms
561,2330,34442.0,61.39
562,2330,34503.0,61.39
563,2330,34563.0,61.39
564,2330,34625.0,61.39
565,2330,34685.0,61.39
566,2330,34746.0,61.39
567,2330,34807.0,61.39
568,2330,34869.0,61.39
569,2330,34930.0,61.39
570,2330,34992.0,61.39
571,2330,35053.0,61.39
572,2330,35114.0,61.39
573,2330,35176.0,61.39
574,2330,35237.0,61.39
575,2330,35298.0,61.39
576,2330,35359.0,61.39
577,2330,35421.0,61.39
578,2330,35483.0,61.39
579,2330,35543.0,61.39
580,2330,35604.0,61.39
581,2330,35665.0,61.39
582,2330,35726.0,61.39
583,2330,35787.0,61.38
584,2330,35849.0,61.39
585,2330,35910.0,61.38
586,2330,35971.0,61.38
587,2330,36032.0,61.38
588,2330,36094.0,61.38
589,2330,36154.0,61.38
590,2330,36216.0,61.38
591,2330,36277.0,61.38
592,2330,36339.0,61.38
593,2330,36401.0,61.38
594,2330,36463.0,61.38
595,2330,36523.0,61.38
596,2330,36585.0,61.38
597,2330,36646.0,61.38
598,2330,36707.0,61.38
599,2330,36767.0,61.38
600,2330,36829.0,61.38
601,2330,36889.0,61.38
602,2330,36952.0,61.38
603,2330,37011.0,61.38
604,2330,37073.0,61.38
605,2330,37134.0,61.38
606,2330,37196.0,61.38
607,2330,37257.0,61.38
608,2330,37319.0,61.38
609,2330,37380.0,61.38
610,2330,37442.0,61.38
611,2330,37503.0,61.38
612,2330,37564.0,61.38
613,2330,37624.0,61.38
614,2330,37686.0,61.38
615,2330,37746.0,61.38
616,2330,37807.0,61.38
617,2330,37868.0,61.37
618,2330,37929.0,61.37
619,2330,37990.0,61.37
620,2330,38052.0,61.37
621,2330,38112.0,61.37
622,2330,38174.0,61.37
623,2330,38236.0,61.37
624,2330,38298.0,61.38
625,2330,38359.0,61.37
626,2330,38420.0,61.37
627,2330,38482.0,61.37
628,2330,38544.0,61.38
629,2330,38604.0,61.37
630,2330,38665.0,61.37
631,2330,38726.0,61.37
632,2330,38788.0,61.37
633,2330,38849.0,61.37
634,2330,38911.0,61.37
635,2330,38971.0,61.37
636,2330,39033.0,61.37
637,2330,39094.0,61.37
638,2330,39156.0,61.37
639,2330,39217.0,61.37
640,2330,39279.0,61.37
641,2330,39339.0,61.37
642,2330,39401.0,61.37
643,2330,39462.0,61.37
644,2330,39523.0,61.37
645,2330,39583.0,61.37
646,2330,39645.0,61.37
647,2330,39706.0,61.37
648,2330,39767.0,61.37
649,2330,39827.0,61.37
650,2330,39888.0,61.37
651,2330,39949.0,61.37
652,2330,40011.0,61.37
653,2330,40072.0,61.37
654,2330,40135.0,61.37
655,2330,40196.0,61.37
656,2330,40257.0,61.37
657,2330,40318.0,61.37
658,2330,40380.0,61.37
659,2330,40441.0,61.37
660,2330,40503.0,61.37
661,2330,40563.0,61.37
662,2330,40625.0,61.37
663,2330,40685.0,61.37
664,2330,40746.0,61.36
665,2330,40807.0,61.36
666,2330,40868.0,61.36
667,2330,40929.0,61.36
668,2330,40990.0,61.36
669,2330,41052.0,61.36
670,2330,41113.0,61.36
671,2330,41173.0,61.36
672,2330,41235.0,61.36
673,2330,41297.0,61.36
674,2330,41359.0,61.36
675,2330,41420.0,61.36
676,2330,41482.0,61.36
677,2330,41542.0,61.36
678,2330,41604.0,61.36
679,2330,41665.0,61.36
680,2330,41726.0,61.36
681,2330,41787.0,61.36
682,2330,41848.0,61.36
683,2330,41909.0,61.36
684,2330,41970.0,61.36
685,2330,42031.0,61.36
686,2330,42093.0,61.36
687,2330,42153.0,61.36
688,2330,42215.0,61.36
689,2330,42276.0,61.36
690,2330,42338.0,61.36
691,2330,42399.0,61.36
692,2330,42460.0,61.36
693,2330,42521.0,61.36
694,2330,42583.0,61.36
695,2330,42644.0,61.36
696,2330,42706.0,61.36
697,2330,42766.0,61.36
698,2330,42827.0,61.36
699,2330,42888.0,61.36
700,2330,42949.0,61.36
701,2330,43010.0,61.36
702,2330,43072.0,61.36
703,2330,43132.0,61.35
704,2330,43195.0,61.36
705,2330,43256.0,61.36
706,2330,43317.0,61.36
707,2330,43378.0,61.36
708,2330,43440.0,61.36
709,2330,43502.0,61.36
710,2330,43563.0,61.36
711,2330,43623.0,61.35
712,2330,43685.0,61.36
713,2330,43745.0,61.35
714,2330,43807.0,61.35
715,2330,43868.0,61.35
716,2330,43929.0,61.35
717,2330,43990.0,61.35
718,2330,44052.0,61.35
719,2330,44113.0,61.35
720,2330,44174.0,61.35
721,2330,44235.0,61.35
722,2330,44297.0,61.35
723,2330,44359.0,61.35
724,2330,44421.0,61.35
725,2330,44482.0,61.35
726,2330,44544.0,61.35
727,2330,44605.0,61.35
728,2330,44666.0,61.35
729,2330,44726.0,61.35
730,2330,44787.0,61.35
731,2330,44848.0,61.35
732,2330,44910.0,61.35
733,2330,44970.0,61.35
734,2330,45032.0,61.35
735,2330,45094.0,61.35
736,2330,45155.0,61.35
737,2330,45216.0,61.35
738,2330,45278.0,61.35
739,2330,45339.0,61.35
740,2330,45402.0,61.35
741,2330,45463.0,61.35
742,2330,45524.0,61.35
743,2330,45584.0,61.35
744,2330,45646.0,61.35
745,2330,45706.0,61.35
746,2330,45769.0,61.35
747,2330,45828.0,61.35
748,2330,45890.0,61.35
749,2330,45950.0,61.35
750,2330,46022.0,61.36
751,2330,46095.0,61.38
752,2330,46138.0,61.35
753,2330,46200.0,61.35
754,2330,46262.0,61.36
755,2330,46323.0,61.35
756,2330,46385.0,61.36
757,2330,46445.0,61.35
758,2330,46506.0,61.35
759,2330,46567.0,61.35
760,2330,46628.0,61.35
761,2330,46688.0,61.35
762,2330,46749.0,61.35
763,2330,46809.0,61.35
764,2330,46870.0,61.35
765,2330,46930.0,61.35
766,2330,46993.0,61.35
767,2330,47056.0,61.35
768,2330,47119.0,61.35
769,2330,47181.0,61.35
770,2330,47244.0,61.36
771,2330,47306.0,61.36
772,2330,47368.0,61.36
773,2330,47430.0,61.36
774,2330,47492.0,61.36
775,2330,47553.0,61.36
776,2330,47616.0,61.36
777,2330,47678.0,61.36
778,2330,47740.0,61.36
779,2330,47801.0,61.36
780,2330,47864.0,61.36
781,2330,47925.0,61.36
782,2330,47987.0,61.36
783,2330,48051.0,61.37
