step,train_loss,train_acc,val_loss,val_acc,train_loss_full,train_acc_full,val_loss_full,val_acc_full,weight_norm
4273,0.00508346501737833,1.0,0.005269448738545179,1.0,0.004733579698950052,1.0,0.005228184163570404,1.0,30.342395968824473
4274,0.004907131195068359,1.0,0.005454549565911293,1.0,0.004936399403959513,1.0,0.005435194354504347,1.0,30.353095461336302
4275,0.005041939672082663,1.0,0.005230254493653774,1.0,0.004694298375397921,1.0,0.005185290705412626,1.0,30.363424376827012
4276,0.00475269602611661,1.0,0.005388031713664532,1.0,0.0047956411726772785,1.0,0.005300692282617092,1.0,30.3731946065668
4277,0.004732356406748295,1.0,0.005282342433929443,1.0,0.004750872030854225,1.0,0.005247859749943018,1.0,30.383010943034105
4278,0.0048112692311406136,1.0,0.005184701643884182,1.0,0.004624309483915567,1.0,0.005118346773087978,1.0,30.39178812794028
4279,0.00463657733052969,1.0,0.005170472431927919,1.0,0.004603133536875248,1.0,0.005123615264892578,1.0,30.40115304889686
4280,0.004699202254414558,1.0,0.00513552688062191,1.0,0.00454159127548337,1.0,0.005057303700596094,1.0,30.409795664230106
4281,0.004685613326728344,1.0,0.0050030858255922794,1.0,0.004421212710440159,1.0,0.004910133313387632,1.0,30.417257877726918
4282,0.004374196752905846,1.0,0.004947063513100147,1.0,0.004397120792418718,1.0,0.004891154356300831,1.0,30.42513132771526
4283,0.004420192912220955,1.0,0.004924198612570763,1.0,0.004360700026154518,1.0,0.004835331812500954,1.0,30.431905200448945
4284,0.004618401639163494,1.0,0.004830557387322187,1.0,0.004288523457944393,1.0,0.004735547583550215,1.0,30.438078729916008
4285,0.004452588502317667,1.0,0.004837913438677788,1.0,0.0043314495123922825,1.0,0.004789377097040415,1.0,30.445055634004277
4286,0.004373899661004543,1.0,0.004680735059082508,1.0,0.004190612584352493,1.0,0.0046342117711901665,1.0,30.451539786751948
4287,0.004301371984183788,1.0,0.004651435650885105,1.0,0.00416730297729373,1.0,0.004601906985044479,1.0,30.457426947706576
4288,0.004116467200219631,1.0,0.004567868076264858,1.0,0.004098095931112766,1.0,0.004525608383119106,1.0,30.46332194122742
4289,0.004316939972341061,1.0,0.004655817523598671,1.0,0.004166437778621912,1.0,0.004624939523637295,1.0,30.46990855413535
4290,0.004365884233266115,1.0,0.004630218259990215,1.0,0.004121656529605389,1.0,0.004574778955429792,1.0,30.47566303220902
4291,0.004174676723778248,1.0,0.004530763253569603,1.0,0.0040473733097314835,1.0,0.004471537657082081,1.0,30.481860713829416
4292,0.004061559215188026,1.0,0.0046464549377560616,1.0,0.004150858614593744,1.0,0.004590615164488554,1.0,30.488570820567904
4293,0.004402657505124807,1.0,0.004685297142714262,1.0,0.004148365464061499,1.0,0.004614601377397776,1.0,30.494321569446164
4294,0.004197018686681986,1.0,0.0047460319474339485,1.0,0.004188370890915394,1.0,0.004649760667234659,1.0,30.500006452442978
4295,0.004252820275723934,1.0,0.00458563631400466,1.0,0.004078315105289221,1.0,0.00451671564951539,1.0,30.505764389444195
4296,0.004141907207667828,1.0,0.004622782580554485,1.0,0.004083030857145786,1.0,0.004537380766123533,1.0,30.512798646526786
4297,0.0040690102614462376,1.0,0.004619668237864971,1.0,0.004115614574402571,1.0,0.004559518303722143,1.0,30.520301726988553
4298,0.004096686840057373,1.0,0.00443432480096817,1.0,0.0039518000558018684,1.0,0.0043709613382816315,1.0,30.52694890636096
4299,0.003983459435403347,1.0,0.00435556611046195,1.0,0.0038969588931649923,1.0,0.004309399053454399,1.0,30.533943444318066
4300,0.00391900260001421,1.0,0.004426226951181889,1.0,0.003968403674662113,1.0,0.0044065299443900585,1.0,30.541768592666575
4301,0.004082418978214264,1.0,0.00416231993585825,1.0,0.003737429389730096,1.0,0.00413528922945261,1.0,30.54971449585668
4302,0.0038596177473664284,1.0,0.0041326116770505905,1.0,0.0037274272181093693,1.0,0.004123635124415159,1.0,30.557548009406766
4303,0.0037281555123627186,1.0,0.004152153618633747,1.0,0.0037270013708621264,1.0,0.004142324905842543,1.0,30.564664535615982
4304,0.0036687522660940886,1.0,0.0041810981929302216,1.0,0.0037304519210010767,1.0,0.004146659281104803,1.0,30.571638759127897
4305,0.0038472991436719894,1.0,0.004078696481883526,1.0,0.0036776207853108644,1.0,0.004054589197039604,1.0,30.578825944879455
4306,0.003787932451814413,1.0,0.004136941861361265,1.0,0.0037270549219101667,1.0,0.004105793312191963,1.0,30.584264537804835
4307,0.003893204964697361,1.0,0.004026006907224655,1.0,0.00364178535528481,1.0,0.004023850429803133,1.0,30.59114527917723
4308,0.003746815025806427,1.0,0.004036951344460249,1.0,0.0035878955386579037,1.0,0.003975843079388142,1.0,30.597408038601895
4309,0.0037262877449393272,1.0,0.00403314596042037,1.0,0.0035872054286301136,1.0,0.003978196531534195,1.0,30.603531583015773
4310,0.003725833725184202,1.0,0.004001834895461798,1.0,0.003572290763258934,1.0,0.0039741890504956245,1.0,30.609150795892337
4311,0.0037015045527368784,1.0,0.003983284812420607,1.0,0.0035522584803402424,1.0,0.003940996713936329,1.0,30.616247113538055
4312,0.003578645410016179,1.0,0.0039699021726846695,1.0,0.0035638906992971897,1.0,0.0039534661918878555,1.0,30.62331669941121
4313,0.0035531986504793167,1.0,0.0039822435937821865,1.0,0.00358597282320261,1.0,0.00398640614002943,1.0,30.6294510983345
4314,0.003515466582030058,1.0,0.0039251334965229034,1.0,0.003483856562525034,1.0,0.003882540389895439,1.0,30.636038718540263
4315,0.0034659227821975946,1.0,0.0038919958751648664,1.0,0.0034692396875470877,1.0,0.003866149578243494,1.0,30.643013554552756
4316,0.003521229140460491,1.0,0.003874782472848892,1.0,0.0035042681265622377,1.0,0.0039015645161271095,1.0,30.649506067085188
4317,0.0036094598472118378,1.0,0.0037555121816694736,1.0,0.0033635178115218878,1.0,0.00373535486869514,1.0,30.656364010290464
4318,0.0034209948498755693,1.0,0.0037955499719828367,1.0,0.0033927378244698048,1.0,0.0037674526683986187,1.0,30.66314146153769
4319,0.003417698899284005,1.0,0.0037014931440353394,1.0,0.0033426531590521336,1.0,0.0037089232355356216,1.0,30.667819001303098
4320,0.0033749446738511324,1.0,0.0036581552121788263,1.0,0.0032915996853262186,1.0,0.003646734170615673,1.0,30.673715730329747
4321,0.0032903028186410666,1.0,0.0037237498909235,1.0,0.0033411982003599405,1.0,0.0037007813807576895,1.0,30.680259194202286
4322,0.003434841986745596,1.0,0.0036688772961497307,1.0,0.003299518022686243,1.0,0.0036668768152594566,1.0,30.68594048761377
4323,0.003401998896151781,1.0,0.003660019254311919,1.0,0.003290686523541808,1.0,0.0036393683403730392,1.0,30.692581703135232
4324,0.0034502032212913036,1.0,0.00363650219514966,1.0,0.0032264471519738436,1.0,0.0035751520190387964,1.0,30.69887064632711
4325,0.0031296375673264265,1.0,0.0035072932951152325,1.0,0.0031388697680085897,1.0,0.0034825007896870375,1.0,30.706327389524088
4326,0.0032161297276616096,1.0,0.0034990948624908924,1.0,0.0031480954494327307,1.0,0.003492752555757761,1.0,30.713824083535982
4327,0.0032025021500885487,1.0,0.0034940182231366634,1.0,0.0031102190259844065,1.0,0.0034594221506267786,1.0,30.720237199913367
4328,0.0032517071813344955,1.0,0.0034577723126858473,1.0,0.003089361358433962,1.0,0.0034352431539446115,1.0,30.726440104102263
4329,0.0031969319097697735,1.0,0.0034982310608029366,1.0,0.0031405636109411716,1.0,0.00348078366369009,1.0,30.73239574453567
4330,0.0033076892141252756,1.0,0.0035642716102302074,1.0,0.0031636024359613657,1.0,0.003506181063130498,1.0,30.739074407663452
4331,0.0031604506075382233,1.0,0.0034775976091623306,1.0,0.0030841373372823,1.0,0.003421628149226308,1.0,30.74576268616654
4332,0.003003844991326332,1.0,0.0035529471933841705,1.0,0.0031493590213358402,1.0,0.0034977272152900696,1.0,30.751667350581165
4333,0.003173613455146551,1.0,0.003627203404903412,1.0,0.0031906734220683575,1.0,0.0035697296261787415,1.0,30.758517261676324
4334,0.0032223686575889587,1.0,0.0034854388795793056,1.0,0.0030985402408987284,1.0,0.0034417929127812386,1.0,30.766246769368124
4335,0.0031141177751123905,1.0,0.0034663835540413857,1.0,0.003073708154261112,1.0,0.0034129582345485687,1.0,30.77288126333866
4336,0.0030539222061634064,1.0,0.0035269330255687237,1.0,0.0031206379644572735,1.0,0.003468385199084878,1.0,30.781929235280852
4337,0.0032796068117022514,1.0,0.0034968582913279533,1.0,0.0030801713000983,1.0,0.003429214935749769,1.0,30.789938752423893
4338,0.0030776909552514553,1.0,0.003395565552636981,1.0,0.002998474519699812,1.0,0.0033420587424188852,1.0,30.79654426265658
4339,0.0030569960363209248,1.0,0.0034269271418452263,1.0,0.0030128895305097103,1.0,0.003361081937327981,1.0,30.803044001053387
4340,0.0031256505753844976,1.0,0.0033709313720464706,1.0,0.002964317798614502,1.0,0.0033007788006216288,1.0,30.811648258189404
4341,0.0029854176100343466,1.0,0.0033462648279964924,1.0,0.0029584476724267006,1.0,0.0032931563910096884,1.0,30.81883133904232
4342,0.0031208971049636602,1.0,0.003310598898679018,1.0,0.0029382039792835712,1.0,0.003268877509981394,1.0,30.82421947592582
4343,0.00297695305198431,1.0,0.003253419417887926,1.0,0.0029131232295185328,1.0,0.0032276653219014406,1.0,30.832592598915344
4344,0.0030259559862315655,1.0,0.003256932832300663,1.0,0.0029170550405979156,1.0,0.003228528192266822,1.0,30.839426547810422
4345,0.0030506562907248735,1.0,0.003287909086793661,1.0,0.002952194306999445,1.0,0.0032798738684505224,1.0,30.846311850494672
4346,0.0030421013943850994,1.0,0.0033701600041240454,1.0,0.003005486447364092,1.0,0.003340047085657716,1.0,30.853173998768483
4347,0.0030495300889015198,1.0,0.0032178249675780535,1.0,0.0028926567174494267,1.0,0.003210467752069235,1.0,30.863437078381537
4348,0.0030107111670076847,1.0,0.0032710570376366377,1.0,0.002899804385378957,1.0,0.0032321419566869736,1.0,30.87214448776117
4349,0.0029719029553234577,1.0,0.0031995046883821487,1.0,0.0028468442615121603,1.0,0.00317028583958745,1.0,30.882093318137976
4350,0.0029896667692810297,1.0,0.0031101969070732594,1.0,0.00278778956271708,1.0,0.0031132020521909,1.0,30.891623380414703
4351,0.002783841220661998,1.0,0.0033872174099087715,1.0,0.002997022122144699,1.0,0.003347815712913871,1.0,30.90070176621933
4352,0.0029292788822203875,1.0,0.003431756515055895,1.0,0.003118734573945403,1.0,0.0034757996909320354,1.0,30.911812194372995
4353,0.00313480943441391,1.0,0.003906587604433298,1.0,0.0034073449205607176,1.0,0.0038285136688500643,1.0,30.921381698016184
4354,0.0033885249868035316,1.0,0.0048904940485954285,1.0,0.004503004718571901,1.0,0.00494953989982605,1.0,30.939352705285255
4355,0.004599479027092457,1.0,0.025311997160315514,1.0,0.02057967707514763,1.0,0.023006165400147438,1.0,30.950815248610034
4356,0.021614890545606613,1.0,2.2688703536987305,0.435546875,2.278040885925293,0.4417516887187958,2.3575973510742188,0.4325186014175415,31.01108334389379
4357,1.9194402694702148,0.54296875,0.9691599607467651,0.740234375,0.9490997791290283,0.7517006397247314,0.9632800221443176,0.7468650341033936,31.04777052645728
4358,0.984142005443573,0.7421875,1.5680640935897827,0.572265625,1.5297483205795288,0.5971513390541077,1.5557085275650024,0.5793836116790771,31.120029184402973
4359,1.655564785003662,0.57421875,0.7751516699790955,0.833984375,0.7104411125183105,0.8641581535339355,0.7598591446876526,0.8452709913253784,31.21799378478856
4360,0.7068015336990356,0.87890625,0.45140883326530457,0.923828125,0.4508180618286133,0.9266581535339355,0.4750095009803772,0.9234856367111206,31.331956003740967
4361,0.4778924882411957,0.921875,0.5695693492889404,0.880859375,0.5821283459663391,0.8866921663284302,0.6095706820487976,0.8737512826919556,31.4455950578627
4362,0.5728537440299988,0.890625,0.4961720108985901,0.908203125,0.4911799132823944,0.9098639488220215,0.5169090628623962,0.8964930772781372,31.55173834840521
4363,0.5439690351486206,0.91015625,0.2340978980064392,0.9765625,0.2159937620162964,0.9770407676696777,0.23254209756851196,0.9723697900772095,31.65197886995964
4364,0.2143084853887558,0.97265625,0.20544929802417755,0.9765625,0.18588858842849731,0.9829931855201721,0.1979176104068756,0.9806588292121887,31.746246597379322
4365,0.18687449395656586,0.98828125,0.26030176877975464,0.96875,0.23982171714305878,0.973426878452301,0.25342005491256714,0.9715196490287781,31.835519487957708
4366,0.23403027653694153,0.97265625,0.2576132118701935,0.966796875,0.23815084993839264,0.9730016589164734,0.252560555934906,0.9704569578170776,31.92281031255989
4367,0.23142467439174652,0.98046875,0.20293039083480835,0.9765625,0.18459364771842957,0.9836309552192688,0.19881169497966766,0.9810839295387268,32.008302075399826
4368,0.1821480095386505,0.984375,0.1486843377351761,0.98828125,0.13088814914226532,0.9942601919174194,0.14480821788311005,0.9931986927986145,32.09082508820815
4369,0.15162502229213715,0.9895833730697632,0.11732402443885803,0.99609375,0.09945215284824371,0.9985119104385376,0.11302375793457031,0.9980871081352234,32.17005495385008
4370,0.10589611530303955,1.0,0.11173088103532791,0.994140625,0.09413176774978638,0.99808669090271,0.1086987778544426,0.997236967086792,32.24380600968543
4371,0.09271261096000671,1.0,0.11436440050601959,0.998046875,0.0980864018201828,0.9976615309715271,0.11355964094400406,0.9968118667602539,32.3110407462172
4372,0.0959542840719223,0.99609375,0.11725272983312607,0.99609375,0.10155164450407028,0.9968112111091614,0.11791582405567169,0.9953240752220154,32.371942596917876
4373,0.10250583291053772,0.99609375,0.11227923631668091,0.994140625,0.09697308391332626,0.9968112111091614,0.11277160048484802,0.9951115846633911,32.42718003730237
4374,0.09776949882507324,0.99609375,0.10179874300956726,0.99609375,0.08765970170497894,0.9963860511779785,0.10165785998106003,0.9959617257118225,32.47684033130088
4375,0.09183649718761444,0.99609375,0.08901901543140411,0.998046875,0.07656984776258469,0.9965986013412476,0.08843328803777695,0.9965993165969849,32.52137662120922
4376,0.067533940076828,1.0,0.07920876145362854,0.998046875,0.06751599907875061,0.9972363710403442,0.0779680386185646,0.9961742758750916,32.56068862426064
4377,0.07594843208789825,1.0,0.0684618204832077,0.998046875,0.056863244622945786,0.9987244606018066,0.06591515243053436,0.9982996582984924,32.595474295727755
4378,0.07004176080226898,0.99609375,0.057002581655979156,0.998046875,0.04654976353049278,0.9997873902320862,0.05432087555527687,0.9989372491836548,32.625905916566744
4379,0.051343150436878204,1.0,0.04935402050614357,1.0,0.040283843874931335,1.0,0.04711213335394859,1.0,32.651868314484055
4380,0.04656863212585449,1.0,0.04507294297218323,1.0,0.03738803789019585,1.0,0.04347573593258858,1.0,32.67385667867078
4381,0.036774639040231705,1.0,0.043213438242673874,1.0,0.03648972511291504,0.9995747804641724,0.042050763964653015,0.9995748996734619,32.69212940452566
4382,0.03850465267896652,1.0,0.042300499975681305,1.0,0.03611450269818306,0.9995747804641724,0.041318655014038086,0.9995748996734619,32.706873202204044
4383,0.03982764482498169,1.0,0.04108195751905441,1.0,0.0352964922785759,0.9995747804641724,0.04026201739907265,0.9995748996734619,32.718659785664315
4384,0.03687434643507004,1.0,0.03914082422852516,1.0,0.03376557305455208,0.9995747804641724,0.03860060125589371,0.9995748996734619,32.72788305107921
4385,0.03528489172458649,1.0,0.03691206872463226,1.0,0.031808286905288696,0.9995747804641724,0.036508314311504364,0.9995748996734619,32.73474133753011
4386,0.03137487173080444,1.0,0.034766942262649536,1.0,0.02988060750067234,0.9995747804641724,0.03446555882692337,0.9995748996734619,32.739331230676285
4387,0.02780739963054657,1.0,0.032985102385282516,1.0,0.028326917439699173,0.9997873902320862,0.03279538452625275,0.9995748996734619,32.741806201852455
4388,0.026852726936340332,1.0,0.03145527467131615,1.0,0.02686537243425846,1.0,0.0312950536608696,0.9995748996734619,32.742192848474936
4389,0.027726029977202415,1.0,0.029721252620220184,1.0,0.025222690775990486,1.0,0.029543565586209297,1.0,32.74082453568802
4390,0.025761129334568977,1.0,0.02773522585630417,1.0,0.02342923730611801,1.0,0.027538355439901352,1.0,32.737942910710025
4391,0.023250114172697067,1.0,0.025687111541628838,1.0,0.021658336743712425,1.0,0.025474892929196358,1.0,32.73339815994782
4392,0.02468803897500038,1.0,0.02366732992231846,1.0,0.019885702058672905,1.0,0.02338690683245659,1.0,32.727488969686966
4393,0.021417029201984406,1.0,0.021971547976136208,1.0,0.01839148998260498,1.0,0.02163127437233925,1.0,32.720281483671705
4394,0.017905861139297485,1.0,0.020728014409542084,1.0,0.017300613224506378,1.0,0.020333928987383842,1.0,32.71171506828618
4395,0.019340403378009796,1.0,0.01981441304087639,1.0,0.016481662169098854,1.0,0.01935815066099167,1.0,32.70207624808096
4396,0.014866108074784279,1.0,0.019240908324718475,1.0,0.015977727249264717,1.0,0.01874014362692833,1.0,32.6910637795259
4397,0.016357067972421646,1.0,0.0188706386834383,1.0,0.015653466805815697,1.0,0.018331972882151604,1.0,32.678837665553935
4398,0.015508119948208332,1.0,0.018600424751639366,1.0,0.015411130152642727,1.0,0.018024573102593422,1.0,32.66562572905219
4399,0.01571992039680481,1.0,0.018319739028811455,1.0,0.015166263096034527,1.0,0.01771591231226921,1.0,32.651457059065216
4400,0.015127308666706085,1.0,0.017966505140066147,1.0,0.014868288300931454,1.0,0.01735091395676136,1.0,32.63643353016399
4401,0.014535700902342796,1.0,0.017538338899612427,1.0,0.014504346996545792,1.0,0.01691209338605404,1.0,32.62055733832917
4402,0.014169659465551376,1.0,0.017037054523825645,1.0,0.014090590178966522,1.0,0.016415094956755638,1.0,32.60383594280688
4403,0.015343394130468369,1.0,0.016435114666819572,1.0,0.013603633269667625,1.0,0.01583663560450077,1.0,32.58635283833637
4404,0.013318841345608234,1.0,0.015809109434485435,1.0,0.013104381039738655,1.0,0.01524557638913393,1.0,32.56817442401588
4405,0.013897561468183994,1.0,0.015176566317677498,1.0,0.012593994848430157,1.0,0.01464835274964571,1.0,32.54933875620221
4406,0.01339377649128437,1.0,0.014571983367204666,1.0,0.012109010480344296,1.0,0.014081116765737534,1.0,32.529847951028735
4407,0.012518760748207569,1.0,0.014024346135556698,1.0,0.011684034951031208,1.0,0.013581833802163601,1.0,32.50967017717978
4408,0.011767296120524406,1.0,0.01357763260602951,1.0,0.011333800852298737,1.0,0.013170190155506134,1.0,32.4888608214112
4409,0.011533387005329132,1.0,0.013214122503995895,1.0,0.011051629669964314,1.0,0.012838264927268028,1.0,32.46751412139897
4410,0.011585010215640068,1.0,0.012935171835124493,1.0,0.010831308551132679,1.0,0.012575355358421803,1.0,32.44566563497366
4411,0.010739710181951523,1.0,0.01273089274764061,1.0,0.010673352517187595,1.0,0.012382586486637592,1.0,32.42342800178193
4412,0.010425707325339317,1.0,0.012581869959831238,1.0,0.010559145361185074,1.0,0.012240069918334484,1.0,32.40090029180804
4413,0.01103958673775196,1.0,0.01245472114533186,1.0,0.010467827320098877,1.0,0.012120085768401623,1.0,32.37815872484477
4414,0.01053835079073906,1.0,0.012342635542154312,1.0,0.01039202231913805,1.0,0.012016580440104008,1.0,32.35517277455546
4415,0.01029229536652565,1.0,0.01223914697766304,1.0,0.010324553586542606,1.0,0.011921850964426994,1.0,32.33192651522711
4416,0.01042849663645029,1.0,0.012133808806538582,1.0,0.010259035974740982,1.0,0.01182771846652031,1.0,32.308532287631174
4417,0.010633548721671104,1.0,0.012018059380352497,1.0,0.010186261497437954,1.0,0.011724266223609447,1.0,32.285090792488724
4418,0.010322503745555878,1.0,0.011894763447344303,1.0,0.010108393616974354,1.0,0.011617620475590229,1.0,32.2614475633702
4419,0.009808098897337914,1.0,0.011779557913541794,1.0,0.01003438699990511,1.0,0.011518704704940319,1.0,32.23766413102451
4420,0.010065797716379166,1.0,0.011667737737298012,1.0,0.009964111261069775,1.0,0.011425850912928581,1.0,32.213845582947734
4421,0.009910766035318375,1.0,0.011571529321372509,1.0,0.009904682636260986,1.0,0.011344781145453453,1.0,32.18996630187922
4422,0.009809678420424461,1.0,0.011486204341053963,1.0,0.009852792136371136,1.0,0.01127284113317728,1.0,32.165985237608865
4423,0.009845796972513199,1.0,0.011414892971515656,1.0,0.009809615090489388,1.0,0.011213501915335655,1.0,32.14192761308978
4424,0.009749205783009529,1.0,0.011359147727489471,1.0,0.009774651378393173,1.0,0.011165861040353775,1.0,32.11778392147302
4425,0.010323289781808853,1.0,0.011308795772492886,1.0,0.009741967543959618,1.0,0.011120297946035862,1.0,32.093585149075395
4426,0.010179328732192516,1.0,0.011259360238909721,1.0,0.009711803868412971,1.0,0.011078002862632275,1.0,32.06933192799113
4427,0.009667250327765942,1.0,0.011220217682421207,1.0,0.009687107056379318,1.0,0.011042199097573757,1.0,32.045093287250836
4428,0.00975651852786541,1.0,0.011186568066477776,1.0,0.00966584961861372,1.0,0.011010296642780304,1.0,32.02087316738035
4429,0.009955898858606815,1.0,0.011158814653754234,1.0,0.00964925717562437,1.0,0.010983318090438843,1.0,31.996579953753475
4430,0.009465878829360008,1.0,0.011139948852360249,1.0,0.009637456387281418,1.0,0.0109627740457654,1.0,31.97221347090065
4431,0.009687947109341621,1.0,0.011132942512631416,1.0,0.009632707573473454,1.0,0.010951546020805836,1.0,31.94788500233407
4432,0.009558850899338722,1.0,0.011133672669529915,1.0,0.009633200243115425,1.0,0.010946686379611492,1.0,31.923644657120356
4433,0.009718228131532669,1.0,0.01113987248390913,1.0,0.009638965129852295,1.0,0.010947156697511673,1.0,31.899376052801653
4434,0.009618759155273438,1.0,0.0111484844237566,1.0,0.00964829046279192,1.0,0.010950125753879547,1.0,31.875111938727592
4435,0.009576044976711273,1.0,0.011158104985952377,1.0,0.009660315699875355,1.0,0.010955281555652618,1.0,31.850968087842286
4436,0.009809654206037521,1.0,0.011168889701366425,1.0,0.009675261564552784,1.0,0.010963698849081993,1.0,31.826940644102006
4437,0.009781381115317345,1.0,0.011181024834513664,1.0,0.009692098014056683,1.0,0.01097483467310667,1.0,31.803005595416295
4438,0.009951457381248474,1.0,0.011193649843335152,1.0,0.009710206650197506,1.0,0.01098659262061119,1.0,31.77899806177619
4439,0.009684930555522442,1.0,0.011206164956092834,1.0,0.009727412834763527,1.0,0.010997121222317219,1.0,31.755138928784405
4440,0.009873703122138977,1.0,0.011221838183701038,1.0,0.009745880030095577,1.0,0.011010102927684784,1.0,31.731266503740144
4441,0.009917525574564934,1.0,0.011237064376473427,1.0,0.009764192625880241,1.0,0.011023166589438915,1.0,31.707494038615458
4442,0.009957913309335709,1.0,0.011250568553805351,1.0,0.009781940840184689,1.0,0.011035338044166565,1.0,31.683757969913167
4443,0.009722872637212276,1.0,0.011268085800111294,1.0,0.009800946339964867,1.0,0.011050695553421974,1.0,31.66004986975275
4444,0.009811974130570889,1.0,0.011285150423645973,1.0,0.009819271974265575,1.0,0.011066284030675888,1.0,31.63630002004857
4445,0.010419012047350407,1.0,0.011301254853606224,1.0,0.009838717058300972,1.0,0.011081837117671967,1.0,31.612660304187315
4446,0.009734502993524075,1.0,0.011321285739541054,1.0,0.009864384308457375,1.0,0.011103810742497444,1.0,31.58912136726898
4447,0.009416703134775162,1.0,0.011345600709319115,1.0,0.009895327500998974,1.0,0.011131901293992996,1.0,31.56568837250213
4448,0.009916607290506363,1.0,0.0113705825060606,1.0,0.009927514009177685,1.0,0.011160644702613354,1.0,31.54239976140351
4449,0.010213775560259819,1.0,0.01139950379729271,1.0,0.009962044656276703,1.0,0.011193444021046162,1.0,31.51921076517598
4450,0.01003769040107727,1.0,0.011431005783379078,1.0,0.009997505694627762,1.0,0.01122722402215004,1.0,31.496192318829255
4451,0.010227639228105545,1.0,0.011460507288575172,1.0,0.010030331090092659,1.0,0.011256598867475986,1.0,31.47334067321522
4452,0.010130757465958595,1.0,0.011482806876301765,1.0,0.010057625360786915,1.0,0.011279447004199028,1.0,31.450580342557064
4453,0.010151451453566551,1.0,0.0115016158670187,1.0,0.010081286542117596,1.0,0.011298823170363903,1.0,31.427948002369682
4454,0.010145524516701698,1.0,0.01151745580136776,1.0,0.010102582164108753,1.0,0.01131690014153719,1.0,31.405509050464907
4455,0.010314106941223145,1.0,0.011533639393746853,1.0,0.01012378092855215,1.0,0.011335561983287334,1.0,31.38313555422804
4456,0.010335812345147133,1.0,0.011552419513463974,1.0,0.01014649961143732,1.0,0.011354749090969563,1.0,31.36087863377585
4457,0.01026613637804985,1.0,0.011575146578252316,1.0,0.010173149406909943,1.0,0.0113773038610816,1.0,31.33876605751314
4458,0.010046323761343956,1.0,0.011599660851061344,1.0,0.010202066041529179,1.0,0.011401914060115814,1.0,31.31681593685677
4459,0.010322052985429764,1.0,0.011624649167060852,1.0,0.01023068092763424,1.0,0.011426115408539772,1.0,31.295047012282556
4460,0.01060858927667141,1.0,0.011645855382084846,1.0,0.010259075090289116,1.0,0.011449803598225117,1.0,31.273311858654004
4461,0.010075900703668594,1.0,0.011665564961731434,1.0,0.010285328142344952,1.0,0.011471269652247429,1.0,31.251644912977927
4462,0.010834385640919209,1.0,0.011676499620079994,1.0,0.01030740700662136,1.0,0.01148761436343193,1.0,31.23013852385021
4463,0.010214605368673801,1.0,0.011686387471854687,1.0,0.010329732671380043,1.0,0.011504002846777439,1.0,31.208785680562492
4464,0.009710274636745453,1.0,0.011702226474881172,1.0,0.010356098413467407,1.0,0.011524372734129429,1.0,31.187336431815087
4465,0.010406178422272205,1.0,0.011724562384188175,1.0,0.01038895919919014,1.0,0.011551005765795708,1.0,31.166067571526437
4466,0.010534101165831089,1.0,0.011754529550671577,1.0,0.010424432344734669,1.0,0.011582939885556698,1.0,31.144880000487753
4467,0.010213115252554417,1.0,0.01178399845957756,1.0,0.01045927032828331,1.0,0.0116143599152565,1.0,31.12388636178208
4468,0.010636145249009132,1.0,0.011814063414931297,1.0,0.01049062144011259,1.0,0.011643771082162857,1.0,31.103066874082803
4469,0.01023203693330288,1.0,0.011844444088637829,1.0,0.010521206073462963,1.0,0.011673574335873127,1.0,31.08232771569484
4470,0.010532653890550137,1.0,0.011871768161654472,1.0,0.010549799539148808,1.0,0.011702078394591808,1.0,31.06172175158258
4471,0.010320456698536873,1.0,0.011902624741196632,1.0,0.010580915957689285,1.0,0.011733238585293293,1.0,31.041156918844358
4472,0.010753156617283821,1.0,0.011937842704355717,1.0,0.010611284524202347,1.0,0.011763191781938076,1.0,31.020920982409137
4473,0.010745072737336159,1.0,0.011976175010204315,1.0,0.010643161833286285,1.0,0.011796638369560242,1.0,31.00090250026484
4474,0.010654395446181297,1.0,0.012012256309390068,1.0,0.010676265694200993,1.0,0.011828847229480743,1.0,30.98107332512658
4475,0.010826388373970985,1.0,0.012041719630360603,1.0,0.010707447305321693,1.0,0.01185667235404253,1.0,30.96123119606906
4476,0.010860169306397438,1.0,0.012070434167981148,1.0,0.010735448449850082,1.0,0.011879210360348225,1.0,30.941462615959484
4477,0.011096181347966194,1.0,0.012096045538783073,1.0,0.010761698707938194,1.0,0.01190117560327053,1.0,30.921772283302136
4478,0.010862855240702629,1.0,0.01211311761289835,1.0,0.010785406455397606,1.0,0.01191948913037777,1.0,30.902299452679927
4479,0.010832561179995537,1.0,0.012128150090575218,1.0,0.010808384977281094,1.0,0.01193816214799881,1.0,30.882880128598817
4480,0.011198185384273529,1.0,0.012139586731791496,1.0,0.010830806568264961,1.0,0.011956913396716118,1.0,30.86353858765483
4481,0.011071443557739258,1.0,0.012143002822995186,1.0,0.010851909406483173,1.0,0.011974132619798183,1.0,30.84440291489897
4482,0.010822897776961327,1.0,0.012154205702245235,1.0,0.010877487249672413,1.0,0.011998374946415424,1.0,30.82534148853805
4483,0.0108214495703578,1.0,0.01216767355799675,1.0,0.010910307057201862,1.0,0.012027861550450325,1.0,30.80635861204664
4484,0.01110678818076849,1.0,0.012196607887744904,1.0,0.010954659432172775,1.0,0.012068554759025574,1.0,30.787434388717404
4485,0.011193687096238136,1.0,0.012230000458657742,1.0,0.01099703460931778,1.0,0.012108593247830868,1.0,30.768660964006873
