control,mode,seed,observer,mg_all,mg_first,mg_second,rough_all,acorr_all,prd_all,spec_all,traj_PR,n_windows
lr_step,qp,2,loss_full,5.3786331350818095,5.520821522696063,5.271517673423977,0.856558328588193,2.0,8.097311146041628,11.892025538848127,3.9990014392879494,8
lr_step,qp,2,loss_probe,3.867772978780021,4.57237281145724,3.744331259885655,0.5607052537247406,3.0,3.6413682860764487,2.3297962285047653,3.9990014392879494,8
lr_step,qp,2,w_fro,4.719601795514873,4.700082675794049,4.719601795514873,0.5770730899441389,3.0,4.984298995093035,4.2866767262608985,3.9990014392879494,8
lr_step,qp,2,c_norm,4.7195377182707166,4.7000178353458395,4.7195377182707166,0.5770718076881283,3.0,4.98421320945055,4.2866473801770315,3.9990014392879494,8
lr_step,qp,2,fn_fro,5.387229985382552,5.1922943238980075,5.5486947626892835,0.6610519172402163,2.0,2.5037609205181672,3.6058303212094103,3.9990014392879494,8
lr_step,qp,2,g_fro,5.149825486122952,5.176319857313828,5.1074397527895,0.8774779656570808,2.0,7.748634845714897,12.20895603828129,3.9990014392879494,8
lr_step,qp,2,g_proj,4.63869626943217,4.742309855935536,4.596982390355555,0.4998767567775527,3.0,5.427551644820563,4.812282818999423,3.9990014392879494,8
lr_step,qp,2,c_proj1,4.736307467948263,4.3953725215770945,4.76457346755751,0.6931440669317351,2.0,3.411529525512583,6.561522146926844,3.9990014392879494,8
lr_step,qp,2,fn_proj1,4.391070640703772,4.509401839932241,4.361706049392051,0.5619714815076439,3.0,3.7408784337626457,2.331795110600794,3.9990014392879494,8
lr_step,qp,2,margin,5.601125318569482,5.481347017661982,5.604890067866947,0.66383489215956,2.0,3.554606672989543,5.301981879649823,3.9990014392879494,8
lr_step,qp,2,acc_probe,,,,,,,,3.9990014392879494,0
lr_step,qp,3,loss_step,4.36453290729923,4.3641837751962305,4.36453290729923,0.697107775729658,2.0,3.0269842211738833,5.926468867095659,3.9996717982382384,8
lr_step,qp,3,loss_full,5.440220611911609,5.5635143129080875,5.236362441229611,0.9238048537203563,2.0,3.6540686847002632,8.005990602281905,3.9996717982382384,8
lr_step,qp,3,loss_probe,4.003636166395204,3.8955118395698634,4.003636166395204,0.6611085566588399,2.0,2.3103414228911894,3.395110390040286,3.9996717982382384,8
lr_step,qp,3,w_fro,4.798094675524503,4.576237488161075,4.848257528149591,0.5498966462447457,3.0,3.5422875262055866,2.0977905679738984,3.9996717982382384,8
lr_step,qp,3,c_norm,4.79820274156172,4.576273622402735,4.8483029001932145,0.5498962559180425,3.0,3.54220009522746,2.0976546472970448,3.9996717982382384,8
lr_step,qp,3,fn_fro,5.163229672721639,5.213749385179241,5.125596748208144,0.6305518543788081,2.0,5.816092151505694,7.1474049806431115,3.9996717982382384,8
lr_step,qp,3,g_fro,4.4239290206797115,4.50736542411634,4.233820362553422,0.9216486000943638,2.0,4.161162747785403,9.072160159769806,3.9996717982382384,8
lr_step,qp,3,g_proj,6.17766477393455,5.214268945754496,6.913634967200371,0.5605659342650504,3.0,5.56581722687192,6.19099702834184,3.9996717982382384,8
lr_step,qp,3,c_proj1,4.181219245203437,4.315502642998788,4.1315242422569565,0.6242002807669493,2.0,4.587952004264344,8.486513773690318,3.9996717982382384,8
lr_step,qp,3,fn_proj1,4.45848337558128,4.354432365349583,4.57071108205262,0.46732169549979286,3.0,4.184467144655401,4.015459908757958,3.9996717982382384,8
lr_step,qp,3,margin,4.444489222583803,4.817228613471318,4.395942946575534,0.5139808081700195,3.0,2.694724854818195,1.527390403565337,3.9996717982382384,8
lr_step,qp,3,acc_probe,,,,,,,,3.9996717982382384,0
lr_step,qp,4,loss_step,4.21624298591163,4.226441007759618,4.209997933599283,0.5628591620007619,3.0,3.571129656316322,2.2234549030938426,3.99933645076993,8
lr_step,qp,4,loss_full,6.532011128815105,6.751329053945488,6.3698350159656725,0.9092428219974373,2.0,7.227052008833166,11.549115980294484,3.99933645076993,8
lr_step,qp,4,loss_probe,4.1460345019859925,4.606637865250469,4.0412629408444705,0.5610640488679963,3.0,3.2930790223827553,2.034253832606122,3.99933645076993,8
lr_step,qp,4,w_fro,4.696245266367168,4.998389111775291,4.519968217987506,0.6645768497433828,2.0,4.544190093459759,8.111920737326429,3.99933645076993,8
lr_step,qp,4,c_norm,4.696216036744314,4.998412787413928,4.519958623280449,0.6645822122665332,2.0,4.544001436270374,8.111774821647082,3.99933645076993,8
lr_step,qp,4,fn_fro,4.5713437465536,4.480242277757515,4.62822121108165,0.611249835454472,2.0,3.8804972905387256,4.275897486264938,3.99933645076993,8
lr_step,qp,4,g_fro,5.41010008963481,5.97214496699585,5.053316830220908,0.9037488620901641,2.0,7.41734690438625,12.647986860994372,3.99933645076993,8
lr_step,qp,4,g_proj,4.625942520522539,4.94074771639197,4.435719626968466,0.5884912290684186,3.0,5.634592343274336,4.438870362383909,3.99933645076993,8
lr_step,qp,4,c_proj1,4.2764214745750735,4.00006297746309,4.292970665531575,0.6658802823562766,2.0,2.6662876757429257,3.9623138525890655,3.99933645076993,8
lr_step,qp,4,fn_proj1,5.593143520544464,5.5952069285856965,5.593143520544464,0.6391495248802754,2.0,3.948038631521399,5.756765801358977,3.99933645076993,8
lr_step,qp,4,margin,4.245641678007679,4.271852403036714,4.227874839648537,0.5869822882966131,3.0,4.898050121798665,8.231368742867344,3.99933645076993,8
lr_step,qp,4,acc_probe,,,,,,,,3.99933645076993,0
rotate,qp,0,loss_step,5.044269178685489,5.041637147484233,5.0457636399612324,0.7227143061705589,2.0,2.3218218127713133,4.765320821143311,3.996776836285415,8
rotate,qp,0,loss_full,5.620252824605604,5.626020244624302,5.618992136822998,0.9052413403465294,2.0,10.406416040847503,15.090267147079595,3.996776836285415,8
rotate,qp,0,loss_probe,4.1631101118595115,4.162835839826286,4.1635146579666085,0.4887346820404783,3.0,3.242510538177134,1.8949964718805417,3.996776836285415,8
rotate,qp,0,w_fro,2.9773817364742636,2.977972734279085,2.9761844614765876,0.6492228137263424,2.0,3.0282453447468813,5.989802376879233,3.996776836285415,8
rotate,qp,0,c_norm,2.977081400483486,2.9776763107063124,2.9758846198523146,0.6492253033507999,2.0,3.0281245111518933,5.989545820520048,3.996776836285415,8
rotate,qp,0,fn_fro,3.4090635751775054,3.408403201678892,3.410149464245676,0.6486002887739091,2.0,2.7465568433186816,5.454078348928947,3.996776836285415,8
rotate,qp,0,g_fro,5.616438657322938,5.630398781831204,5.597620116887473,0.9061265438504618,2.0,12.376208348969518,16.472348708126557,3.996776836285415,8
rotate,qp,0,g_proj,4.2618720379064685,4.259742524651844,4.265596406775839,0.6374591465120342,2.0,4.662501429073441,6.419187477325999,3.996776836285415,8
rotate,qp,0,c_proj1,4.381813447315541,4.379876345700987,4.384370496775981,0.5847158455462427,3.0,3.422685237917316,6.095508714399735,3.996776836285415,8
rotate,qp,0,fn_proj1,3.6308873522568956,3.6318759001912984,3.6294894245747775,0.5494409041461634,3.0,3.307681274062654,1.9445230884507518,3.996776836285415,8
rotate,qp,0,margin,4.003083856603104,4.003888839668936,4.002784807507386,0.684187843368887,2.0,3.2388856938116763,6.4724266041549186,3.996776836285415,8
rotate,qp,0,acc_probe,,,,,,,,3.996776836285415,0
rotate,qp,1,loss_step,4.196059796105434,4.196193474523346,4.195946658575855,0.5109017948029851,3.0,4.491936759508382,6.551051553293517,3.9994423342619334,8
rotate,qp,1,loss_full,4.894602188248791,4.895034372381159,4.889240366212622,1.0411217644019803,2.0,7.495571574879715,7.688792615320558,3.9994423342619334,8
rotate,qp,1,loss_probe,4.136578615308284,4.139305992801907,4.134970807041286,0.5339593302974031,3.0,4.309643765847774,6.530027312649491,3.9994423342619334,8
rotate,qp,1,w_fro,4.881176188440521,4.880667404651534,4.881176188440521,0.6577996217932804,2.0,4.202578042287525,5.928770999258752,3.9994423342619334,8
rotate,qp,1,c_norm,4.881985571912775,4.881416949762204,4.881985571912775,0.6578139052461109,2.0,4.201788970983506,5.927604494337654,3.9994423342619334,8
rotate,qp,1,fn_fro,5.594245108131233,5.590724619394964,5.597976523484432,0.6864423680396194,2.0,3.6677528116465403,6.1651388994108665,3.9994423342619334,8
rotate,qp,1,g_fro,5.5439882300876775,5.555493859058609,5.534271946825954,1.0634481058411422,2.0,7.638922885121346,7.502843511043171,3.9994423342619334,8
rotate,qp,1,g_proj,3.9398869061899404,3.941168954217824,3.9383593735403912,0.7054975281566076,2.0,1.823674464763842,3.764901334240797,3.9994423342619334,8
rotate,qp,1,c_proj1,3.0935654611024868,3.094459885248826,3.0911697939403195,0.5992624423479946,2.0,4.512204393654658,3.3677664533093243,3.9994423342619334,8
rotate,qp,1,fn_proj1,4.496597123425401,4.496597123425401,4.496472543021268,0.6732204532560898,2.0,2.5247061281757204,3.7123157078367255,3.9994423342619334,8
rotate,qp,1,margin,3.349730362479713,3.348736996535731,3.3500418741310454,0.6090545479640634,2.0,4.464993529446087,8.141082493855642,3.9994423342619334,8
rotate,qp,2,loss_step,5.491645547285252,5.495553862936093,5.489279845480006,0.6462692225974815,2.0,2.9594756136131135,4.268106319367282,3.9991431934054082,8
rotate,qp,2,loss_full,5.491920439955706,5.504881459287697,5.487514527966437,0.9644106551654781,2.0,11.661787738071501,11.163052547765197,3.9991431934054082,8
rotate,qp,2,loss_probe,3.6769161224833558,3.6782163770194565,3.6723984094353668,0.564274119311643,3.0,3.5812743296514906,2.2737836708180534,3.9991431934054082,8
rotate,qp,2,w_fro,4.668973651116449,4.66452909476561,4.6748637139416,0.5788921893871762,3.0,4.926757929277825,4.254102827954921,3.9991431934054082,8
rotate,qp,2,c_norm,4.6689319020277065,4.664558876948885,4.674832380471054,0.5788902205423164,3.0,4.926642501584601,4.254007821376252,3.9991431934054082,8
rotate,qp,2,fn_fro,5.421434947297369,5.420844176351679,5.422801150616099,0.6618495351978113,2.0,2.4860684449935126,3.5713101838618364,3.9991431934054082,8
rotate,qp,2,g_fro,5.163135286661771,5.170608709222855,5.1574534596707595,1.0070758634447095,2.0,11.653049087427497,9.826364617764769,3.9991431934054082,8
rotate,qp,2,g_proj,4.584567748968462,4.587483009826245,4.581684917538636,0.5018947869651036,3.0,5.417231099477403,4.724521154874885,3.9991431934054082,8
rotate,qp,2,c_proj1,3.4017764624967852,3.4022054890171214,3.4014642293572708,0.6474768128732281,2.0,3.737334680689245,7.344343894432615,3.9991431934054082,8
rotate,qp,2,fn_proj1,4.285551422216567,4.288012079625149,4.282781990019581,0.5636174838882111,3.0,3.736148703410212,2.297737952656252,3.9991431934054082,8
rotate,qp,2,margin,5.676211052322056,5.676211052322056,5.676226840904727,0.6657063879033397,2.0,3.5091707640219596,5.189468808362468,3.9991431934054082,8
rotate,qp,2,acc_probe,,,,,,,,3.9991431934054082,0
rotate,qp,3,loss_step,4.364211723001233,4.36438862879446,4.364211723001233,0.6971116179782965,2.0,3.02686189595274,5.926357018778635,3.9998114032661167,8
rotate,qp,3,loss_full,5.43994927971794,5.441837879681765,5.430745998918905,1.0450250553671192,2.0,5.479956364086471,7.185560462800085,3.9998114032661167,8
rotate,qp,3,loss_probe,4.013051013857828,4.012079976084052,4.014377668631003,0.6649249476867868,2.0,2.253295762672283,3.2603296249923073,3.9998114032661167,8
rotate,qp,3,w_fro,4.887268185647054,4.8868012224139985,4.8919777298198435,0.5516147565835134,3.0,3.5367438177419555,2.0595043550416383,3.9998114032661167,8
rotate,qp,3,c_norm,4.8873912638106916,4.88693854431756,4.892058165117852,0.5516139445906916,3.0,3.5365339303488206,2.0593702725167544,3.9998114032661167,8
rotate,qp,3,fn_fro,5.179601762918258,5.183348336748441,5.178456887890415,0.6327216716112285,2.0,5.733608919123061,7.06614406100934,3.9998114032661167,8
rotate,qp,3,g_fro,4.395877609935136,4.39749299474885,4.395877609935136,1.0589865798802682,2.0,6.503030541825707,7.7821560258640385,3.9998114032661167,8
rotate,qp,3,g_proj,5.442371443746489,5.443911255919264,5.442103127697351,0.5639884813324936,3.0,5.463541224345251,6.02229563082188,3.9998114032661167,8
rotate,qp,3,c_proj1,4.892976252561828,4.890975580077463,4.896979914500243,0.7089196210443891,2.0,3.0037558582379256,5.777354849426905,3.9998114032661167,8
rotate,qp,3,fn_proj1,4.532729835597683,4.532284615638833,4.535004873379645,0.4682530675138916,3.0,4.189121748473681,3.9732464406504717,3.9998114032661167,8
rotate,qp,3,margin,4.272903893673989,4.276965119404684,4.271586652573914,0.5143760093149552,3.0,2.6715488293342453,1.4840972570418915,3.9998114032661167,8
rotate,qp,3,acc_probe,,,,,,,,3.9998114032661167,0
rotate,qp,4,loss_step,4.230550895979592,4.22927185324844,4.231353366861132,0.5629973965197081,3.0,3.572558782309135,2.2245813201127103,3.9995552914827055,8
rotate,qp,4,loss_full,6.73759810729969,6.740607144339574,6.724680002517182,1.0279220927488115,2.0,9.715841722883297,8.797484818291458,3.9995552914827055,8
rotate,qp,4,loss_probe,3.9955993067137316,3.99580590307526,3.995217265794592,0.5636565311040167,3.0,3.2642531891053643,1.996060975764425,3.9995552914827055,8
rotate,qp,4,w_fro,4.581115675786348,4.582606850883161,4.579159338391129,0.6697063382872078,2.0,4.392422242921466,7.729763872069096,3.9995552914827055,8
rotate,qp,4,c_norm,4.581056891442292,4.582537875512672,4.57911156826029,0.6697117981774261,2.0,4.392195724217752,7.729389442022475,3.9995552914827055,8
rotate,qp,4,fn_fro,4.446483587389318,4.445621817638578,4.447541061512789,0.61293299917296,2.0,3.8276650609612415,4.2312820028499925,3.9995552914827055,8
rotate,qp,4,g_fro,5.2618200323123485,5.251855869621134,5.269692475513532,1.0412393532447768,2.0,10.817869975619477,9.535768398039,3.9995552914827055,8
rotate,qp,4,g_proj,4.469207483544718,4.4704116019885145,4.4683892050334535,0.5904288259932859,3.0,5.604596966175609,4.412995968484852,3.9995552914827055,8
rotate,qp,4,c_proj1,3.0289482749708183,3.0283894646150955,3.0289482749708183,0.5585331258551783,3.0,3.4444657116520174,5.771337536783542,3.9995552914827055,8
rotate,qp,4,fn_proj1,5.681686559963419,5.683209244103168,5.68166071455528,0.6424140071288575,2.0,3.8517685627934912,5.541748674747234,3.9995552914827055,8
rotate,qp,4,margin,4.240613303122533,4.240197994788045,4.241594627187021,0.589947624889108,3.0,4.887494010722143,8.268913896026316,3.9995552914827055,8
rotate,qp,4,acc_probe,,,,,,,,3.9995552914827055,0
freq_half,qp,0,loss_step,4.6568936560044945,4.6568936560044945,4.656433930452587,0.3667493380543508,4.0,2.9300664626299,3.021336317565286,3.9990387882369367,8
freq_half,qp,0,loss_full,6.76236496780581,6.7612519097522,6.766794783602537,0.5174107904849152,3.0,11.326211267078987,13.910870947306355,3.9990387882369367,8
freq_half,qp,0,loss_probe,4.576127416800743,4.574519395274034,4.57647869738366,0.24761835530897788,5.0,3.033557885319566,4.402886587126824,3.9990387882369367,8
freq_half,qp,0,w_fro,4.0802954333973736,4.0802954333973736,4.0813581367975384,0.3317669722466085,4.0,4.0675121553348585,3.6729211533717487,3.9990387882369367,8
freq_half,qp,0,c_norm,4.080629136946215,4.080629136946215,4.081635877390145,0.3317689895552332,4.0,4.067378272698038,3.672720042994139,3.9990387882369367,8
freq_half,qp,0,fn_fro,4.197972655201515,4.19766234481269,4.200241708162631,0.33279887103982986,4.0,3.757478841959771,3.250954444904586,3.9990387882369367,8
freq_half,qp,0,g_fro,6.884215118963958,6.880297157245481,6.885954075961541,0.5157613645401309,3.0,12.991851763700385,12.632660890078736,3.9990387882369367,8
freq_half,qp,0,g_proj,5.46454582516524,5.463411103393456,5.465905256504474,0.32728909741015955,4.0,5.106571250006198,5.811492872373883,3.9990387882369367,8
freq_half,qp,0,c_proj1,4.616431340529581,4.616431340529581,4.614068402026044,0.2721715520421488,5.0,4.667599593937661,6.50154387629418,3.9990387882369367,8
freq_half,qp,0,fn_proj1,4.0196475099259645,4.019840864127866,4.0196475099259645,0.278476925664192,5.0,3.2497260683080116,4.2219316542699215,3.9990387882369367,8
freq_half,qp,0,margin,3.7390815492745046,3.740160664347428,3.7383975466515,0.3489321659060491,4.0,3.693768234483829,3.8654724463874004,3.9990387882369367,8
freq_half,qp,0,acc_probe,3.114841523465045,3.0822147987405346,3.138532490603215,0.6178631910167864,4.0,9.57742975166146,12.331768570601547,3.9990387882369367,6
freq_half,qp,1,loss_step,4.126757260734936,4.122776387637031,4.126890058179837,0.2527696162933153,5.0,4.040696957069727,3.280935993343286,3.9998815561036287,8
freq_half,qp,1,loss_full,6.348715646702033,6.346898644131375,6.353022535309582,0.5709683025529081,3.0,7.70978808145367,12.652351434857868,3.9998815561036287,8
freq_half,qp,1,loss_probe,4.225681322681003,4.225962159503149,4.225681322681003,0.2713785338656972,5.0,4.16205610037167,3.2587628521612966,3.9998815561036287,8
freq_half,qp,1,w_fro,4.964225842331155,4.964074288877329,4.964225842331155,0.3356448898215446,4.0,3.7168331884541703,3.3362638998283747,3.9998815561036287,8
freq_half,qp,1,c_norm,4.965345179378174,4.965242201799002,4.965345179378174,0.33564824289472517,4.0,3.7157125852684985,3.3350949451617202,3.9998815561036287,8
freq_half,qp,1,fn_fro,5.12017720290415,5.122322070396094,5.115772332408295,0.350822555093639,4.0,3.2610072715241234,3.1885990623286053,3.9998815561036287,8
freq_half,qp,1,g_fro,6.964235917514892,6.965074212767107,6.964235917514892,0.5832047954060768,3.0,7.81877806286284,14.018358862039596,3.9998815561036287,8
freq_half,qp,1,g_proj,4.657723911220573,4.657723911220573,4.657261907172127,0.359932272884961,4.0,2.742087501722845,2.3741548226073794,3.9998815561036287,8
freq_half,qp,1,c_proj1,4.833527189378941,4.83125901873966,4.836995900669013,0.3689559775831396,4.0,2.7151849641813044,2.6038356172791977,3.9998815561036287,8
freq_half,qp,1,fn_proj1,3.5711808306185806,3.5698231219723753,3.571464959040453,0.34224875563644575,4.0,2.401091107922896,1.8033513988188201,3.9998815561036287,8
freq_half,qp,1,margin,3.879402630691927,3.8794456131564283,3.8791853099231,0.311501754740989,4.0,4.958875252898062,4.665135852968362,3.9998815561036287,8
freq_half,qp,1,acc_probe,,,,,,,,3.9998815561036287,0
freq_half,qp,2,loss_step,4.845570304916334,4.848079834332616,4.843400294172241,0.3256994466233164,4.0,3.0485568543111694,2.208857616689132,3.999660171052197,8
freq_half,qp,2,loss_full,4.698420075641813,4.695073560308538,4.698420075641813,0.5411152032870281,3.0,10.251722844919591,15.817818602626502,3.999660171052197,8
freq_half,qp,2,loss_probe,3.5818587060659945,3.5850136214123784,3.578215628148345,0.28721558519854673,5.0,3.634677420419258,4.984820363072522,3.999660171052197,8
freq_half,qp,2,w_fro,4.168587954291584,4.173494163119118,4.165640503282006,0.2935835626426617,5.0,4.733687251303044,4.5424486367198895,3.999660171052197,8
freq_half,qp,2,c_norm,4.1680649707926545,4.173005596563975,4.165181211377632,0.29357826993597713,5.0,4.733453044610247,4.5422577909677475,3.999660171052197,8
freq_half,qp,2,fn_fro,4.692705111608261,4.696113943041059,4.691715242712464,0.33629072416850303,4.0,2.45929169405936,1.7593055876448118,3.999660171052197,8
freq_half,qp,2,g_fro,4.583241238716238,4.579724607022612,4.591214948354656,0.5674641106579763,3.0,8.58800303693296,14.770831170784081,3.999660171052197,8
freq_half,qp,2,g_proj,4.719331002326999,4.717142125540837,4.723622965483814,0.25413888175686894,5.0,4.826661467260429,5.418448327101771,3.999660171052197,8
freq_half,qp,2,c_proj1,3.9189868276799062,3.9165408228237224,3.9191751468292297,0.3563038156934524,4.0,3.4880692106867683,3.775116436666015,3.999660171052197,8
freq_half,qp,2,fn_proj1,4.521594412924969,4.523697016757895,4.513388430760889,0.2856372172853473,5.0,3.651873189453324,4.5810703178940235,3.999660171052197,8
freq_half,qp,2,margin,5.43250431885132,5.428463837156718,5.4348570437445245,0.3388577690806559,4.0,3.1742906265329762,2.639498083810116,3.999660171052197,8
freq_half,qp,2,acc_probe,,,,,,,,3.999660171052197,0
freq_half,qp,3,loss_step,4.91654460411532,4.917500446742068,4.911655854124456,0.35233799307062397,4.0,3.763621895279506,3.9951119000900075,3.999973777158092,8
freq_half,qp,3,loss_full,6.47529893292098,6.477901689613396,6.47529893292098,0.5723627438773083,3.0,6.640172711025535,12.356743306515103,3.999973777158092,8
freq_half,qp,3,loss_probe,3.5373533573632834,3.539462266805222,3.5337088487032364,0.33909738770298503,4.0,2.21638741269186,1.5619895795299215,3.999973777158092,8
freq_half,qp,3,w_fro,5.0588130595361545,5.056048003045104,5.061048473458487,0.2793701419887967,5.0,3.4361508823561175,4.6806171587166965,3.999973777158092,8
freq_half,qp,3,c_norm,5.059088120495522,5.056346556501945,5.061294125220037,0.2793669667667916,5.0,3.435786539962371,4.680113421771791,3.999973777158092,8
freq_half,qp,3,fn_fro,5.099833312415295,5.108451130177552,5.099069535993188,0.3214852255199948,4.0,5.173054627165915,5.545907878201848,3.999973777158092,8
freq_half,qp,3,g_fro,5.770041444192838,5.762662910477332,5.776119533259699,0.5844181259367227,3.0,6.7658020796112615,13.931201175882675,3.999973777158092,8
freq_half,qp,3,g_proj,3.99151933704453,3.99279833339268,3.990247699839373,0.28628266797030866,5.0,5.185710939276414,4.500470087844944,3.999973777158092,8
freq_half,qp,3,c_proj1,4.066081189014081,4.067948924946926,4.065220692815449,0.31973670622474865,4.0,4.794373057410918,4.695920456700139,3.999973777158092,8
freq_half,qp,3,fn_proj1,4.204276689754712,4.206253246647682,4.202091824849665,0.23614084970754246,6.0,3.7756573474766437,4.043281736024262,3.999973777158092,8
freq_half,qp,3,margin,5.551410849234153,5.551410849234153,5.550898691162216,0.2588678112584051,5.0,2.581347517667277,3.739727014938161,3.999973777158092,8
freq_half,qp,3,acc_probe,,,,,,,,3.999973777158092,0
freq_half,qp,4,loss_step,5.154830198596514,5.153094132064664,5.155395416003037,0.2831754858560108,5.0,3.4789526750434883,4.306094412756737,3.9998484688815963,8
freq_half,qp,4,loss_full,7.791831774664137,7.79186978784352,7.789834354623881,0.5661487979167058,3.0,8.404723068448309,11.558191189181105,3.9998484688815963,8
freq_half,qp,4,loss_probe,3.406874271612449,3.406874271612449,3.404919364260115,0.28677503310101315,5.0,3.320629228650633,4.576375838378684,3.9998484688815963,8
freq_half,qp,4,w_fro,5.433633780912359,5.437942006911026,5.427319564250252,0.34235739984738844,4.0,4.172193279192925,4.462635693480076,3.9998484688815963,8
freq_half,qp,4,c_norm,5.433514441644093,5.437734661875213,5.427147328344586,0.3423571756785364,4.0,4.171893823825209,4.46232075140221,3.9998484688815963,8
freq_half,qp,4,fn_fro,4.302370542122301,4.303347314964359,4.299839753878283,0.31128096298782015,4.0,3.809845974768992,3.009157778037876,3.9998484688815963,8
freq_half,qp,4,g_fro,7.535071436811544,7.542934370601642,7.517137560120591,0.572562740156728,3.0,8.904689105662568,12.767729798619548,3.9998484688815963,8
freq_half,qp,4,g_proj,5.052785834136978,5.051548279172428,5.054250573193563,0.29962162521721303,5.0,5.362333089965967,7.151422458131692,3.9998484688815963,8
freq_half,qp,4,c_proj1,3.310643662186954,3.3122916130455833,3.309563173832699,0.34051500300436965,4.0,2.4688434037504274,1.8527581215018754,3.9998484688815963,8
freq_half,qp,4,fn_proj1,4.917053095431521,4.917823882158164,4.9141242686335955,0.3271294282887217,4.0,3.54337427824123,2.8227522850222826,3.9998484688815963,8
freq_half,qp,4,margin,4.096264173641842,4.097063843044598,4.096264173641842,0.2997137938240768,5.0,4.880415548176847,4.400816892668964,3.9998484688815963,8
freq_half,qp,4,acc_probe,,,,,,,,3.9998484688815963,0
freq_double,qp,0,loss_step,5.393753031006784,5.392962961717384,5.393753031006784,1.3429307958200474,1.0,3.432299179988454,2.0895518653754417,3.991018677739255,8
freq_double,qp,0,loss_full,6.106899104803653,6.105218796083268,6.106899104803653,1.4014137115789786,1.0,8.183376516185138,7.202082713853901,3.991018677739255,8
freq_double,qp,0,loss_probe,4.212265313714434,4.2099642149560506,4.212639418706132,0.9431631033678491,2.0,3.193959850642716,2.2921409550145118,3.991018677739255,8
freq_double,qp,0,w_fro,4.211473842459858,4.212093866943354,4.209814701344255,1.2036298556516156,1.0,4.062023562516217,2.6457253604559994,3.991018677739255,8
freq_double,qp,0,c_norm,4.211450333046447,4.212069942367668,4.209773718307257,1.2036321991020107,1.0,4.061928627704432,2.645661316447316,3.991018677739255,8
freq_double,qp,0,fn_fro,4.8883622737743835,4.890228924387947,4.8883622737743835,1.1942602319044375,1.0,3.731757868875479,2.431760874930794,3.991018677739255,8
freq_double,qp,0,g_fro,6.2177492680972595,6.220446749744328,6.2177492680972595,1.3883525706547195,1.0,9.580391155400603,9.019938774010193,3.991018677739255,8
freq_double,qp,0,g_proj,4.913913377466706,4.905401388563213,4.913913377466706,1.1779705708345414,1.0,6.3109100847828135,4.1934834914877905,3.991018677739255,8
freq_double,qp,0,c_proj1,5.042918535426018,5.0436510986760235,5.028926129281682,1.0243419520922163,2.0,4.990737649929571,3.599619280420489,3.991018677739255,8
freq_double,qp,0,fn_proj1,3.6694419585036493,3.6692535711178,3.669613829243256,1.0482907253151992,2.0,3.3467775948533625,2.314812145923127,3.991018677739255,8
freq_double,qp,0,margin,4.440400856883243,4.443331348473944,4.440400856883243,1.2714803211906807,1.0,4.487322722758233,2.7895959185663157,3.991018677739255,8
freq_double,qp,0,acc_probe,,,,,,,,3.991018677739255,0
freq_double,qp,1,loss_step,5.240417810884429,5.240417810884429,5.237874879073758,0.9760168050810786,2.0,3.1969097864794493,2.3624075178374735,3.998640577032176,8
freq_double,qp,1,loss_full,5.383618826357413,5.38159921616229,5.383618826357413,1.6011402466180626,1.0,6.837690626667607,9.23996644564215,3.998640577032176,8
freq_double,qp,1,loss_probe,4.927438137153508,4.924942872091696,4.932608175225338,1.0125166197850257,2.0,3.147868669348845,2.282770823428425,3.998640577032176,8
freq_double,qp,1,w_fro,5.144878211699426,5.144878211699426,5.142668813190472,1.2282169164808672,1.0,4.544647117855668,2.6414622614355046,3.998640577032176,8
freq_double,qp,1,c_norm,5.145002926731916,5.145002926731916,5.142831941332082,1.228233834963754,1.0,4.544414878180707,2.641195118154015,3.998640577032176,8
freq_double,qp,1,fn_fro,5.620856740830024,5.621324259356791,5.620856740830024,1.2744386877456704,1.0,4.323911837766779,2.5399196183695505,3.998640577032176,8
freq_double,qp,1,g_fro,5.938054703919992,5.938054703919992,5.919953089526661,1.6171479249268832,1.0,6.737797284889787,9.645847541773202,3.998640577032176,8
freq_double,qp,1,g_proj,4.989408599473661,4.987263551874621,4.989450429952782,1.3074046149591745,1.0,2.6898744010560542,1.674426714240989,3.998640577032176,8
freq_double,qp,1,c_proj1,4.267977284449671,4.271398936267174,4.267977284449671,1.344406096236607,1.0,2.9587378892932468,1.822960079603288,3.998640577032176,8
freq_double,qp,1,fn_proj1,4.122724795954879,4.119723240156177,4.122724795954879,1.263693370159807,1.0,2.6069908896119793,1.4185134930664578,3.998640577032176,8
freq_double,qp,1,margin,4.462447373932674,4.461003685961526,4.4628266638070695,1.138378739710773,1.0,4.73323091741506,3.287706964548353,3.998640577032176,8
freq_double,qp,2,loss_step,5.941726200552615,5.941726200552615,5.9426297242987305,1.2171952929235443,1.0,3.0176657524550796,1.643042816344366,3.9974326684708075,8
freq_double,qp,2,loss_full,6.119365678557927,6.124061373931326,6.110319033011725,1.459233674388952,1.0,8.7287663965942,6.4851516852287485,3.9974326684708075,8
freq_double,qp,2,loss_probe,3.786945898977541,3.786945898977541,3.7884299427006134,1.066875820287556,2.0,3.8743910864451685,2.7038819634513516,3.9974326684708075,8
freq_double,qp,2,w_fro,5.155483275092137,5.1552245128406735,5.156202024158521,1.0996510588660144,2.0,4.979727106073781,3.0879181641167657,3.9974326684708075,8
freq_double,qp,2,c_norm,5.155446075658841,5.155192740181876,5.15615783453482,1.0996500303259993,2.0,4.979647390043624,3.087898649065375,3.9974326684708075,8
