family,rank,seed,observer,tau,MG,LB,PRdelay,roughness,tau_used,theiler_used,degenerate,ident_ratio,trend_crossings
matrix_factorization_damped,2,1,loss,8,23.312485221979014,88.73429384919098,1.0032405745309159,0.2009827432356444,8.0,40.0,False,2.256160469686198,4.0
matrix_factorization_damped,2,1,state_norm,acorr,12.516414699950314,14.222307049223426,1.186533488109592,0.1983381517184126,2.0,10.0,False,1.5376846726930848,2.0
matrix_factorization_damped,2,1,state_norm,4,18.23575597238824,22.030165209667153,1.32157476186605,0.1983381517184126,4.0,20.0,False,1.3774250367508558,2.0
matrix_factorization_damped,2,1,state_norm,8,23.37278725170454,55.05333987359329,1.3135508002060743,0.1983381517184126,8.0,40.0,False,2.178231497692391,2.0
matrix_factorization_damped,2,1,velocity_norm,acorr,15.49164209851835,17.30299790324268,1.132267300557902,0.19152552599513106,3.0,15.0,False,1.5482148602003896,2.0
matrix_factorization_damped,2,1,velocity_norm,4,17.90213340637502,20.077814168121257,1.1537200991947067,0.19152552599513106,4.0,20.0,False,1.4135709194634278,2.0
matrix_factorization_damped,2,1,velocity_norm,8,23.597898239281882,45.46509232384664,1.1272157244128413,0.19152552599513106,8.0,40.0,False,2.1640722323868498,2.0
matrix_factorization_damped,2,1,random_projection,acorr,13.195902670347817,372.2175995603671,1.6501041656093984,0.2617077642069361,2.0,10.0,False,1.5504083052316104,4.0
matrix_factorization_damped,2,1,random_projection,4,19.26266149683206,173.64006240850054,2.2155031265166008,0.2617077642069361,4.0,20.0,False,1.4241834189154594,4.0
matrix_factorization_damped,2,1,random_projection,8,26.1666091149919,987.2900631555315,1.9218738338112913,0.2617077642069361,8.0,40.0,False,1.9272015458369027,4.0
matrix_factorization_damped,4,0,loss,acorr,8.668115539843171,8.775486558443278,1.0198510614076064,0.24549324810283427,1.0,5.0,False,1.551701764882908,2.0
matrix_factorization_damped,4,0,loss,4,18.22221146870112,22.945822100251778,1.007954130340275,0.24549324810283427,4.0,20.0,False,1.3836631730095268,2.0
matrix_factorization_damped,4,0,loss,8,23.163222651207253,375.6498682508548,1.0003161470086919,0.24549324810283427,8.0,40.0,False,2.19489729084349,2.0
matrix_factorization_damped,4,0,state_norm,acorr,8.84598481848604,245.62462724465848,1.2036148900305779,0.26228858947662337,1.0,5.0,False,1.6190018502357737,4.0
matrix_factorization_damped,4,0,state_norm,4,18.494571970284277,30.114137846863034,1.305137524157657,0.26228858947662337,4.0,20.0,False,1.3611487117627228,4.0
matrix_factorization_damped,4,0,state_norm,8,24.950946532660403,406.5766994951284,1.069827096227873,0.26228858947662337,8.0,40.0,False,1.9925726981910676,4.0
matrix_factorization_damped,4,0,velocity_norm,acorr,13.588703054344544,13.902944638253963,1.082134474200698,0.21301766172587797,2.0,10.0,False,1.5127937703988692,2.0
matrix_factorization_damped,4,0,velocity_norm,4,19.40248955396282,20.882293393824437,1.1135395318281558,0.21301766172587797,4.0,20.0,False,1.4219409675925017,2.0
matrix_factorization_damped,4,0,velocity_norm,8,28.317782985097608,56.038643309464966,1.0565023300233478,0.21301766172587797,8.0,40.0,False,1.7734655382879285,2.0
matrix_factorization_damped,4,0,random_projection,acorr,82.83493346037982,1076.057177715188,1.132543272539521,0.09329003827333478,50.0,150.0,False,0.99900123098871,3.0
matrix_factorization_damped,4,0,random_projection,4,19.804635032914554,657.9869279408061,1.1047624120507928,0.09329003827333478,4.0,20.0,False,1.4781091365671633,3.0
matrix_factorization_damped,4,0,random_projection,8,31.776990227087445,932.9190596645016,1.1144865154253725,0.09329003827333478,8.0,40.0,False,1.527133409180417,3.0
matrix_factorization_damped,4,1,loss,acorr,8.40687890301526,8.632785854658362,1.032426821870121,0.24905297967228818,1.0,5.0,False,1.4640157588766343,2.0
matrix_factorization_damped,4,1,loss,4,18.895449657305424,24.305321477058612,1.0175765906951943,0.24905297967228818,4.0,20.0,False,1.3547988501017267,2.0
matrix_factorization_damped,4,1,loss,8,23.300736577614003,108.16014569711459,1.0041213437723135,0.24905297967228818,8.0,40.0,False,2.2439896441452856,2.0
matrix_factorization_damped,4,1,state_norm,acorr,8.506803124192826,9.41124487407638,1.212959881491055,0.2656255220139155,1.0,5.0,False,1.5163601786011418,2.0
