metric,window_size,stride,tau,start_step,center_step,end_step,mean,std,lag1,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
grad_norm,100,10,1,5000,6000,6980,0.9717247408628463,0.19088737595563426,0.969349898115699,3.0,2.0,9.0,4.0,2.0,2.0,7.3681127706988345,10.132979199906314
grad_norm,100,10,1,5200,6200,7180,1.0184326964616774,0.1633182658505646,0.9561052960891446,14.0,3.0,6.0,4.0,2.0,14.0,7.603413901954817,8.07212520855327
grad_norm,100,10,1,5400,6400,7380,1.0704503190517425,0.10505188621351143,0.8765768340766583,3.0,4.0,6.0,6.0,3.0,5.0,9.089142261326971,10.072517511281571
grad_norm,100,10,1,5600,6600,7580,1.1042905914783478,0.06830314270052695,0.7793884770384907,3.0,3.0,6.0,5.0,2.0,5.0,10.986217252320618,11.651944643922619
grad_norm,100,10,1,5800,6800,7780,1.1169361782073974,0.07261375683830246,0.7752436890673603,3.0,5.0,9.0,8.0,2.0,15.0,11.410189940006665,10.702982826109498
grad_norm,100,10,1,6000,7000,7980,1.134557328224182,0.06820659345423401,0.7373407808978822,3.0,3.0,4.0,4.0,2.0,7.0,11.490149331628631,11.211545476520671
grad_norm,100,10,1,6200,7200,8180,1.1590089786052704,0.07663721546819209,0.7987206631776609,3.0,3.0,4.0,10.0,2.0,13.0,10.304477857454172,8.92480725807645
grad_norm,100,10,1,6400,7400,8380,1.1769597721099854,0.08038019597017944,0.8177271993108125,4.0,3.0,4.0,8.0,2.0,15.0,10.485130925556003,10.420662054533894
grad_norm,100,10,1,6600,7600,8580,1.196670926809311,0.07830246912009249,0.8111027549252872,3.0,3.0,5.0,4.0,2.0,8.0,11.04036659415616,11.645994094630185
grad_norm,100,10,1,6800,7800,8780,1.2232797956466674,0.08359635978329456,0.8355251041598395,3.0,3.0,5.0,5.0,4.0,3.0,10.149967251594722,11.372539761214538
grad_norm,100,10,1,7000,8000,8980,1.2444683122634888,0.08761403019908705,0.8446386692641241,3.0,4.0,7.0,5.0,4.0,12.0,9.165239355169069,10.818785321826942
grad_norm,100,10,1,7200,8200,9180,1.2661514246463776,0.08388515892756215,0.8190366188854122,3.0,3.0,5.0,5.0,4.0,8.0,10.601995666764953,11.549888944123772
grad_norm,100,10,1,7400,8400,9380,1.2962923634052277,0.09050864859438328,0.8584012175608479,4.0,3.0,5.0,7.0,2.0,12.0,9.580944044905989,9.620930221531115
grad_norm,100,10,1,7600,8600,9580,1.3164656913280488,0.09293021509252637,0.8740285491317118,3.0,3.0,5.0,4.0,2.0,12.0,9.985642341971316,8.651138283077179
grad_norm,100,10,1,7800,8800,9780,1.337084800004959,0.08710383175313208,0.8747743405428166,3.0,4.0,6.0,5.0,2.0,10.0,11.519448016213522,12.190664162849245
grad_norm,100,10,1,8000,9000,9980,1.3690777480602265,0.0862345833037256,0.8424447141941226,3.0,4.0,6.0,5.0,2.0,10.0,12.172888795047824,11.183421472813258
grad_norm,100,10,1,8200,9200,10180,1.3876779496669769,0.08888482182995308,0.8570472919157588,4.0,4.0,3.0,5.0,1.0,15.0,10.349785065705815,10.917304620585917
grad_norm,100,10,1,8400,9400,10380,1.4069677138328551,0.08384421083624836,0.8313888199158324,4.0,4.0,6.0,5.0,1.0,13.0,11.371595209953018,11.851902582086295
grad_norm,100,10,1,8600,9600,10580,1.4383865666389466,0.08392363605889593,0.8431044819668654,9.0,3.0,6.0,4.0,6.0,10.0,10.297671095815362,10.2451800322753
grad_norm,100,10,1,8800,9800,10780,1.457338763475418,0.08658700634151749,0.8591782782995498,6.0,3.0,12.0,6.0,6.0,9.0,8.382248391931244,8.593375935141324
grad_norm,100,10,1,9000,10000,10980,1.4742268109321595,0.08180507326080662,0.843245409508428,6.0,5.0,3.0,7.0,6.0,9.0,10.92724626377954,11.976953620951445
grad_norm,100,10,1,9200,10200,11180,1.5045711743831633,0.08038900566823394,0.8408267119499099,4.0,5.0,3.0,4.0,5.0,13.0,10.260767474619453,10.789905202691843
grad_norm,100,10,1,9400,10400,11380,1.5223518025875091,0.0861498059190027,0.8714324046833678,4.0,3.0,3.0,6.0,1.0,9.0,9.49647272225304,10.89160511496894
grad_norm,100,10,1,9600,10600,11580,1.537760342359543,0.08006645071101236,0.8353189320508377,4.0,4.0,6.0,9.0,8.0,8.0,10.222422563670717,11.2309986294845
grad_norm,100,10,1,9800,10800,11780,1.5667452824115753,0.07656596169449477,0.8283256576243418,3.0,4.0,5.0,7.0,3.0,8.0,9.900977966443502,11.742428080483162
grad_norm,100,10,1,10000,11000,11980,1.5828219413757325,0.07998166360931902,0.8707144087703999,3.0,3.0,6.0,7.0,3.0,8.0,9.203065782246295,12.214115819311042
grad_norm,100,10,1,10200,11200,12180,1.597829089164734,0.0739146634307403,0.8490735322335777,4.0,5.0,5.0,4.0,5.0,10.0,11.20541713381769,11.414534611590762
grad_norm,100,10,1,10400,11400,12380,1.623506511449814,0.067514182277405,0.8157351273884251,4.0,3.0,5.0,8.0,5.0,15.0,12.642711631241275,17.467732770766922
grad_norm,100,10,1,10600,11600,12580,1.6379147481918335,0.07300457533634165,0.838608711574659,4.0,5.0,6.0,5.0,2.0,12.0,11.835968094859616,15.904086106848062
grad_norm,100,10,1,10800,11800,12780,1.6526093673706055,0.06933209499536389,0.8231434115987446,4.0,4.0,5.0,13.0,2.0,13.0,11.925640381348028,13.735728876229143
grad_norm,100,10,1,11000,12000,12980,1.6810989105701446,0.07019817999186342,0.7732521149305446,4.0,3.0,6.0,8.0,4.0,4.0,13.357554550008638,13.959531583026275
grad_norm,100,10,1,11200,12200,13180,1.695616158246994,0.07663232769355274,0.7987434495898951,4.0,4.0,6.0,7.0,3.0,15.0,12.405838868567804,13.269906031734287
grad_norm,100,10,1,11400,12400,13380,1.7067771232128144,0.074511199824855,0.7856999513891278,4.0,4.0,6.0,11.0,9.0,12.0,14.099764772887895,11.843487680056876
grad_norm,100,10,1,11600,12600,13580,1.7344189953804017,0.07078757100376135,0.7773160190799917,4.0,3.0,5.0,6.0,3.0,15.0,13.88202063279664,12.744919786800683
grad_norm,100,10,1,11800,12800,13780,1.7489212846755982,0.07590283095538529,0.8018213273977486,4.0,3.0,5.0,6.0,4.0,14.0,13.089919415325946,13.46662345822357
grad_norm,100,10,1,12000,13000,13980,1.7622198736667634,0.07267991613588323,0.761698496742422,3.0,3.0,5.0,6.0,7.0,15.0,12.682751584316316,12.966105839884234
grad_norm,100,10,1,12200,13200,14180,1.787498563528061,0.0683383644860306,0.718858119891214,3.0,3.0,4.0,4.0,11.0,15.0,13.259122360367206,12.333917203824237
grad_norm,100,10,1,12400,13400,14380,1.803239529132843,0.07021039282595447,0.7407065942493711,4.0,4.0,6.0,7.0,3.0,15.0,11.912093419110779,11.908507865372746
grad_norm,100,10,1,12600,13600,14580,1.8142768108844758,0.0665073332710623,0.7199707816680658,3.0,4.0,5.0,5.0,7.0,8.0,11.561752292486869,9.814266496070836
grad_norm,100,10,1,12800,13800,14780,1.8355140793323517,0.06317335678012216,0.6405366109913837,3.0,3.0,7.0,8.0,2.0,6.0,11.888774817437291,10.381766706983058
grad_norm,100,10,1,13000,14000,14980,1.8467235386371612,0.0669628808332171,0.6993758606309034,3.0,4.0,7.0,6.0,3.0,10.0,10.374598551447413,9.337351545479043
grad_norm,100,10,1,13200,14200,15180,1.8540096306800842,0.06357954063431545,0.6927151711438448,3.0,3.0,8.0,5.0,3.0,13.0,10.893145615488015,11.480382477782461
grad_norm,100,10,1,13400,14400,15380,1.8758779883384704,0.06145494892551444,0.6507018485142705,3.0,3.0,8.0,4.0,5.0,14.0,11.695825480780499,14.436925898259913
grad_norm,100,10,1,13600,14600,15580,1.8896448862552644,0.06898997582399065,0.7096092927896201,3.0,3.0,5.0,6.0,5.0,11.0,10.407308567461554,12.306604319230331
grad_norm,100,10,1,13800,14800,15780,1.898389115333557,0.06656848434678715,0.6863793381210799,4.0,3.0,5.0,6.0,5.0,14.0,11.401201243720068,11.877873161711072
grad_norm,100,10,1,14000,15000,15980,1.9181152307987213,0.06750292644644966,0.7182043941978107,4.0,3.0,5.0,6.0,4.0,7.0,11.307496936002684,10.828675407422176
grad_norm,100,10,1,14200,15200,16180,1.9297081971168517,0.07151115746920894,0.7527675813817536,3.0,4.0,10.0,5.0,2.0,15.0,10.0874851611159,9.851497587748591
grad_norm,100,10,1,14400,15400,16380,1.9387910735607148,0.07000908727896896,0.7338266889694129,5.0,5.0,9.0,7.0,2.0,14.0,10.50204523555643,11.6792742621321
grad_norm,100,10,1,14600,15600,16580,1.9597787594795226,0.06863694189033326,0.6998698892978392,3.0,3.0,5.0,6.0,3.0,15.0,10.807170964643328,11.797866944911949
grad_norm,100,10,1,14800,15800,16780,1.9750687623023986,0.07272887822568871,0.7963726740801246,3.0,4.0,5.0,6.0,2.0,15.0,10.693163481205595,9.741631822400796
grad_norm,100,10,1,15000,16000,16980,1.986096612215042,0.07172217343857722,0.8057056899861971,3.0,4.0,6.0,3.0,4.0,15.0,9.986416549487437,9.995947161355712
grad_norm,100,10,1,15200,16200,17180,2.0045445001125337,0.06311797441741387,0.6863048386154562,3.0,4.0,6.0,7.0,4.0,4.0,10.393333592119836,13.399710446829767
grad_norm,100,10,1,15400,16400,17380,2.0181127059459687,0.06551299810047713,0.7090243395977885,3.0,4.0,5.0,8.0,4.0,12.0,9.790781425220443,12.995256900552244
grad_norm,100,10,1,15600,16600,17580,2.022803342342377,0.06493865353685035,0.6746649323597198,3.0,4.0,5.0,6.0,2.0,12.0,10.523834153152206,13.777067462554463
grad_norm,100,10,1,15800,16800,17780,2.037936661243439,0.06065764486029461,0.5828127784055988,3.0,4.0,7.0,3.0,2.0,15.0,11.223732473076014,11.711557761049812
grad_norm,100,10,1,16000,17000,17980,2.052415211200714,0.06616339050827987,0.594730240007741,4.0,3.0,7.0,5.0,3.0,14.0,11.800126021827136,11.404485104524433
grad_norm,100,10,1,16200,17200,18180,2.060807011127472,0.06438422436722148,0.5747002484436071,3.0,3.0,7.0,7.0,5.0,12.0,13.632456539164759,10.271133723480878
grad_norm,100,10,1,16400,17400,18380,2.0787118422985076,0.0650452098786866,0.5180478323119426,4.0,3.0,7.0,4.0,4.0,12.0,14.904096288053617,11.648860939458352
grad_norm,100,10,1,16600,17600,18580,2.09020170211792,0.06877013066775046,0.5692969929191575,4.0,3.0,6.0,4.0,3.0,11.0,17.58160943312019,12.573216178946142
grad_norm,100,10,1,16800,17800,18780,2.0948585200309755,0.0684244416796343,0.5384193076385096,4.0,3.0,7.0,6.0,7.0,13.0,14.91251262126027,10.925671982903305
grad_norm,100,10,1,17000,18000,18980,2.106832312345505,0.06853007503324218,0.5066046912255526,4.0,4.0,6.0,6.0,9.0,11.0,15.237874455552461,10.815237302565112
grad_norm,100,10,1,17200,18200,19180,2.1197670197486875,0.06667017553981808,0.46797359722699816,4.0,5.0,6.0,4.0,8.0,12.0,14.239312761760441,11.275399321018254
grad_norm,100,10,1,17400,18400,19380,2.125724313259125,0.06628033234361529,0.505827369984858,4.0,4.0,6.0,7.0,10.0,11.0,12.999031107307426,12.217818524777497
grad_norm,100,10,1,17600,18600,19580,2.138375222682953,0.061820516417200495,0.4221901408887478,3.0,4.0,7.0,8.0,4.0,11.0,13.790736619322065,14.843822072629408
grad_norm,100,10,1,17800,18800,19780,2.153067991733551,0.05852445968648584,0.42137467753258184,3.0,4.0,9.0,6.0,5.0,12.0,12.694699040695436,14.285353618763207
grad_norm,100,10,1,18000,19000,19980,2.1551719212532046,0.057716102856851595,0.47467841034242136,3.0,4.0,6.0,6.0,4.0,15.0,12.127407840509449,13.936671065789936
grad_norm,100,10,1,18200,19200,20180,2.166568615436554,0.05623063540402788,0.43117865951424234,3.0,4.0,4.0,8.0,4.0,4.0,11.843278584579371,14.546360315799319
grad_norm,100,10,1,18400,19400,20380,2.1754374861717225,0.057866742102594425,0.4640369229159646,5.0,3.0,8.0,6.0,2.0,11.0,12.199380663362382,11.127157103287617
grad_norm,100,10,1,18600,19600,20580,2.1790385174751283,0.058524564071383914,0.49733322654482587,3.0,3.0,8.0,5.0,2.0,12.0,12.588516804962195,9.509247836129967
grad_norm,100,10,1,18800,19800,20780,2.190173451900482,0.05871798761700287,0.5183752407692183,3.0,3.0,8.0,5.0,6.0,14.0,13.107465409739298,11.335974770037163
grad_norm,100,10,1,19000,20000,20980,2.205501220226288,0.06486939189137685,0.6007112711983186,3.0,4.0,5.0,6.0,8.0,10.0,12.430129115823654,10.769021486974667
grad_norm,100,10,1,19200,20200,21180,2.212734868526459,0.06486357754916545,0.6307128419870339,2.0,5.0,7.0,3.0,5.0,7.0,12.135370624803121,13.55450803557316
grad_norm,100,10,1,19400,20400,21380,2.2220554876327516,0.06493099277087411,0.6274628159644253,4.0,4.0,7.0,7.0,5.0,6.0,10.544532301006685,14.110162960428667
grad_norm,100,10,1,19600,20600,21580,2.2378632259368896,0.06517570909468132,0.6514227286890236,3.0,4.0,7.0,7.0,4.0,11.0,11.529906592790411,12.985833804290866
grad_norm,100,10,1,19800,20800,21780,2.2407963395118715,0.065034721943304,0.6523639805316611,3.0,3.0,6.0,5.0,2.0,12.0,12.192516850605697,12.96814947190334
grad_norm,100,10,1,20000,21000,21980,2.251122555732727,0.06236532155042552,0.5785074526163274,3.0,4.0,4.0,7.0,13.0,15.0,13.701393606817478,16.755159700639698
grad_norm,100,10,1,20200,21200,22180,2.2640812754631043,0.06283942949475672,0.5620156995941925,3.0,3.0,3.0,5.0,5.0,15.0,13.595521283760943,15.03978200327972
grad_norm,100,10,1,20400,21400,22380,2.270538945198059,0.06316347887805893,0.6063399677690123,5.0,3.0,9.0,9.0,6.0,12.0,12.355106092600218,14.471623978374076
grad_norm,100,10,1,20600,21600,22580,2.2804871678352354,0.061196024245447726,0.5399420989321966,5.0,3.0,6.0,5.0,9.0,12.0,11.596658860923533,12.91588373356696
grad_norm,100,10,1,20800,21800,22780,2.2976628589630126,0.06516024906855339,0.5644244552566626,3.0,3.0,6.0,5.0,8.0,7.0,10.74184355548772,13.81454504872611
grad_norm,100,10,1,21000,22000,22980,2.299537560939789,0.06658983497937462,0.5487919312603246,3.0,3.0,7.0,8.0,6.0,8.0,11.318182127179286,12.655231584229535
grad_norm,100,10,1,21200,22200,23180,2.30398885011673,0.06522071690330408,0.5377291376981191,4.0,3.0,3.0,5.0,4.0,11.0,12.219103454498857,12.315497104008843
grad_norm,100,10,1,21400,22400,23380,2.3190772986412047,0.06733174772886671,0.5409700377351248,3.0,4.0,5.0,6.0,4.0,6.0,12.036626611999466,14.361403790590463
grad_norm,100,10,1,21600,22600,23580,2.3238204097747803,0.0690367080443197,0.5604969640493321,5.0,4.0,6.0,7.0,4.0,13.0,10.199593334622543,14.830860176497502
grad_norm,100,10,1,21800,22800,23780,2.3303502655029296,0.06596278478465024,0.48186828975627405,5.0,3.0,6.0,8.0,4.0,11.0,10.87979169656805,14.167749440260389
grad_norm,100,10,1,22000,23000,23980,2.3439003896713255,0.06521926426716522,0.49036241658019764,3.0,3.0,5.0,5.0,5.0,15.0,12.853940127959511,13.989708584983472
grad_norm,100,10,1,22200,23200,24180,2.3491233944892884,0.06668941773030979,0.5029472919635679,3.0,4.0,8.0,5.0,2.0,4.0,13.105336432942488,12.972393417517468
grad_norm,100,10,1,22400,23400,24380,2.3533052134513857,0.06427132118209526,0.4801589157370448,3.0,3.0,8.0,8.0,2.0,15.0,14.125188536703654,12.763661109618907
grad_norm,100,10,1,22600,23600,24580,2.365284833908081,0.06233513626213503,0.4458376055906432,3.0,3.0,4.0,8.0,5.0,13.0,13.57498553741104,12.389179674310705
grad_norm,100,10,1,22800,23800,24780,2.364876425266266,0.06124226306127511,0.4960278699634923,3.0,4.0,8.0,9.0,4.0,12.0,14.975854271201552,15.17125142442164
grad_norm,100,10,1,23000,24000,24980,2.369365017414093,0.06234759242873735,0.5068737723397657,3.0,3.0,5.0,6.0,4.0,2.0,13.853233135989539,13.425478142288453
grad_norm,100,10,1,23200,24200,25180,2.3838650250434874,0.05774633903597855,0.43415099812158103,3.0,3.0,5.0,8.0,12.0,6.0,13.460550622961646,11.482878630062569
grad_norm,100,10,1,23400,24400,25380,2.3875926733016968,0.06035001903397881,0.43268824953312435,4.0,3.0,3.0,6.0,2.0,11.0,14.053229616589933,15.030525892188649
grad_norm,100,10,1,23600,24600,25580,2.3920131278038026,0.06062512513097167,0.4308529037611079,4.0,3.0,3.0,5.0,6.0,15.0,11.756515353564222,12.956933439895147
grad_norm,100,10,1,23800,24800,25780,2.4067484760284423,0.05691925996246786,0.40657335344389145,4.0,4.0,6.0,9.0,4.0,7.0,12.323488449531958,13.575058264485424
grad_norm,100,10,1,24000,25000,25980,2.409650843143463,0.05686580498036501,0.44110727921272697,3.0,3.0,7.0,9.0,7.0,4.0,11.794223809282675,13.540680004380174
grad_norm,100,10,1,24200,25200,26180,2.4124176931381225,0.05628093591148419,0.4396756080675128,3.0,3.0,11.0,4.0,12.0,11.0,12.407982054285412,14.043129393448078
grad_norm,100,10,1,24400,25400,26380,2.431675570011139,0.06420335117624537,0.5337930818923728,3.0,3.0,11.0,6.0,2.0,8.0,14.74771405047686,13.132194878830303
grad_norm,100,10,1,24600,25600,26580,2.435000705718994,0.06416701902113112,0.5533219099089207,3.0,3.0,4.0,6.0,1.0,8.0,15.27230296007702,12.022907756675862
grad_norm,100,10,1,24800,25800,26780,2.4407149529457093,0.06271300139781741,0.5113195207193316,3.0,3.0,4.0,6.0,7.0,11.0,15.42602171580147,13.295539289101233
grad_norm,100,10,1,25000,26000,26980,2.45524631023407,0.056257071934941616,0.4864377446189606,3.0,3.0,4.0,4.0,5.0,14.0,15.674987897328688,16.024175667761813
grad_norm,100,10,1,25200,26200,27180,2.4599357867240905,0.06066109830110743,0.467868512153272,3.0,3.0,6.0,4.0,3.0,9.0,14.452237528492748,16.570774178051163
grad_norm,100,10,1,25400,26400,27380,2.4590724682807923,0.06197641136412032,0.4494977621586986,3.0,4.0,8.0,4.0,3.0,3.0,15.124384949245943,18.914419271810285
grad_norm,100,10,1,25600,26600,27580,2.469688310623169,0.061989909597004234,0.42151958465935724,3.0,3.0,4.0,6.0,14.0,15.0,14.632647579487848,16.95826323768428
grad_norm,100,10,1,25800,26800,27780,2.4729046607017517,0.06416886434433638,0.41230185497625876,3.0,3.0,4.0,6.0,15.0,3.0,14.190769411341186,14.11403027957852
grad_norm,100,10,1,26000,27000,27980,2.475500204563141,0.0658939604955964,0.39333733090722306,4.0,4.0,8.0,3.0,15.0,15.0,14.47826843958621,18.18213342582098
grad_norm,100,10,1,26200,27200,28180,2.4888212513923644,0.06391413902694176,0.3683309664020888,4.0,3.0,4.0,6.0,15.0,7.0,14.063721579654336,15.69598577704612
grad_norm,100,10,1,26400,27400,28380,2.4881573843955995,0.06314200253969493,0.34487928832396614,3.0,3.0,4.0,6.0,15.0,8.0,12.433458219282556,13.298058059355233
grad_norm,100,10,1,26600,27600,28580,2.49102694272995,0.061809785505071,0.32606819105274437,3.0,3.0,5.0,4.0,8.0,7.0,12.251089748316208,10.126695971314374
grad_norm,100,10,1,26800,27800,28780,2.501369605064392,0.06362069310235145,0.3406979975856359,3.0,3.0,5.0,5.0,8.0,10.0,12.097293049814084,10.756877057564502
grad_norm,100,10,1,27000,28000,28980,2.503231782913208,0.06603261818274463,0.318429612686798,3.0,4.0,7.0,10.0,6.0,11.0,12.59442780124986,13.241332838228242
grad_norm,100,10,1,27200,28200,29180,2.5029851031303405,0.06216134486767729,0.34623368118522363,3.0,5.0,6.0,6.0,10.0,11.0,14.509198272359267,13.033639945111705
grad_norm,100,10,1,27400,28400,29380,2.518629961013794,0.06046761825089169,0.3604025776275813,3.0,3.0,6.0,8.0,10.0,10.0,16.083948799297083,14.374598701293047
grad_norm,100,10,1,27600,28600,29580,2.5203053379058837,0.06114178247379711,0.3477736964527898,4.0,4.0,4.0,6.0,14.0,15.0,16.033304784033838,15.233230377288816
grad_norm,100,10,1,27800,28800,29780,2.519851484298706,0.060202501168696784,0.3632101094352858,3.0,3.0,4.0,4.0,14.0,14.0,14.430903982564274,15.664450194272284
grad_norm,100,10,1,28000,29000,29980,2.5323517727851867,0.058370381261885484,0.2617860341528276,5.0,4.0,6.0,8.0,15.0,15.0,12.320757630059456,13.282500341334476
grad_norm,100,10,1,28200,29200,30180,2.5380305314064024,0.06228678281007853,0.3743505263523387,3.0,4.0,4.0,2.0,7.0,5.0,9.922612397491319,10.215589751735513
grad_norm,100,10,1,28400,29400,30380,2.5343212842941285,0.06433393842011177,0.400677931614873,3.0,4.0,4.0,5.0,8.0,15.0,10.63934277000713,8.405063486892193
grad_norm,100,10,1,28600,29600,30580,2.5438336396217345,0.06458163596106953,0.36314174375527775,3.0,3.0,6.0,4.0,11.0,13.0,10.857918586474531,8.18319618278835
grad_norm,100,10,1,28800,29800,30780,2.5460755610466004,0.06510277763217327,0.36395278725058655,3.0,3.0,6.0,6.0,13.0,13.0,9.726331551732821,7.937414641022287
grad_norm,100,10,1,29000,30000,30980,2.5447866988182066,0.06456943875115286,0.3936146589094929,3.0,6.0,6.0,4.0,13.0,12.0,10.466417136321523,8.765909455114352
grad_norm,100,10,1,29200,30200,31180,2.555143039226532,0.0644890301509899,0.30372750156881134,5.0,5.0,4.0,4.0,13.0,8.0,11.147541170236781,10.479607512954335
grad_norm,100,10,1,29400,30400,31380,2.5559139680862426,0.06426182389037624,0.31500531310332686,5.0,4.0,4.0,4.0,4.0,12.0,11.268367877968073,11.829059071389905
grad_norm,100,10,1,29600,30600,31580,2.559153094291687,0.06308417174444242,0.3405457002762832,4.0,4.0,6.0,7.0,8.0,8.0,11.4147520392734,11.991202713510438
grad_norm,100,10,1,29800,30800,31780,2.5692208671569823,0.0599295769321255,0.3288745352288618,4.0,4.0,6.0,6.0,7.0,3.0,13.028771173119095,12.613946518273977
grad_norm,100,10,1,30000,31000,31980,2.572934947013855,0.06216057590711863,0.3917065277979104,4.0,4.0,6.0,5.0,13.0,12.0,14.656580185036047,13.917295024713834
grad_norm,100,10,1,30200,31200,32180,2.5693452095985414,0.061247260591464465,0.3749086865422027,4.0,4.0,5.0,5.0,15.0,15.0,14.726726722317315,16.98533163760896
grad_norm,100,10,1,30400,31400,32380,2.5806454968452455,0.057123809158705595,0.3078693703510248,4.0,4.0,3.0,7.0,14.0,14.0,15.665483856218332,13.965024803989502
grad_norm,100,10,1,30600,31600,32580,2.588189775943756,0.06034804549946519,0.4095993962734672,4.0,3.0,6.0,6.0,8.0,14.0,13.835679845938404,15.61388022200121
grad_norm,100,10,1,30800,31800,32780,2.590905559062958,0.06029003942120351,0.3875576659102355,4.0,3.0,5.0,6.0,5.0,14.0,13.3132825841171,15.150132703901113
grad_norm,100,10,1,31000,32000,32980,2.6017763924598696,0.06107460549250311,0.38158852081007427,4.0,4.0,7.0,3.0,5.0,9.0,13.167305959291248,14.208519146242454
grad_norm,100,10,1,31200,32200,33180,2.60641117811203,0.05912820780607179,0.4101589408926194,4.0,4.0,5.0,5.0,14.0,12.0,14.337664065024098,12.987973893742144
grad_norm,100,10,1,31400,32400,33380,2.607350776195526,0.0579256221007753,0.4315342301521027,4.0,3.0,6.0,6.0,12.0,12.0,15.336629529677712,10.829705597602958
grad_norm,100,10,1,31600,32600,33580,2.6152461624145507,0.06304194766424022,0.4618966980679313,3.0,3.0,8.0,7.0,12.0,5.0,15.589483088903233,10.374016531137858
grad_norm,100,10,1,31800,32800,33780,2.6241468000411987,0.06553342252672957,0.48607749361896596,4.0,4.0,8.0,3.0,7.0,7.0,16.4152518009192,12.117424311134805
grad_norm,100,10,1,32000,33000,33980,2.6240133666992187,0.0645639506182004,0.5130052676088545,3.0,4.0,9.0,7.0,4.0,13.0,17.416244900782306,12.261728766806748
grad_norm,100,10,1,32200,33200,34180,2.632322282791138,0.06204040581377775,0.44548084104612123,3.0,3.0,8.0,6.0,6.0,15.0,20.44359574425178,17.476920060239497
grad_norm,100,10,1,32400,33400,34380,2.6398150372505187,0.06386515928266477,0.4278729990255758,3.0,4.0,8.0,5.0,5.0,15.0,19.366538558744328,16.727826191835195
grad_norm,100,10,1,32600,33600,34580,2.63905207157135,0.06376015591004061,0.4716539784967013,3.0,3.0,8.0,6.0,2.0,15.0,17.76127738760354,16.920986223419536
grad_norm,100,10,1,32800,33800,34780,2.6453180623054506,0.06357871172741446,0.5116649205851818,4.0,3.0,7.0,6.0,3.0,12.0,13.100222879686454,12.936572896553098
grad_norm,100,10,1,33000,34000,34980,2.6541873049736022,0.06318762867911425,0.5266060729346315,4.0,4.0,5.0,5.0,14.0,15.0,13.284003931952135,10.313699760927546
grad_norm,100,10,1,33200,34200,35180,2.6611548924446105,0.06492424226625894,0.5702709094785581,3.0,4.0,5.0,6.0,4.0,14.0,12.361861817957132,12.33350560423036
grad_norm,100,10,1,33400,34400,35380,2.6723601722717287,0.06990904201214085,0.4400288746369267,3.0,3.0,11.0,6.0,6.0,14.0,12.126044229374008,13.781060458830462
grad_norm,100,10,1,33600,34600,35580,2.6865281581878664,0.07355881295515163,0.4935053676140413,3.0,3.0,4.0,6.0,5.0,14.0,13.167604948036903,14.685140369204884
grad_norm,100,10,1,33800,34800,35780,2.6884587812423706,0.07346803899828716,0.5046630113860592,3.0,3.0,9.0,5.0,15.0,15.0,14.3912014714132,13.342164907040287
grad_norm,100,10,1,34000,35000,35980,2.698000807762146,0.07377306510307843,0.48993685495153577,3.0,3.0,4.0,7.0,15.0,15.0,13.633983343317908,12.147155359128138
grad_norm,100,10,1,34200,35200,36180,2.7104496598243712,0.07540848488625627,0.4776039302446641,3.0,3.0,7.0,5.0,4.0,14.0,11.918871414290493,12.230105421837044
grad_norm,100,10,1,34400,35400,36380,2.714293761253357,0.07426134812282799,0.4290723896672606,3.0,4.0,6.0,6.0,3.0,11.0,10.731159576264053,12.887948844590625
grad_norm,100,10,1,34600,35600,36580,2.7202136492729188,0.07341365267578825,0.38728630199812236,3.0,3.0,5.0,5.0,13.0,11.0,11.888667114935574,14.624111349866851
grad_norm,100,10,1,34800,35800,36780,2.736047718524933,0.07568924274953134,0.41965740461409884,3.0,3.0,7.0,8.0,3.0,15.0,11.833011332617206,13.733254414370537
grad_norm,100,10,1,35000,36000,36980,2.737362222671509,0.07431415750469958,0.4025130929807617,3.0,3.0,7.0,5.0,15.0,15.0,13.13990256427267,13.702798093811307
grad_norm,100,10,1,35200,36200,37180,2.7407466340065003,0.07416953753607122,0.3677416812621115,3.0,3.0,7.0,7.0,10.0,13.0,12.660097212126878,12.971419255243221
grad_norm,100,10,1,35400,36400,37380,2.751086814403534,0.07347207068249811,0.4537495736715649,3.0,3.0,7.0,8.0,10.0,7.0,13.5965557047721,13.364709529181495
grad_norm,100,10,1,35600,36600,37580,2.7467764401435852,0.07184454125835903,0.4277232999144094,3.0,4.0,7.0,5.0,10.0,8.0,14.155753857686914,13.499594149240487
grad_norm,100,10,1,35800,36800,37780,2.752090814113617,0.07102324802512455,0.39639966171376484,3.0,4.0,6.0,3.0,14.0,15.0,13.208464898691268,13.013296067405706
grad_norm,100,10,1,36000,37000,37980,2.7614467310905457,0.0689296289561362,0.3491261622506517,4.0,4.0,3.0,5.0,4.0,15.0,14.00865145934901,15.432733033873145
grad_norm,100,10,1,36200,37200,38180,2.761523277759552,0.06827407206147777,0.36542111035532765,3.0,3.0,3.0,9.0,10.0,12.0,16.153369599154484,16.00855212250094
grad_norm,100,10,1,36400,37400,38380,2.766147036552429,0.0679143986421565,0.3874598259149988,3.0,3.0,3.0,8.0,12.0,12.0,16.596296820767705,15.878225612748325
