cfg_id,observer,rho,mae_raw,rho_rough,rho_prd,mae_prd,degenerate,sd_across_seeds,max_E,tau,k_neighbors,theiler,window,stride,dither,rho_spec64,mae_spec64,rho_spec256,mae_spec256,rho_spec1024,mae_spec1024,rho_spec0,mae_spec0
6,w_fro,0.85,0.751289372920629,-0.13333333333333333,-0.36666666666666664,1.8578437323867847,0.0,0.16882372851661412,10,1,20,autocorr,4000,2000,1e-09,0.5666666666666667,1.6154603002147931,0.8166666666666667,0.4575287682602029,0.5666666666666667,0.5081398058887159,0.6333333333333333,1.788793087030377
7,c_norm,0.7833333333333333,0.9597547898153754,-0.13333333333333333,-0.36666666666666664,1.8575445267750255,0.0,0.23270688102832757,10,1,20,autocorr,8000,2000,1e-09,0.55,1.6343503455203339,0.85,1.0153235885268386,0.8666666666666667,0.8357116884473624,0.5333333333333333,0.9260559626301124
7,c_proj1,0.8,0.8984199048217226,-0.48333333333333334,-0.4,1.9427310751012534,0.0,0.2193713203926778,10,1,20,autocorr,8000,2000,1e-09,0.8833333333333333,1.904607270755646,0.8,1.5401855419291601,0.85,1.3844119432527142,0.65,0.8613075236622535
7,g_fro,0.9333333333333333,0.6261770635039335,-0.8166666666666667,0.4166666666666667,1.2520239477624238,0.0,0.2891549207613285,10,1,20,autocorr,8000,2000,1e-09,0.9,1.9711986964381418,0.8333333333333334,4.3679060692705365,0.8666666666666667,5.3338699426785325,0.7333333333333333,8.380638923728315
7,w_fro,0.7833333333333333,0.9597453113197139,-0.13333333333333333,-0.36666666666666664,1.857519147698157,0.0,0.2327130849422447,10,1,20,autocorr,8000,2000,1e-09,0.55,1.6342423543119269,0.85,1.0152356997290186,0.8666666666666667,0.8357126366407485,0.5333333333333333,0.9260452399626162
8,c_norm,0.65,0.6717175044262879,-0.13333333333333333,0.2833333333333333,1.234660477685342,0.0,0.6248210241957982,10,2,5,embedding,4000,2000,1e-09,0.5666666666666667,1.615479264378363,0.8166666666666667,0.45748259979029976,0.5666666666666667,0.5081165119690717,0.6333333333333333,1.788766504239195
8,c_proj1,0.7333333333333333,1.0785870609088528,-0.48333333333333334,0.03333333333333333,1.5263784452346607,0.0,0.7760516602277824,10,2,5,embedding,4000,2000,1e-09,0.8833333333333333,1.8490991891618922,0.5,1.5880924149387479,0.13333333333333333,1.4209579338054095,0.06666666666666667,1.596365666558721
8,g_fro,0.8,1.4172295512613875,-0.8166666666666667,0.9166666666666666,1.6955954240641917,0.0,1.1277162835785373,10,2,5,embedding,4000,2000,1e-09,0.9,2.0380673590372873,0.8666666666666667,4.670856107224171,0.8833333333333333,6.460077872753015,0.8833333333333333,7.867038731458485
8,w_fro,0.65,0.6716365642249832,-0.13333333333333333,0.2833333333333333,1.2346169369866928,0.0,0.6247378532729867,10,2,5,embedding,4000,2000,1e-09,0.5666666666666667,1.6154603002147931,0.8166666666666667,0.4575287682602029,0.5666666666666667,0.5081398058887159,0.6333333333333333,1.788793087030377
9,c_norm,0.8333333333333334,0.6892821936652661,-0.13333333333333333,0.2833333333333333,1.2353286054551003,0.0,0.8111784561044061,10,2,5,embedding,8000,2000,1e-09,0.55,1.6343503455203339,0.85,1.0153235885268386,0.8666666666666667,0.8357116884473624,0.5333333333333333,0.9260559626301124
9,c_proj1,0.6333333333333333,1.0729019637763824,-0.48333333333333334,-0.03333333333333333,1.5253080969529276,0.0,0.5430055598395064,10,2,5,embedding,8000,2000,1e-09,0.8833333333333333,1.904607270755646,0.8,1.5401855419291601,0.85,1.3844119432527142,0.65,0.8613075236622535
9,g_fro,0.9333333333333333,1.239851784015536,-0.8166666666666667,0.9166666666666666,1.7025859619962633,0.0,1.1079646920640775,10,2,5,embedding,8000,2000,1e-09,0.9,1.9711986964381418,0.8333333333333334,4.3679060692705365,0.8666666666666667,5.3338699426785325,0.7333333333333333,8.380638923728315
9,w_fro,0.8333333333333334,0.6892780108009555,-0.13333333333333333,0.2833333333333333,1.2352856194297799,0.0,0.8112045815929906,10,2,5,embedding,8000,2000,1e-09,0.55,1.6342423543119269,0.85,1.0152356997290186,0.8666666666666667,0.8357126366407485,0.5333333333333333,0.9260452399626162
10,c_norm,0.65,0.6717175044262879,-0.13333333333333333,0.2833333333333333,1.234660477685342,0.0,0.6248210241957982,10,2,5,autocorr,4000,2000,1e-09,0.5666666666666667,1.615479264378363,0.8166666666666667,0.45748259979029976,0.5666666666666667,0.5081165119690717,0.6333333333333333,1.788766504239195
10,c_proj1,0.7333333333333333,1.0785870609088528,-0.48333333333333334,0.03333333333333333,1.5263784452346607,0.0,0.7760516602277824,10,2,5,autocorr,4000,2000,1e-09,0.8833333333333333,1.8490991891618922,0.5,1.5880924149387479,0.13333333333333333,1.4209579338054095,0.06666666666666667,1.596365666558721
10,g_fro,0.8,1.4172295512613875,-0.8166666666666667,0.9166666666666666,1.6955954240641917,0.0,1.1277162835785373,10,2,5,autocorr,4000,2000,1e-09,0.9,2.0380673590372873,0.8666666666666667,4.670856107224171,0.8833333333333333,6.460077872753015,0.8833333333333333,7.867038731458485
10,w_fro,0.65,0.6716365642249832,-0.13333333333333333,0.2833333333333333,1.2346169369866928,0.0,0.6247378532729867,10,2,5,autocorr,4000,2000,1e-09,0.5666666666666667,1.6154603002147931,0.8166666666666667,0.4575287682602029,0.5666666666666667,0.5081398058887159,0.6333333333333333,1.788793087030377
11,c_norm,0.8333333333333334,0.6892821936652661,-0.13333333333333333,0.2833333333333333,1.2353286054551003,0.0,0.8111784561044061,10,2,5,autocorr,8000,2000,1e-09,0.55,1.6343503455203339,0.85,1.0153235885268386,0.8666666666666667,0.8357116884473624,0.5333333333333333,0.9260559626301124
11,c_proj1,0.6333333333333333,1.0729019637763824,-0.48333333333333334,-0.03333333333333333,1.5253080969529276,0.0,0.5430055598395064,10,2,5,autocorr,8000,2000,1e-09,0.8833333333333333,1.904607270755646,0.8,1.5401855419291601,0.85,1.3844119432527142,0.65,0.8613075236622535
11,g_fro,0.9333333333333333,1.239851784015536,-0.8166666666666667,0.9166666666666666,1.7025859619962633,0.0,1.1079646920640775,10,2,5,autocorr,8000,2000,1e-09,0.9,1.9711986964381418,0.8333333333333334,4.3679060692705365,0.8666666666666667,5.3338699426785325,0.7333333333333333,8.380638923728315
11,w_fro,0.8333333333333334,0.6892780108009555,-0.13333333333333333,0.2833333333333333,1.2352856194297799,0.0,0.8112045815929906,10,2,5,autocorr,8000,2000,1e-09,0.55,1.6342423543119269,0.85,1.0152356997290186,0.8666666666666667,0.8357126366407485,0.5333333333333333,0.9260452399626162
12,c_norm,0.8833333333333333,0.4118208427321355,-0.13333333333333333,0.2833333333333333,1.234660477685342,0.0,0.2139281262387701,10,2,20,embedding,4000,2000,1e-09,0.5666666666666667,1.615479264378363,0.8166666666666667,0.45748259979029976,0.5666666666666667,0.5081165119690717,0.6333333333333333,1.788766504239195
12,c_proj1,0.8666666666666667,0.7782508597620073,-0.48333333333333334,0.03333333333333333,1.5263784452346607,0.0,0.354404992319409,10,2,20,embedding,4000,2000,1e-09,0.8833333333333333,1.8490991891618922,0.5,1.5880924149387479,0.13333333333333333,1.4209579338054095,0.06666666666666667,1.596365666558721
12,g_fro,0.9333333333333333,1.1972344831222053,-0.8166666666666667,0.9166666666666666,1.6955954240641917,0.0,0.6887759317659072,10,2,20,embedding,4000,2000,1e-09,0.9,2.0380673590372873,0.8666666666666667,4.670856107224171,0.8833333333333333,6.460077872753015,0.8833333333333333,7.867038731458485
12,w_fro,0.8833333333333333,0.4117879656697246,-0.13333333333333333,0.2833333333333333,1.2346169369866928,0.0,0.2139837625665666,10,2,20,embedding,4000,2000,1e-09,0.5666666666666667,1.6154603002147931,0.8166666666666667,0.4575287682602029,0.5666666666666667,0.5081398058887159,0.6333333333333333,1.788793087030377
13,c_norm,0.8833333333333333,0.44119842817961863,-0.13333333333333333,0.2833333333333333,1.2353286054551003,0.0,0.2875314965244153,10,2,20,embedding,8000,2000,1e-09,0.55,1.6343503455203339,0.85,1.0153235885268386,0.8666666666666667,0.8357116884473624,0.5333333333333333,0.9260559626301124
13,c_proj1,0.8666666666666667,0.550406461209512,-0.48333333333333334,-0.03333333333333333,1.5253080969529276,0.0,0.4473200630818643,10,2,20,embedding,8000,2000,1e-09,0.8833333333333333,1.904607270755646,0.8,1.5401855419291601,0.85,1.3844119432527142,0.65,0.8613075236622535
13,g_fro,0.9333333333333333,1.3053567902658756,-0.8166666666666667,0.9166666666666666,1.7025859619962633,0.0,0.4755713883938078,10,2,20,embedding,8000,2000,1e-09,0.9,1.9711986964381418,0.8333333333333334,4.3679060692705365,0.8666666666666667,5.3338699426785325,0.7333333333333333,8.380638923728315
13,w_fro,0.8833333333333333,0.44117933592240016,-0.13333333333333333,0.2833333333333333,1.2352856194297799,0.0,0.28746695039576015,10,2,20,embedding,8000,2000,1e-09,0.55,1.6342423543119269,0.85,1.0152356997290186,0.8666666666666667,0.8357126366407485,0.5333333333333333,0.9260452399626162
14,c_norm,0.8833333333333333,0.4118208427321355,-0.13333333333333333,0.2833333333333333,1.234660477685342,0.0,0.2139281262387701,10,2,20,autocorr,4000,2000,1e-09,0.5666666666666667,1.615479264378363,0.8166666666666667,0.45748259979029976,0.5666666666666667,0.5081165119690717,0.6333333333333333,1.788766504239195
14,c_proj1,0.8666666666666667,0.7782508597620073,-0.48333333333333334,0.03333333333333333,1.5263784452346607,0.0,0.354404992319409,10,2,20,autocorr,4000,2000,1e-09,0.8833333333333333,1.8490991891618922,0.5,1.5880924149387479,0.13333333333333333,1.4209579338054095,0.06666666666666667,1.596365666558721
14,g_fro,0.9333333333333333,1.1972344831222053,-0.8166666666666667,0.9166666666666666,1.6955954240641917,0.0,0.6887759317659072,10,2,20,autocorr,4000,2000,1e-09,0.9,2.0380673590372873,0.8666666666666667,4.670856107224171,0.8833333333333333,6.460077872753015,0.8833333333333333,7.867038731458485
14,w_fro,0.8833333333333333,0.4117879656697246,-0.13333333333333333,0.2833333333333333,1.2346169369866928,0.0,0.2139837625665666,10,2,20,autocorr,4000,2000,1e-09,0.5666666666666667,1.6154603002147931,0.8166666666666667,0.4575287682602029,0.5666666666666667,0.5081398058887159,0.6333333333333333,1.788793087030377
15,c_norm,0.8833333333333333,0.44119842817961863,-0.13333333333333333,0.2833333333333333,1.2353286054551003,0.0,0.2875314965244153,10,2,20,autocorr,8000,2000,1e-09,0.55,1.6343503455203339,0.85,1.0153235885268386,0.8666666666666667,0.8357116884473624,0.5333333333333333,0.9260559626301124
15,c_proj1,0.8666666666666667,0.550406461209512,-0.48333333333333334,-0.03333333333333333,1.5253080969529276,0.0,0.4473200630818643,10,2,20,autocorr,8000,2000,1e-09,0.8833333333333333,1.904607270755646,0.8,1.5401855419291601,0.85,1.3844119432527142,0.65,0.8613075236622535
15,g_fro,0.9333333333333333,1.3053567902658756,-0.8166666666666667,0.9166666666666666,1.7025859619962633,0.0,0.4755713883938078,10,2,20,autocorr,8000,2000,1e-09,0.9,1.9711986964381418,0.8333333333333334,4.3679060692705365,0.8666666666666667,5.3338699426785325,0.7333333333333333,8.380638923728315
15,w_fro,0.8833333333333333,0.44117933592240016,-0.13333333333333333,0.2833333333333333,1.2352856194297799,0.0,0.28746695039576015,10,2,20,autocorr,8000,2000,1e-09,0.55,1.6342423543119269,0.85,1.0152356997290186,0.8666666666666667,0.8357126366407485,0.5333333333333333,0.9260452399626162
16,c_norm,0.7166666666666667,1.0380162727158933,-0.13333333333333333,0.6666666666666666,1.0447770211232734,0.0,0.6880760165291803,10,4,5,embedding,4000,2000,1e-09,0.5666666666666667,1.615479264378363,0.8166666666666667,0.45748259979029976,0.5666666666666667,0.5081165119690717,0.6333333333333333,1.788766504239195
16,c_proj1,0.7333333333333333,0.9614407137649916,-0.48333333333333334,0.6166666666666667,0.9658977288607753,0.0,0.925069239685608,10,4,5,embedding,4000,2000,1e-09,0.8833333333333333,1.8490991891618922,0.5,1.5880924149387479,0.13333333333333333,1.4209579338054095,0.06666666666666667,1.596365666558721
16,g_fro,0.8,1.542051921730546,-0.8166666666666667,0.9166666666666666,1.5178514956373572,0.0,1.2074688484225773,10,4,5,embedding,4000,2000,1e-09,0.9,2.0380673590372873,0.8666666666666667,4.670856107224171,0.8833333333333333,6.460077872753015,0.8833333333333333,7.867038731458485
16,w_fro,0.7166666666666667,1.0378896564548468,-0.13333333333333333,0.6666666666666666,1.0447818389349603,0.0,0.6881922361830517,10,4,5,embedding,4000,2000,1e-09,0.5666666666666667,1.6154603002147931,0.8166666666666667,0.4575287682602029,0.5666666666666667,0.5081398058887159,0.6333333333333333,1.788793087030377
17,c_norm,0.7666666666666667,0.5026835078943003,-0.13333333333333333,0.6666666666666666,1.0440496119954004,0.0,1.0984723030228725,10,4,5,embedding,8000,2000,1e-09,0.55,1.6343503455203339,0.85,1.0153235885268386,0.8666666666666667,0.8357116884473624,0.5333333333333333,0.9260559626301124
17,c_proj1,0.6833333333333333,0.965977913269071,-0.48333333333333334,0.6166666666666667,0.9644525448981494,0.0,0.7504241507879211,10,4,5,embedding,8000,2000,1e-09,0.8833333333333333,1.904607270755646,0.8,1.5401855419291601,0.85,1.3844119432527142,0.65,0.8613075236622535
17,g_fro,0.9333333333333333,1.2527594726634634,-0.8166666666666667,0.9166666666666666,1.5141984821301877,0.0,1.0975408427841502,10,4,5,embedding,8000,2000,1e-09,0.9,1.9711986964381418,0.8333333333333334,4.3679060692705365,0.8666666666666667,5.3338699426785325,0.7333333333333333,8.380638923728315
17,w_fro,0.7666666666666667,0.5026994706149173,-0.13333333333333333,0.6666666666666666,1.044054193940239,0.0,1.0983896818088887,10,4,5,embedding,8000,2000,1e-09,0.55,1.6342423543119269,0.85,1.0152356997290186,0.8666666666666667,0.8357126366407485,0.5333333333333333,0.9260452399626162
18,c_norm,0.7166666666666667,1.0380162727158933,-0.13333333333333333,0.6666666666666666,1.0447770211232734,0.0,0.6880760165291803,10,4,5,autocorr,4000,2000,1e-09,0.5666666666666667,1.615479264378363,0.8166666666666667,0.45748259979029976,0.5666666666666667,0.5081165119690717,0.6333333333333333,1.788766504239195
18,c_proj1,0.7333333333333333,0.9614407137649916,-0.48333333333333334,0.6166666666666667,0.9658977288607753,0.0,0.925069239685608,10,4,5,autocorr,4000,2000,1e-09,0.8833333333333333,1.8490991891618922,0.5,1.5880924149387479,0.13333333333333333,1.4209579338054095,0.06666666666666667,1.596365666558721
18,g_fro,0.8,1.542051921730546,-0.8166666666666667,0.9166666666666666,1.5178514956373572,0.0,1.2074688484225773,10,4,5,autocorr,4000,2000,1e-09,0.9,2.0380673590372873,0.8666666666666667,4.670856107224171,0.8833333333333333,6.460077872753015,0.8833333333333333,7.867038731458485
18,w_fro,0.7166666666666667,1.0378896564548468,-0.13333333333333333,0.6666666666666666,1.0447818389349603,0.0,0.6881922361830517,10,4,5,autocorr,4000,2000,1e-09,0.5666666666666667,1.6154603002147931,0.8166666666666667,0.4575287682602029,0.5666666666666667,0.5081398058887159,0.6333333333333333,1.788793087030377
19,c_norm,0.7666666666666667,0.5026835078943003,-0.13333333333333333,0.6666666666666666,1.0440496119954004,0.0,1.0984723030228725,10,4,5,autocorr,8000,2000,1e-09,0.55,1.6343503455203339,0.85,1.0153235885268386,0.8666666666666667,0.8357116884473624,0.5333333333333333,0.9260559626301124
19,c_proj1,0.6833333333333333,0.965977913269071,-0.48333333333333334,0.6166666666666667,0.9644525448981494,0.0,0.7504241507879211,10,4,5,autocorr,8000,2000,1e-09,0.8833333333333333,1.904607270755646,0.8,1.5401855419291601,0.85,1.3844119432527142,0.65,0.8613075236622535
19,g_fro,0.9333333333333333,1.2527594726634634,-0.8166666666666667,0.9166666666666666,1.5141984821301877,0.0,1.0975408427841502,10,4,5,autocorr,8000,2000,1e-09,0.9,1.9711986964381418,0.8333333333333334,4.3679060692705365,0.8666666666666667,5.3338699426785325,0.7333333333333333,8.380638923728315
19,w_fro,0.7666666666666667,0.5026994706149173,-0.13333333333333333,0.6666666666666666,1.044054193940239,0.0,1.0983896818088887,10,4,5,autocorr,8000,2000,1e-09,0.55,1.6342423543119269,0.85,1.0152356997290186,0.8666666666666667,0.8357126366407485,0.5333333333333333,0.9260452399626162
20,c_norm,0.8666666666666667,0.36928559265446687,-0.13333333333333333,0.6666666666666666,1.0447770211232734,0.0,0.42915797383739046,10,4,20,embedding,4000,2000,1e-09,0.5666666666666667,1.615479264378363,0.8166666666666667,0.45748259979029976,0.5666666666666667,0.5081165119690717,0.6333333333333333,1.788766504239195
20,c_proj1,0.9,0.4872459503944127,-0.48333333333333334,0.6166666666666667,0.9658977288607753,0.0,0.42246602179845255,10,4,20,embedding,4000,2000,1e-09,0.8833333333333333,1.8490991891618922,0.5,1.5880924149387479,0.13333333333333333,1.4209579338054095,0.06666666666666667,1.596365666558721
20,g_fro,0.9,1.2558622182685253,-0.8166666666666667,0.9166666666666666,1.5178514956373572,0.0,0.5765293730822653,10,4,20,embedding,4000,2000,1e-09,0.9,2.0380673590372873,0.8666666666666667,4.670856107224171,0.8833333333333333,6.460077872753015,0.8833333333333333,7.867038731458485
20,w_fro,0.8666666666666667,0.3692193054806705,-0.13333333333333333,0.6666666666666666,1.0447818389349603,0.0,0.4291983883459849,10,4,20,embedding,4000,2000,1e-09,0.5666666666666667,1.6154603002147931,0.8166666666666667,0.4575287682602029,0.5666666666666667,0.5081398058887159,0.6333333333333333,1.788793087030377
21,c_norm,0.8833333333333333,0.36810726959668777,-0.13333333333333333,0.6666666666666666,1.0440496119954004,0.0,0.37465416384298833,10,4,20,embedding,8000,2000,1e-09,0.55,1.6343503455203339,0.85,1.0153235885268386,0.8666666666666667,0.8357116884473624,0.5333333333333333,0.9260559626301124
21,c_proj1,0.9333333333333333,0.38394409669860985,-0.48333333333333334,0.6166666666666667,0.9644525448981494,0.0,0.4680661342012293,10,4,20,embedding,8000,2000,1e-09,0.8833333333333333,1.904607270755646,0.8,1.5401855419291601,0.85,1.3844119432527142,0.65,0.8613075236622535
21,g_fro,0.9333333333333333,1.3460395533517373,-0.8166666666666667,0.9166666666666666,1.5141984821301877,0.0,0.4513053916500072,10,4,20,embedding,8000,2000,1e-09,0.9,1.9711986964381418,0.8333333333333334,4.3679060692705365,0.8666666666666667,5.3338699426785325,0.7333333333333333,8.380638923728315
21,w_fro,0.8833333333333333,0.3681021822624339,-0.13333333333333333,0.6666666666666666,1.044054193940239,0.0,0.3746338848936526,10,4,20,embedding,8000,2000,1e-09,0.55,1.6342423543119269,0.85,1.0152356997290186,0.8666666666666667,0.8357126366407485,0.5333333333333333,0.9260452399626162
22,c_norm,0.8666666666666667,0.36928559265446687,-0.13333333333333333,0.6666666666666666,1.0447770211232734,0.0,0.42915797383739046,10,4,20,autocorr,4000,2000,1e-09,0.5666666666666667,1.615479264378363,0.8166666666666667,0.45748259979029976,0.5666666666666667,0.5081165119690717,0.6333333333333333,1.788766504239195
22,c_proj1,0.9,0.4872459503944127,-0.48333333333333334,0.6166666666666667,0.9658977288607753,0.0,0.42246602179845255,10,4,20,autocorr,4000,2000,1e-09,0.8833333333333333,1.8490991891618922,0.5,1.5880924149387479,0.13333333333333333,1.4209579338054095,0.06666666666666667,1.596365666558721
22,g_fro,0.9,1.2558622182685253,-0.8166666666666667,0.9166666666666666,1.5178514956373572,0.0,0.5765293730822653,10,4,20,autocorr,4000,2000,1e-09,0.9,2.0380673590372873,0.8666666666666667,4.670856107224171,0.8833333333333333,6.460077872753015,0.8833333333333333,7.867038731458485
