run,arm,mode,lr,seed,step,window,tau,signal,MG,MG40,ident,degenerate,points,mg_seconds,validity_seconds,cheap_seconds,std,residual_std,acorr1,spectral_entropy,crossings,mg_seconds_rep0,mg_seconds_rep1,mg_seconds_rep2,validity_seconds_rep0,validity_seconds_rep1,validity_seconds_rep2,cheap_seconds_rep0,cheap_seconds_rep1,cheap_seconds_rep2
gd_constant_lr0.03_s0,gd,constant,0.03,0,1023,512,1,probe_loss,7.882270163294274,10.980426634432376,1.3930538292845414,False,493,0.00903299986384809,0.020292399916797876,0.0001892000436782837,0.01669646096411522,0.016392379851654093,-0.27592642403351536,0.7128727361360426,295.0,0.009166099829599261,0.00903299986384809,0.008942800108343363,0.020292399916797876,0.02023539994843304,0.020298900082707405,0.00019749999046325684,0.0001892000436782837,0.00018869992345571518
gd_constant_lr0.03_s0,gd,constant,0.03,0,511,512,1,grad_norm,3.542183878724761,4.25985643827829,1.2026073699516417,False,493,0.007415200117975473,0.017685600090771914,0.00020190002396702766,0.5185105640895437,0.4241188442018787,0.9314591579325334,0.6863419438531624,34.0,0.0074155000038445,0.007289099972695112,0.007415200117975473,0.017559800064191222,0.0180543998721987,0.017685600090771914,0.0001868000254034996,0.00021150009706616402,0.00020190002396702766
gd_constant_lr0.03_s0,gd,constant,0.03,0,639,512,1,grad_norm,3.819041379934733,5.695998151087543,1.491473274160985,False,493,0.008993800031021237,0.020071200327947736,0.00019640009850263596,0.5116063476289596,0.4409505217795067,0.9172952623405509,0.6724880846269193,52.0,0.009034099988639355,0.008993800031021237,0.008663900196552277,0.02010240009985864,0.020071200327947736,0.019707900239154696,0.00019640009850263596,0.000197600107640028,0.00018400000408291817
gd_constant_lr0.03_s0,gd,constant,0.03,0,767,512,1,grad_norm,4.555579097360897,6.993806069710034,1.535217789053785,False,493,0.00882879993878305,0.019907699897885323,0.00019489997066557407,0.4510588377481322,0.39427201461651634,0.9114557710594767,0.6605974797510402,63.0,0.008734799921512604,0.009112400002777576,0.00882879993878305,0.019856699975207448,0.020265899831429124,0.019907699897885323,0.00019910000264644623,0.00018609990365803242,0.00019489997066557407
gd_constant_lr0.03_s0,gd,constant,0.03,0,895,512,1,grad_norm,5.296511922424857,9.113687834619041,1.7206961804489997,False,493,0.008882000111043453,0.020408800104632974,0.000197199871763587,0.46193442038311544,0.3972013964835501,0.8926070456482574,0.6957679437021377,72.0,0.009199000196531415,0.008882000111043453,0.008841699920594692,0.020408800104632974,0.020218699937686324,0.02070150012150407,0.00019489997066557407,0.000197199871763587,0.00021100020967423916
gd_constant_lr0.03_s0,gd,constant,0.03,0,1023,512,1,grad_norm,6.455006657900968,9.851606006237926,1.5261961030171052,False,493,0.009159000124782324,0.020350300008431077,0.00019880011677742004,0.42633782211827786,0.3616722105636787,0.8729427138018087,0.6805155224271205,78.0,0.009159000124782324,0.009159399894997478,0.008884400129318237,0.02058900031261146,0.020350300008431077,0.020126399816945195,0.00019880011677742004,0.00025200005620718,0.00018979981541633606
gd_constant_lr0.03_s0,gd,constant,0.03,0,255,256,1,train_loss,5.5925203507162,5.482450159898601,0.9803183209152735,False,237,0.002176100155338645,0.0049269001465290785,0.0001680999994277954,0.3124110932679976,0.11755341408771112,0.9949872995472651,0.4167264870890141,4.0,,,,,,,,,
gd_constant_lr0.03_s0,gd,constant,0.03,0,383,256,1,train_loss,6.591803399178317,6.6087866424432296,1.0025764183541988,False,237,0.002127900021150708,0.004813800100237131,0.00015909993089735508,0.09359144827828102,0.02467355891919111,0.9346629105339189,0.3452854625518718,6.0,,,,,,,,,
gd_constant_lr0.03_s0,gd,constant,0.03,0,511,256,1,train_loss,6.110312033991817,7.05460904590284,1.1545415367755159,False,237,0.002409200184047222,0.005476500140503049,0.0001721000298857689,0.04797045499085542,0.01042429273167672,0.9117500929337051,0.6230291159239951,26.0,,,,,,,,,
gd_constant_lr0.03_s0,gd,constant,0.03,0,639,256,1,train_loss,5.725188224316975,7.626310343132174,1.3320628151124247,False,237,0.002534500090405345,0.005625000223517418,0.00016060005873441696,0.03382921774202257,0.010090199205733428,0.8433108611876763,0.6828589845473112,35.0,,,,,,,,,
