run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
lowdata15_s1,train_acc,119990,10,0.39059018216217994,4.939653133022721,12.646639261843221,363636.9434082842,5.3944057981313005,18.946792662419,0.9426279565797127,2.0,216,True
lowdata15_s1,val_acc,39990,10,13.691858903270118,20.488764423771297,1.496419483177542,16.709003841209988,13.757580348937314,2.614279236262992,0.7420791337834567,207.0,816,False
lowdata15_s1,val_acc,49990,10,14.308938194129304,21.751154907519126,1.520109641429804,16.713944843517602,14.201128135740571,4.124176416397203,0.8557833531677645,58.0,938,False
lowdata15_s1,val_acc,59990,10,14.218347053536506,22.06590270203244,1.5519316428940326,15.928332647825563,15.36857388778006,1.9598064842813667,0.6281495195919526,290.0,664,False
lowdata15_s1,val_acc,69990,10,13.829190981207528,20.778822466289142,1.5025334811360593,15.194303313646515,15.136145037288427,1.7231544849218778,0.5704794593748561,676.0,925,False
lowdata15_s1,val_acc,79990,10,13.113738236367503,20.155491039353866,1.5369752450493417,14.189488778422932,15.440721484517516,1.4545320019818362,0.47580915538935603,525.0,1042,False
lowdata15_s1,val_acc,89990,10,13.411419019911653,19.684173499579767,1.467717433207857,14.57433339296132,16.276467504405996,1.3455311531174,0.4245590999180463,573.0,1062,False
lowdata15_s1,val_acc,99990,10,12.853643487133533,18.46734524280036,1.4367401166281084,14.686204046773936,17.33799198279073,1.0491300525682175,0.1626930825762315,433.0,342,False
lowdata15_s1,val_acc,109990,10,13.836247023235828,19.54364220013802,1.4124959006092843,16.402120539204276,22.069939031715567,1.0168338387620286,0.07289704279950887,667.0,74,False
lowdata15_s1,val_acc,119990,10,14.175835439414769,19.388944919849905,1.3677461905307187,17.851511251636946,28.34542651108802,1.0100617180890241,0.04271619788311339,733.0,70,False
lowdata15_s2,weight_norm,39990,10,4.84612129105927,7.679870099770536,1.584745745827559,7.310589871107346,13.977623522700124,1.323933428403295,0.05515082322602259,268.0,121,False
lowdata15_s2,weight_norm,49990,10,4.6688999066022845,6.97481766024094,1.49388888169949,5.632190433471632,10.308828166247437,2.129623005181996,0.0971914073176299,225.0,153,False
lowdata15_s2,weight_norm,59990,10,4.476655721227596,6.942875272110463,1.5509066822334454,5.213635847794245,7.461397528145425,3.9965910097825983,0.13728732924347717,11.0,157,False
lowdata15_s2,weight_norm,69990,10,4.46684722698015,7.023016001046375,1.5722534584632177,4.943692550430324,6.987398834456636,4.106125689119781,0.1426704170937991,11.0,155,False
lowdata15_s2,weight_norm,79990,10,4.38509669001286,6.700530783812225,1.5280234981073073,5.050117467819949,6.856903811905548,4.07685719578203,0.14851964755485045,10.0,153,False
lowdata15_s2,weight_norm,89990,10,4.410114584064821,6.677722272881073,1.514183394919002,5.001109405939992,7.499247006124936,3.9449576433543334,0.15073992478828754,10.0,150,False
lowdata15_s2,weight_norm,99990,10,4.386893654086945,6.582744691313066,1.5005480438716376,4.817291672874667,6.426454914769529,3.7766521605045007,0.15480625576887863,10.0,151,False
lowdata15_s2,weight_norm,109990,10,4.477453675434297,6.728754398250413,1.5028082669325995,5.104299190527588,7.52895782353937,4.0057521550808595,0.15156340924851194,10.0,150,False
lowdata15_s2,weight_norm,119990,10,4.179645232448975,6.207640479841473,1.4852075079597695,4.683762675635234,5.782553296810897,3.902390847476566,0.15152404597653432,10.0,149,False
lowdata15_s2,train_loss,39990,10,3.813584321637038,6.583767325832059,1.7263987814502757,7.845424426564958,5.213194603176413,1.0295872532121764,0.05676853979259493,33.0,66,False
lowdata15_s2,train_loss,49990,10,3.655614425214112,5.522414993474312,1.5106667036283128,4.675161994611777,5.039319846769814,13.4939098017576,0.7624659927565087,3.0,216,False
lowdata15_s2,train_loss,59990,10,3.519883009691041,5.347813268096732,1.5193156287788492,4.076354080110022,4.415286367879247,13.929685603938578,0.7818090391610637,3.0,219,False
lowdata15_s2,train_loss,69990,10,3.5771131141761954,5.183687339922324,1.4491259220680588,4.326394178618901,4.822066591279757,13.90456417537628,0.7734893005173773,3.0,209,False
lowdata15_s2,train_loss,79990,10,3.4950407105589156,5.111178293421186,1.4624088005555227,3.9658264330092505,4.4544286839041005,14.131849445707935,0.7775070355134832,3.0,213,False
lowdata15_s2,train_loss,89990,10,3.367984492892988,5.052535086072916,1.5001657806722721,3.825261865318018,4.084239469830134,14.365450093963185,0.7649854734146716,3.0,208,False
lowdata15_s2,train_loss,99990,10,3.3265894874269906,4.88994285932564,1.4699568064552062,3.843507378131982,4.324784406364782,14.328151758881063,0.7447061711248215,3.0,223,False
lowdata15_s2,train_loss,109990,10,3.243860049972357,4.846790361173473,1.4941428688376293,4.026462948000824,4.0526248639958755,14.713101054789071,0.7632007150087439,3.0,206,False
lowdata15_s2,train_loss,119990,10,3.241027680971482,4.990255797393658,1.539714031661048,4.027785210846165,4.11462317878094,14.868417487014973,0.7745815672069499,3.0,211,False
lowdata15_s2,val_loss,39990,10,4.0872737897993066,5.637822732596945,1.379360185429069,6.118870150801232,5.472293654763681,4.197284796852933,0.13561292665059457,11.0,174,False
lowdata15_s2,val_loss,49990,10,3.925923633236762,5.05075471627212,1.2865137450745523,4.269033718026697,4.446903801114685,3.100948136618841,0.1589821030057098,9.0,164,False
lowdata15_s2,val_loss,59990,10,3.8007555258186887,5.3195076376033805,1.3995921604185657,4.097826216473657,4.057869600003794,3.1175253014238895,0.1544583222365812,9.0,157,False
lowdata15_s2,val_loss,69990,10,3.788058805203189,5.552735878691017,1.4658526079542136,4.0818077018807495,4.253828892638666,3.071338484865872,0.15354901148270386,9.0,155,False
lowdata15_s2,val_loss,79990,10,3.627641866098705,5.020319557434281,1.3839071613850655,3.859703411167867,4.3460631087326576,3.0822391019203277,0.15221033525838915,9.0,154,False
lowdata15_s2,val_loss,89990,10,3.40009854476673,4.545048621455599,1.336740262558308,3.630256557248551,4.39873461445849,3.1529493467458596,0.14940064499819947,10.0,150,False
lowdata15_s2,val_loss,99990,10,3.4072722473217945,4.523464063448573,1.3275910273985694,3.667251047731224,4.674775063875873,3.1275581569166455,0.15023731828030215,10.0,151,False
lowdata15_s2,val_loss,109990,10,3.332690090184969,4.685366716098478,1.4058813118859286,3.737477658382912,4.652644871119356,3.1884655910117914,0.14902271916201182,10.0,150,False
lowdata15_s2,val_loss,119990,10,3.349427368621163,4.649617452869517,1.3881827969846663,3.7637149851101785,4.618234722353781,3.1378781164124527,0.14827190624073502,10.0,149,False
lowdata15_s2,train_acc,39990,10,0.5321640663956,3.985794959268463,7.4897859719553175,359290.00499725074,5.826023058326943,1.0828685998492644,0.08830059057910403,31.0,68,True
lowdata15_s2,train_acc,49990,10,0.3954598108392491,3.705431799691857,9.369932666048037,441592.40146094083,5.900404067646298,17.898584722068897,0.9803087071860599,2.0,216,True
