cfg_id,observer,rho,mae_raw,rho_rough,rho_prd,mae_prd,degenerate,sd_across_seeds,max_E,tau,k_neighbors,theiler,window,stride,dither,rho_spec64,mae_spec64,rho_spec256,mae_spec256,rho_spec1024,mae_spec1024,rho_spec0,mae_spec0
13,c_norm,0.6666666666666667,0.6530710478662232,-0.5,0.9166666666666666,1.496005567232551,0.0,0.28031331450282554,10,2,20,embedding,8000,2000,1e-09,0.9333333333333332,2.5324049275422493,0.9333333333333332,2.4726562016485425,0.9666666666666667,2.1586762063604694,0.9333333333333332,0.5354707092627388
13,c_proj1,0.8833333333333333,0.5464330913854379,-0.33333333333333337,0.21666666666666667,1.9901501128701522,0.0,0.37826166155915625,10,2,20,embedding,8000,2000,1e-09,0.7,2.0513118003972735,0.7333333333333334,1.8807193601526624,0.43333333333333335,1.806864812963565,0.7,1.3133733693648426
13,g_fro,0.8833333333333333,1.5430848053636688,-0.09999999999999999,0.8333333333333333,2.511756056623499,0.0,0.29892899459808725,10,2,20,embedding,8000,2000,1e-09,0.8666666666666667,2.742515728913402,0.9,3.738005996895111,0.8666666666666667,4.025876546557467,0.8499999999999999,5.426599205252837
13,w_fro,0.6666666666666667,0.6527758963458001,-0.5,0.9166666666666666,1.4959755015754685,0.0,0.2803028679463458,10,2,20,embedding,8000,2000,1e-09,0.9333333333333332,2.5323512429587733,0.9333333333333332,2.4725999752942065,0.9666666666666667,2.158608639591557,0.9333333333333332,0.5353263130008229
14,c_norm,0.8333333333333333,0.548537538694354,-0.5,0.9166666666666666,1.495991928985984,0.0,0.3115179552733803,10,2,20,autocorr,4000,2000,1e-09,0.9333333333333332,2.5233755815080188,0.9333333333333332,2.454365255163166,0.9333333333333332,2.090756418050574,0.9,1.62716490844114
14,c_proj1,0.8833333333333333,0.515781114159865,-0.33333333333333337,0.21666666666666667,1.9903470835022778,0.0,0.2317974961677566,10,2,20,autocorr,4000,2000,1e-09,0.7,2.0318872248946307,0.7333333333333334,1.771972032725298,0.43333333333333335,1.7107486028423107,0.3666666666666667,1.7206774966915692
14,g_fro,0.8666666666666667,1.5627296878823795,-0.09999999999999999,0.8333333333333333,2.5133663603094365,0.0,0.40374253338592475,10,2,20,autocorr,4000,2000,1e-09,0.8666666666666667,3.067380783733959,0.9,4.830808252209464,0.9,6.909005465881978,0.8499999999999999,14.37833305636728
14,w_fro,0.8333333333333333,0.5486398396695603,-0.5,0.9166666666666666,1.4959629196283843,0.0,0.31161474674597095,10,2,20,autocorr,4000,2000,1e-09,0.9333333333333332,2.5233220997073835,0.9333333333333332,2.4543087896863245,0.9333333333333332,2.0906131416902283,0.9,1.6271219053902566
15,c_norm,0.6666666666666667,0.6530710478662232,-0.5,0.9166666666666666,1.496005567232551,0.0,0.28031331450282554,10,2,20,autocorr,8000,2000,1e-09,0.9333333333333332,2.5324049275422493,0.9333333333333332,2.4726562016485425,0.9666666666666667,2.1586762063604694,0.9333333333333332,0.5354707092627388
15,c_proj1,0.8833333333333333,0.5464330913854379,-0.33333333333333337,0.21666666666666667,1.9901501128701522,0.0,0.37826166155915625,10,2,20,autocorr,8000,2000,1e-09,0.7,2.0513118003972735,0.7333333333333334,1.8807193601526624,0.43333333333333335,1.806864812963565,0.7,1.3133733693648426
15,g_fro,0.8833333333333333,1.5430848053636688,-0.09999999999999999,0.8333333333333333,2.511756056623499,0.0,0.29892899459808725,10,2,20,autocorr,8000,2000,1e-09,0.8666666666666667,2.742515728913402,0.9,3.738005996895111,0.8666666666666667,4.025876546557467,0.8499999999999999,5.426599205252837
15,w_fro,0.6666666666666667,0.6527758963458001,-0.5,0.9166666666666666,1.4959755015754685,0.0,0.2803028679463458,10,2,20,autocorr,8000,2000,1e-09,0.9333333333333332,2.5323512429587733,0.9333333333333332,2.4725999752942065,0.9666666666666667,2.158608639591557,0.9333333333333332,0.5353263130008229
16,c_norm,0.7999999999999999,0.3560379304759243,-0.5,0.7833333333333333,2.4320836577519143,0.0,0.725003932214582,10,4,5,embedding,4000,2000,1e-09,0.9333333333333332,2.5233755815080188,0.9333333333333332,2.454365255163166,0.9333333333333332,2.090756418050574,0.9,1.62716490844114
16,c_proj1,0.6833333333333333,0.8074874141796505,-0.33333333333333337,0.6833333333333333,1.2368430381456081,0.0,0.9342992405558883,10,4,5,embedding,4000,2000,1e-09,0.7,2.0318872248946307,0.7333333333333334,1.771972032725298,0.43333333333333335,1.7107486028423107,0.3666666666666667,1.7206774966915692
16,g_fro,0.8833333333333333,2.6137742909621626,-0.09999999999999999,0.8499999999999999,1.9066788631904823,0.0,0.535307884783777,10,4,5,embedding,4000,2000,1e-09,0.8666666666666667,3.067380783733959,0.9,4.830808252209464,0.9,6.909005465881978,0.8499999999999999,14.37833305636728
16,w_fro,0.7999999999999999,0.35627117960596894,-0.5,0.7833333333333333,2.4319728554485844,0.0,0.7249171905518521,10,4,5,embedding,4000,2000,1e-09,0.9333333333333332,2.5233220997073835,0.9333333333333332,2.4543087896863245,0.9333333333333332,2.0906131416902283,0.9,1.6271219053902566
17,c_norm,0.7666666666666667,0.7398107790339226,-0.5,0.7833333333333333,2.431958561063213,0.0,0.6957063975785882,10,4,5,embedding,8000,2000,1e-09,0.9333333333333332,2.5324049275422493,0.9333333333333332,2.4726562016485425,0.9666666666666667,2.1586762063604694,0.9333333333333332,0.5354707092627388
17,c_proj1,0.7833333333333333,0.6723002571021349,-0.33333333333333337,0.6833333333333333,1.2370184830019113,0.0,0.8602689119046333,10,4,5,embedding,8000,2000,1e-09,0.7,2.0513118003972735,0.7333333333333334,1.8807193601526624,0.43333333333333335,1.806864812963565,0.7,1.3133733693648426
17,g_fro,0.8833333333333333,1.8863837788746682,-0.09999999999999999,0.8499999999999999,1.9029788799958112,0.0,0.38650725969193417,10,4,5,embedding,8000,2000,1e-09,0.8666666666666667,2.742515728913402,0.9,3.738005996895111,0.8666666666666667,4.025876546557467,0.8499999999999999,5.426599205252837
