step,train_steps,train_time_ms,step_avg_ms
314,2330,19224.0,61.22
315,2330,19285.0,61.22
316,2330,19347.0,61.22
317,2330,19407.0,61.22
318,2330,19468.0,61.22
319,2330,19528.0,61.22
320,2330,19589.0,61.22
321,2330,19649.0,61.21
322,2330,19710.0,61.21
323,2330,19772.0,61.21
324,2330,19833.0,61.21
325,2330,19894.0,61.21
326,2330,19955.0,61.21
327,2330,20016.0,61.21
328,2330,20078.0,61.21
329,2330,20139.0,61.21
330,2330,20200.0,61.21
331,2330,20262.0,61.21
332,2330,20323.0,61.21
333,2330,20384.0,61.21
334,2330,20445.0,61.21
335,2330,20505.0,61.21
336,2330,20566.0,61.21
337,2330,20627.0,61.21
338,2330,20688.0,61.21
339,2330,20748.0,61.2
340,2330,20808.0,61.2
341,2330,20869.0,61.2
342,2330,20930.0,61.2
343,2330,20991.0,61.2
344,2330,21052.0,61.2
345,2330,21113.0,61.2
346,2330,21174.0,61.2
347,2330,21235.0,61.2
348,2330,21297.0,61.2
349,2330,21359.0,61.2
350,2330,21420.0,61.2
351,2330,21481.0,61.2
352,2330,21543.0,61.2
353,2330,21604.0,61.2
354,2330,21665.0,61.2
355,2330,21726.0,61.2
356,2330,21786.0,61.2
357,2330,21847.0,61.19
358,2330,21907.0,61.19
359,2330,21968.0,61.19
360,2330,22028.0,61.19
361,2330,22089.0,61.19
362,2330,22150.0,61.19
363,2330,22211.0,61.19
364,2330,22273.0,61.19
365,2330,22334.0,61.19
366,2330,22395.0,61.19
367,2330,22456.0,61.19
368,2330,22518.0,61.19
369,2330,22580.0,61.19
370,2330,22641.0,61.19
371,2330,22703.0,61.19
372,2330,22765.0,61.2
373,2330,22825.0,61.19
374,2330,22886.0,61.19
375,2330,22947.0,61.19
376,2330,23008.0,61.19
377,2330,23068.0,61.19
378,2330,23129.0,61.19
379,2330,23189.0,61.18
380,2330,23249.0,61.18
381,2330,23310.0,61.18
382,2330,23372.0,61.18
383,2330,23433.0,61.18
384,2330,23494.0,61.18
385,2330,23555.0,61.18
386,2330,23616.0,61.18
387,2330,23678.0,61.18
388,2330,23739.0,61.18
389,2330,23802.0,61.19
390,2330,23863.0,61.19
391,2330,23924.0,61.19
392,2330,23984.0,61.18
393,2330,24044.0,61.18
394,2330,24105.0,61.18
395,2330,24166.0,61.18
396,2330,24228.0,61.18
397,2330,24288.0,61.18
398,2330,24349.0,61.18
399,2330,24410.0,61.18
400,2330,24471.0,61.18
401,2330,24532.0,61.18
402,2330,24593.0,61.18
403,2330,24654.0,61.18
404,2330,24715.0,61.18
405,2330,24776.0,61.18
406,2330,24838.0,61.18
407,2330,24899.0,61.18
408,2330,24961.0,61.18
409,2330,25022.0,61.18
410,2330,25083.0,61.18
411,2330,25144.0,61.18
412,2330,25205.0,61.18
413,2330,25265.0,61.17
414,2330,25327.0,61.18
415,2330,25388.0,61.18
416,2330,25448.0,61.17
417,2330,25508.0,61.17
418,2330,25569.0,61.17
419,2330,25630.0,61.17
420,2330,25692.0,61.17
421,2330,25752.0,61.17
422,2330,25814.0,61.17
423,2330,25875.0,61.17
424,2330,25938.0,61.17
425,2330,25998.0,61.17
426,2330,26061.0,61.18
427,2330,26121.0,61.17
428,2330,26183.0,61.17
429,2330,26243.0,61.17
430,2330,26305.0,61.17
431,2330,26365.0,61.17
432,2330,26427.0,61.17
433,2330,26487.0,61.17
434,2330,26548.0,61.17
435,2330,26608.0,61.17
436,2330,26669.0,61.17
437,2330,26730.0,61.17
438,2330,26792.0,61.17
439,2330,26852.0,61.17
440,2330,26915.0,61.17
441,2330,26975.0,61.17
442,2330,27037.0,61.17
443,2330,27098.0,61.17
444,2330,27160.0,61.17
445,2330,27220.0,61.17
446,2330,27282.0,61.17
447,2330,27343.0,61.17
448,2330,27405.0,61.17
449,2330,27466.0,61.17
450,2330,27527.0,61.17
451,2330,27588.0,61.17
452,2330,27649.0,61.17
453,2330,27709.0,61.17
454,2330,27770.0,61.17
455,2330,27830.0,61.16
456,2330,27891.0,61.17
457,2330,27952.0,61.16
458,2330,28013.0,61.16
459,2330,28074.0,61.16
460,2330,28135.0,61.16
