run,column,right_step,MG,MG_2E,ident_ratio,PRdelay,roughness,acorr,oscillations,degenerate
x_no_grok,train_loss,63320,15.405777634065732,22.210368482050434,1.4416908389575986,1.0000032730264365,0.0005419496009474894,685.0,2.0,False
x_no_grok,train_loss,73320,15.700695948648574,24.344726536177316,1.5505507918757429,1.0000013643485501,0.00041566635531246676,699.0,2.0,False
x_no_grok,train_loss,83320,15.88202524781965,25.87605896137689,1.6292669579359385,1.0000012251406696,0.0003288271539116385,708.0,2.0,False
x_no_grok,train_loss,93320,16.099760224572467,26.868019731883614,1.6688459552879522,1.000000445394047,0.00025713234272181195,715.0,2.0,False
x_no_grok,weight_norm,33320,12.780512503606527,18.763806324369607,1.468157581245248,1.0006598516466039,0.0009008520213401234,647.0,2.0,False
x_no_grok,weight_norm,43320,13.789924674829217,19.519652034634525,1.4155009903907447,1.0003396554902144,0.002325064292169308,421.0,2.0,False
x_no_grok,weight_norm,53320,15.307415175845687,20.973824196962415,1.3701741251558937,1.0000154349755062,0.0007005064888851713,665.0,2.0,False
x_no_grok,weight_norm,63320,15.602805928982116,23.760906885396647,1.522861143921614,1.000001983667147,0.00045208840374685297,696.0,2.0,False
x_no_grok,weight_norm,73320,15.737878396933548,25.47408025266239,1.618647673477125,1.00000120111806,0.00035196995522876327,706.0,2.0,False
x_no_grok,weight_norm,83320,15.847770111836164,26.658709631795436,1.6821741761564895,1.0000013085622705,0.0002681227474020509,712.0,2.0,False
x_no_grok,weight_norm,93320,15.700724865776326,27.75823948565667,1.7679591052616128,1.0000005612309288,0.00019327734714588214,718.0,2.0,False
