run,ladder,n_samples,row_stride,window_steps,left_step,right_step,centre_step,PR_pos,PR_pos_det,PR_step,fn_PR_pos,fn_PR_pos_det,fn_PR_step,move
a_add,fixed_n,60,40,120000,26500,144500,85500,1.0917302255108605,1.09113766038696,1.17678552598013,1.1563750482437265,1.1325170173760082,1.205887748664174,661.148991458118
a_add,fixed_n,60,40,120000,29150,147150,88150,1.079302463995449,1.0777253681083825,1.1527365009758852,1.1355187728862997,1.1141589375313459,1.1847813038048365,595.0256062150002
a_add,fixed_n,60,40,120000,31800,149800,90800,1.0696791494866378,1.06740437050239,1.1334901608780652,1.1194709245032761,1.0997962966308217,1.1666819832556805,541.2193904668093
a_add,fixed_dt,60,1,3000,0,2950,1475,1.0661281375577327,1.0648327200028804,1.1617261583068086,1.0884790481771331,1.079623288000266,1.1949670178382892,205.14189291000366
a_add,fixed_dt,60,1,3000,3650,6600,5125,1.0053182706827188,1.0115809882839133,1.0275077695487687,1.0285478011433087,1.0969465510286642,1.226698457177731,242.26936221122742
a_add,fixed_dt,60,1,3000,7300,10250,8775,1.0546460176187085,1.117775383208529,1.29027000714682,1.3878141258362513,1.4143187899701042,2.108473413437374,720.3668169975281
a_add,fixed_dt,60,1,3000,10950,13900,12425,1.1340473173431733,1.2267491451142392,1.52525451903494,1.2947995077560295,1.413271832648356,1.9765488151691337,1197.4587268829346
a_add,fixed_dt,60,1,3000,14600,17550,16075,1.054334739585819,1.097885134742305,1.22521941586953,1.103504801470182,1.1585753453288579,1.3577408994094882,571.6635241508484
a_add,fixed_dt,60,1,3000,18250,21200,19725,1.0068720470284407,1.0093947150995926,1.0211936028235251,1.0134140260780073,1.015984197821966,1.0354896237292373,197.39306163787842
a_add,fixed_dt,60,1,3000,21900,24850,23375,1.0024592463964508,1.002924560718597,1.0066611782541677,1.0044113496879534,1.004529670371264,1.0112206434164634,119.04206204414368
a_add,fixed_dt,60,1,3000,25550,28500,27025,1.0013473415050862,1.0016172214360175,1.003983298540303,1.0023899089999087,1.0026882495471479,1.0118425456009845,84.07748782634735
a_add,fixed_dt,60,1,3000,29200,32150,30675,1.0008242672670458,1.0010423534758122,1.0033319709559434,1.0014725146119798,1.0026684546675382,1.0240899356579016,63.847483694553375
a_add,fixed_dt,60,1,3000,32850,35800,34325,1.0005333605459898,1.000865824442714,1.004111903155289,1.000966264445068,1.0047937331342176,1.0524072815474288,50.682769775390625
a_add,fixed_dt,60,1,3000,36500,39450,37975,1.0003659141490249,1.000977696208704,1.006241852251743,1.0006932422036068,1.0111200726609804,1.1035651226651073,41.51860332489014
a_add,fixed_dt,60,1,3000,40150,43100,41625,1.0002659779196421,1.0014735789272617,1.0100867872817303,1.0005178890661721,1.0235588034793799,1.1857422326779388,34.82674199342728
a_add,fixed_dt,60,1,3000,43800,46750,45275,1.0002018996305777,1.0023962984315298,1.0155644715872052,1.000412846319907,1.0455476811223638,1.311779914717923,29.757096827030182
a_add,fixed_dt,60,1,3000,47450,50400,48925,1.0001575965471412,1.0038395113431884,1.0235124779293394,1.000353695649398,1.079342563044957,1.4875414933704252,25.803338080644608
a_add,fixed_dt,60,1,3000,51100,54050,52575,1.0001278323958327,1.0059145127388178,1.0336652291734367,1.000318021377721,1.1252974939902605,1.734295441254443,22.648225277662277
a_add,fixed_dt,60,1,3000,54750,57700,56225,1.0001055464652946,1.0088022559716348,1.0471541467565852,1.0003111478781193,1.174416689072952,2.0150242177138633,20.082131892442703
a_add,fixed_dt,60,1,3000,58400,61350,59875,1.0000883211631806,1.01329280772866,1.065337013363417,1.0003184119721915,1.2350743487031581,2.4228203112044113,17.96224758028984
a_add,fixed_dt,60,1,3000,62050,65000,63525,1.0000766059332085,1.0178568015507274,1.0854608724641246,1.0003263272314804,1.2798483767178301,2.8648668662195025,16.187189549207687
a_add,fixed_dt,60,1,3000,65700,68650,67175,1.0000683282234952,1.0230810044392151,1.1084732183154444,1.0003284503669643,1.3625307444639647,3.476107650922871,14.683789283037186
a_add,fixed_dt,60,1,3000,69350,72300,70825,1.0000624518095078,1.0292124255445638,1.136639999628457,1.0003635317119044,1.4071424161788404,4.172740857093925,13.397437110543251
a_add,fixed_dt,60,1,3000,73000,75950,74475,1.0000560769723381,1.037913743733132,1.171075619344782,1.0003914220441836,1.4616786892382292,4.9207566594094745,12.286878302693367
a_add,fixed_dt,60,1,3000,76650,79600,78125,1.000052658676366,1.0474635900736486,1.2141154060141892,1.000421387931259,1.4917002076133006,5.853644968644648,11.320364266633987
a_add,fixed_dt,60,1,3000,80300,83250,81775,1.000048446446379,1.0569292417522456,1.2529126607364702,1.0004438210537494,1.5705727922046817,7.184409085852749,10.47309322655201
a_add,fixed_dt,60,1,3000,83950,86900,85425,1.0000469370647975,1.0701737421035766,1.3109507639939577,1.000456006121784,1.5651741904185874,8.156370439238778,9.725637674331665
a_add,fixed_dt,60,1,3000,87600,90550,89075,1.0000457309635198,1.0829627233725434,1.3729202477909066,1.0004939652610974,1.5888186121512058,9.61250644650488,9.06195031106472
a_add,fixed_dt,60,1,3000,91250,94200,92725,1.0000438595265781,1.0947367135208803,1.4304924430657275,1.000529518277687,1.6367528658676276,11.405754201873375,8.469999894499779
a_add,fixed_dt,60,1,3000,94900,97850,96375,1.0000422537170395,1.108882146268413,1.5068923827836707,1.0005456676455764,1.6202827181784862,13.426711785082947,7.9388607442379
a_add,fixed_dt,60,1,3000,98550,101500,100025,1.0000450646195893,1.1228827466909854,1.589880630003104,1.0006019995234234,1.5820207621265292,14.24215924618408,7.460613735020161
a_add,fixed_dt,60,1,3000,102200,105150,103675,1.0000418585982511,1.1305968851294261,1.6633773472737308,1.0005987588159706,1.6577054323028162,17.517702307431932,7.027725599706173
a_add,fixed_dt,60,1,3000,105850,108800,107325,1.0000426614974276,1.1426897309585184,1.7554360988523419,1.0006071436350883,1.6626499529017693,20.61152783613423,6.635032594203949
a_add,fixed_dt,60,1,3000,109500,112450,110975,1.000042268470302,1.1630231969652176,1.8737482653889173,1.0006126527475065,1.6755936911525586,22.88318932165287,6.276706501841545
a_add,fixed_dt,60,1,3000,113150,116100,114625,1.00004264200473,1.1767504348116609,1.9861467951072767,1.000633048425767,1.6434851485064823,25.233463245769016,5.949389323592186
a_add,fixed_dt,60,1,3000,116800,119750,118275,1.0000444348462045,1.1861976416783313,2.105412131276685,1.0006556174901795,1.6580381743772574,27.60434923016928,5.648995526134968
a_add,fixed_dt,60,1,3000,120450,123400,121925,1.0000442006579746,1.1917004886489793,2.22302408943125,1.0006440412379494,1.693219705928941,30.637204856631527,5.3724386394023895
a_add,fixed_dt,60,1,3000,124100,127050,125575,1.0000445487905163,1.1996397012933921,2.3448979579802622,1.0007023200687781,1.6577491619310099,30.69516738894233,5.118554264307022
a_add,fixed_dt,60,1,3000,127750,130700,129225,1.0000441109428735,1.2052186630582704,2.4880908664451638,1.0006965314778353,1.6684529113442539,33.54495181670836,4.88226880133152
a_add,fixed_dt,60,1,3000,131400,134350,132875,1.0000492402844374,1.210690818228699,2.5833426711898855,1.0006941075356892,1.6705550591493723,34.76183671579706,4.664649665355682
a_add,fixed_dt,60,1,3000,135050,138000,136525,1.0000447644741575,1.2277848551083201,2.819073163212515,1.000688399342704,1.6947466612260422,36.46649158189269,4.462037600576878
a_add,fixed_dt,60,1,3000,138700,141650,140175,1.0000484321387941,1.2390760714776574,2.9965521650810514,1.0007138618047835,1.7116246602062755,37.424975307736574,4.273849114775658
a_add,fixed_dt,60,1,3000,142350,145300,143825,1.0000474834253437,1.2534563931497678,3.2358642988106308,1.0007097637433109,1.720520709883492,38.372737471404335,4.09804829955101
a_add,fixed_dt,60,1,3000,146000,148950,147475,1.0000485109247297,1.2418234346276025,3.3880922226067236,1.0007215901530184,1.7392546304011955,38.84808722849728,3.9334440380334854
a_add,fixed_dt,120,1,6000,0,5950,2975,1.2319896239329613,1.0779658738108937,1.1862844227717482,1.5287907803893515,1.0527800145615802,1.1610615459911204,408.63281989097595
a_add,fixed_dt,120,1,6000,3600,9550,6575,1.0573698124355289,1.1596991335705265,1.346393140855687,1.5007910043798212,1.5894229566925144,2.5284828302713502,822.579761505127
a_add,fixed_dt,120,1,6000,7200,13150,10175,1.2229736467375871,1.498655360363387,2.1560398683337905,1.6419507157927256,2.1350309386125237,3.9435308020007422,1884.8146452903748
a_add,fixed_dt,120,1,6000,10800,16750,13775,1.2691823384014986,1.536560489617239,2.2301363035543345,1.5194181115715888,1.7622971946540158,2.8241333832524997,1951.6312456130981
a_add,fixed_dt,120,1,6000,14400,20350,17375,1.11208875917001,1.136689989729954,1.3322064562316709,1.1868891962900598,1.2141737295282087,1.4999601866357184,848.6084651947021
a_add,fixed_dt,120,1,6000,18000,23950,20975,1.0189773935613835,1.0244782827598031,1.0559050101486531,1.0356135687464902,1.0397533272522093,1.088708964477601,338.8973972797394
a_add,fixed_dt,120,1,6000,21600,27550,24575,1.0080558208048607,1.0093366356749953,1.0212223239057803,1.0143003639797818,1.0141243322472642,1.0322084691818572,214.34298264980316
a_add,fixed_dt,120,1,6000,25200,31150,28175,1.0046276951695678,1.0054095456133032,1.0124449821691024,1.0081759671523929,1.0081837272359389,1.020693505118857,155.089613199234
a_add,fixed_dt,120,1,6000,28800,34750,31775,1.0028988723082601,1.0034318047730497,1.0081798911654611,1.0051648958591495,1.0052093584957702,1.018106382969722,119.60609686374664
a_add,fixed_dt,120,1,6000,32400,38350,35375,1.0019158502369365,1.0023460199316596,1.0061014759554356,1.0034666780747816,1.0037581033913696,1.0227295326379955,96.0155856013298
a_add,fixed_dt,120,1,6000,36000,41950,38975,1.001340564042136,1.0016768878953974,1.0052304650368074,1.0024749727870232,1.003588851632923,1.035035842354825,79.33161574602127
a_add,fixed_dt,120,1,6000,39600,45550,42575,1.0009874304509738,1.0013321131149364,1.0053486111060412,1.001836788709801,1.0046100916477108,1.0562908330957357,66.99622958898544
a_add,fixed_dt,120,1,6000,43200,49150,46175,1.0007556936581863,1.0011867916680968,1.0063013683657593,1.0014143614883304,1.0070780154664902,1.0882630233204327,57.557501673698425
a_add,fixed_dt,120,1,6000,46800,52750,49775,1.0005946458177943,1.0012662754612518,1.0081926758542161,1.0011267646508322,1.0117051638087404,1.1325169166813502,50.13695654273033
a_add,fixed_dt,120,1,6000,50400,56350,53375,1.0004790786396496,1.0015558086735288,1.0109790096652393,1.0009200823170574,1.0193685618366692,1.1936092247771475,44.17517560720444
a_add,fixed_dt,120,1,6000,54000,59950,56975,1.0003968715552283,1.0020602575538633,1.01466391502067,1.0007894627299354,1.0300186740594162,1.2732309700160194,39.298765391111374
a_add,fixed_dt,120,1,6000,57600,63550,60575,1.0003310110430461,1.0028706303978527,1.0197566235653694,1.0006899966132845,1.0435846404079208,1.3784183616162726,35.250448137521744
a_add,fixed_dt,120,1,6000,61200,67150,64175,1.000282814093465,1.0038413614305717,1.0256689726671406,1.0006300952732496,1.0614116220300742,1.5100263964792928,31.84660291671753
a_add,fixed_dt,120,1,6000,64800,70750,67775,1.0002426102384403,1.0051708188810944,1.0328046499599535,1.000581836238835,1.085916498379699,1.6956570191938505,28.95258891582489
a_add,fixed_dt,120,1,6000,68400,74350,71375,1.0002159428351094,1.0071942782333072,1.042128943565713,1.000548447054031,1.1109747979391196,1.9175654501812556,26.468115106225014
a_add,fixed_dt,120,1,6000,72000,77950,74975,1.0001895640762184,1.0093015730576635,1.052826777805059,1.0005418469190683,1.1495490494661262,2.227550087991544,24.316768631339073
a_add,fixed_dt,120,1,6000,75600,81550,78575,1.0001694285870817,1.012212594880525,1.0659898032293,1.0005449977768417,1.1809724672828292,2.5907789279057187,22.439496487379074
a_add,fixed_dt,120,1,6000,79200,85150,82175,1.0001541144298418,1.0150503605657701,1.0800799845614795,1.0005491536163404,1.2141665504672232,3.100653483080623,20.78979103267193
a_add,fixed_dt,120,1,6000,82800,88750,85775,1.0001397284148288,1.0186184708806076,1.0980028953901706,1.0005477597987043,1.2546835418457416,3.6799189040661924,19.33102062344551
a_add,fixed_dt,120,1,6000,86400,92350,89375,1.0001295773550067,1.023880799221756,1.1193084441842553,1.0005850942994319,1.3002930686383078,4.45566152895409,18.033450469374657
a_add,fixed_dt,120,1,6000,90000,95950,92975,1.0001205701460578,1.0278819029556931,1.1396687664431981,1.0005823592953826,1.3427580862516566,5.447827408284274,16.873522892594337
a_add,fixed_dt,120,1,6000,93600,99550,96575,1.0001107736846602,1.0355457234099226,1.1693823463843733,1.0005851481695451,1.3905871865708703,6.837498025572667,15.831804156303406
a_add,fixed_dt,120,1,6000,97200,103150,100175,1.0001075455936825,1.0410505151997431,1.1976274919786294,1.0006581613180705,1.4028444873883115,7.780580247903522,14.891489386558533
a_add,fixed_dt,120,1,6000,100800,106750,103775,1.0001009303409003,1.0461198833618508,1.2249394647904928,1.0006718065987266,1.452641967428244,9.765417228673295,14.039702951908112
a_add,fixed_dt,120,1,6000,104400,110350,107375,1.0000984873842116,1.054753205294372,1.261923249838556,1.0006923442838627,1.4949126822209522,12.140856688458948,13.265689931809902
a_add,fixed_dt,120,1,6000,108000,113950,110975,1.0000952896240445,1.063601396121772,1.3016553035462393,1.0007057160659367,1.517317524988242,14.22351925500864,12.558746047317982
a_add,fixed_dt,120,1,6000,111600,117550,114575,1.0000916350347575,1.0736955634197423,1.3457355222732348,1.0007252895290741,1.5415373934041336,17.330331248220567,11.911912873387337
a_add,fixed_dt,120,1,6000,115200,121150,118175,1.0000929079074,1.08324070441892,1.3933757110806009,1.0007684228114666,1.5547870611485524,20.13518424068451,11.317818716168404
a_add,fixed_dt,120,1,6000,118800,124750,121775,1.0000875065543156,1.0883248384534436,1.4385676497541688,1.0007828404576447,1.6058535336879722,24.802648638227122,10.770644061267376
a_add,fixed_dt,120,1,6000,122400,128350,125375,1.000085635156398,1.0986370594316122,1.498302779811652,1.0008715659920253,1.5541146150437255,26.36169714163449,10.266406789422035
a_add,fixed_dt,120,1,6000,126000,131950,128975,1.000087284467714,1.1099250041660258,1.5566101362327536,1.0008779272452033,1.6025921291390381,31.750695195989536,9.799062505364418
a_add,fixed_dt,120,1,6000,129600,135550,132575,1.0000889854191615,1.1138218034013014,1.6091423758543986,1.0008688653055118,1.5922737663841036,35.80588102478941,9.366388142108917
a_add,fixed_dt,120,1,6000,133200,139150,136175,1.0000831730435022,1.1249323992934004,1.688804285227512,1.0008978554454893,1.5611481745258053,38.67111477085468,8.96433950215578
a_add,fixed_dt,120,1,6000,136800,142750,139775,1.0000877223922382,1.1358971715195978,1.7708760212950827,1.000920083142962,1.604912915733631,43.39831486781642,8.589735768735409
a_add,fixed_dt,120,1,6000,140400,146350,143375,1.0000839422555412,1.1442635684285705,1.8455391844221558,1.000909060394989,1.6122398524065065,49.19278323010562,8.239803455770016
a_add,fixed_dt,120,1,6000,144000,149950,146975,1.0000909575916184,1.149846485087314,1.8977736008288022,1.000941609590471,1.6143968644646847,51.61380598576796,7.912698410451412
a_add,fixed_dt,240,1,12000,0,11950,5975,1.1847351571234492,1.3713336173175485,2.105989431595166,2.37635643702394,2.2575947116047237,4.347142315625803,1945.65207695961
a_add,fixed_dt,240,1,12000,3450,15400,9425,1.3857496353535863,1.809658104834861,2.8656713321945215,2.0121062312086915,2.6364285210121925,5.477601068568949,2951.530784845352
a_add,fixed_dt,240,1,12000,6900,18850,12875,1.457837841493987,1.8774789414033308,3.004513469560494,1.8516665726238832,2.430767171720591,5.202367523983234,3119.3918917179108
a_add,fixed_dt,240,1,12000,10350,22300,16325,1.365650734970068,1.6231525336235408,2.6126168295895322,1.5607561349131172,1.9958901460684315,3.458546419885688,2522.1689343452454
a_add,fixed_dt,240,1,12000,13800,25750,19775,1.2046794895934168,1.2100427058315986,1.526596500500486,1.3082342970938616,1.288615896439194,1.728014190913124,1285.9939076900482
a_add,fixed_dt,240,1,12000,17250,29200,23225,1.0498604882323912,1.0603905056878233,1.1388493179264565,1.0920763830915416,1.0956459313947184,1.2021897302288713,570.2847039699554
a_add,fixed_dt,240,1,12000,20700,32650,26675,1.024258038892866,1.0271603867234242,1.060749962238396,1.0422994093412603,1.0403608993556976,1.08734453180959,374.47442346811295
a_add,fixed_dt,240,1,12000,24150,36100,30125,1.014796417856821,1.016846266037604,1.0380818724889762,1.0259220941120302,1.024801033926352,1.0557847279093286,278.74971330165863
a_add,fixed_dt,240,1,12000,27600,39550,33575,1.0096611426221924,1.0113459224412562,1.025920286358654,1.0171980865673929,1.01638831328269,1.0390013752568326,219.59020698070526
a_add,fixed_dt,240,1,12000,31050,43000,37025,1.0066308647738569,1.0079356869866039,1.0184073033879566,1.0120272825370296,1.011254280866025,1.0302306431879589,179.22399866580963
a_add,fixed_dt,240,1,12000,34500,46450,40475,1.004790156896042,1.005653428385246,1.0134481322721607,1.0088002654891977,1.0083490317731907,1.0275791318073364,150.0482975244522
a_add,fixed_dt,240,1,12000,37950,49900,43925,1.0036128743450077,1.0041861246775678,1.0103605945876557,1.0066584820160727,1.0065752977426803,1.029260429407051,128.08748507499695
a_add,fixed_dt,240,1,12000,41400,53350,47375,1.002814252147258,1.0032307528876725,1.0085843342576264,1.0051956079214839,1.005448134469479,1.0347887078215905,111.03329730033875
a_add,fixed_dt,240,1,12000,44850,56800,50825,1.0022490146723717,1.0025895725126985,1.0076505774331874,1.004150931109761,1.005047775739834,1.0440918742342848,97.4575687944889
a_add,fixed_dt,240,1,12000,48300,60250,54275,1.0018357784691445,1.0021673404597027,1.007331172542527,1.0034041196757775,1.0050910434713511,1.0578793824255053,86.43298205733299
a_add,fixed_dt,240,1,12000,51750,63700,57725,1.0015270061802084,1.001887223259772,1.0076096266309498,1.002843327460317,1.0058447540779945,1.0763294738117115,77.33189904689789
a_add,fixed_dt,240,1,12000,55200,67150,61175,1.001288685652632,1.001755847940754,1.008306559828638,1.0024202239832842,1.0069830932824106,1.0997495106538628,69.71424704790115
a_add,fixed_dt,240,1,12000,58650,70600,64625,1.001101149918549,1.001710388516189,1.0094546601984575,1.0020977924106145,1.009226852669057,1.131316023249617,63.2623081356287
a_add,fixed_dt,240,1,12000,62100,74050,68075,1.0009541100042165,1.001777573829512,1.0110360320982044,1.001839532831596,1.0122820116681455,1.1714375364387657,57.741050735116005
a_add,fixed_dt,240,1,12000,65550,77500,71525,1.0008367866619006,1.0019546537210477,1.0131448557420653,1.0016310179388777,1.0165799544920158,1.2232408522070968,52.97373706102371
a_add,fixed_dt,240,1,12000,69000,80950,74975,1.0007375252127277,1.00227155241155,1.0159575789258437,1.0014579288946468,1.0218850997884061,1.286797042874459,48.82356584072113
a_add,fixed_dt,240,1,12000,72450,84400,78425,1.000656172539773,1.0026762372865587,1.0191318722163398,1.0013245656345342,1.029114787167192,1.3686348319077752,45.184768959879875
a_add,fixed_dt,240,1,12000,75900,87850,81875,1.0005886865482547,1.0031785599281,1.0229375449685885,1.0012181632009187,1.0369541368622364,1.4691605543271247,41.973384007811546
a_add,fixed_dt,240,1,12000,79350,91300,85325,1.000529712066442,1.0039265684891836,1.0276818485834656,1.0011444672797873,1.045675600137529,1.5929637460764328,39.12211591005325
a_add,fixed_dt,240,1,12000,82800,94750,88775,1.0004782585082674,1.0049141689586942,1.0333562859354584,1.0010877407749192,1.057569722082465,1.751843544985366,36.57723754644394
a_add,fixed_dt,240,1,12000,86250,98200,92225,1.000437883722742,1.0060908522719532,1.039753610610024,1.0010145830814625,1.0705072271998115,1.959446207036971,34.29435548186302
a_add,fixed_dt,240,1,12000,89700,101650,95675,1.0003972480009866,1.0073858784112397,1.0470444985973004,1.000959427179389,1.084810289640811,2.2033081450111043,32.237412206828594
a_add,fixed_dt,240,1,12000,93150,105100,99125,1.0003673506282977,1.0089713762067372,1.0552905198822429,1.0009627256132863,1.0985515796173453,2.50529692544601,30.37591802328825
a_add,fixed_dt,240,1,12000,96600,108550,102575,1.0003425992614208,1.0109877576134216,1.0646608092719536,1.000957992167993,1.1218649811202477,2.9207316208870697,28.685463301837444
a_add,fixed_dt,240,1,12000,100050,112000,106025,1.0003198511692433,1.0128607260389577,1.074476305852186,1.0009286968769384,1.1422720384266956,3.438395815360324,27.144099719822407
a_add,fixed_dt,240,1,12000,103500,115450,109475,1.0003007411905773,1.015837608545712,1.086786169538914,1.0009131603502548,1.1603953040602502,4.00956295918152,25.73479763418436
a_add,fixed_dt,240,1,12000,106950,118900,112925,1.0002791827640811,1.0181127684818874,1.0994010296460857,1.0009104538158886,1.1789498294712175,4.687483408676932,24.44177931547165
a_add,fixed_dt,240,1,12000,110400,122350,116375,1.0002647969168548,1.0216329663059773,1.1145228154466427,1.0009122036681954,1.202596866012578,5.633264082954772,23.251590326428413
a_add,fixed_dt,240,1,12000,113850,125800,119825,1.0002484538722407,1.0249417944802257,1.130212274718668,1.0009215433715697,1.2311198657875018,6.964192575836549,22.154422029852867
a_add,fixed_dt,240,1,12000,117300,129250,123275,1.0002303104289578,1.0281277682342052,1.1478292998710047,1.000942543356041,1.2600787057935139,8.440599737003094,21.139351218938828
a_add,fixed_dt,240,1,12000,120750,132700,126725,1.0002235309883325,1.031867589083646,1.1650136677186527,1.0009760126561926,1.2816403127855007,10.259161770496956,20.198908910155296
a_add,fixed_dt,240,1,12000,124200,136150,130175,1.0002183447242836,1.0366538871645266,1.1857543437515776,1.0009433017612626,1.3299317325259459,12.843987930601582,19.325778380036354
a_add,fixed_dt,240,1,12000,127650,139600,133625,1.0002081753098553,1.0400534864353308,1.2055179576608441,1.000982122078204,1.3271106250547795,14.919124863092037,18.512626484036446
a_add,fixed_dt,240,1,12000,131100,143050,137075,1.0001969517912743,1.0462988818231485,1.2336240720232752,1.0010555884637122,1.3395478565098706,17.00785419435957,17.755033902823925
a_add,fixed_dt,240,1,12000,134550,146500,140525,1.000193644603608,1.050849438738203,1.2606178359308262,1.0010520657370812,1.3719286870476912,21.53127590141365,17.046516306698322
a_add,fixed_dt,240,1,12000,138000,149950,143975,1.0001906913289424,1.0560140033087442,1.285523079532306,1.0010444540023866,1.4034665778730657,25.97267968656145,16.383300565183163
a_add,fixed_dt,600,1,30000,0,29950,14975,1.4560283107186205,2.095275594361474,3.3048908695442547,1.9957696670854612,3.399567541799175,6.195172308611636,4066.528540611267
a_add,fixed_dt,600,1,30000,10000,39950,24975,1.5130625067174388,1.5097180086681397,2.7306245788755747,1.5846313224537183,1.737108534103958,3.8016883740802783,3047.252582669258
a_add,fixed_dt,600,1,30000,20000,49950,34975,1.0656624621450774,1.0699566810212162,1.1481185980619757,1.1121325007287135,1.099333619106146,1.1904002293464506,628.01712423563
a_add,fixed_dt,600,1,30000,30000,59950,44975,1.0233666160797878,1.0266271340536486,1.0601100116098972,1.0422252200684574,1.0387096936880746,1.0843201579693929,337.8261957168579
a_add,fixed_dt,600,1,30000,40000,69950,54975,1.011737730720324,1.0128694786906014,1.029683147902785,1.0214185516896221,1.019615633892423,1.050578278134306,223.7597727626562
a_add,fixed_dt,600,1,30000,50000,79950,64975,1.007041476176662,1.0074505479195044,1.0180129237310402,1.0130198703130464,1.0115480134077708,1.0441016006430788,162.8719885200262
a_add,fixed_dt,600,1,30000,60000,89950,74975,1.0047077279375833,1.0048267457053646,1.0130812983665132,1.008767889092852,1.0083051084245989,1.057343211328383,125.51724444329739
a_add,fixed_dt,600,1,30000,70000,99950,84975,1.0033656098468469,1.003512848396456,1.0117356583786548,1.006339969819137,1.0072087275553416,1.0928903369089866,100.58543441444635
a_add,fixed_dt,600,1,30000,80000,109950,94975,1.002510619452544,1.0029194715431815,1.0128418949970257,1.0048219102397478,1.0085836597610143,1.1631561303998295,82.94520229101181
a_add,fixed_dt,600,1,30000,90000,119950,104975,1.001950721566513,1.002920879926691,1.0163788201556514,1.0038175032787415,1.0125583826019944,1.2885509192553333,69.91094772517681
a_add,fixed_dt,600,1,30000,100000,129950,114975,1.001547504644917,1.0036715156095295,1.0227284004646364,1.0030874283365423,1.0189251487309239,1.5071497097122237,59.951549768447876
a_add,fixed_dt,600,1,30000,110000,139950,124975,1.0012449855670384,1.0047756019176588,1.03138321987677,1.0025606537744771,1.0298473776833386,1.886405700493972,52.13860605657101
a_add,fixed_dt,600,1,30000,120000,149950,134975,1.0010294756286393,1.0066850904765186,1.0432839827733678,1.0022685357654963,1.0430189490112505,2.529300163107348,45.87562886625528
a_add,fixed_dt,1200,1,60000,0,59950,29975,1.527069684670763,1.6532668054704283,3.3141995528787787,1.7822783683984529,2.450699234326432,6.348437416797788,4404.354736328125
a_add,fixed_dt,1200,1,60000,7500,67450,37475,1.6832423018827143,1.604135431055512,3.1104955235368466,1.6780123508697624,1.8185186927307084,5.351550368323402,3845.2743969112635
a_add,fixed_dt,1200,1,60000,15000,74950,44975,1.2231110063652881,1.2433847065438806,1.475867651856967,1.4343539399074512,1.3818132911574508,1.4627854111399945,1414.3612754046917
a_add,fixed_dt,1200,1,60000,22500,82450,52475,1.0786805848159189,1.0851561864959498,1.1765894087686348,1.137009825528883,1.11978591729018,1.212189357153088,670.7258145958185
a_add,fixed_dt,1200,1,60000,30000,89950,59975,1.0445352013783797,1.0477369575056548,1.1045037397969755,1.079047148398022,1.0703113336246906,1.138754775721575,463.3434401601553
a_add,fixed_dt,1200,1,60000,37500,97450,67475,1.0292773148730348,1.0304634603283187,1.0675096765447367,1.0524789783196327,1.0457558325745917,1.0978585602101134,351.2888637930155
a_add,fixed_dt,1200,1,60000,45000,104950,74975,1.0209261228840467,1.0211097539860643,1.047461178760874,1.0379358011736965,1.032155679637496,1.0751381089003496,280.2959707528353
a_add,fixed_dt,1200,1,60000,52500,112450,82475,1.0157882643327532,1.0154465267955022,1.035340994750558,1.0289313822928616,1.0239431830874235,1.0643504548167013,231.25170356035233
a_add,fixed_dt,1200,1,60000,60000,119950,89975,1.0123594244523924,1.0117726653989847,1.027663264069603,1.0228548791350998,1.0185985311235632,1.0623278707621706,195.4281921684742
a_add,fixed_dt,1200,1,60000,67500,127450,97475,1.0099301439873938,1.0092876476677195,1.0227804101855165,1.0185326104314423,1.0150131714385813,1.06838444664076,168.20260476320982
a_add,fixed_dt,1200,1,60000,75000,134950,104975,1.0081301085705041,1.0076126819165352,1.0197546201749548,1.0153144383673185,1.0126936526777133,1.0837208216151373,146.8784022256732
a_add,fixed_dt,1200,1,60000,82500,142450,112475,1.0067572015366448,1.0064702796069356,1.0181256459168795,1.0128084226628746,1.0112459472319608,1.1105610872472913,129.77435640990734
a_add,fixed_dt,1200,1,60000,90000,149950,119975,1.0056849387197584,1.0056497027242315,1.0175153658999703,1.0108446948698466,1.0105308562502204,1.1519850787832497,115.7865765914321
a_add,fixed_dt,2400,1,120000,0,119950,59975,1.6513150917668946,1.5665739853772367,3.3188707463645657,1.7092791800326794,1.952838208579192,6.415380469544509,4599.782928496599
a_add,fixed_dt,2400,1,120000,2500,122450,62475,1.7243695328558692,1.600183983859115,3.2445353402954824,1.6055141273825877,1.7486558940555503,6.432250980031215,4422.982089586556
a_add,fixed_dt,2400,1,120000,5000,124950,64975,1.796267479758853,1.6413641471893157,3.2167067226675177,1.603493296457954,1.6891004149263844,6.075675264488104,4285.970943875611
a_add,fixed_dt,2400,1,120000,7500,127450,67475,1.8249763504239684,1.667432553011172,3.1148360754637534,1.6781237486644978,1.721719345298323,5.3615724744167235,4013.4770016744733
a_add,fixed_dt,2400,1,120000,10000,129950,69975,1.7340386902118348,1.6335465947009835,2.7404599257896747,1.638572415480902,1.616534231079355,3.80600576652947,3431.5493396148086
a_add,fixed_dt,2400,1,120000,12500,132450,72475,1.4869973920765367,1.4990473685702521,1.954746274986121,1.6272123403084908,1.519472868410976,2.315000801447341,2468.402119964361
a_add,fixed_dt,2400,1,120000,15000,134950,74975,1.2580237323539327,1.2744708297539526,1.5240823065735265,1.5044916490862486,1.4443491147659224,1.4740412588006053,1561.239677630365
