step,train_steps,train_time_ms,step_avg_ms
745,2330,45670.0,61.3
746,2330,45734.0,61.31
747,2330,45792.0,61.3
748,2330,45856.0,61.3
749,2330,45914.0,61.3
750,2330,46011.0,61.35
751,2330,46059.0,61.33
752,2330,46104.0,61.31
753,2330,46163.0,61.31
754,2330,46226.0,61.31
755,2330,46287.0,61.31
756,2330,46351.0,61.31
757,2330,46410.0,61.31
758,2330,46474.0,61.31
759,2330,46533.0,61.31
760,2330,46596.0,61.31
761,2330,46655.0,61.31
762,2330,46718.0,61.31
763,2330,46777.0,61.31
764,2330,46841.0,61.31
765,2330,46900.0,61.31
766,2330,46963.0,61.31
767,2330,47023.0,61.31
768,2330,47087.0,61.31
769,2330,47147.0,61.31
770,2330,47211.0,61.31
771,2330,47271.0,61.31
772,2330,47336.0,61.32
773,2330,47395.0,61.31
774,2330,47460.0,61.32
775,2330,47519.0,61.32
776,2330,47584.0,61.32
777,2330,47643.0,61.32
778,2330,47708.0,61.32
779,2330,47767.0,61.32
780,2330,47833.0,61.32
781,2330,47893.0,61.32
782,2330,47958.0,61.33
783,2330,48019.0,61.33
784,2330,48083.0,61.33
785,2330,48142.0,61.33
786,2330,48206.0,61.33
787,2330,48265.0,61.33
788,2330,48330.0,61.33
789,2330,48391.0,61.33
790,2330,48455.0,61.34
791,2330,48515.0,61.33
792,2330,48579.0,61.34
793,2330,48639.0,61.33
794,2330,48703.0,61.34
795,2330,48762.0,61.34
796,2330,48826.0,61.34
797,2330,48886.0,61.34
798,2330,48951.0,61.34
799,2330,49012.0,61.34
800,2330,49076.0,61.35
801,2330,49136.0,61.34
802,2330,49201.0,61.35
803,2330,49260.0,61.35
804,2330,49325.0,61.35
805,2330,49385.0,61.35
806,2330,49449.0,61.35
807,2330,49509.0,61.35
808,2330,49574.0,61.35
809,2330,49634.0,61.35
810,2330,49698.0,61.36
811,2330,49757.0,61.35
812,2330,49822.0,61.36
813,2330,49881.0,61.35
814,2330,49945.0,61.36
815,2330,50005.0,61.36
816,2330,50070.0,61.36
817,2330,50129.0,61.36
818,2330,50193.0,61.36
819,2330,50253.0,61.36
820,2330,50318.0,61.36
821,2330,50378.0,61.36
822,2330,50442.0,61.37
823,2330,50502.0,61.36
824,2330,50567.0,61.37
825,2330,50626.0,61.37
826,2330,50691.0,61.37
827,2330,50750.0,61.37
828,2330,50815.0,61.37
829,2330,50875.0,61.37
830,2330,50939.0,61.37
831,2330,50999.0,61.37
832,2330,51063.0,61.37
833,2330,51123.0,61.37
834,2330,51187.0,61.37
835,2330,51246.0,61.37
836,2330,51311.0,61.38
837,2330,51371.0,61.37
838,2330,51436.0,61.38
839,2330,51495.0,61.38
840,2330,51560.0,61.38
841,2330,51621.0,61.38
842,2330,51684.0,61.38
843,2330,51743.0,61.38
844,2330,51809.0,61.38
845,2330,51868.0,61.38
846,2330,51933.0,61.39
847,2330,51993.0,61.38
848,2330,52057.0,61.39
849,2330,52117.0,61.39
850,2330,52181.0,61.39
851,2330,52240.0,61.39
852,2330,52304.0,61.39
853,2330,52364.0,61.39
854,2330,52428.0,61.39
855,2330,52488.0,61.39
856,2330,52553.0,61.39
857,2330,52613.0,61.39
858,2330,52678.0,61.4
859,2330,52737.0,61.39
860,2330,52802.0,61.4
861,2330,52861.0,61.39
862,2330,52925.0,61.4
863,2330,52984.0,61.4
864,2330,53049.0,61.4
865,2330,53109.0,61.4
866,2330,53173.0,61.4
867,2330,53234.0,61.4
868,2330,53297.0,61.4
869,2330,53357.0,61.4
870,2330,53421.0,61.4
871,2330,53481.0,61.4
872,2330,53545.0,61.41
873,2330,53605.0,61.4
874,2330,53670.0,61.41
875,2330,53730.0,61.41
876,2330,53794.0,61.41
877,2330,53854.0,61.41
878,2330,53919.0,61.41
879,2330,53978.0,61.41
880,2330,54043.0,61.41
881,2330,54103.0,61.41
882,2330,54167.0,61.41
883,2330,54227.0,61.41
884,2330,54291.0,61.42
885,2330,54351.0,61.41
886,2330,54416.0,61.42
887,2330,54476.0,61.42
888,2330,54540.0,61.42
889,2330,54600.0,61.42
890,2330,54664.0,61.42
891,2330,54724.0,61.42
892,2330,54788.0,61.42
893,2330,54849.0,61.42
894,2330,54913.0,61.42
895,2330,54972.0,61.42
896,2330,55037.0,61.43
897,2330,55097.0,61.42
898,2330,55161.0,61.43
899,2330,55221.0,61.43
900,2330,55285.0,61.43
901,2330,55344.0,61.43
902,2330,55409.0,61.43
903,2330,55469.0,61.43
904,2330,55535.0,61.43
905,2330,55594.0,61.43
906,2330,55658.0,61.43
907,2330,55717.0,61.43
908,2330,55782.0,61.43
909,2330,55842.0,61.43
910,2330,55906.0,61.44
911,2330,55966.0,61.43
912,2330,56030.0,61.44
913,2330,56091.0,61.44
914,2330,56155.0,61.44
915,2330,56215.0,61.44
916,2330,56279.0,61.44
917,2330,56339.0,61.44
918,2330,56404.0,61.44
919,2330,56463.0,61.44
920,2330,56527.0,61.44
921,2330,56586.0,61.44
922,2330,56651.0,61.44
923,2330,56711.0,61.44
924,2330,56776.0,61.45
925,2330,56836.0,61.44
926,2330,56900.0,61.45
927,2330,56959.0,61.44
928,2330,57024.0,61.45
929,2330,57084.0,61.45
930,2330,57148.0,61.45
931,2330,57208.0,61.45
932,2330,57273.0,61.45
933,2330,57333.0,61.45
934,2330,57398.0,61.45
935,2330,57457.0,61.45
936,2330,57522.0,61.45
937,2330,57580.0,61.45
938,2330,57645.0,61.46
939,2330,57705.0,61.45
940,2330,57770.0,61.46
941,2330,57830.0,61.46
942,2330,57894.0,61.46
943,2330,57954.0,61.46
944,2330,58018.0,61.46
945,2330,58078.0,61.46
946,2330,58143.0,61.46
947,2330,58203.0,61.46
948,2330,58267.0,61.46
949,2330,58327.0,61.46
950,2330,58391.0,61.46
951,2330,58451.0,61.46
952,2330,58516.0,61.47
953,2330,58576.0,61.46
954,2330,58640.0,61.47
955,2330,58700.0,61.47
956,2330,58764.0,61.47
957,2330,58824.0,61.47
958,2330,58888.0,61.47
959,2330,58948.0,61.47
960,2330,59012.0,61.47
961,2330,59072.0,61.47
962,2330,59137.0,61.47
963,2330,59197.0,61.47
964,2330,59261.0,61.47
965,2330,59321.0,61.47
966,2330,59385.0,61.48
967,2330,59445.0,61.47
968,2330,59509.0,61.48
969,2330,59569.0,61.47
970,2330,59635.0,61.48
971,2330,59694.0,61.48
972,2330,59759.0,61.48
973,2330,59819.0,61.48
974,2330,59883.0,61.48
975,2330,59944.0,61.48
976,2330,60007.0,61.48
977,2330,60068.0,61.48
978,2330,60133.0,61.49
979,2330,60192.0,61.48
980,2330,60257.0,61.49
981,2330,60316.0,61.48
982,2330,60380.0,61.49
983,2330,60440.0,61.49
984,2330,60504.0,61.49
985,2330,60564.0,61.49
986,2330,60628.0,61.49
987,2330,60688.0,61.49
988,2330,60752.0,61.49
989,2330,60813.0,61.49
990,2330,60877.0,61.49
991,2330,60937.0,61.49
992,2330,61001.0,61.49
993,2330,61060.0,61.49
994,2330,61125.0,61.49
