run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
lowdata15_s0,val_loss,39990,10,4.153757657627123,5.832563432842276,1.404165556488962,5.534248003608758,6.157520388900279,4.125952544685603,0.13735389330219896,11.0,172.0,False
lowdata15_s0,val_loss,49990,10,4.06886699027422,6.027341312840666,1.4813316157170464,4.489666383582209,5.91458366920022,3.882259806011152,0.14361959494850476,10.0,165.0,False
lowdata15_s0,val_loss,59990,10,4.181576446481658,6.772695766788587,1.6196513093733047,4.786361421437004,7.755301447307289,2.0054158336912575,0.09000864987306433,383.0,154.0,False
lowdata15_s0,val_loss,69990,10,4.364059382598085,8.284578435813923,1.8983651938489,5.125737531639282,10.07042130035623,1.3322736582077437,0.06034092595919037,797.0,165.0,False
lowdata15_s0,val_loss,79990,10,4.567304425833089,9.005881635880927,1.9718154947024862,5.290397694655849,13.412683020371682,1.2155020557489702,0.05229004935153434,801.0,139.0,False
lowdata15_s0,val_loss,89990,10,4.622345508152741,9.485643475189006,2.052127747365172,5.434831080594637,12.172883794104905,1.234981488606513,0.060640450909788236,651.0,146.0,False
lowdata15_s0,val_loss,99990,10,4.706238534799511,9.77510777826261,2.0770531935392085,5.428364543409198,9.480858187560157,1.457350490219807,0.09801494952909852,698.0,191.0,False
lowdata15_s0,val_loss,109990,10,4.685871358728897,8.042052753535353,1.716234215127251,5.368761005029631,8.142801523367192,1.6776232038685983,0.12664027316555412,627.0,196.0,False
lowdata15_s0,val_loss,119990,10,4.736090561404285,7.8617262268126815,1.6599611271963566,5.339464451374833,7.575240717947426,1.8147976449797107,0.14899113638760755,623.0,216.0,False
lowdata15_s0,train_acc,39990,10,0.6948844672274105,5.72752774381171,8.242417285084166,242112.2947725199,5.085369483335125,1.0944668277392384,0.09187517666118478,30.0,84.0,True
lowdata15_s0,train_acc,49990,10,0.43146845229560704,5.263627606100478,12.199333643272414,302627.358717962,4.67296569253805,17.898190896018132,0.9268470071068021,2.0,211.0,True
lowdata15_s0,train_acc,59990,10,0.4365075413992167,4.928478965728412,11.290707486817444,358309.9672544949,5.041929630968471,17.87342944517312,0.9073925500062502,2.0,216.0,True
lowdata15_s0,train_acc,69990,10,0.4380242498271623,5.160558187222088,11.781444039361668,336037.14964645624,5.029603607842057,18.09873833777895,0.9120026214175364,2.0,232.0,True
lowdata15_s0,train_acc,79990,10,0.49423343332515324,5.983167066160499,12.10595371079279,274544.10670372046,5.8627558868808185,18.321680022399153,0.9248910248078104,2.0,232.0,True
lowdata15_s0,train_acc,89990,10,0.49345671969444366,6.211513361732274,12.587757170636046,153978.41854324253,5.188713330701227,17.95089098030071,0.9124001219501944,2.0,249.0,True
lowdata15_s0,train_acc,99990,10,0.6781007745950778,6.46198541542116,9.529535516722984,67791.45344134362,5.040877581042048,17.452290382358715,0.9074945258807059,2.0,256.0,True
lowdata15_s0,train_acc,109990,10,0.8840286470955179,6.463132975678225,7.310999475993105,5814.072259934096,5.039456440778366,16.931413977437046,0.9076959906804446,2.0,258.0,True
lowdata15_s0,train_acc,119990,10,1.4454716968679606,6.918229494137644,4.786139714204036,4361.79831440995,5.169311388630766,17.1093578344023,0.9175582024241091,2.0,272.0,True
lowdata15_s0,val_acc,39990,10,13.644296027467284,21.506318180743577,1.5762131030761342,16.71529188637695,13.370277872490187,2.819991307334022,0.7938991403678497,190.0,727.0,False
lowdata15_s0,val_acc,49990,10,13.562065974657314,21.8825438581336,1.6135110903474668,16.27937849821664,13.789931874516835,1.671214237684616,0.5355742102683977,257.0,648.0,False
lowdata15_s0,val_acc,59990,10,12.709513504055527,21.109397802633428,1.6609131258956173,499.1159575523863,16.029749408156064,1.0248433419642333,0.12766327287573592,541.0,120.0,False
lowdata15_s0,val_acc,69990,10,11.896985070386442,19.429727948662006,1.6331640187584837,13.584634568777625,16.720689934459443,1.015089235017379,0.09452661762295413,811.0,236.0,False
lowdata15_s0,val_acc,79990,10,10.225900517067382,16.274092001549118,1.591458079842171,11.866292705693594,16.427449497451487,1.02106302222255,0.08362919979545108,865.0,278.0,False
