run_id,optimizer,family,start_step,end_step,center_step,tau,loss_mean,loss_std,lag1_autocorrelation,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1040,1439,1240,1,3.5564794921875,0.046530336625951386,0.21140783269118843,4.0,4.0,2.0,6.0,8.0,13.0,13.827823174063242,15.358877193602021
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1080,1479,1280,1,3.5463525390625,0.04749170908598315,0.2158615158194681,4.0,4.0,2.0,6.0,5.0,9.0,13.214148770462362,16.65226896745871
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1120,1519,1320,1,3.5360546875,0.047768718146393774,0.2471998655968554,4.0,5.0,2.0,6.0,15.0,15.0,13.404842858638903,16.996557366784227
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1160,1559,1360,1,3.5267333984375,0.048010928966161305,0.2710544533871916,4.0,5.0,2.0,4.0,15.0,15.0,14.877383615321975,17.163080349736017
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1200,1599,1400,1,3.5169091796875,0.04972343992391442,0.3167060927179184,3.0,5.0,2.0,6.0,15.0,7.0,14.60604082883071,16.027064936093712
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1240,1639,1440,1,3.5049169921875,0.04763622200782352,0.3295765971850832,4.0,3.0,2.0,2.0,15.0,7.0,14.326097803033328,17.222963163819628
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1280,1679,1480,1,3.4938623046875,0.04788890418590608,0.32588724631721966,4.0,4.0,2.0,8.0,15.0,8.0,13.668928643176198,16.36626081686508
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1320,1719,1520,1,3.48283203125,0.04716669091177993,0.29291970248680105,4.0,4.0,2.0,5.0,15.0,12.0,13.876998857027951,15.967504861842695
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1360,1759,1560,1,3.47169921875,0.046669058511382755,0.30566437095059024,5.0,4.0,2.0,5.0,15.0,12.0,13.96466230680202,15.053426150687923
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1400,1799,1600,1,3.462197265625,0.046678419790252,0.29443769535229575,4.0,3.0,2.0,5.0,15.0,10.0,14.412389171127812,14.64707108766623
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1440,1839,1640,1,3.452236328125,0.04558791966120921,0.28254036992074005,4.0,4.0,6.0,7.0,13.0,10.0,15.534021336225948,14.324579712739592
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1480,1879,1680,1,3.442509765625,0.04536806159657922,0.26705963963402735,5.0,4.0,6.0,7.0,12.0,13.0,16.070422941108674,15.831829914627582
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1520,1919,1720,1,3.433798828125,0.043415599763517346,0.22011773536505547,5.0,4.0,2.0,7.0,12.0,13.0,15.062263011753712,14.532651699577363
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1560,1959,1760,1,3.424306640625,0.04178911539938405,0.21312974665630202,4.0,4.0,6.0,7.0,13.0,13.0,15.271965812640838,14.516615733302691
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1600,1999,1800,1,3.415869140625,0.041995792677726844,0.18131528714795841,5.0,3.0,6.0,7.0,14.0,14.0,15.679375187604089,14.447116753900454
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1640,2039,1840,1,3.4070947265625,0.042077060112296186,0.15144976663837406,5.0,4.0,2.0,4.0,15.0,8.0,14.507313740345893,14.586739807715105
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1680,2079,1880,1,3.3989501953125,0.04310120714050465,0.15197969728907249,5.0,5.0,2.0,4.0,15.0,7.0,14.57297257410498,14.81282328431134
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1720,2119,1920,1,3.3905859375,0.043182599950403196,0.14011683350326384,4.0,4.0,2.0,7.0,14.0,4.0,14.564282984579915,15.169820631003304
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1760,2159,1960,1,3.3839111328125,0.04290727552728958,0.08329655673687499,4.0,5.0,2.0,2.0,15.0,8.0,16.59430013103505,15.081462699796106
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1800,2199,2000,1,3.3768798828125,0.04171767529878553,0.0538275436920348,4.0,4.0,3.0,6.0,15.0,13.0,15.390445403989151,14.760310609430494
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1840,2239,2040,1,3.370546875,0.041027788375018616,0.01935668197575272,4.0,4.0,3.0,4.0,15.0,14.0,15.613436779318308,15.010154044145883
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1880,2279,2080,1,3.3633203125,0.041110131077354464,0.047683406809236856,3.0,4.0,2.0,4.0,15.0,14.0,16.075602683994486,16.030580382156035
MuonUSign_lr0.06_d9721bde,MuonUSign,lmo,1920,2319,2120,1,3.35625,0.04107371258752557,-0.013916730272650422,3.0,4.0,2.0,2.0,5.0,15.0,15.391165632642856,15.407868779644343
