metric,window_size,stride,start_step,center_step,end_step,mle_raw,mle_detrended
weight_norm,100,10,21800,22800,23780,3.2425191054328897,4.265212783457787
weight_norm,100,10,22000,23000,23980,3.2917206985336143,4.005340798549945
weight_norm,100,10,22200,23200,24180,2.825083439239828,5.011732041768057
weight_norm,100,10,22400,23400,24380,3.027216674172644,4.664167073301387
weight_norm,100,10,22600,23600,24580,3.032235526879887,4.432780615775899
weight_norm,100,10,22800,23800,24780,2.6926422643066865,4.6228004994174166
weight_norm,100,10,23000,24000,24980,2.792241028817868,4.95689912080151
weight_norm,100,10,23200,24200,25180,2.847277195988729,4.864606497444255
weight_norm,100,10,23400,24400,25380,2.7378915886137816,4.2870733842747075
weight_norm,100,10,23600,24600,25580,3.0087037588979135,4.789223721645796
weight_norm,100,10,23800,24800,25780,2.990896957955509,4.73903426533709
weight_norm,100,10,24000,25000,25980,2.828188264379755,4.552036799824486
weight_norm,100,10,24200,25200,26180,2.9913683451108937,4.501497650868153
weight_norm,100,10,24400,25400,26380,2.898301652459746,4.438030031498968
weight_norm,100,10,24600,25600,26580,2.6985176259242376,5.296725076171564
weight_norm,100,10,24800,25800,26780,2.978022139929201,4.773304398054719
weight_norm,100,10,25000,26000,26980,3.0563532504599076,3.8575923500584532
weight_norm,100,10,25200,26200,27180,2.8937382364611293,4.292965024292769
weight_norm,100,10,25400,26400,27380,3.055223045963379,4.259597326821026
weight_norm,100,10,25600,26600,27580,3.0581729387290224,4.424559942613143
weight_norm,100,10,25800,26800,27780,2.8223939521532992,3.417782768710999
weight_norm,100,10,26000,27000,27980,2.8317236123385032,4.300074294549899
weight_norm,100,10,26200,27200,28180,2.812741779225872,4.104787686018244
weight_norm,100,10,26400,27400,28380,2.5923968753684075,4.4092983802376375
weight_norm,100,10,26600,27600,28580,2.6335953396934197,4.711064205755306
weight_norm,100,10,26800,27800,28780,2.6520023235498242,5.14332801149667
weight_norm,100,10,27000,28000,28980,2.6256940760331138,4.324159626738773
weight_norm,100,10,27200,28200,29180,2.644189540277218,4.005502389663536
weight_norm,100,10,27400,28400,29380,2.667190164481555,4.658545197923379
weight_norm,100,10,27600,28600,29580,2.6229992402950484,3.3389121380604867
weight_norm,100,10,27800,28800,29780,2.6911702049857777,3.380170921909634
weight_norm,100,10,28000,29000,29980,2.7671985957896816,4.930446916865906
weight_norm,100,10,28200,29200,30180,2.713283323441196,3.5456743649678146
weight_norm,100,10,28400,29400,30380,2.698345269598161,3.6410905324037395
weight_norm,100,10,28600,29600,30580,2.7090906861465354,4.016778776556998
weight_norm,100,10,28800,29800,30780,2.8385649189734665,4.911908240962162
weight_norm,100,10,29000,30000,30980,3.0934031635470536,4.220110608483292
weight_norm,100,10,29200,30200,31180,3.17752183666701,4.872628577018862
weight_norm,100,10,29400,30400,31380,3.071498187127818,4.321222074953959
weight_norm,100,10,29600,30600,31580,3.0674769357053244,4.7774508462078735
weight_norm,100,10,29800,30800,31780,3.2444971726121032,6.06518823196157
weight_norm,100,10,30000,31000,31980,2.9645261961448073,4.966442933039255
weight_norm,100,10,30200,31200,32180,3.016207581770417,5.049182607876711
weight_norm,100,10,30400,31400,32380,3.4451199528443297,3.806255113548397
weight_norm,100,10,30600,31600,32580,3.3688472728714447,4.6302699948492
weight_norm,100,10,30800,31800,32780,3.3476309849792916,4.838880088236244
weight_norm,100,10,31000,32000,32980,3.7920158506290775,5.29717222610832
weight_norm,100,10,31200,32200,33180,3.2883896687774556,3.9522561428641287
weight_norm,100,10,31400,32400,33380,3.1511492240440298,4.200925535622358
weight_norm,100,10,31600,32600,33580,3.5945350038374326,5.514919360710018
weight_norm,100,10,31800,32800,33780,3.2326311670818337,4.523471661112834
weight_norm,100,10,32000,33000,33980,3.203175613936844,5.427264773299136
weight_norm,100,10,32200,33200,34180,3.3784277587882916,4.02295875848576
weight_norm,100,10,32400,33400,34380,3.6150887956816558,3.964263957706119
weight_norm,100,10,32600,33600,34580,3.442853720165292,4.148140691999449
weight_norm,100,10,32800,33800,34780,3.471797425875276,4.264376714963136
weight_norm,100,10,33000,34000,34980,3.870286093075077,3.4802489849533416
weight_norm,100,10,33200,34200,35180,3.6503133921880573,3.773739993995156
weight_norm,100,10,33400,34400,35380,3.737616697965313,3.9144346149034646
weight_norm,100,10,33600,34600,35580,3.459317881302142,3.4202128597412638
weight_norm,100,10,33800,34800,35780,3.0175780337434577,3.893110351774601
weight_norm,100,10,34000,35000,35980,3.033731099188677,3.9944322413871993
weight_norm,100,10,34200,35200,36180,3.0978660536487115,3.9877773685229747
weight_norm,100,10,34400,35400,36380,2.7877190400929788,4.5392611741153965
weight_norm,100,10,34600,35600,36580,2.874795184216554,4.1615437338928665
weight_norm,100,10,34800,35800,36780,2.8096662157349224,4.201955207885725
weight_norm,100,10,35000,36000,36980,2.686944231995318,4.425382618851489
weight_norm,100,10,35200,36200,37180,2.896544066364213,5.0888297292952736
weight_norm,100,10,35400,36400,37380,2.960383981351995,4.1071790779703115
weight_norm,100,10,35600,36600,37580,2.75636729657048,3.548929300222216
weight_norm,100,10,35800,36800,37780,2.959935719312232,3.9431430038748756
weight_norm,100,10,36000,37000,37980,3.0066621171850847,3.8753329814254234
weight_norm,100,10,36200,37200,38180,2.7888124461177064,3.917269179920946
weight_norm,100,10,36400,37400,38380,2.9282614616391935,5.029294180667452
weight_norm,100,10,36600,37600,38580,3.0567738734599144,3.7148317388928223
weight_norm,100,10,36800,37800,38780,2.80265455461534,3.858950940626345
weight_norm,100,10,37000,38000,38980,2.9808971735843235,4.283535433314781
weight_norm,100,10,37200,38200,39180,2.909964683446951,4.228638799158251
weight_norm,100,10,37400,38400,39380,2.9313214144581305,4.48120028786215
weight_norm,100,10,37600,38600,39580,3.1406041844697286,3.9730680488910974
weight_norm,100,10,37800,38800,39780,3.448929849396358,3.738371902316865
weight_norm,100,10,38000,39000,39980,3.2589942184039016,6.424565670436558
weight_norm,100,10,38200,39200,40180,3.633881672214076,4.774961691325063
weight_norm,100,10,38400,39400,40380,3.613825490233448,4.333498342200135
weight_norm,100,10,38600,39600,40580,3.6961357913350943,4.362014232341574
weight_norm,100,10,38800,39800,40780,4.244153631224842,4.107160505233346
weight_norm,100,10,39000,40000,40980,4.108356097866503,4.084904515458252
weight_norm,100,10,39200,40200,41180,3.2730045761615174,4.928546912441217
weight_norm,100,10,39400,40400,41380,4.523275877999076,3.7016550067200926
weight_norm,100,10,39600,40600,41580,5.024279758024212,4.7287749046958885
weight_norm,100,10,39800,40800,41780,3.868636250227837,3.4554342896292707
weight_norm,100,10,40000,41000,41980,3.326641587414774,4.2226424257883615
weight_norm,100,10,40200,41200,42180,3.1314909086524314,4.445430153323995
weight_norm,100,10,40400,41400,42380,2.8318039063556117,4.941311577341882
weight_norm,100,10,40600,41600,42580,2.6954659591502876,3.6232685201044887
weight_norm,100,10,40800,41800,42780,2.7729689139744114,3.0156564715648067
weight_norm,100,10,41000,42000,42980,2.7506437157327257,2.415130420130212
weight_norm,100,10,41200,42200,43180,2.481723657772102,2.567732175197339
weight_norm,100,10,41400,42400,43380,2.097636486672021,2.524923113314708
weight_norm,100,10,41600,42600,43580,1.9859152301093892,2.0354408492635248
weight_norm,100,10,41800,42800,43780,1.8669254259397683,2.223139445982291
weight_norm,100,10,42000,43000,43980,1.8177366218338538,1.9548110651424366
weight_norm,100,10,42200,43200,44180,1.7478201350780953,2.48849132558319
weight_norm,100,10,42400,43400,44380,1.7973032384758116,2.6193646188980018
weight_norm,150,15,0,1500,2980,2.171836347043516,2.6044539566554628
weight_norm,150,15,300,1800,3280,2.344104632297058,3.115868634566115
weight_norm,150,15,600,2100,3580,2.490279177816818,4.457014774342395
weight_norm,150,15,900,2400,3880,2.550850336106826,5.5822040058033275
weight_norm,150,15,1200,2700,4180,2.6306877562917608,5.329353583730324
weight_norm,150,15,1500,3000,4480,2.689069927238027,4.917397686407944
weight_norm,150,15,1800,3300,4780,2.96494197270518,5.253334101094517
weight_norm,150,15,2100,3600,5080,3.153702889587374,5.307464838852951
weight_norm,150,15,2400,3900,5380,3.2041386463368466,5.463465927496357
weight_norm,150,15,2700,4200,5680,2.911216633740532,5.652864138083587
weight_norm,150,15,3000,4500,5980,3.015527926424262,6.32644223290209
weight_norm,150,15,3300,4800,6280,2.9778332654616197,5.964193157766503
weight_norm,150,15,3600,5100,6580,3.003382204022504,4.329727148047283
weight_norm,150,15,3900,5400,6880,2.9381868044780086,4.633378927398943
weight_norm,150,15,4200,5700,7180,2.9178211785860166,4.184325781321429
weight_norm,150,15,4500,6000,7480,2.666079744575776,4.396148643598866
weight_norm,150,15,4800,6300,7780,2.5745107165397747,6.572395285835034
weight_norm,150,15,5100,6600,8080,2.558978867159511,5.029021929901173
weight_norm,150,15,5400,6900,8380,2.528408715585829,5.54096832549761
weight_norm,150,15,5700,7200,8680,2.473932389697911,6.499559653613833
weight_norm,150,15,6000,7500,8980,2.409729678164786,7.298947169250131
weight_norm,150,15,6300,7800,9280,2.422379292083093,6.382442671689777
weight_norm,150,15,6600,8100,9580,2.3197215284165544,7.885326003099281
weight_norm,150,15,6900,8400,9880,2.319565890893178,4.225567965781785
weight_norm,150,15,7200,8700,10180,2.1720790404550363,4.115063210308341
weight_norm,150,15,7500,9000,10480,2.20458530524219,4.045622715060741
weight_norm,150,15,7800,9300,10780,2.153484280534624,4.5290897182383105
weight_norm,150,15,8100,9600,11080,2.198246852824038,3.8579149149464502
weight_norm,150,15,8400,9900,11380,2.096624927658919,4.074173185127147
weight_norm,150,15,8700,10200,11680,2.1043959965901435,4.0537035864337785
weight_norm,150,15,9000,10500,11980,2.011063368019826,3.838704069790168
weight_norm,150,15,9300,10800,12280,2.039912729590612,4.611356265116852
weight_norm,150,15,9600,11100,12580,1.9623818150350578,4.415316022504662
weight_norm,150,15,9900,11400,12880,2.01480095646018,4.360649420082478
weight_norm,150,15,10200,11700,13180,1.9213086470140497,4.476887602438309
weight_norm,150,15,10500,12000,13480,1.9669196161798765,4.915027874615952
weight_norm,150,15,10800,12300,13780,1.9064220700877197,4.918694526318444
weight_norm,150,15,11100,12600,14080,1.937533133846901,5.208274035671543
weight_norm,150,15,11400,12900,14380,1.869872183332853,6.28653337555105
weight_norm,150,15,11700,13200,14680,1.8969233741786145,5.298719150682332
weight_norm,150,15,12000,13500,14980,1.840087910576663,4.553900077407217
weight_norm,150,15,12300,13800,15280,1.8944048651741048,5.80059027615528
weight_norm,150,15,12600,14100,15580,1.8317597904674643,5.27120404322735
weight_norm,150,15,12900,14400,15880,1.885293573253045,5.467686538595727
weight_norm,150,15,13200,14700,16180,1.8132190566128645,5.304045986531851
weight_norm,150,15,13500,15000,16480,1.893584954784195,4.672236568007978
weight_norm,150,15,13800,15300,16780,1.8346026405900973,4.3536646940895665
weight_norm,150,15,14100,15600,17080,1.9376004037937269,4.3435521436272895
weight_norm,150,15,14400,15900,17380,1.9064397420767971,4.581040579755156
weight_norm,150,15,14700,16200,17680,2.0120706196174036,4.599465968194973
weight_norm,150,15,15000,16500,17980,1.9863102316495458,4.886415637467418
weight_norm,150,15,15300,16800,18280,2.1541847942748955,4.596641784245675
weight_norm,150,15,15600,17100,18580,2.119696665940876,4.411640579753373
weight_norm,150,15,15900,17400,18880,2.2030266243513097,5.460490630065599
weight_norm,150,15,16200,17700,19180,2.12421418556133,5.014556809807095
weight_norm,150,15,16500,18000,19480,2.1965854147642676,6.600336528307865
weight_norm,150,15,16800,18300,19780,2.299391417246411,5.57873030708061
weight_norm,150,15,17100,18600,20080,2.3826015472149438,5.462804881917566
weight_norm,150,15,17400,18900,20380,2.267663367547022,5.410778716586532
weight_norm,150,15,17700,19200,20680,2.311323065045344,5.712334247512278
weight_norm,150,15,18000,19500,20980,2.338430403212431,5.530050426349699
weight_norm,150,15,18300,19800,21280,2.3240078619508155,5.658955135331911
weight_norm,150,15,18600,20100,21580,2.371786621247649,5.412847897396011
weight_norm,150,15,18900,20400,21880,2.3491409508609933,5.3617917319756305
weight_norm,150,15,19200,20700,22180,2.337399761363075,4.578708411562057
weight_norm,150,15,19500,21000,22480,2.4412106462268817,6.4768859271544175
weight_norm,150,15,19800,21300,22780,2.6611400371304303,6.020013657675789
weight_norm,150,15,20100,21600,23080,2.6228983742890524,6.405606582256824
weight_norm,150,15,20400,21900,23380,2.8942236361224056,6.531407571475933
weight_norm,150,15,20700,22200,23680,2.9509225989004726,5.874754977002264
weight_norm,150,15,21000,22500,23980,3.0349136774262027,7.955951002178443
weight_norm,150,15,21300,22800,24280,3.0797471794492366,6.069315147132041
weight_norm,150,15,21600,23100,24580,3.119449055109675,7.236771131475962
weight_norm,150,15,21900,23400,24880,3.1168609606555417,5.915820745448484
weight_norm,150,15,22200,23700,25180,2.9660337817461597,5.7474150511429105
weight_norm,150,15,22500,24000,25480,2.9786068291311203,6.788713892553695
weight_norm,150,15,22800,24300,25780,2.985889808294667,6.040776888209414
weight_norm,150,15,23100,24600,26080,2.9150151077999022,6.482712928881212
weight_norm,150,15,23400,24900,26380,2.916273347013903,6.686292076798301
weight_norm,150,15,23700,25200,26680,2.9339238449162672,6.4697947972369425
weight_norm,150,15,24000,25500,26980,3.0851046334823753,6.1291418605430525
weight_norm,150,15,24300,25800,27280,3.07226105773281,5.354463903677818
weight_norm,150,15,24600,26100,27580,3.125554736432685,4.970528055183786
weight_norm,150,15,24900,26400,27880,3.095285864133976,5.349341192734468
weight_norm,150,15,25200,26700,28180,3.0406840594214213,5.240898313504744
weight_norm,150,15,25500,27000,28480,2.941456518809546,6.635489063934395
weight_norm,150,15,25800,27300,28780,2.876081804328992,5.976741464810637
weight_norm,150,15,26100,27600,29080,2.873444938244857,7.057658349327337
weight_norm,150,15,26400,27900,29380,2.8122563497475683,5.77221482292198
weight_norm,150,15,26700,28200,29680,2.7642718392394023,5.240042170082822
weight_norm,150,15,27000,28500,29980,2.823589162865735,5.217081348333336
weight_norm,150,15,27300,28800,30280,2.701686193115566,4.689429322564947
weight_norm,150,15,27600,29100,30580,2.7483184688594857,4.823618307654705
weight_norm,150,15,27900,29400,30880,2.944218873326922,5.454746234460079
weight_norm,150,15,28200,29700,31180,3.0793597781230386,5.962790940496071
weight_norm,150,15,28500,30000,31480,2.968562803383024,5.494916833578378
weight_norm,150,15,28800,30300,31780,3.2327587186823017,5.118140745492794
weight_norm,150,15,29100,30600,32080,3.315090704512572,6.4304444977777395
weight_norm,150,15,29400,30900,32380,3.6388518235605214,5.854796067906031
weight_norm,150,15,29700,31200,32680,3.641461565065447,5.370119571301093
weight_norm,150,15,30000,31500,32980,3.735739204496817,5.798282106732189
weight_norm,150,15,30300,31800,33280,3.7237231963856963,5.6224956901189564
weight_norm,150,15,30600,32100,33580,4.006441959934669,6.697265379997534
weight_norm,150,15,30900,32400,33880,3.87090805354653,5.650264391365503
weight_norm,150,15,31200,32700,34180,3.7141484218360765,7.219644089107195
weight_norm,150,15,31500,33000,34480,3.7858736249173397,5.6703569739756965
weight_norm,150,15,31800,33300,34780,3.6418932633785084,5.486502949206529
weight_norm,150,15,32100,33600,35080,3.960056373053108,5.214515576492287
weight_norm,150,15,32400,33900,35380,4.324482915416862,6.362280097517955
weight_norm,150,15,32700,34200,35680,4.094307621587075,4.460369993792299
weight_norm,150,15,33000,34500,35980,3.9094090456220516,4.139876633614322
weight_norm,150,15,33300,34800,36280,3.7757128875603287,5.001887131070763
weight_norm,150,15,33600,35100,36580,3.4126344475502695,4.987274220383764
weight_norm,150,15,33900,35400,36880,3.1375994727374272,4.976542139183481
weight_norm,150,15,34200,35700,37180,3.1847787456027246,5.717504863200439
weight_norm,150,15,34500,36000,37480,2.9715618470917073,4.506224635150922
weight_norm,150,15,34800,36300,37780,2.9633460525296527,6.700029635212657
weight_norm,150,15,35100,36600,38080,2.949712908588229,4.293341805987349
weight_norm,150,15,35400,36900,38380,3.0562513006175562,6.068139164592019
weight_norm,150,15,35700,37200,38680,3.0007817146767333,4.506920073613767
weight_norm,150,15,36000,37500,38980,3.0821482502812705,5.648320928408812
weight_norm,150,15,36300,37800,39280,3.0525491319308156,5.083855887855144
weight_norm,150,15,36600,38100,39580,3.233016625128034,5.991808092051874
weight_norm,150,15,36900,38400,39880,3.314141817614377,5.2495032871313025
weight_norm,150,15,37200,38700,40180,3.4523907595233414,5.177909690243047
weight_norm,150,15,37500,39000,40480,3.645241360228158,5.643916468883752
weight_norm,150,15,37800,39300,40780,4.095631167659253,5.583713940931131
weight_norm,150,15,38100,39600,41080,4.1300159346569485,5.788813122972353
weight_norm,150,15,38400,39900,41380,4.785250387515416,4.876802859605345
weight_norm,150,15,38700,40200,41680,5.352686893195497,4.606606508173535
weight_norm,150,15,39000,40500,41980,5.231025956240158,5.308422614395028
weight_norm,150,15,39300,40800,42280,5.000097592788766,4.811087290912532
weight_norm,150,15,39600,41100,42580,4.368835216021032,5.760970021382402
weight_norm,150,15,39900,41400,42880,3.6807367711442773,3.681788518107571
weight_norm,150,15,40200,41700,43180,3.3555049224062876,3.182014075870258
weight_norm,150,15,40500,42000,43480,3.061377623338451,2.604578446243327
weight_norm,150,15,40800,42300,43780,2.3956600711032894,2.3941058553193577
weight_norm,150,15,41100,42600,44080,2.290109326599366,1.9524641688967772
weight_norm,150,15,41400,42900,44380,1.9583830387554797,2.0836004043767464
grad_norm,50,5,0,500,980,7.761322512148321,9.51828910408612
grad_norm,50,5,100,600,1080,9.201600391068398,9.304778676335184
grad_norm,50,5,200,700,1180,9.572534723181217,9.44578629191602
grad_norm,50,5,300,800,1280,10.590474511651871,11.423264729511937
grad_norm,50,5,400,900,1380,9.814637833250153,7.981953300556173
grad_norm,50,5,500,1000,1480,8.916447078583838,5.882987593486086
grad_norm,50,5,600,1100,1580,8.171300649047367,5.988827729505766
grad_norm,50,5,700,1200,1680,9.695328916315855,6.301102468106245
grad_norm,50,5,800,1300,1780,7.140917210980707,6.062725586859031
grad_norm,50,5,900,1400,1880,4.205640735961442,5.262793347528439
grad_norm,50,5,1000,1500,1980,3.9187315753507175,3.8992749511199554
grad_norm,50,5,1100,1600,2080,3.886788579036766,3.769684264931589
grad_norm,50,5,1200,1700,2180,3.9302079522271587,4.273184429072817
grad_norm,50,5,1300,1800,2280,4.7400884484977475,4.205670343476034
grad_norm,50,5,1400,1900,2380,4.367900426433785,3.6662173317930455
grad_norm,50,5,1500,2000,2480,4.006250324549512,3.5195746483883052
grad_norm,50,5,1600,2100,2580,3.965172845425477,3.117504930093785
grad_norm,50,5,1700,2200,2680,3.9362371913137184,3.1663153309777305
grad_norm,50,5,1800,2300,2780,3.9788699386086637,4.115707596042134
grad_norm,50,5,1900,2400,2880,4.120482344254329,4.3976455965966785
grad_norm,50,5,2000,2500,2980,4.430366166103226,4.990180950760635
grad_norm,50,5,2100,2600,3080,5.492085368116037,4.759829771767341
grad_norm,50,5,2200,2700,3180,5.5739935259705184,3.7107374001042785
grad_norm,50,5,2300,2800,3280,5.704171125540431,3.804953541508036
grad_norm,50,5,2400,2900,3380,5.572859562823599,3.7552494409156196
grad_norm,50,5,2500,3000,3480,6.180010152903943,5.327565519254409
grad_norm,50,5,2600,3100,3580,7.438289737563483,5.074927488719422
grad_norm,50,5,2700,3200,3680,5.862410742248556,4.177988482362857
grad_norm,50,5,2800,3300,3780,5.923016713029924,3.447760909554421
grad_norm,50,5,2900,3400,3880,5.919925379587437,3.5662907601447165
grad_norm,50,5,3000,3500,3980,5.876658289025622,4.034930990839213
grad_norm,50,5,3100,3600,4080,6.534674646909314,5.822081326400196
grad_norm,50,5,3200,3700,4180,5.28743026455694,5.295519012504548
grad_norm,50,5,3300,3800,4280,4.48728927045569,4.874156119238035
grad_norm,50,5,3400,3900,4380,4.632129683696832,3.763313555538587
grad_norm,50,5,3500,4000,4480,4.728321237967089,3.9719515848446516
grad_norm,50,5,3600,4100,4580,4.806631621459928,5.308850943942218
grad_norm,50,5,3700,4200,4680,5.918533534021938,7.727575565199637
grad_norm,50,5,3800,4300,4780,5.24827290601426,6.528048248723485
grad_norm,50,5,3900,4400,4880,5.613840427333243,7.309209879140351
grad_norm,50,5,4000,4500,4980,5.651643008232987,9.219564064731145
grad_norm,50,5,4100,4600,5080,5.7926572103355145,10.69776869378476
grad_norm,50,5,4200,4700,5180,5.767621896566929,8.375154430247255
grad_norm,50,5,4300,4800,5280,6.166889908081876,7.2326585112549076
grad_norm,50,5,4400,4900,5380,7.466723935762037,6.136929541691877
grad_norm,50,5,4500,5000,5480,6.347422022226128,6.577027074642597
grad_norm,50,5,4600,5100,5580,6.0489887126199395,4.0103429281046195
grad_norm,50,5,4700,5200,5680,5.983819273599888,2.882194343274064
grad_norm,50,5,4800,5300,5780,5.9521123063776695,3.4565196091050314
grad_norm,50,5,4900,5400,5880,6.392012026507543,3.8048174195923843
grad_norm,50,5,5000,5500,5980,6.2687869616183995,3.9003817126286515
grad_norm,50,5,5100,5600,6080,5.256712123131646,5.028388036901783
grad_norm,50,5,5200,5700,6180,5.729422767226151,6.020772698009553
grad_norm,50,5,5300,5800,6280,6.225572445335866,6.795115462278102
grad_norm,50,5,5400,5900,6380,7.173142571102228,8.5625226408173
grad_norm,50,5,5500,6000,6480,7.637028498928803,8.060215653507816
grad_norm,50,5,5600,6100,6580,9.569681777788738,10.341020451819109
grad_norm,50,5,5700,6200,6680,8.26844651011452,8.908703694692742
grad_norm,50,5,5800,6300,6780,9.325188667910435,9.967537358177461
grad_norm,50,5,5900,6400,6880,9.905261619682184,15.906349085617263
grad_norm,50,5,6000,6500,6980,9.888111297812278,10.019256059513213
grad_norm,50,5,6100,6600,7080,8.561858518950219,9.862941292427315
grad_norm,50,5,6200,6700,7180,9.103546525508971,9.558325242488637
grad_norm,50,5,6300,6800,7280,8.742806966450974,9.268745164806912
grad_norm,50,5,6400,6900,7380,10.082888917149262,9.526353637184593
grad_norm,50,5,6500,7000,7480,11.850616538370774,9.872845677114267
grad_norm,50,5,6600,7100,7580,13.049572655124553,12.802158671174844
grad_norm,50,5,6700,7200,7680,14.133205823065227,16.763892795080935
grad_norm,50,5,6800,7300,7780,13.808567895210935,15.402541104846087
grad_norm,50,5,6900,7400,7880,13.671626649515652,16.03763937651802
grad_norm,50,5,7000,7500,7980,9.822424833624186,13.3789037523402
grad_norm,50,5,7100,7600,8080,9.153237174910451,13.84806077306683
grad_norm,50,5,7200,7700,8180,8.00883269961484,8.052711099190525
grad_norm,50,5,7300,7800,8280,7.194564026192053,8.682115216301128
grad_norm,50,5,7400,7900,8380,8.539878686677936,10.464360353665107
grad_norm,50,5,7500,8000,8480,7.504841251859481,8.628324799409162
grad_norm,50,5,7600,8100,8580,9.319058368480961,9.977125852184521
grad_norm,50,5,7700,8200,8680,8.963025887489383,10.919741136519004
grad_norm,50,5,7800,8300,8780,9.060436358695961,9.738804213809978
grad_norm,50,5,7900,8400,8880,9.131477063825457,9.430576546854914
grad_norm,50,5,8000,8500,8980,9.91770641359827,10.03461058698389
grad_norm,50,5,8100,8600,9080,10.244752429293879,9.753813029825103
grad_norm,50,5,8200,8700,9180,10.468077330531406,8.152780077693054
grad_norm,50,5,8300,8800,9280,10.291888372874862,8.137591418212965
grad_norm,50,5,8400,8900,9380,10.280409385518261,8.161280707810876
grad_norm,50,5,8500,9000,9480,9.97025956169457,9.033448544294911
grad_norm,50,5,8600,9100,9580,12.103141922839184,8.540155485685744
grad_norm,50,5,8700,9200,9680,12.118613552476996,9.801653515332807
grad_norm,50,5,8800,9300,9780,8.638418819165627,8.048999284845188
grad_norm,50,5,8900,9400,9880,9.071126499742439,6.700778595277481
grad_norm,50,5,9000,9500,9980,11.044790929490476,8.044248790263275
grad_norm,50,5,9100,9600,10080,11.484636727823114,11.424787746918772
grad_norm,50,5,9200,9700,10180,9.480323000593813,9.118191509794121
grad_norm,50,5,9300,9800,10280,6.593709827690457,7.320532962763293
grad_norm,50,5,9400,9900,10380,7.121761442344369,7.9297610683730415
grad_norm,50,5,9500,10000,10480,7.174785353472978,5.769904507704492
grad_norm,50,5,9600,10100,10580,6.965438299803786,5.479663541860216
grad_norm,50,5,9700,10200,10680,6.3694803743324275,5.335099733672106
grad_norm,50,5,9800,10300,10780,6.650654466421566,7.0378752355376015
grad_norm,50,5,9900,10400,10880,10.242898496865381,11.223329320453873
grad_norm,50,5,10000,10500,10980,10.647093888743532,10.89799759019312
grad_norm,50,5,10100,10600,11080,10.696209158862855,11.972268597387837
grad_norm,50,5,10200,10700,11180,10.982866423332215,12.161963341483785
grad_norm,50,5,10300,10800,11280,11.239351261966709,10.731454804854472
grad_norm,50,5,10400,10900,11380,13.932436710377047,13.29472754505402
grad_norm,50,5,10500,11000,11480,11.944555515798143,12.97265054931272
grad_norm,50,5,10600,11100,11580,10.198836796696277,12.037351707522499
grad_norm,50,5,10700,11200,11680,9.218140343789985,11.28552405851628
grad_norm,50,5,10800,11300,11780,9.683802883829422,11.412472081193675
grad_norm,50,5,10900,11400,11880,9.447444831842336,9.802791209874378
grad_norm,50,5,11000,11500,11980,8.063524617321873,9.601736068627407
grad_norm,50,5,11100,11600,12080,8.24559899745085,8.50872090671078
grad_norm,50,5,11200,11700,12180,6.772554892796383,7.969336157927959
grad_norm,50,5,11300,11800,12280,9.0541372045248,8.485607365844011
grad_norm,50,5,11400,11900,12380,10.202223030134054,8.737248832719365
grad_norm,50,5,11500,12000,12480,12.061645248886046,9.69393199391872
grad_norm,50,5,11600,12100,12580,12.946150058248593,12.16129854691129
grad_norm,50,5,11700,12200,12680,13.282931777967232,14.262209716161045
grad_norm,50,5,11800,12300,12780,13.209404589201107,12.50838841715745
grad_norm,50,5,11900,12400,12880,15.707944605840948,11.805291968024441
grad_norm,50,5,12000,12500,12980,14.393345922716938,12.016198455585748
grad_norm,50,5,12100,12600,13080,14.882752131481217,12.418190548279517
grad_norm,50,5,12200,12700,13180,14.051860625233026,11.535864378223287
grad_norm,50,5,12300,12800,13280,14.801818859960811,17.278917504278425
grad_norm,50,5,12400,12900,13380,14.435409285877325,16.421250624678084
grad_norm,50,5,12500,13000,13480,14.408470235957054,12.869346562671574
grad_norm,50,5,12600,13100,13580,13.015606962007844,11.98388388279562
grad_norm,50,5,12700,13200,13680,11.490799948529295,13.371229353065312
grad_norm,50,5,12800,13300,13780,10.578228692934191,9.698625536106235
grad_norm,50,5,12900,13400,13880,8.661812795176106,9.507477268036252
grad_norm,50,5,13000,13500,13980,8.95697601695044,8.517337204561764
grad_norm,50,5,13100,13600,14080,9.394292376549338,9.634572906690359
grad_norm,50,5,13200,13700,14180,11.888696884882123,15.365252621680305
grad_norm,50,5,13300,13800,14280,11.770728813063789,13.698925409087273
grad_norm,50,5,13400,13900,14380,12.753779355512068,11.335431344960085
grad_norm,50,5,13500,14000,14480,11.405266472115168,10.583426379261697
grad_norm,50,5,13600,14100,14580,9.972975872926186,10.59239789388244
grad_norm,50,5,13700,14200,14680,10.596977580194185,14.928523396008643
grad_norm,50,5,13800,14300,14780,9.625869599146178,11.380260383044421
grad_norm,50,5,13900,14400,14880,8.446705064049713,9.012073964382786
grad_norm,50,5,14000,14500,14980,9.154454264669077,9.458578568584722
grad_norm,50,5,14100,14600,15080,8.835641290103307,8.579958874460694
grad_norm,50,5,14200,14700,15180,10.051338969346263,10.925999413100937
grad_norm,50,5,14300,14800,15280,8.754776454109965,7.7138852673478056
grad_norm,50,5,14400,14900,15380,7.735048329442402,7.616952336813714
grad_norm,50,5,14500,15000,15480,8.368503535521718,7.114988746355987
grad_norm,50,5,14600,15100,15580,7.30248115340693,8.067519585016852
grad_norm,50,5,14700,15200,15680,9.585089661007082,8.433362647198855
grad_norm,50,5,14800,15300,15780,10.528827136162745,10.675057817748893
grad_norm,50,5,14900,15400,15880,10.587412832766212,9.607423760110816
