step,train_steps,train_time_ms,step_avg_ms
449,2330,27559.0,61.38
450,2330,27620.0,61.38
451,2330,27681.0,61.38
452,2330,27743.0,61.38
453,2330,27804.0,61.38
454,2330,27865.0,61.38
455,2330,27925.0,61.37
456,2330,27987.0,61.38
457,2330,28049.0,61.38
458,2330,28110.0,61.38
459,2330,28172.0,61.38
460,2330,28233.0,61.38
461,2330,28295.0,61.38
462,2330,28355.0,61.38
463,2330,28417.0,61.38
464,2330,28478.0,61.37
465,2330,28538.0,61.37
466,2330,28600.0,61.37
467,2330,28660.0,61.37
468,2330,28722.0,61.37
469,2330,28782.0,61.37
470,2330,28844.0,61.37
471,2330,28907.0,61.37
472,2330,28966.0,61.37
473,2330,29027.0,61.37
474,2330,29088.0,61.37
475,2330,29149.0,61.37
476,2330,29211.0,61.37
477,2330,29273.0,61.37
478,2330,29334.0,61.37
479,2330,29395.0,61.37
480,2330,29457.0,61.37
481,2330,29518.0,61.37
482,2330,29580.0,61.37
483,2330,29640.0,61.37
484,2330,29701.0,61.37
485,2330,29762.0,61.36
486,2330,29822.0,61.36
487,2330,29885.0,61.36
488,2330,29946.0,61.36
489,2330,30007.0,61.36
490,2330,30068.0,61.36
491,2330,30129.0,61.36
492,2330,30190.0,61.36
493,2330,30252.0,61.36
494,2330,30313.0,61.36
495,2330,30374.0,61.36
496,2330,30435.0,61.36
497,2330,30496.0,61.36
498,2330,30557.0,61.36
499,2330,30618.0,61.36
500,2330,30691.0,61.38
501,2330,30762.0,61.4
502,2330,30805.0,61.37
503,2330,30869.0,61.37
504,2330,30931.0,61.37
505,2330,30992.0,61.37
506,2330,31054.0,61.37
507,2330,31114.0,61.37
508,2330,31175.0,61.37
509,2330,31236.0,61.37
510,2330,31296.0,61.37
511,2330,31357.0,61.36
512,2330,31417.0,61.36
513,2330,31478.0,61.36
514,2330,31538.0,61.36
515,2330,31598.0,61.36
516,2330,31661.0,61.36
517,2330,31724.0,61.36
518,2330,31786.0,61.36
519,2330,31848.0,61.36
520,2330,31910.0,61.37
521,2330,31971.0,61.36
522,2330,32033.0,61.37
523,2330,32093.0,61.36
524,2330,32154.0,61.36
525,2330,32215.0,61.36
526,2330,32277.0,61.36
527,2330,32337.0,61.36
528,2330,32397.0,61.36
529,2330,32458.0,61.36
530,2330,32519.0,61.36
531,2330,32579.0,61.35
532,2330,32641.0,61.35
533,2330,32701.0,61.35
534,2330,32763.0,61.35
535,2330,32825.0,61.36
536,2330,32887.0,61.36
537,2330,32948.0,61.36
538,2330,33010.0,61.36
539,2330,33071.0,61.36
540,2330,33134.0,61.36
541,2330,33194.0,61.36
542,2330,33256.0,61.36
543,2330,33317.0,61.36
544,2330,33378.0,61.36
545,2330,33439.0,61.36
546,2330,33500.0,61.35
547,2330,33560.0,61.35
548,2330,33622.0,61.35
549,2330,33683.0,61.35
550,2330,33744.0,61.35
551,2330,33804.0,61.35
552,2330,33866.0,61.35
553,2330,33927.0,61.35
554,2330,33989.0,61.35
555,2330,34049.0,61.35
556,2330,34111.0,61.35
557,2330,34173.0,61.35
558,2330,34234.0,61.35
559,2330,34296.0,61.35
560,2330,34356.0,61.35
561,2330,34417.0,61.35
562,2330,34478.0,61.35
563,2330,34539.0,61.35
564,2330,34600.0,61.35
565,2330,34660.0,61.35
566,2330,34722.0,61.35
567,2330,34783.0,61.35
568,2330,34846.0,61.35
569,2330,34906.0,61.35
570,2330,34968.0,61.35
571,2330,35028.0,61.35
572,2330,35090.0,61.35
573,2330,35152.0,61.35
574,2330,35213.0,61.35
575,2330,35274.0,61.35
576,2330,35335.0,61.35
577,2330,35397.0,61.35
578,2330,35458.0,61.35
579,2330,35519.0,61.35
580,2330,35580.0,61.35
581,2330,35641.0,61.34
582,2330,35703.0,61.34
583,2330,35763.0,61.34
584,2330,35825.0,61.34
585,2330,35886.0,61.34
586,2330,35948.0,61.34
587,2330,36008.0,61.34
588,2330,36069.0,61.34
589,2330,36130.0,61.34
590,2330,36192.0,61.34
591,2330,36254.0,61.34
592,2330,36316.0,61.34
593,2330,36377.0,61.34
594,2330,36439.0,61.34
595,2330,36500.0,61.34
596,2330,36560.0,61.34
597,2330,36621.0,61.34
598,2330,36682.0,61.34
599,2330,36743.0,61.34
600,2330,36804.0,61.34
601,2330,36865.0,61.34
602,2330,36926.0,61.34
603,2330,36987.0,61.34
604,2330,37049.0,61.34
605,2330,37110.0,61.34
606,2330,37171.0,61.34
607,2330,37233.0,61.34
608,2330,37295.0,61.34
609,2330,37355.0,61.34
610,2330,37416.0,61.34
611,2330,37478.0,61.34
612,2330,37540.0,61.34
613,2330,37601.0,61.34
614,2330,37663.0,61.34
615,2330,37723.0,61.34
616,2330,37784.0,61.34
617,2330,37844.0,61.34
618,2330,37906.0,61.34
619,2330,37966.0,61.33
620,2330,38028.0,61.34
621,2330,38089.0,61.33
622,2330,38151.0,61.34
