step,train_steps,train_time_ms,step_avg_ms
866,2330,52629.0,60.77
867,2330,52689.0,60.77
868,2330,52752.0,60.77
869,2330,52811.0,60.77
870,2330,52874.0,60.77
871,2330,52934.0,60.77
872,2330,52996.0,60.78
873,2330,53057.0,60.78
874,2330,53119.0,60.78
875,2330,53180.0,60.78
876,2330,53241.0,60.78
877,2330,53302.0,60.78
878,2330,53364.0,60.78
879,2330,53424.0,60.78
880,2330,53487.0,60.78
881,2330,53547.0,60.78
882,2330,53609.0,60.78
883,2330,53669.0,60.78
884,2330,53731.0,60.78
885,2330,53792.0,60.78
886,2330,53854.0,60.78
887,2330,53914.0,60.78
888,2330,53977.0,60.78
889,2330,54036.0,60.78
890,2330,54099.0,60.78
891,2330,54159.0,60.78
892,2330,54221.0,60.79
893,2330,54282.0,60.79
894,2330,54343.0,60.79
895,2330,54404.0,60.79
896,2330,54466.0,60.79
897,2330,54526.0,60.79
898,2330,54589.0,60.79
899,2330,54649.0,60.79
900,2330,54711.0,60.79
901,2330,54771.0,60.79
902,2330,54833.0,60.79
903,2330,54894.0,60.79
904,2330,54956.0,60.79
905,2330,55017.0,60.79
906,2330,55079.0,60.79
907,2330,55139.0,60.79
908,2330,55201.0,60.79
909,2330,55262.0,60.79
910,2330,55323.0,60.8
911,2330,55384.0,60.79
912,2330,55445.0,60.8
913,2330,55506.0,60.79
914,2330,55568.0,60.8
915,2330,55629.0,60.8
916,2330,55691.0,60.8
917,2330,55751.0,60.8
918,2330,55814.0,60.8
919,2330,55875.0,60.8
920,2330,55937.0,60.8
921,2330,55998.0,60.8
922,2330,56059.0,60.8
923,2330,56120.0,60.8
924,2330,56182.0,60.8
925,2330,56242.0,60.8
926,2330,56304.0,60.8
927,2330,56365.0,60.8
928,2330,56427.0,60.81
929,2330,56487.0,60.8
930,2330,56549.0,60.81
931,2330,56610.0,60.81
932,2330,56672.0,60.81
933,2330,56733.0,60.81
934,2330,56795.0,60.81
935,2330,56855.0,60.81
936,2330,56918.0,60.81
937,2330,56978.0,60.81
938,2330,57040.0,60.81
939,2330,57101.0,60.81
940,2330,57162.0,60.81
941,2330,57222.0,60.81
942,2330,57285.0,60.81
943,2330,57345.0,60.81
944,2330,57408.0,60.81
945,2330,57468.0,60.81
946,2330,57530.0,60.81
947,2330,57590.0,60.81
948,2330,57653.0,60.81
949,2330,57714.0,60.82
950,2330,57776.0,60.82
951,2330,57836.0,60.82
952,2330,57899.0,60.82
953,2330,57960.0,60.82
954,2330,58022.0,60.82
955,2330,58083.0,60.82
956,2330,58144.0,60.82
957,2330,58205.0,60.82
958,2330,58267.0,60.82
959,2330,58327.0,60.82
960,2330,58390.0,60.82
961,2330,58450.0,60.82
962,2330,58512.0,60.82
963,2330,58573.0,60.82
964,2330,58635.0,60.82
965,2330,58696.0,60.82
966,2330,58757.0,60.83
967,2330,58818.0,60.83
968,2330,58880.0,60.83
969,2330,58940.0,60.83
970,2330,59002.0,60.83
971,2330,59062.0,60.83
972,2330,59124.0,60.83
973,2330,59185.0,60.83
974,2330,59248.0,60.83
975,2330,59309.0,60.83
976,2330,59371.0,60.83
977,2330,59430.0,60.83
978,2330,59493.0,60.83
979,2330,59553.0,60.83
980,2330,59616.0,60.83
981,2330,59676.0,60.83
982,2330,59739.0,60.83
