step,train_steps,train_time_ms,step_avg_ms
615,2330,36883.0,59.97
616,2330,36944.0,59.97
617,2330,37003.0,59.97
618,2330,37064.0,59.97
619,2330,37122.0,59.97
620,2330,37184.0,59.97
621,2330,37242.0,59.97
622,2330,37303.0,59.97
623,2330,37362.0,59.97
624,2330,37423.0,59.97
625,2330,37482.0,59.97
626,2330,37543.0,59.97
627,2330,37602.0,59.97
628,2330,37663.0,59.97
629,2330,37723.0,59.97
630,2330,37784.0,59.98
631,2330,37843.0,59.97
632,2330,37904.0,59.98
633,2330,37963.0,59.97
634,2330,38025.0,59.98
635,2330,38083.0,59.97
636,2330,38144.0,59.97
637,2330,38204.0,59.97
638,2330,38264.0,59.98
639,2330,38323.0,59.97
640,2330,38384.0,59.98
641,2330,38442.0,59.97
642,2330,38504.0,59.98
643,2330,38562.0,59.97
644,2330,38624.0,59.97
645,2330,38682.0,59.97
646,2330,38744.0,59.98
647,2330,38803.0,59.97
648,2330,38864.0,59.98
649,2330,38923.0,59.97
650,2330,38984.0,59.98
651,2330,39042.0,59.97
652,2330,39103.0,59.97
653,2330,39162.0,59.97
654,2330,39222.0,59.97
655,2330,39281.0,59.97
656,2330,39342.0,59.97
657,2330,39401.0,59.97
658,2330,39463.0,59.97
659,2330,39522.0,59.97
660,2330,39583.0,59.97
661,2330,39642.0,59.97
662,2330,39703.0,59.97
663,2330,39762.0,59.97
664,2330,39823.0,59.97
665,2330,39882.0,59.97
666,2330,39943.0,59.97
667,2330,40002.0,59.97
668,2330,40063.0,59.97
669,2330,40122.0,59.97
670,2330,40182.0,59.97
671,2330,40241.0,59.97
672,2330,40302.0,59.97
673,2330,40361.0,59.97
674,2330,40423.0,59.97
675,2330,40482.0,59.97
676,2330,40543.0,59.97
677,2330,40602.0,59.97
678,2330,40664.0,59.98
679,2330,40723.0,59.97
680,2330,40784.0,59.98
681,2330,40843.0,59.97
682,2330,40904.0,59.98
683,2330,40963.0,59.98
684,2330,41024.0,59.98
685,2330,41083.0,59.98
686,2330,41144.0,59.98
687,2330,41203.0,59.97
688,2330,41264.0,59.98
689,2330,41323.0,59.98
690,2330,41384.0,59.98
691,2330,41442.0,59.97
692,2330,41504.0,59.98
693,2330,41562.0,59.97
694,2330,41624.0,59.98
695,2330,41682.0,59.97
696,2330,41743.0,59.98
697,2330,41802.0,59.97
698,2330,41864.0,59.98
699,2330,41923.0,59.98
700,2330,41984.0,59.98
701,2330,42043.0,59.98
702,2330,42104.0,59.98
703,2330,42162.0,59.97
704,2330,42224.0,59.98
705,2330,42282.0,59.97
706,2330,42343.0,59.98
707,2330,42401.0,59.97
708,2330,42463.0,59.98
709,2330,42523.0,59.98
710,2330,42584.0,59.98
711,2330,42643.0,59.98
712,2330,42704.0,59.98
713,2330,42763.0,59.98
714,2330,42825.0,59.98
715,2330,42883.0,59.98
716,2330,42944.0,59.98
717,2330,43003.0,59.98
718,2330,43065.0,59.98
719,2330,43123.0,59.98
720,2330,43184.0,59.98
721,2330,43243.0,59.98
722,2330,43305.0,59.98
723,2330,43364.0,59.98
724,2330,43424.0,59.98
725,2330,43483.0,59.98
726,2330,43544.0,59.98
727,2330,43603.0,59.98
728,2330,43664.0,59.98
729,2330,43722.0,59.98
730,2330,43784.0,59.98
731,2330,43843.0,59.98
732,2330,43904.0,59.98
733,2330,43963.0,59.98
734,2330,44024.0,59.98
735,2330,44083.0,59.98
736,2330,44144.0,59.98
737,2330,44203.0,59.98
738,2330,44264.0,59.98
739,2330,44323.0,59.98
740,2330,44384.0,59.98
741,2330,44443.0,59.98
742,2330,44504.0,59.98
743,2330,44563.0,59.98
744,2330,44624.0,59.98
745,2330,44683.0,59.98
746,2330,44744.0,59.98
747,2330,44803.0,59.98
748,2330,44864.0,59.98
749,2330,44923.0,59.98
750,2330,44984.0,59.98
751,2330,45082.0,60.03
752,2330,45105.0,59.98
753,2330,45167.0,59.98
754,2330,45231.0,59.99
755,2330,45290.0,59.99
756,2330,45352.0,59.99
757,2330,45412.0,59.99
758,2330,45474.0,59.99
759,2330,45532.0,59.99
760,2330,45593.0,59.99
761,2330,45651.0,59.99
762,2330,45712.0,59.99
763,2330,45770.0,59.99
764,2330,45831.0,59.99
765,2330,45891.0,59.99
766,2330,45952.0,59.99
767,2330,46012.0,59.99
768,2330,46076.0,59.99
769,2330,46136.0,60.0
770,2330,46200.0,60.0
771,2330,46259.0,60.0
772,2330,46321.0,60.0
773,2330,46381.0,60.0
774,2330,46442.0,60.0
775,2330,46501.0,60.0
776,2330,46562.0,60.0
777,2330,46622.0,60.0
778,2330,46683.0,60.0
779,2330,46742.0,60.0
780,2330,46804.0,60.01
781,2330,46864.0,60.0
782,2330,46926.0,60.01
783,2330,46985.0,60.01
784,2330,47049.0,60.01
785,2330,47110.0,60.01
786,2330,47172.0,60.02
787,2330,47233.0,60.02
788,2330,47295.0,60.02
789,2330,47355.0,60.02
790,2330,47417.0,60.02
791,2330,47477.0,60.02
792,2330,47539.0,60.02
793,2330,47598.0,60.02
794,2330,47660.0,60.02
795,2330,47718.0,60.02
796,2330,47780.0,60.03
797,2330,47840.0,60.03
798,2330,47901.0,60.03
799,2330,47961.0,60.03
800,2330,48023.0,60.03
801,2330,48083.0,60.03
802,2330,48145.0,60.03
803,2330,48206.0,60.03
804,2330,48268.0,60.03
805,2330,48328.0,60.04
806,2330,48391.0,60.04
807,2330,48451.0,60.04
808,2330,48514.0,60.04
809,2330,48573.0,60.04
810,2330,48635.0,60.04
811,2330,48695.0,60.04
812,2330,48757.0,60.05
813,2330,48818.0,60.05
814,2330,48879.0,60.05
815,2330,48939.0,60.05
816,2330,49001.0,60.05
817,2330,49060.0,60.05
818,2330,49122.0,60.05
819,2330,49182.0,60.05
820,2330,49244.0,60.05
821,2330,49303.0,60.05
822,2330,49365.0,60.05
823,2330,49425.0,60.05
824,2330,49487.0,60.06
825,2330,49547.0,60.06
826,2330,49609.0,60.06
827,2330,49670.0,60.06
828,2330,49733.0,60.06
829,2330,49791.0,60.06
830,2330,49854.0,60.07
831,2330,49916.0,60.07
832,2330,49977.0,60.07
833,2330,50037.0,60.07
834,2330,50098.0,60.07
835,2330,50158.0,60.07
836,2330,50221.0,60.07
837,2330,50280.0,60.07
838,2330,50342.0,60.07
839,2330,50401.0,60.07
840,2330,50463.0,60.08
841,2330,50522.0,60.07
842,2330,50584.0,60.08
