cfg_id,seed,k,observer,MG,error,functional_rank,jacobian_ratio,window,cycles,max_E,kn,tau,eta
2,0,20,gradient_fro,16.51304534221934,-3.486954657780661,20,0.05626405568657305,4000,1000.0,41,40,2,0.15
2,0,20,output_fro,8.55965611630047,-11.44034388369953,20,0.05626405568657305,4000,1000.0,41,40,2,0.15
2,0,20,loss,15.494965900974691,-4.505034099025309,20,0.05626405568657305,4000,1000.0,41,40,2,0.15
3,0,3,parameter_fro,4.422707346125043,1.4227073461250432,3,0.3914742132501316,4000,1500.0,41,50,4,0.1
3,0,3,parameter_projection,4.685504457154044,1.6855044571540443,3,0.3914742132501316,4000,1500.0,41,50,4,0.1
3,0,3,latent_fro,4.432046923698797,1.4320469236987972,3,0.3914742132501316,4000,1500.0,41,50,4,0.1
3,0,3,latent_projection,4.534313538125122,1.5343135381251223,3,0.3914742132501316,4000,1500.0,41,50,4,0.1
3,0,3,gradient_fro,4.540069882143969,1.5400698821439693,3,0.3914742132501316,4000,1500.0,41,50,4,0.1
3,0,3,output_fro,4.038339253554545,1.038339253554545,3,0.3914742132501316,4000,1500.0,41,50,4,0.1
3,0,3,loss,4.397669046156106,1.397669046156106,3,0.3914742132501316,4000,1500.0,41,50,4,0.1
3,0,4,parameter_fro,3.5506297782030023,-0.4493702217969977,4,0.45254607656950624,4000,1500.0,41,50,4,0.1
