run,lr,column,segment,subsample,tau,MG,ident,PRdelay,crossings,rises,degen,eta_lam,n,admissible
eos_lr2e+06_s1,2000000.0,train_loss,all,1,4,8.94083341581044,1.0000554452742871,1.0000001290520308,147.0,0.49993749218652334,0.0,0.9763589332578704,12,True
eos_lr2e+06_s1,2000000.0,train_loss,all,10,1,17.008019059907348,0.9972748437516523,1.0000007835248033,2.0,0.0,0.0,0.9763589332578704,12,False
eos_lr2e+06_s1,2000000.0,train_loss,all,10,4,16.887073930897362,0.9880529587851601,1.0000105638338348,2.0,0.0,0.0,0.9763589332578704,12,False
eos_lr2e+06_s1,2000000.0,train_loss,all,50,1,4.965996653823456,0.986011149661344,1.0000156283754804,2.0,0.0,0.0,0.9763589332578704,12,False
eos_lr2e+06_s1,2000000.0,train_loss,all,50,4,,,1.0000813687218302,2.0,0.0,1.0,0.9763589332578704,12,False
eos_lr2e+06_s1,2000000.0,train_loss,post,1,1,29.334504463555202,0.9999286271203627,1.0001084948465373,146.0,0.5000625078134767,0.0,0.9763589332578704,11,True
eos_lr2e+06_s1,2000000.0,train_loss,post,1,4,8.974056719827017,1.0000869246491066,1.0000001363450626,146.0,0.5000625078134767,0.0,0.9763589332578704,11,True
eos_lr2e+06_s1,2000000.0,train_loss,post,10,1,17.01415241231472,0.997273427408508,1.0000008223979762,2.0,0.0,0.0,0.9763589332578704,11,False
eos_lr2e+06_s1,2000000.0,train_loss,post,10,4,16.891924186658905,0.987804886228929,1.0000110894300334,2.0,0.0,0.0,0.9763589332578704,11,False
eos_lr2e+06_s1,2000000.0,train_loss,post,50,1,4.936956087374676,0.986136540704077,1.0000164120820523,2.0,0.0,0.0,0.9763589332578704,11,False
eos_lr2e+06_s1,2000000.0,train_loss,post,50,4,,,1.0000854371715768,2.0,0.0,1.0,0.9763589332578704,11,False
eos_lr2e+06_s1,2000000.0,weight_norm,all,1,1,30.080232401680544,1.0001176988957132,1.0000214905552114,94.0,0.5000625078134767,0.0,0.9763589332578704,12,True
eos_lr2e+06_s1,2000000.0,weight_norm,all,1,4,17.590288371618485,1.0000680755574383,1.0000000638719948,94.0,0.5000625078134767,0.0,0.9763589332578704,12,True
eos_lr2e+06_s1,2000000.0,weight_norm,all,10,1,16.97795808794455,0.9983101160844681,1.000000382864124,2.0,1.0,0.0,0.9763589332578704,12,False
eos_lr2e+06_s1,2000000.0,weight_norm,all,10,4,16.87882031335007,0.991323998376997,1.000005183986025,2.0,1.0,0.0,0.9763589332578704,12,False
eos_lr2e+06_s1,2000000.0,weight_norm,all,50,1,5.3864856481909635,0.9876160122618208,1.0000076798265365,2.0,1.0,0.0,0.9763589332578704,12,False
eos_lr2e+06_s1,2000000.0,weight_norm,all,50,4,,,1.0000415307246513,2.0,1.0,1.0,0.9763589332578704,12,False
eos_lr2e+06_s1,2000000.0,weight_norm,post,1,1,30.10280846453244,1.0000379623183833,1.0000204495393699,86.0,0.49993749218652334,0.0,0.9763589332578704,11,True
eos_lr2e+06_s1,2000000.0,weight_norm,post,1,4,17.797318517928826,1.0000287953854985,1.000000067324796,86.0,0.49993749218652334,0.0,0.9763589332578704,11,True
eos_lr2e+06_s1,2000000.0,weight_norm,post,10,1,16.94587292086052,0.9979871380216354,1.000000404435085,2.0,1.0,0.0,0.9763589332578704,11,False
eos_lr2e+06_s1,2000000.0,weight_norm,post,10,4,16.854030221805985,0.9912945292549092,1.0000054717719664,2.0,1.0,0.0,0.9763589332578704,11,False
eos_lr2e+06_s1,2000000.0,weight_norm,post,50,1,5.368089626079552,0.987434517545967,1.0000081068905458,2.0,1.0,0.0,0.9763589332578704,11,False
eos_lr2e+06_s1,2000000.0,weight_norm,post,50,4,,,1.0000438584364104,2.0,1.0,1.0,0.9763589332578704,11,False
eos_lr2e+06_s2,2000000.0,train_loss,all,1,1,29.101246475498,0.9999149072050808,1.0000971739098492,134.0,0.49993749218652334,0.0,0.9761597539181821,12,True
eos_lr2e+06_s2,2000000.0,train_loss,all,1,4,9.912833786379139,1.0001658494748926,1.0000001210095828,134.0,0.49993749218652334,0.0,0.9761597539181821,12,True
eos_lr2e+06_s2,2000000.0,train_loss,all,10,1,17.016623540984277,0.9977394947950171,1.0000007349610653,2.0,0.0,0.0,0.9761597539181821,12,False
eos_lr2e+06_s2,2000000.0,train_loss,all,10,4,16.889637391186838,0.9875491669997536,1.0000100570072106,2.0,0.0,0.0,0.9761597539181821,12,False
eos_lr2e+06_s2,2000000.0,train_loss,all,50,1,4.962999453457776,0.9861852620151512,1.0000148852070516,2.0,0.0,0.0,0.9761597539181821,12,False
eos_lr2e+06_s2,2000000.0,train_loss,all,50,4,,,1.0000774180817351,2.0,0.0,1.0,0.9761597539181821,12,False
eos_lr2e+06_s2,2000000.0,train_loss,post,1,1,29.171562546710824,0.9999362624025353,1.0000981383734935,132.0,0.49993749218652334,0.0,0.9761597539181821,11,True
eos_lr2e+06_s2,2000000.0,train_loss,post,1,4,9.893418977724043,1.0002103682499393,1.0000001301825503,132.0,0.49993749218652334,0.0,0.9761597539181821,11,True
eos_lr2e+06_s2,2000000.0,train_loss,post,10,1,17.021638800263425,0.9974626799387653,1.0000007887674995,2.0,0.0,0.0,0.9761597539181821,11,False
eos_lr2e+06_s2,2000000.0,train_loss,post,10,4,16.89393499294066,0.9872992223027286,1.000010635044896,2.0,0.0,0.0,0.9761597539181821,11,False
eos_lr2e+06_s2,2000000.0,train_loss,post,50,1,4.902078903169623,0.9856510048669086,1.0000157511043464,2.0,0.0,0.0,0.9761597539181821,11,False
eos_lr2e+06_s2,2000000.0,train_loss,post,50,4,,,1.0000819108522845,2.0,0.0,1.0,0.9761597539181821,11,False
eos_lr2e+06_s2,2000000.0,weight_norm,all,1,1,30.047925251981354,1.0001943544189054,1.000017956585682,79.0,0.5000625078134767,0.0,0.9761597539181821,12,True
eos_lr2e+06_s2,2000000.0,weight_norm,all,1,4,18.42740723440695,1.0000665982616146,1.00000006471751,79.0,0.5000625078134767,0.0,0.9761597539181821,12,True
eos_lr2e+06_s2,2000000.0,weight_norm,all,10,1,16.949796128608444,0.9981137722469,1.0000003878607522,2.0,1.0,0.0,0.9761597539181821,12,False
eos_lr2e+06_s2,2000000.0,weight_norm,all,10,4,16.857807273360585,0.9908312278996769,1.0000052514077158,2.0,1.0,0.0,0.9761597539181821,12,False
eos_lr2e+06_s2,2000000.0,weight_norm,all,50,1,5.314694734360364,0.9884043474598203,1.0000077842738122,2.0,1.0,0.0,0.9761597539181821,12,False
eos_lr2e+06_s2,2000000.0,weight_norm,all,50,4,,,1.000042011316789,2.0,1.0,1.0,0.9761597539181821,12,False
eos_lr2e+06_s2,2000000.0,weight_norm,post,1,1,29.985629793735203,1.0000580337350828,1.0000170058891182,78.0,0.5000625078134767,0.0,0.9761597539181821,11,True
eos_lr2e+06_s2,2000000.0,weight_norm,post,1,4,18.612338102822374,0.9999922496909069,1.0000000680063736,78.0,0.5000625078134767,0.0,0.9761597539181821,11,True
eos_lr2e+06_s2,2000000.0,weight_norm,post,10,1,16.956017313103672,0.998134517471414,1.000000408175386,2.0,1.0,0.0,0.9761597539181821,11,False
eos_lr2e+06_s2,2000000.0,weight_norm,post,10,4,16.86187727401611,0.9906300285758445,1.0000055253694873,2.0,1.0,0.0,0.9761597539181821,11,False
eos_lr2e+06_s2,2000000.0,weight_norm,post,50,1,5.320959136236207,0.9855511486339033,1.0000081754889634,2.0,1.0,0.0,0.9761597539181821,11,False
eos_lr2e+06_s2,2000000.0,weight_norm,post,50,4,,,1.000044147560078,2.0,1.0,1.0,0.9761597539181821,11,False
eos_lr300000_s1,300000.0,train_loss,all,1,1,27.807930797009643,0.9999560562934604,1.0000000401932407,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,train_loss,all,1,4,27.806809712865828,0.9998066257034001,1.0000006312950878,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,train_loss,all,10,1,17.025745322737677,0.9967391765651377,1.000003808091759,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,train_loss,all,10,4,16.90014816893699,0.9858931717592544,1.0000502772471918,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,train_loss,all,50,1,4.659530872030535,0.9841254734974632,1.0000740704034627,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,train_loss,all,50,4,,,1.0003528305955467,2.0,0.0,1.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,train_loss,post,1,1,28.443133455997927,0.9999573880490291,1.000000019428371,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,train_loss,post,1,4,28.437309735496584,0.9998107264218598,1.000000305559457,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,train_loss,post,10,1,17.07694578041749,0.9967353960588967,1.0000018474336367,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,train_loss,post,10,4,16.933411109294077,0.9858790189876272,1.0000247051067404,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,train_loss,post,50,1,4.778092231346493,0.9841649082466117,1.0000364924415974,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,train_loss,post,50,4,,,1.0001827403121741,2.0,0.0,1.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,weight_norm,all,1,1,28.752526852654093,0.9999966690718303,1.0000000149500914,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,weight_norm,all,1,4,28.74431293005925,0.9999378684525799,1.0000002086043223,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,weight_norm,all,10,1,16.98623284226441,0.9976676768393438,1.0000012575321022,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,weight_norm,all,10,4,16.868423506176605,0.9870346283719286,1.0000167319724698,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,weight_norm,all,50,1,4.888311693211831,0.9884422706999092,1.000024708519582,2.0,0.0,0.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,weight_norm,all,50,4,,,1.0001252238009175,2.0,0.0,1.0,0.7486986305593746,12,False
eos_lr300000_s1,300000.0,weight_norm,post,1,1,29.106599896671646,0.9999925225910243,1.0000000106975775,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,weight_norm,post,1,4,29.09495377179092,0.9998469208554921,1.0000001103456961,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,weight_norm,post,10,1,17.02891534608246,0.9973966315437854,1.0000006640307144,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,weight_norm,post,10,4,16.897219484297224,0.9870281215544047,1.0000089395466774,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,weight_norm,post,50,1,5.000200934555313,0.9883365743866594,1.0000132376288193,2.0,0.0,0.0,0.7486986305593746,10,False
eos_lr300000_s1,300000.0,weight_norm,post,50,4,,,1.0000691231549097,2.0,0.0,1.0,0.7486986305593746,10,False
eos_lr300000_s2,300000.0,train_loss,all,1,1,27.776091344802314,0.9999601556970219,1.000000044396293,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,train_loss,all,1,4,27.77683858380373,0.9998204267371837,1.0000006970631525,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,train_loss,all,10,1,17.025436782325002,0.9967492103109015,1.0000042022777884,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,train_loss,all,10,4,16.900766278735958,0.9859676361486611,1.0000552670709255,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,train_loss,all,50,1,4.6615131055258745,0.9838143595810582,1.0000813568398426,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,train_loss,all,50,4,,,1.0003840717284995,2.0,0.0,1.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,train_loss,post,1,1,28.451143756522978,0.9999625406777886,1.0000000203198893,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,train_loss,post,1,4,28.44580826637448,0.9998296962390687,1.0000003194566718,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,train_loss,post,10,1,17.077487502592636,0.9967434051602522,1.0000019301890992,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,train_loss,post,10,4,16.93462540591089,0.9859457336491795,1.0000257358901548,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,train_loss,post,50,1,4.780667041113215,0.9838317151888265,1.0000379973679632,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,train_loss,post,50,4,,,1.000189702831714,2.0,0.0,1.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,weight_norm,all,1,1,29.173821916377037,0.9999661053638762,1.0000000183428175,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,weight_norm,all,1,4,29.173859168917623,0.9999481831477646,1.000000284739691,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,weight_norm,all,10,1,16.93661489325376,0.9983031749983652,1.0000017204503944,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,weight_norm,all,10,4,16.85086221485922,0.989998024977456,1.0000230349083874,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,weight_norm,all,50,1,5.062717767813564,0.9884463612781182,1.0000340576520612,2.0,0.0,0.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,weight_norm,all,50,4,,,1.000177172544868,2.0,0.0,1.0,0.7068462764436845,12,False
eos_lr300000_s2,300000.0,weight_norm,post,1,1,29.291193523330357,0.9999426299590475,1.0000000102642965,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,weight_norm,post,1,4,29.282906624103333,0.9998194519288592,1.0000001544219836,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,weight_norm,post,10,1,16.991701713964197,0.998003383797772,1.0000009321777394,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,weight_norm,post,10,4,16.89060389117654,0.9899790215530188,1.0000125461305278,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,weight_norm,post,50,1,5.226922690447582,0.9885298392008859,1.0000185702635713,2.0,0.0,0.0,0.7068462764436845,10,False
eos_lr300000_s2,300000.0,weight_norm,post,50,4,,,1.000098533221282,2.0,0.0,1.0,0.7068462764436845,10,False
