step,train_steps,train_time_ms,step_avg_ms
738,2330,45289.0,61.37
739,2330,45349.0,61.37
740,2330,45411.0,61.37
741,2330,45471.0,61.36
742,2330,45533.0,61.36
743,2330,45592.0,61.36
744,2330,45655.0,61.36
745,2330,45715.0,61.36
746,2330,45777.0,61.36
747,2330,45837.0,61.36
748,2330,45900.0,61.36
749,2330,45961.0,61.36
750,2330,46024.0,61.37
751,2330,46105.0,61.39
752,2330,46147.0,61.37
753,2330,46208.0,61.37
754,2330,46270.0,61.37
755,2330,46331.0,61.37
756,2330,46393.0,61.37
757,2330,46453.0,61.36
758,2330,46514.0,61.36
759,2330,46574.0,61.36
760,2330,46636.0,61.36
761,2330,46696.0,61.36
762,2330,46757.0,61.36
763,2330,46817.0,61.36
764,2330,46880.0,61.36
765,2330,46939.0,61.36
766,2330,47003.0,61.36
767,2330,47067.0,61.37
768,2330,47131.0,61.37
769,2330,47193.0,61.37
770,2330,47256.0,61.37
771,2330,47318.0,61.37
772,2330,47381.0,61.37
773,2330,47442.0,61.37
774,2330,47505.0,61.38
775,2330,47566.0,61.37
776,2330,47628.0,61.38
777,2330,47688.0,61.37
778,2330,47751.0,61.38
779,2330,47811.0,61.38
780,2330,47874.0,61.38
781,2330,47934.0,61.37
782,2330,47998.0,61.38
783,2330,48059.0,61.38
784,2330,48123.0,61.38
785,2330,48184.0,61.38
786,2330,48247.0,61.38
787,2330,48308.0,61.38
788,2330,48371.0,61.38
789,2330,48432.0,61.38
790,2330,48495.0,61.39
791,2330,48556.0,61.39
792,2330,48619.0,61.39
793,2330,48680.0,61.39
794,2330,48742.0,61.39
795,2330,48803.0,61.39
796,2330,48865.0,61.39
797,2330,48926.0,61.39
798,2330,48989.0,61.39
799,2330,49049.0,61.39
800,2330,49112.0,61.39
801,2330,49172.0,61.39
802,2330,49236.0,61.39
803,2330,49298.0,61.39
804,2330,49361.0,61.39
805,2330,49422.0,61.39
806,2330,49486.0,61.4
807,2330,49546.0,61.4
808,2330,49608.0,61.4
809,2330,49669.0,61.4
810,2330,49732.0,61.4
811,2330,49792.0,61.4
812,2330,49855.0,61.4
813,2330,49916.0,61.4
814,2330,49979.0,61.4
815,2330,50040.0,61.4
816,2330,50102.0,61.4
817,2330,50163.0,61.4
818,2330,50226.0,61.4
819,2330,50288.0,61.4
820,2330,50350.0,61.4
821,2330,50411.0,61.4
822,2330,50474.0,61.4
823,2330,50535.0,61.4
824,2330,50598.0,61.41
825,2330,50659.0,61.4
826,2330,50722.0,61.41
827,2330,50783.0,61.41
828,2330,50846.0,61.41
829,2330,50906.0,61.41
830,2330,50969.0,61.41
831,2330,51029.0,61.41
832,2330,51092.0,61.41
833,2330,51152.0,61.41
834,2330,51215.0,61.41
835,2330,51276.0,61.41
836,2330,51340.0,61.41
837,2330,51401.0,61.41
838,2330,51464.0,61.41
839,2330,51525.0,61.41
840,2330,51589.0,61.41
841,2330,51648.0,61.41
842,2330,51711.0,61.41
843,2330,51771.0,61.41
844,2330,51835.0,61.42
845,2330,51895.0,61.41
846,2330,51959.0,61.42
847,2330,52020.0,61.42
848,2330,52084.0,61.42
849,2330,52144.0,61.42
850,2330,52206.0,61.42
851,2330,52266.0,61.42
852,2330,52329.0,61.42
853,2330,52389.0,61.42
854,2330,52453.0,61.42
855,2330,52513.0,61.42
856,2330,52577.0,61.42
857,2330,52638.0,61.42
858,2330,52700.0,61.42
859,2330,52761.0,61.42
860,2330,52825.0,61.42
861,2330,52885.0,61.42
862,2330,52948.0,61.42
863,2330,53008.0,61.42
864,2330,53070.0,61.42
865,2330,53131.0,61.42
866,2330,53194.0,61.43
867,2330,53255.0,61.42
868,2330,53318.0,61.43
869,2330,53379.0,61.43
870,2330,53442.0,61.43
871,2330,53503.0,61.43
872,2330,53566.0,61.43
873,2330,53627.0,61.43
874,2330,53690.0,61.43
875,2330,53750.0,61.43
876,2330,53813.0,61.43
877,2330,53874.0,61.43
878,2330,53938.0,61.43
879,2330,53999.0,61.43
880,2330,54063.0,61.43
881,2330,54123.0,61.43
882,2330,54186.0,61.44
883,2330,54246.0,61.43
884,2330,54308.0,61.43
885,2330,54369.0,61.43
886,2330,54431.0,61.43
887,2330,54492.0,61.43
888,2330,54556.0,61.44
889,2330,54616.0,61.44
890,2330,54679.0,61.44
891,2330,54740.0,61.44
892,2330,54804.0,61.44
893,2330,54864.0,61.44
894,2330,54927.0,61.44
895,2330,54987.0,61.44
896,2330,55050.0,61.44
897,2330,55111.0,61.44
898,2330,55174.0,61.44
899,2330,55236.0,61.44
900,2330,55299.0,61.44
901,2330,55360.0,61.44
902,2330,55423.0,61.44
903,2330,55484.0,61.44
904,2330,55547.0,61.45
