max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
6,2,5,embedding,True,1.094169327334944,0.569060773480663,-105.0,1.6509900178662162,0.5433526011560693,-805.0,1.2530955205019345,0.20348837209302326,-865.0,2.6660787866802806,0.930635838150289,-585.0,2.0498787528655904,0.7976653696498055,1762.5,1.7888319985327383,0.20238095238095238,-287.5,1.2530955205019345,2.0498787528655904,False
6,2,20,autocorr,False,0.9999108821935347,0.6077348066298343,-905.0,2.524083004653599,0.9942196531791907,95.0,1.9967775675634105,0.9418604651162791,35.0,2.032499671139174,0.9248554913294798,315.0,1.0537859409558612,0.3346303501945525,1112.5,2.484685630411356,0.8928571428571429,712.5,1.9967775675634105,1.0537859409558612,True
6,2,20,autocorr,True,1.021944677502793,0.4585635359116022,95.0,1.270395619132767,0.7687861271676301,-805.0,1.098766746689383,0.4011627906976744,-965.0,1.4175614405262318,1.0,-685.0,1.4404133674500943,0.5525291828793775,162.5,2.0331253594197345,0.9563492063492064,-387.5,1.098766746689383,1.4404133674500943,False
6,2,20,embedding,False,0.9995015468525363,0.40331491712707185,-905.0,2.524083004653599,0.9942196531791907,95.0,1.966827265427329,0.9534883720930233,35.0,2.0199640575790467,0.9248554913294798,315.0,1.028747737858605,0.5369649805447471,1812.5,2.32022221396455,0.8888888888888888,712.5,1.966827265427329,1.028747737858605,True
6,2,20,embedding,True,1.021944677502793,0.4585635359116022,95.0,1.270395619132767,0.7687861271676301,-805.0,1.098766746689383,0.4011627906976744,-965.0,1.4175614405262318,1.0,-685.0,1.4404133674500943,0.5525291828793775,162.5,2.0331253594197345,0.9563492063492064,-387.5,1.098766746689383,1.4404133674500943,False
6,4,5,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
6,4,5,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
6,4,5,embedding,False,,,,,,,,,,,,,,,,,,,,,False
6,4,5,embedding,True,,,,,,,,,,,,,,,,,,,,,False
6,4,20,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
6,4,20,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
6,4,20,embedding,False,,,,,,,,,,,,,,,,,,,,,False
6,4,20,embedding,True,,,,,,,,,,,,,,,,,,,,,False
10,1,5,autocorr,False,1.007368689631823,0.47513812154696133,1995.0,2.8666606008277933,0.791907514450867,-105.0,1.64438908580218,0.6511627906976745,-465.0,2.2591880660696315,0.930635838150289,-285.0,1.1850839707642131,0.7431906614785992,1812.5,2.039053492473412,0.7936507936507936,-337.5,1.64438908580218,1.1850839707642131,True
10,1,5,autocorr,True,1.0856913810287299,0.5193370165745856,295.0,1.5651228228378673,0.6011560693641619,-805.0,1.2857945746862536,0.22093023255813954,-865.0,2.423809130515579,0.930635838150289,215.0,2.1380560076196757,0.8443579766536965,1762.5,1.9288553573547442,0.5317460317460317,-287.5,1.2857945746862536,2.1380560076196757,False
10,1,5,embedding,False,1.0064234986666838,0.4198895027624309,1995.0,2.8625708497328395,0.8323699421965318,-105.0,1.6878929954144812,0.8313953488372093,-565.0,2.462857235277944,0.976878612716763,215.0,1.1292066262839815,0.688715953307393,1812.5,1.8123758247272381,0.8412698412698413,812.5,1.6878929954144812,1.1292066262839815,True
10,1,5,embedding,True,1.0856913810287299,0.5193370165745856,295.0,1.5651228228378673,0.6011560693641619,-805.0,1.2857945746862536,0.22093023255813954,-865.0,2.423809130515579,0.930635838150289,215.0,2.1380560076196757,0.8443579766536965,1762.5,1.9288553573547442,0.5317460317460317,-287.5,1.2857945746862536,2.1380560076196757,False
10,1,20,autocorr,False,0.9998319625330654,0.46408839779005523,-905.0,2.3592614545188817,0.9942196531791907,95.0,1.9120058913325304,0.9302325581395349,35.0,2.1393465799552733,0.9248554913294798,315.0,1.0526732824136684,0.38132295719844356,1112.5,2.5210313361697287,0.8928571428571429,712.5,1.9120058913325304,1.0526732824136684,True
