max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
4,4,20,embedding,True,1.1119683653192143,0.40331491712707185,795.0,1.319403448275862,0.7109826589595376,95.0,1.6667042253521127,0.8837209302325582,35.0,2.4256346656143712,0.9826589595375722,415.0,1.5846509333541035,0.8521400778210116,262.5,1.7371733392810675,0.8055555555555556,-287.5,1.319403448275862,1.5846509333541035,False
6,1,5,autocorr,False,1.2186248534737083,0.4530386740331492,1795.0,1.0575037659485653,0.1907514450867052,-505.0,1.2060702358570263,0.3488372093023256,-865.0,2.719679340711024,0.9421965317919075,-285.0,1.2808049139259696,0.4396887159533074,-837.5,1.638805265332625,0.8333333333333334,512.5,1.0575037659485653,1.2808049139259696,False
6,1,5,autocorr,True,1.3116951062459756,0.7624309392265194,-305.0,1.0940417843635604,0.10404624277456648,-605.0,1.1005785593137185,0.12790697674418605,-865.0,1.653078472855449,0.930635838150289,-985.0,1.2603666515771064,0.4980544747081712,112.5,1.6433942940279362,0.7738095238095238,-87.5,1.0940417843635604,1.3116951062459756,False
6,1,5,embedding,False,1.2186248534737083,0.39226519337016574,1795.0,1.0575037659485653,0.1907514450867052,-505.0,1.2060702358570263,0.48255813953488375,-865.0,1.4275849118853825,0.930635838150289,-285.0,1.2808049139259696,0.5680933852140078,-837.5,1.638805265332625,0.8452380952380952,512.5,1.0575037659485653,1.2808049139259696,False
6,1,5,embedding,True,1.3116951062459756,0.7790055248618785,-305.0,1.0940417843635604,0.10404624277456648,-605.0,1.1005785593137185,0.12790697674418605,-865.0,1.653078472855449,0.930635838150289,-985.0,1.2603666515771064,0.4980544747081712,112.5,1.6433942940279362,0.7738095238095238,-87.5,1.0940417843635604,1.3116951062459756,False
6,1,20,autocorr,False,1.0670572082848786,0.5193370165745856,-505.0,1.8118948418520038,0.9075144508670521,695.0,2.250249893427803,0.9302325581395349,235.0,2.1781903542466927,0.9248554913294798,515.0,1.214169099094642,0.6381322957198443,-937.5,3.53546765150841,0.8571428571428571,-187.5,1.8118948418520038,1.214169099094642,True
6,1,20,autocorr,True,1.1308738675095782,0.9558011049723757,-805.0,1.2485767483574117,0.653179190751445,1195.0,1.971000107307651,1.0,-265.0,2.1205663501796965,0.9075144508670521,-85.0,1.2183245722411302,0.8482490272373541,-937.5,2.3000959180893568,0.9365079365079365,-237.5,1.2485767483574117,1.2183245722411302,True
6,1,20,embedding,False,1.0670572082848786,0.5303867403314917,-505.0,1.745371809728385,0.9017341040462428,95.0,2.059841221784909,0.9302325581395349,735.0,1.4812625223186906,0.9248554913294798,515.0,1.214169099094642,0.642023346303502,-937.5,3.53546765150841,0.8571428571428571,-187.5,1.4812625223186906,1.214169099094642,True
6,1,20,embedding,True,1.1308738675095782,0.9558011049723757,-805.0,1.2461835588982186,0.653179190751445,1195.0,1.971000107307651,1.0,-265.0,2.1205663501796965,0.9075144508670521,-85.0,1.2183245722411302,0.8482490272373541,-937.5,2.3000959180893568,0.9365079365079365,-237.5,1.2461835588982186,1.2183245722411302,True
6,2,5,autocorr,False,1.2090451759412093,0.14917127071823205,1595.0,1.1075963312264816,0.15606936416184972,-905.0,1.5360336870113658,0.7151162790697675,-865.0,2.692070363578685,0.9248554913294798,315.0,1.3656987869873953,0.4474708171206226,-437.5,2.338230423983616,1.0,562.5,1.1075963312264816,1.3656987869873953,False
6,2,5,autocorr,True,1.110118903998533,0.13259668508287292,1395.0,1.3560584477355366,0.3872832369942196,-605.0,1.3269167231097085,0.3546511627906977,-865.0,1.3391274582303052,0.6878612716763006,-585.0,1.4265348071456088,0.45525291828793774,-487.5,1.8061715995736656,0.9365079365079365,-487.5,1.3269167231097085,1.4265348071456088,False
6,2,5,embedding,False,1.2090451759412093,0.143646408839779,1595.0,1.1075963312264816,0.15606936416184972,-905.0,1.5360336870113658,0.7151162790697675,-865.0,2.7175475654387475,0.9942196531791907,315.0,1.3656987869873953,0.47470817120622566,-437.5,2.338230423983616,1.0,562.5,1.1075963312264816,1.3656987869873953,False
6,2,5,embedding,True,1.110118903998533,0.13259668508287292,1395.0,1.3560584477355366,0.3872832369942196,-605.0,1.3269167231097085,0.3546511627906977,-865.0,1.3391274582303052,0.6878612716763006,-585.0,1.4265348071456088,0.45525291828793774,-487.5,1.8061715995736656,0.9365079365079365,-487.5,1.3269167231097085,1.4265348071456088,False
6,2,20,autocorr,False,1.12896822933479,0.4696132596685083,1795.0,1.3919020936787008,0.630057803468208,795.0,2.0501023657870796,0.872093023255814,335.0,2.1619445753839286,0.9190751445086706,315.0,1.4960867710730898,1.0,212.5,4.693734463199242,0.996031746031746,612.5,1.3919020936787008,1.4960867710730898,False
6,2,20,autocorr,True,1.172351970657061,0.6408839779005525,-905.0,1.4551589979753068,0.7976878612716763,95.0,1.827515300427738,0.9011627906976745,35.0,2.264036268172693,0.9132947976878613,315.0,1.4932849884787514,0.9961089494163424,212.5,2.500901065226908,0.9404761904761905,-287.5,1.4551589979753068,1.4932849884787514,False
6,2,20,embedding,False,1.12896822933479,0.4585635359116022,1795.0,1.3919020936787008,0.6416184971098265,795.0,2.0501023657870796,0.872093023255814,335.0,2.073787844956625,0.9653179190751445,315.0,1.4960867710730898,1.0,212.5,4.693734463199242,0.996031746031746,612.5,1.3919020936787008,1.4960867710730898,False
6,2,20,embedding,True,1.172351970657061,0.6408839779005525,-905.0,1.4551589979753068,0.7976878612716763,95.0,1.827515300427738,0.9011627906976745,35.0,2.264036268172693,0.9132947976878613,315.0,1.4932849884787514,0.9961089494163424,212.5,2.500901065226908,0.9404761904761905,-287.5,1.4551589979753068,1.4932849884787514,False
6,4,5,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
6,4,5,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
