file,tag,mode,r,seed,cfg_id,observer,traj_pr,frac_degenerate,n_windows,tau_used,theiler_used,MG,MG_sd,LB,LB_sd,TwoNN,TwoNN_sd,PRdelay,PRdelay_sd,specPR64,specPR64_sd,specPR256,specPR256_sd,specPR1024,specPR1024_sd,specPR0,specPR0_sd,roughness,roughness_sd,acorr,acorr_sd
qp_r06_s01.npz,qp,qp,6,1,3,c_proj1,6.000055660727898,0.0,1,16.0,150.0,4.155655029463517,0.0,4.183639629061368,0.0,2.1966658924159987,0.0,4.623671692693786,0.0,2.730800352896533,0.0,2.783483497723877,0.0,2.9877935494197936,0.0,5.805859203423082,0.0,0.5924885900323691,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,0,w_fro,6.000056396531475,0.0,1,4.0,76.0,7.080454634959131,0.0,7.315264920433523,0.0,11.747676470931198,0.0,4.410282006742721,0.0,3.0494259670861834,0.0,3.2772051218404767,0.0,3.9380168650665013,0.0,8.51208862581103,0.0,0.6339671432801596,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,0,c_norm,6.000056396531475,0.0,1,4.0,76.0,7.080479638643548,0.0,7.315298451659101,0.0,11.747678642518315,0.0,4.410272733238799,0.0,3.0494198907111936,0.0,3.2771970444711727,0.0,3.9380075105501935,0.0,8.512068753775662,0.0,0.6339672769665897,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,0,g_fro,6.000056396531475,0.0,1,4.0,76.0,10.346715279452878,0.0,10.940445352350025,0.0,11.289482160874204,0.0,12.57464386373995,0.0,11.503765957333476,0.0,13.03804257549112,0.0,13.280766659760246,0.0,13.694639535571234,0.0,0.9206934785719139,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,0,c_proj1,6.000056396531475,0.0,1,4.0,76.0,5.841113922927383,0.0,6.124084196452299,0.0,3.7355228800962714,0.0,3.826849038938611,0.0,1.6048293875380994,0.0,3.3397253391995614,0.0,3.6399844161437,0.0,8.159503583629279,0.0,0.6231478481565365,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,1,w_fro,6.000056396531475,0.0,1,16.0,150.0,7.208269054277761,0.0,7.342458861197425,0.0,8.70920094270484,0.0,5.821521070996152,0.0,3.0494259670861834,0.0,3.2772051218404767,0.0,3.9380168650665013,0.0,8.51208862581103,0.0,0.6339671432801596,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,1,c_norm,6.000056396531475,0.0,1,16.0,150.0,7.208268379807734,0.0,7.342450829998644,0.0,8.709216199051863,0.0,5.82150652484209,0.0,3.0494198907111936,0.0,3.2771970444711727,0.0,3.9380075105501935,0.0,8.512068753775662,0.0,0.6339672769665897,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,1,g_fro,6.000056396531475,0.0,1,16.0,150.0,9.847469156926055,0.0,10.37141682074581,0.0,10.410120998546532,0.0,14.546865041897009,0.0,11.503765957333476,0.0,13.03804257549112,0.0,13.280766659760246,0.0,13.694639535571234,0.0,0.9206934785719139,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,1,c_proj1,6.000056396531475,0.0,1,16.0,150.0,5.405900789047345,0.0,6.174606323678522,0.0,3.8646887513702626,0.0,5.5256826880503445,0.0,1.6048293875380994,0.0,3.3397253391995614,0.0,3.6399844161437,0.0,8.159503583629279,0.0,0.6231478481565365,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,2,w_fro,6.000056396531475,0.0,1,4.0,150.0,7.568673920498299,0.0,7.762426808034584,0.0,32.2005647953788,0.0,5.9606300048251155,0.0,3.0494259670861834,0.0,3.2772051218404767,0.0,3.9380168650665013,0.0,8.51208862581103,0.0,0.6339671432801596,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,2,c_norm,6.000056396531475,0.0,1,4.0,150.0,7.568687353964401,0.0,7.762444808063801,0.0,32.1992596957257,0.0,5.960616735948651,0.0,3.0494198907111936,0.0,3.2771970444711727,0.0,3.9380075105501935,0.0,8.512068753775662,0.0,0.6339672769665897,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,2,g_fro,6.000056396531475,0.0,1,4.0,150.0,10.537354126968358,0.0,10.88187665291893,0.0,14.661615640324674,0.0,17.59727564977388,0.0,11.503765957333476,0.0,13.03804257549112,0.0,13.280766659760246,0.0,13.694639535571234,0.0,0.9206934785719139,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,2,c_proj1,6.000056396531475,0.0,1,4.0,150.0,6.1236093762665265,0.0,6.402903586154286,0.0,3.5584508542178734,0.0,5.575963235111265,0.0,1.6048293875380994,0.0,3.3397253391995614,0.0,3.6399844161437,0.0,8.159503583629279,0.0,0.6231478481565365,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,3,w_fro,6.000056396531475,0.0,1,16.0,150.0,7.567717023389179,0.0,7.828083048698807,0.0,17.365992248056365,0.0,6.07108089414563,0.0,3.0494259670861834,0.0,3.2772051218404767,0.0,3.9380168650665013,0.0,8.51208862581103,0.0,0.6339671432801596,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,3,c_norm,6.000056396531475,0.0,1,16.0,150.0,7.567742507428589,0.0,7.8281026276154595,0.0,17.365723309001705,0.0,6.071067099261013,0.0,3.0494198907111936,0.0,3.2771970444711727,0.0,3.9380075105501935,0.0,8.512068753775662,0.0,0.6339672769665897,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,3,g_fro,6.000056396531475,0.0,1,16.0,150.0,10.59733572982978,0.0,11.041017391239864,0.0,11.482634756770315,0.0,18.92130071976106,0.0,11.503765957333476,0.0,13.03804257549112,0.0,13.280766659760246,0.0,13.694639535571234,0.0,0.9206934785719139,0.0,2.0,0.0
qp_r06_s02.npz,qp,qp,6,2,3,c_proj1,6.000056396531475,0.0,1,16.0,150.0,6.110130055641736,0.0,6.532518658896045,0.0,3.890251686782586,0.0,5.589430199083361,0.0,1.6048293875380994,0.0,3.3397253391995614,0.0,3.6399844161437,0.0,8.159503583629279,0.0,0.6231478481565365,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,0,w_fro,9.999453572859295,0.0,1,4.0,76.0,7.227081090182765,0.0,7.596593808706256,0.0,10.289608362955114,0.0,5.689452577469291,0.0,3.150806592627769,0.0,4.009770608732516,0.0,4.21404445240845,0.0,5.680129632736886,0.0,0.6416433564339075,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,0,c_norm,9.999453572859295,0.0,1,4.0,76.0,7.227085881814792,0.0,7.596600665724579,0.0,10.289531638168189,0.0,5.689450799108354,0.0,3.1508056362019934,0.0,4.009768356329952,0.0,4.214042528439683,0.0,5.6801278890822,0.0,0.6416434239430377,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,0,g_fro,9.999453572859295,0.0,1,4.0,76.0,11.967050805242623,0.0,12.674402113606932,0.0,12.315167414999799,0.0,15.710649808777601,0.0,14.711071630953859,0.0,20.887196149695452,0.0,27.788268921648456,0.0,37.17527205098148,0.0,0.8704927757577435,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,0,c_proj1,9.999453572859295,0.0,1,4.0,76.0,6.87334360516794,0.0,7.231219394495263,0.0,7.770289044072777,0.0,5.086914813444394,0.0,2.5687884335848397,0.0,3.4510265608188435,0.0,3.556610085410121,0.0,3.7602498833506597,0.0,0.5877618597073571,0.0,3.0,0.0
qp_r10_s00.npz,qp,qp,10,0,1,w_fro,9.999453572859295,0.0,1,16.0,150.0,7.393413275532838,0.0,7.661106073990913,0.0,5.063275749023992,0.0,5.209464672766427,0.0,3.150806592627769,0.0,4.009770608732516,0.0,4.21404445240845,0.0,5.680129632736886,0.0,0.6416433564339075,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,1,c_norm,9.999453572859295,0.0,1,16.0,150.0,7.393426863515051,0.0,7.6611127993501045,0.0,5.063258140102897,0.0,5.209461969037635,0.0,3.1508056362019934,0.0,4.009768356329952,0.0,4.214042528439683,0.0,5.6801278890822,0.0,0.6416434239430377,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,1,g_fro,9.999453572859295,0.0,1,16.0,150.0,12.560619373626972,0.0,13.29922539004194,0.0,13.169822701336818,0.0,15.262116340824514,0.0,14.711071630953859,0.0,20.887196149695452,0.0,27.788268921648456,0.0,37.17527205098148,0.0,0.8704927757577435,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,1,c_proj1,9.999453572859295,0.0,1,16.0,150.0,7.4118274062968785,0.0,7.727714277077831,0.0,8.47463976609429,0.0,4.7352504932695725,0.0,2.5687884335848397,0.0,3.4510265608188435,0.0,3.556610085410121,0.0,3.7602498833506597,0.0,0.5877618597073571,0.0,3.0,0.0
qp_r10_s00.npz,qp,qp,10,0,2,w_fro,9.999453572859295,0.0,1,4.0,150.0,7.183982029134434,0.0,7.354252371456131,0.0,11.91690638937658,0.0,6.811382218901349,0.0,3.150806592627769,0.0,4.009770608732516,0.0,4.21404445240845,0.0,5.680129632736886,0.0,0.6416433564339075,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,2,c_norm,9.999453572859295,0.0,1,4.0,150.0,7.183997169099756,0.0,7.354264223232328,0.0,11.916794226471964,0.0,6.811380017604696,0.0,3.1508056362019934,0.0,4.009768356329952,0.0,4.214042528439683,0.0,5.6801278890822,0.0,0.6416434239430377,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,2,g_fro,9.999453572859295,0.0,1,4.0,150.0,13.638254739350979,0.0,14.355417451300896,0.0,12.971303103219695,0.0,24.70226686336318,0.0,14.711071630953859,0.0,20.887196149695452,0.0,27.788268921648456,0.0,37.17527205098148,0.0,0.8704927757577435,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,2,c_proj1,9.999453572859295,0.0,1,4.0,150.0,8.004575897058162,0.0,8.29643871013359,0.0,10.732042851154933,0.0,6.02567441515864,0.0,2.5687884335848397,0.0,3.4510265608188435,0.0,3.556610085410121,0.0,3.7602498833506597,0.0,0.5877618597073571,0.0,3.0,0.0
qp_r10_s00.npz,qp,qp,10,0,3,w_fro,9.999453572859295,0.0,1,16.0,150.0,6.872951605241385,0.0,7.008879487547745,0.0,5.378149920701461,0.0,6.8382241111424955,0.0,3.150806592627769,0.0,4.009770608732516,0.0,4.21404445240845,0.0,5.680129632736886,0.0,0.6416433564339075,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,3,c_norm,9.999453572859295,0.0,1,16.0,150.0,6.872970447974618,0.0,7.008900113931128,0.0,5.378104713597233,0.0,6.8382223496483805,0.0,3.1508056362019934,0.0,4.009768356329952,0.0,4.214042528439683,0.0,5.6801278890822,0.0,0.6416434239430377,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,3,g_fro,9.999453572859295,0.0,1,16.0,150.0,14.814960966660676,0.0,15.677301613776173,0.0,14.749408414510386,0.0,22.809659568463683,0.0,14.711071630953859,0.0,20.887196149695452,0.0,27.788268921648456,0.0,37.17527205098148,0.0,0.8704927757577435,0.0,2.0,0.0
qp_r10_s00.npz,qp,qp,10,0,3,c_proj1,9.999453572859295,0.0,1,16.0,150.0,8.81834486426636,0.0,9.033162423967392,0.0,9.747858095101805,0.0,5.659033174993134,0.0,2.5687884335848397,0.0,3.4510265608188435,0.0,3.556610085410121,0.0,3.7602498833506597,0.0,0.5877618597073571,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,0,w_fro,9.999868888349052,0.0,1,4.0,76.0,8.207121586899252,0.0,8.634106472777757,0.0,9.35055793691798,0.0,5.732705648406133,0.0,3.083177060788743,0.0,5.104806377067867,0.0,5.530263958774852,0.0,7.497562922759401,0.0,0.5415515679393589,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,0,c_norm,9.999868888349052,0.0,1,4.0,76.0,8.207153710301624,0.0,8.634134316948089,0.0,9.350577859659516,0.0,5.7327716714421655,0.0,3.08321562788045,0.0,5.104882163315858,0.0,5.530345031331224,0.0,7.497674610610604,0.0,0.5415504438099137,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,0,g_fro,9.999868888349052,0.0,1,4.0,76.0,13.99440734562676,0.0,14.804233137825783,0.0,15.78096583740234,0.0,15.085024846388373,0.0,13.384458340619487,0.0,23.413947231764062,0.0,27.45079735923211,0.0,29.61740569471223,0.0,0.8038016303964538,0.0,2.0,0.0
qp_r10_s01.npz,qp,qp,10,1,0,c_proj1,9.999868888349052,0.0,1,4.0,76.0,7.837102312903823,0.0,8.12067063724402,0.0,12.130292300389648,0.0,6.812644710768052,0.0,4.090441390459104,0.0,4.89304928938046,0.0,5.302564357399989,0.0,6.905409311910652,0.0,0.61317263513786,0.0,2.0,0.0
qp_r10_s01.npz,qp,qp,10,1,1,w_fro,9.999868888349052,0.0,1,16.0,150.0,8.742055321979706,0.0,9.2094153442482,0.0,10.567464588736014,0.0,6.257285550977825,0.0,3.083177060788743,0.0,5.104806377067867,0.0,5.530263958774852,0.0,7.497562922759401,0.0,0.5415515679393589,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,1,c_norm,9.999868888349052,0.0,1,16.0,150.0,8.7421022724549,0.0,9.209455042582345,0.0,10.567439099770443,0.0,6.257355031791117,0.0,3.08321562788045,0.0,5.104882163315858,0.0,5.530345031331224,0.0,7.497674610610604,0.0,0.5415504438099137,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,1,g_fro,9.999868888349052,0.0,1,16.0,150.0,14.047138182053365,0.0,14.807514770332723,0.0,15.649727082754195,0.0,15.490287883898237,0.0,13.384458340619487,0.0,23.413947231764062,0.0,27.45079735923211,0.0,29.61740569471223,0.0,0.8038016303964538,0.0,2.0,0.0
qp_r10_s01.npz,qp,qp,10,1,1,c_proj1,9.999868888349052,0.0,1,16.0,150.0,7.079714250964986,0.0,7.326266055734958,0.0,8.033978386034008,0.0,7.147211518885116,0.0,4.090441390459104,0.0,4.89304928938046,0.0,5.302564357399989,0.0,6.905409311910652,0.0,0.61317263513786,0.0,2.0,0.0
qp_r10_s01.npz,qp,qp,10,1,2,w_fro,9.999868888349052,0.0,1,4.0,150.0,9.370786528248821,0.0,9.689778442344663,0.0,10.757937431331257,0.0,7.478391704131656,0.0,3.083177060788743,0.0,5.104806377067867,0.0,5.530263958774852,0.0,7.497562922759401,0.0,0.5415515679393589,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,2,c_norm,9.999868888349052,0.0,1,4.0,150.0,9.370726025921423,0.0,9.689702302948923,0.0,10.75792166326194,0.0,7.478494394346989,0.0,3.08321562788045,0.0,5.104882163315858,0.0,5.530345031331224,0.0,7.497674610610604,0.0,0.5415504438099137,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,2,g_fro,9.999868888349052,0.0,1,4.0,150.0,18.970097187615686,0.0,19.975941388674986,0.0,24.26345509371602,0.0,26.34329629501049,0.0,13.384458340619487,0.0,23.413947231764062,0.0,27.45079735923211,0.0,29.61740569471223,0.0,0.8038016303964538,0.0,2.0,0.0
qp_r10_s01.npz,qp,qp,10,1,2,c_proj1,9.999868888349052,0.0,1,4.0,150.0,7.0144146850226665,0.0,7.202336943468841,0.0,23.428355767310357,0.0,8.780404853014321,0.0,4.090441390459104,0.0,4.89304928938046,0.0,5.302564357399989,0.0,6.905409311910652,0.0,0.61317263513786,0.0,2.0,0.0
qp_r10_s01.npz,qp,qp,10,1,3,w_fro,9.999868888349052,0.0,1,16.0,150.0,9.162597663688294,0.0,9.52683108828597,0.0,19.960161323704366,0.0,8.511966493989371,0.0,3.083177060788743,0.0,5.104806377067867,0.0,5.530263958774852,0.0,7.497562922759401,0.0,0.5415515679393589,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,3,c_norm,9.999868888349052,0.0,1,16.0,150.0,9.162619578553022,0.0,9.526852914129242,0.0,19.958548929579887,0.0,8.512075707931288,0.0,3.08321562788045,0.0,5.104882163315858,0.0,5.530345031331224,0.0,7.497674610610604,0.0,0.5415504438099137,0.0,3.0,0.0
qp_r10_s01.npz,qp,qp,10,1,3,g_fro,9.999868888349052,0.0,1,16.0,150.0,18.79249445828431,0.0,19.789859977376505,0.0,22.51696698691751,0.0,25.64818952964821,0.0,13.384458340619487,0.0,23.413947231764062,0.0,27.45079735923211,0.0,29.61740569471223,0.0,0.8038016303964538,0.0,2.0,0.0
qp_r10_s01.npz,qp,qp,10,1,3,c_proj1,9.999868888349052,0.0,1,16.0,150.0,6.218428708003837,0.0,6.354088207408481,0.0,12.8058262428066,0.0,9.17120835029625,0.0,4.090441390459104,0.0,4.89304928938046,0.0,5.302564357399989,0.0,6.905409311910652,0.0,0.61317263513786,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,0,w_fro,9.999589095780848,0.0,1,4.0,76.0,8.405063945172591,0.0,8.877193166679762,0.0,10.019223828152779,0.0,6.872985642015795,0.0,4.711557805136141,0.0,5.565888621877924,0.0,5.865039765333761,0.0,7.615121187749311,0.0,0.6113729840622137,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,0,c_norm,9.999589095780848,0.0,1,4.0,76.0,8.405054143404032,0.0,8.877164703074639,0.0,10.019312530971195,0.0,6.872964889466348,0.0,4.711541106377067,0.0,5.5658670578082114,0.0,5.865017184049942,0.0,7.615096227286157,0.0,0.6113734494444231,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,0,g_fro,9.999589095780848,0.0,1,4.0,76.0,13.590172747846767,0.0,14.330618226155801,0.0,14.800270103742113,0.0,11.281199484949385,0.0,9.421135081743998,0.0,17.717801701672936,0.0,20.913237649978264,0.0,24.03416340139424,0.0,0.8475187859515514,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,0,c_proj1,9.999589095780848,0.0,1,4.0,76.0,7.303649351570526,0.0,7.63990633662616,0.0,9.593310048449526,0.0,7.330162579214289,0.0,4.213338545324589,0.0,6.6459074962824,0.0,7.4006632941343025,0.0,11.98481769502567,0.0,0.5864079589983731,0.0,3.0,0.0
qp_r10_s02.npz,qp,qp,10,2,1,w_fro,9.999589095780848,0.0,1,16.0,150.0,8.148084698987102,0.0,8.5315429125977,0.0,9.411156219491131,0.0,8.304115538157781,0.0,4.711557805136141,0.0,5.565888621877924,0.0,5.865039765333761,0.0,7.615121187749311,0.0,0.6113729840622137,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,1,c_norm,9.999589095780848,0.0,1,16.0,150.0,8.14807376851245,0.0,8.531529775413452,0.0,9.41122192746722,0.0,8.304096882436339,0.0,4.711541106377067,0.0,5.5658670578082114,0.0,5.865017184049942,0.0,7.615096227286157,0.0,0.6113734494444231,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,1,g_fro,9.999589095780848,0.0,1,16.0,150.0,13.738339280980105,0.0,14.481892399819726,0.0,15.218214171174976,0.0,11.944142416085581,0.0,9.421135081743998,0.0,17.717801701672936,0.0,20.913237649978264,0.0,24.03416340139424,0.0,0.8475187859515514,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,1,c_proj1,9.999589095780848,0.0,1,16.0,150.0,7.165011934492539,0.0,7.444420690729218,0.0,8.848467546406912,0.0,8.03053564741641,0.0,4.213338545324589,0.0,6.6459074962824,0.0,7.4006632941343025,0.0,11.98481769502567,0.0,0.5864079589983731,0.0,3.0,0.0
qp_r10_s02.npz,qp,qp,10,2,2,w_fro,9.999589095780848,0.0,1,4.0,150.0,8.421816846908655,0.0,8.706475206824823,0.0,19.610301872507403,0.0,9.392845624985508,0.0,4.711557805136141,0.0,5.565888621877924,0.0,5.865039765333761,0.0,7.615121187749311,0.0,0.6113729840622137,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,2,c_norm,9.999589095780848,0.0,1,4.0,150.0,8.421813869638065,0.0,8.706477009519165,0.0,19.610486224350144,0.0,9.392810240451901,0.0,4.711541106377067,0.0,5.5658670578082114,0.0,5.865017184049942,0.0,7.615096227286157,0.0,0.6113734494444231,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,2,g_fro,9.999589095780848,0.0,1,4.0,150.0,18.162432671652233,0.0,19.03857616405114,0.0,20.980600168451836,0.0,17.43786986734555,0.0,9.421135081743998,0.0,17.717801701672936,0.0,20.913237649978264,0.0,24.03416340139424,0.0,0.8475187859515514,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,2,c_proj1,9.999589095780848,0.0,1,4.0,150.0,6.536024433223431,0.0,6.657215494886358,0.0,14.215366774436388,0.0,10.228892180462276,0.0,4.213338545324589,0.0,6.6459074962824,0.0,7.4006632941343025,0.0,11.98481769502567,0.0,0.5864079589983731,0.0,3.0,0.0
qp_r10_s02.npz,qp,qp,10,2,3,w_fro,9.999589095780848,0.0,1,16.0,150.0,8.549280572445905,0.0,8.764689941619316,0.0,17.511284256163282,0.0,9.497969541905327,0.0,4.711557805136141,0.0,5.565888621877924,0.0,5.865039765333761,0.0,7.615121187749311,0.0,0.6113729840622137,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,3,c_norm,9.999589095780848,0.0,1,16.0,150.0,8.549276813797228,0.0,8.764685512484892,0.0,17.511661498547195,0.0,9.497943966386133,0.0,4.711541106377067,0.0,5.5658670578082114,0.0,5.865017184049942,0.0,7.615096227286157,0.0,0.6113734494444231,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,3,g_fro,9.999589095780848,0.0,1,16.0,150.0,18.829270462377423,0.0,19.781731705703,0.0,22.026660608196277,0.0,18.42806322333036,0.0,9.421135081743998,0.0,17.717801701672936,0.0,20.913237649978264,0.0,24.03416340139424,0.0,0.8475187859515514,0.0,2.0,0.0
qp_r10_s02.npz,qp,qp,10,2,3,c_proj1,9.999589095780848,0.0,1,16.0,150.0,6.948957506372472,0.0,7.053585344265115,0.0,22.275547103721703,0.0,11.10306576959235,0.0,4.213338545324589,0.0,6.6459074962824,0.0,7.4006632941343025,0.0,11.98481769502567,0.0,0.5864079589983731,0.0,3.0,0.0
qp_r14_s00.npz,qp,qp,14,0,0,w_fro,13.997998300173647,0.0,1,4.0,76.0,8.627275557199626,0.0,9.02178294090316,0.0,10.197643945186861,0.0,5.870700352317135,0.0,3.4420322845568116,0.0,3.8595679249169903,0.0,3.9110724635804788,0.0,4.079572478282267,0.0,0.641599455213045,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,0,c_norm,13.997998300173647,0.0,1,4.0,76.0,8.627259983791086,0.0,9.021765765796983,0.0,10.197661338855477,0.0,5.870700637846998,0.0,3.4420332347832647,0.0,3.859568256263168,0.0,3.911072800296572,0.0,4.079572978454066,0.0,0.6415994581671381,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,0,g_fro,13.997998300173647,0.0,1,4.0,76.0,14.57240436489682,0.0,15.403884005575756,0.0,16.413062685097557,0.0,18.059336761801042,0.0,17.70018819347523,0.0,33.631976504060304,0.0,55.35718583583188,0.0,80.0381223801394,0.0,0.8510714317141637,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,0,c_proj1,13.997998300173647,0.0,1,4.0,76.0,7.299374556133554,0.0,7.6358666376011985,0.0,7.886633238002283,0.0,7.43907084242978,0.0,4.6892715092548825,0.0,5.8046047326179435,0.0,6.886129330944613,0.0,8.182575174307479,0.0,0.5518377694433869,0.0,3.0,0.0
qp_r14_s00.npz,qp,qp,14,0,1,w_fro,13.997998300173647,0.0,1,16.0,150.0,8.559591224993872,0.0,8.886242216280863,0.0,12.119216788000038,0.0,5.733924960665303,0.0,3.4420322845568116,0.0,3.8595679249169903,0.0,3.9110724635804788,0.0,4.079572478282267,0.0,0.641599455213045,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,1,c_norm,13.997998300173647,0.0,1,16.0,150.0,8.559577343025746,0.0,8.886229120396587,0.0,12.119192773470903,0.0,5.73392526812283,0.0,3.4420332347832647,0.0,3.859568256263168,0.0,3.911072800296572,0.0,4.079572978454066,0.0,0.6415994581671381,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,1,g_fro,13.997998300173647,0.0,1,16.0,150.0,14.959455229482419,0.0,15.774649413434563,0.0,15.937171040534018,0.0,18.165418083025738,0.0,17.70018819347523,0.0,33.631976504060304,0.0,55.35718583583188,0.0,80.0381223801394,0.0,0.8510714317141637,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,1,c_proj1,13.997998300173647,0.0,1,16.0,150.0,7.467955250180553,0.0,7.781235446128736,0.0,7.826038999417311,0.0,8.825860327182607,0.0,4.6892715092548825,0.0,5.8046047326179435,0.0,6.886129330944613,0.0,8.182575174307479,0.0,0.5518377694433869,0.0,3.0,0.0
qp_r14_s00.npz,qp,qp,14,0,2,w_fro,13.997998300173647,0.0,1,4.0,150.0,9.646861224964582,0.0,9.93682400005837,0.0,10.260139156470448,0.0,7.229910299192824,0.0,3.4420322845568116,0.0,3.8595679249169903,0.0,3.9110724635804788,0.0,4.079572478282267,0.0,0.641599455213045,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,2,c_norm,13.997998300173647,0.0,1,4.0,150.0,9.646853571395521,0.0,9.936814507572286,0.0,10.260085972666491,0.0,7.229910893947624,0.0,3.4420332347832647,0.0,3.859568256263168,0.0,3.911072800296572,0.0,4.079572978454066,0.0,0.6415994581671381,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,2,g_fro,13.997998300173647,0.0,1,4.0,150.0,18.475842901016314,0.0,19.589669614583656,0.0,18.634704854286017,0.0,31.356039207170113,0.0,17.70018819347523,0.0,33.631976504060304,0.0,55.35718583583188,0.0,80.0381223801394,0.0,0.8510714317141637,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,2,c_proj1,13.997998300173647,0.0,1,4.0,150.0,7.78493247385729,0.0,8.057960060729648,0.0,6.72942979580935,0.0,9.24189309510207,0.0,4.6892715092548825,0.0,5.8046047326179435,0.0,6.886129330944613,0.0,8.182575174307479,0.0,0.5518377694433869,0.0,3.0,0.0
qp_r14_s00.npz,qp,qp,14,0,3,w_fro,13.997998300173647,0.0,1,16.0,150.0,9.555632561850652,0.0,9.791418783627648,0.0,14.915615359593746,0.0,7.483182799838581,0.0,3.4420322845568116,0.0,3.8595679249169903,0.0,3.9110724635804788,0.0,4.079572478282267,0.0,0.641599455213045,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,3,c_norm,13.997998300173647,0.0,1,16.0,150.0,9.555626210788741,0.0,9.791409300347388,0.0,14.915673024445283,0.0,7.48318361500946,0.0,3.4420332347832647,0.0,3.859568256263168,0.0,3.911072800296572,0.0,4.079572978454066,0.0,0.6415994581671381,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,3,g_fro,13.997998300173647,0.0,1,16.0,150.0,19.852270309502124,0.0,21.056182191484822,0.0,19.766409728909224,0.0,30.384218944874373,0.0,17.70018819347523,0.0,33.631976504060304,0.0,55.35718583583188,0.0,80.0381223801394,0.0,0.8510714317141637,0.0,2.0,0.0
qp_r14_s00.npz,qp,qp,14,0,3,c_proj1,13.997998300173647,0.0,1,16.0,150.0,6.995186879650378,0.0,7.139850598141751,0.0,11.630016610988307,0.0,11.497577378504237,0.0,4.6892715092548825,0.0,5.8046047326179435,0.0,6.886129330944613,0.0,8.182575174307479,0.0,0.5518377694433869,0.0,3.0,0.0
