metric,tau,embedding_dimension,k_neighbors,window_size,stride,start_step,center_step,end_step,mean,std,fnn_raw,cao_raw,simplex_raw,lb_raw,mg_raw,local_median_raw,local_iqr_raw,fnn_detrended,cao_detrended,simplex_detrended,lb_detrended,mg_detrended,local_median_detrended,local_iqr_detrended
weight_norm,1,15,5,200,10,20500,25500,30450,71.70036475808409,1.0625780167363361,4.0,5.0,1.0,7.693554200349231,5.978420903817052,6.054349450250399,4.651018796941101,3.0,8.0,2.0,10.08725361658857,8.160714314811186,8.389747271452276,5.368398418239825
weight_norm,1,15,5,200,10,21000,26000,30950,71.59072345110421,1.0954655756315852,4.0,7.0,1.0,8.118307030541342,5.981492809269607,6.127546434769714,5.2455605011905835,5.0,7.0,2.0,10.719083193988753,8.66383522156651,8.944027319500428,6.223089195505418
weight_norm,1,15,5,200,10,21500,26500,31450,71.43176712707908,1.147586539128701,4.0,5.0,1.0,8.66559299749552,6.287641679585747,6.365753448090765,5.84274450167162,4.0,6.0,4.0,11.91814379975642,9.28088146858216,9.720818273555746,7.058541286764466
weight_norm,1,15,5,200,10,22000,27000,31950,71.30345513193478,1.1170226242880417,4.0,5.0,3.0,8.782979904058891,6.3721075763165835,6.467010771517746,5.445817685570836,4.0,5.0,2.0,11.35050508679805,9.052447103237157,9.405225984508888,6.7450486960881895
weight_norm,1,15,5,200,10,22500,27500,32450,71.14784136994642,1.058930633845413,9.0,5.0,9.0,8.984878115410819,6.6475215467366855,7.079451886138424,5.473754296086399,5.0,8.0,1.0,11.300686791000018,8.691828933971518,8.984068137010643,6.929010317058179
weight_norm,1,15,5,200,10,23000,28000,32950,70.99689766095783,1.023336409193079,4.0,5.0,3.0,9.788323100928503,7.32618492160292,7.907279736682412,5.998306388400665,5.0,7.0,8.0,11.076654991017104,8.342805884121589,9.028739954634869,6.234011111434397
weight_norm,1,15,5,200,10,23500,28500,33450,70.8554506119591,1.0185874275838616,4.0,5.0,4.0,10.064239134329622,7.559622336166896,8.122273865190937,5.9348481739088825,3.0,5.0,2.0,11.063209704553536,7.972234693669597,9.518113727525272,6.291468736768908
weight_norm,1,15,5,200,10,24000,29000,33950,70.73277549428269,1.020827428682391,4.0,5.0,4.0,10.842596345706578,7.799078033228869,8.24724367885664,6.6497004238925,3.0,5.0,4.0,11.350680150831566,8.063487568301337,9.61253938721267,7.1590501301916145
weight_norm,1,15,5,200,10,24500,29500,34450,70.57792616623395,1.086930478709512,4.0,5.0,3.0,11.010911848092805,7.80039282801708,8.24724367885664,7.240354535655785,4.0,7.0,3.0,11.76889273068595,8.391582931835059,10.011644493355387,7.122824931570651
weight_norm,1,15,5,200,10,25000,30000,34950,70.3727392312845,1.1703169593295435,4.0,4.0,1.0,9.728061359257483,7.086885290712758,7.306213990746194,6.397927722207197,4.0,5.0,4.0,11.008504036186618,8.379598192080481,9.071453251986057,6.1518612596317
weight_norm,1,15,5,200,10,25500,30500,35450,70.143963336592,1.292372848824659,4.0,5.0,1.0,9.21324343451939,6.669872830805509,6.922479837683726,5.935417515168577,4.0,7.0,4.0,10.01409970734522,7.631824814501019,8.305095147950588,4.945558452582835
weight_norm,1,15,5,200,10,26000,31000,35950,69.87058104742361,1.4298836268605641,4.0,5.0,1.0,9.006423196416993,6.544326344772613,6.450738755054509,5.465467563972968,4.0,5.0,4.0,10.621222677394476,7.867346616417868,8.773548854240271,6.712134698000197
weight_norm,1,15,5,200,10,26500,31500,36450,69.60027008410188,1.660814430494302,4.0,5.0,1.0,8.880879034940904,6.303467168596432,6.449507512288285,5.683519898872554,4.0,7.0,1.0,9.926133270945975,7.721117445824008,8.38701599364359,5.016616109046929
weight_norm,1,15,5,200,10,27000,32000,36950,69.33572648627067,1.766566639191661,4.0,5.0,1.0,8.691022058763128,6.003945811631268,6.06357923654974,5.876035650802561,4.0,6.0,3.0,10.216526437770423,7.405216310624165,7.661641280462508,6.102635054250996
weight_norm,1,15,5,200,10,27500,32500,37450,68.98968001931256,1.939880412405953,4.0,6.0,1.0,8.752485996117619,6.0488098505821934,6.2862382652163715,5.915420590017274,5.0,5.0,4.0,11.299709023712705,7.6966063810244,8.238071019881357,6.594110046053294
weight_norm,1,15,5,200,10,28000,33000,37950,68.64860244098307,2.079053249871487,4.0,5.0,1.0,8.67325596601654,5.843125706334766,6.139958525107851,6.050957745256944,4.0,6.0,5.0,8.722587059410088,7.213256305368751,7.759987100628338,4.177066885985126
weight_norm,1,15,5,200,10,28500,33500,38450,68.28657488799335,2.234518994438036,4.0,7.0,1.0,8.731749153254686,6.014784008426485,5.979655659718624,5.979629614002627,4.0,5.0,6.0,9.088462731482448,7.363607251480641,7.754573973362424,5.254932175333822
weight_norm,1,15,5,200,10,29000,34000,38950,67.87101391262031,2.514127609568607,4.0,7.0,6.0,7.666834561924004,5.281883472002943,5.538335156762594,4.850959358038233,4.0,5.0,5.0,10.191570798043058,6.878217119562339,7.670930040238807,6.499215176542936
weight_norm,1,15,5,200,10,29500,34500,39450,67.42165283709234,2.828238492743517,4.0,4.0,1.0,7.00313564807482,5.038222650332996,5.051779373330579,3.7465653485027657,4.0,7.0,3.0,10.385378292995876,6.923527880036055,8.498548090547487,8.379950709289567
weight_norm,1,15,5,200,10,30000,35000,39950,66.94651112516257,3.1933739665576284,3.0,4.0,1.0,6.634631920763859,4.662762938950398,4.511706746022755,3.192542338547872,4.0,5.0,3.0,9.420654452828257,6.431523544228499,7.591603020344728,7.235337286664896
weight_norm,1,15,5,200,10,30500,35500,40450,66.3760514096461,3.5365678677971197,3.0,4.0,1.0,6.281977012004179,4.39497374678573,4.294562330545512,2.9047673224975274,4.0,5.0,4.0,10.363937105858188,6.766177518807281,7.898186409353871,7.494090671758138
weight_norm,1,15,5,200,10,31000,36000,40950,65.769788244161,3.8425326037406813,3.0,4.0,1.0,5.950640186591203,4.249094065851974,4.125140059522318,2.3158729356343395,4.0,6.0,4.0,9.858638595745887,6.8239559192201265,8.305334204516353,7.8261317861593795
weight_norm,1,15,5,200,10,31500,36500,41450,65.1258052240212,4.208795681896827,3.0,7.0,1.0,6.134663755435345,4.091866584312418,4.0821343650194875,2.569936360693444,4.0,4.0,3.0,9.14464386495402,6.8495687725750365,7.725925288093683,6.473818893273153
weight_norm,1,15,5,200,10,32000,37000,41950,64.40566063290917,4.4852352114061285,3.0,8.0,1.0,5.794339079317049,3.7769024581137995,3.995496146618292,2.2230115078973327,4.0,5.0,2.0,9.349288591179572,6.4429422854339675,7.807098705522176,6.290671168231181
weight_norm,1,15,5,200,10,32500,37500,42450,63.677506442539155,4.680775036629678,3.0,6.0,1.0,4.655165465601941,3.588229497817838,3.807672091831295,1.96706448952356,4.0,6.0,6.0,9.513910078332518,6.345945251344416,7.542059029498793,6.13135367265923
weight_norm,1,15,5,200,10,33000,38000,42950,62.93164434550275,4.8366622977430085,3.0,8.0,1.0,3.967086419374509,3.438925585865985,3.6577306844220274,1.4620700563978324,6.0,4.0,4.0,9.26103978729223,6.273124622562373,7.132625292521281,5.887265382210508
weight_norm,1,15,5,200,10,33500,38500,43450,62.13360430045217,4.996449307739685,3.0,6.0,1.0,3.607173960473843,3.214770103774657,3.473504536830542,1.398787801894379,5.0,7.0,3.0,7.882928248351767,5.815800995594186,6.124884210319745,4.260144172753692
weight_norm,1,15,5,200,10,34000,39000,43950,61.29531084116048,5.09914049282983,3.0,5.0,1.0,3.4950981410522073,3.081096171541819,3.2335105232581953,1.6214155658032618,6.0,11.0,8.0,6.834291888769369,5.539862081053922,5.823860968478288,3.736557694218872
weight_norm,1,15,5,200,10,34500,39500,44450,60.42747404570253,5.2339501124460055,3.0,8.0,7.0,3.4125672007964507,2.968689536360521,3.1130172928640105,1.7069267614014985,5.0,7.0,4.0,9.049006421727466,6.045510925577038,6.516702967619212,6.367719804021014
weight_norm,1,15,5,200,10,35000,40000,44950,59.5192583339916,5.415677396579077,3.0,5.0,1.0,3.2272900550736643,2.7630973094845213,3.0458551365327553,1.6611454283856553,5.0,4.0,4.0,8.967523635647675,5.538533280461313,7.136438122280833,5.722243715699524
weight_norm,1,15,5,200,10,35500,40500,45450,58.562616467101954,5.6352649679293325,3.0,5.0,4.0,2.950838538303555,2.57406961633271,2.844384911313933,1.5356822981432057,6.0,4.0,5.0,7.772008583583661,5.02944094952378,6.457967228741608,5.675178567182148
weight_norm,1,15,5,200,10,36000,41000,45950,57.538286648493234,5.936276198724219,3.0,5.0,2.0,2.7057288564789084,2.3959802137858337,2.6022587011586316,1.304498597164757,5.0,4.0,4.0,9.902265888424331,5.035909322251599,6.737084587933014,8.182848894312142
weight_norm,1,15,5,200,10,36500,41500,46450,56.46421768070826,6.289149709565062,3.0,5.0,1.0,2.6294721401089083,2.3048049572980256,2.409968196333784,1.4167146581888728,4.0,5.0,1.0,6.446976392963669,4.097483473395022,4.91420281902618,4.804265220732463
weight_norm,1,15,5,200,10,37000,42000,46950,55.25389657224029,6.627085968065346,3.0,5.0,1.0,2.5324320532294124,2.216935374188589,2.244948360636444,1.4659758757966928,4.0,6.0,1.0,5.952050252107688,3.754545537908333,4.256110189754116,4.677418366002383
weight_norm,1,15,5,200,10,37500,42500,47450,54.02889395228941,7.005185300604191,3.0,5.0,1.0,2.369139112713766,2.1183817649654295,2.1524510289424645,1.3767173583192995,4.0,4.0,1.0,5.814409244834233,3.5138839597976332,3.995948748153295,5.099344364366559
weight_norm,1,15,5,200,10,38000,43000,47950,52.72868976442933,7.332273818947771,3.0,5.0,1.0,2.303478782695868,2.0701939612413,2.0623055203017486,1.296899648910023,4.0,5.0,1.0,5.782503052771346,3.539578720853844,3.571153788939128,5.168838141549221
weight_norm,1,15,5,200,10,38500,43500,48450,51.42764852617811,7.537014894193283,3.0,5.0,1.0,2.230451817406744,2.0181949318447265,1.9848974209791117,1.2307349730034556,4.0,5.0,1.0,5.2224534350939305,3.220088400036163,3.2197615806777984,3.3364375099715997
weight_norm,1,15,5,200,10,39000,44000,48950,50.19499185100975,7.669713187770806,3.0,5.0,1.0,2.13136802137667,1.95985234054249,1.876043848014013,1.0064811886515712,4.0,6.0,2.0,4.440377741786948,3.1970337632406802,3.147451537036754,2.3757906363190706
weight_norm,1,15,5,200,10,39500,44500,49450,48.990434089871506,7.721391957933214,3.0,5.0,1.0,2.1980333104646617,2.013382128783516,1.9955158757650575,1.1423447961137019,4.0,5.0,2.0,3.9614268616079653,3.1163258999689782,3.2111594131011776,1.7112834756236839
weight_norm,1,15,5,200,10,40000,45000,49950,47.82408670443487,7.712683522234828,3.0,5.0,7.0,2.2484645131380305,2.033623901513932,1.9955158757650577,1.2275855663297275,4.0,9.0,1.0,3.5309495612604644,2.9620033486836004,3.0396157348770365,1.3150893791107938
weight_norm,1,15,5,200,10,40500,45500,50450,46.72463002687274,7.6177354778875985,3.0,5.0,1.0,2.324337298630746,2.060358293986739,1.9848974209791108,1.3310839768057103,4.0,5.0,2.0,3.081755760102312,2.6913039689355247,2.8095861074744803,1.264130967167084
weight_norm,1,15,5,200,10,41000,46000,50950,45.66472856021229,7.42688829908123,3.0,5.0,1.0,2.5713558227944415,2.1583854415487846,2.1134014721599654,1.538573394055978,4.0,5.0,2.0,3.4318149092046055,2.64434498180514,2.7914257645717644,1.6644797209524906
gradient_norm,1,15,5,200,10,1,5000,9950,6.139115545948735,6.714005408181511,9.0,10.0,12.0,6.514077908621307,4.437745249503,6.1349696081222955,4.880962375100271,11.0,5.0,5.0,7.0346342075310915,4.499117946277612,5.991820038211283,4.5976861517334395
gradient_norm,1,15,5,200,10,500,5500,10450,6.223943893555646,6.675886803380367,11.0,10.0,14.0,6.795279655286884,5.183691783120406,6.227638128552899,4.545868205842124,7.0,10.0,14.0,6.967667890875966,5.100823616706182,5.963756582287058,4.231227639997902
gradient_norm,1,15,5,200,10,1000,6000,10950,6.342652936830631,6.7082952107145,7.0,10.0,9.0,6.447087589237927,4.825390880264562,6.1133938042264315,4.534901819927153,10.0,5.0,12.0,6.526076732944342,4.583827803892069,5.372950905014324,3.8517644695758415
gradient_norm,1,15,5,200,10,1500,6500,11450,6.3947313514175415,6.774625695563878,7.0,10.0,7.0,5.717573364838691,4.258200577215092,4.558900617006408,3.8764027659154014,9.0,7.0,6.0,5.58927594531298,4.10488528659935,4.569922873776278,4.024138600478869
gradient_norm,1,15,5,200,10,2000,7000,11950,6.293279381574985,6.737538119477719,11.0,10.0,15.0,5.522065802580898,3.998005090264358,4.548950750121948,4.315087745548219,9.0,7.0,2.0,5.406370670530024,3.976993478632139,4.628923371349599,3.919781016920612
gradient_norm,1,15,5,200,10,2500,7500,12450,6.391437468909147,6.7872049363485,7.0,4.0,9.0,5.2425723846450305,4.0429835093247695,4.603432030253828,3.8796981760508045,9.0,7.0,10.0,5.671266062034268,4.192951935863394,4.763296738006726,4.030545838762265
gradient_norm,1,15,5,200,10,3000,8000,12950,6.276310986480031,6.7061068607174406,11.0,4.0,4.0,5.992996782976466,4.319590065649534,5.134686066288535,4.184222327335505,9.0,4.0,10.0,6.678487633909176,4.36293924702272,5.346399224125693,4.630601665595191
gradient_norm,1,15,5,200,10,3500,8500,13450,6.033467388642239,6.561013998557345,9.0,4.0,15.0,5.742927020173872,4.304057667545236,4.925619214010563,4.065958231862158,9.0,4.0,12.0,6.655537129944254,4.4766719948188785,5.3038759748439395,4.7649576152301405
gradient_norm,1,15,5,200,10,4000,9000,13950,5.857329427483026,6.4175029785852375,9.0,4.0,15.0,5.584409312486832,4.202285830555231,4.812728039326004,4.086375321704105,9.0,4.0,11.0,6.4733004781985475,4.413769799467345,5.143249101630863,4.71150186972037
gradient_norm,1,15,5,200,10,4500,9500,14450,5.748813999034059,6.382516943781152,8.0,10.0,15.0,5.433501410242487,4.177656889386206,4.621312171700753,3.5600742669783063,6.0,4.0,11.0,6.303351724747374,4.382885897575644,4.820373530050578,4.741141921177451
gradient_norm,1,15,5,200,10,5000,10000,14950,5.390551023325525,5.802493730082396,5.0,10.0,15.0,5.343351436490188,4.215344199760983,4.809094064420253,3.2732987955114106,6.0,10.0,9.0,6.698721651217763,4.258509693600717,4.8950896764388485,4.6214109578547955
gradient_norm,1,15,5,200,10,5500,10500,15450,5.264282987935698,5.633513822232745,5.0,10.0,12.0,5.614545524802653,4.370227676050217,4.818287367918916,3.4052852716400683,6.0,7.0,12.0,7.038587946609887,4.192384505924145,4.965705368824082,4.421164175936596
gradient_norm,1,15,5,200,10,6000,11000,15950,5.1012244420115245,5.335582785643736,5.0,10.0,5.0,5.836844542864504,4.490555153865688,4.908160601434059,3.527363082325089,5.0,7.0,9.0,6.312924520595731,4.524582506177881,5.3711698370742935,4.74720721929441
gradient_norm,1,15,5,200,10,6500,11500,16450,5.006659974239747,5.464524927083151,5.0,10.0,5.0,6.055898430149532,4.5281137942238745,4.856636270142107,3.5233194665357104,5.0,4.0,14.0,6.423226754463847,4.600197466685859,5.085685242501288,4.345195906487726
gradient_norm,1,15,5,200,10,7000,12000,16950,4.980555307183844,5.658576570000367,6.0,4.0,12.0,6.143865786238264,4.655239941050248,4.8650920893819585,3.8040662725215406,6.0,7.0,12.0,6.1048553626437885,4.6105191550281655,5.100890334985769,3.843228069257465
gradient_norm,1,15,5,200,10,7500,12500,17450,4.947153548281879,5.739121378416438,7.0,4.0,9.0,6.265747183391441,4.850421560274155,5.145910166143219,4.007710405736482,7.0,7.0,9.0,6.280160017952195,4.839307947538694,5.223240778993789,4.048880213192093
gradient_norm,1,15,5,200,10,8000,13000,17950,4.75571193386733,5.613993800936986,6.0,5.0,11.0,6.304404684813732,5.097935505415522,5.556993693045203,3.663807635527856,6.0,7.0,11.0,6.161234029519873,5.002988334613403,5.335060679283412,3.7566097135821868
gradient_norm,1,15,5,200,10,8500,13500,18450,4.651379362887527,5.569616196426391,6.0,5.0,9.0,7.594885096977808,5.538193537921913,6.018227283800778,5.7899812697390605,6.0,4.0,10.0,7.338185634428873,5.3441551505476355,5.366670932349788,6.16091605185797
gradient_norm,1,15,5,200,10,9000,14000,18950,4.607510121612029,5.606939768403227,6.0,5.0,9.0,7.555167789342198,5.307197183713265,6.286793427344328,5.985651003732352,6.0,7.0,9.0,7.191637887108181,5.08013777949257,5.940199915319644,5.384241806882169
gradient_norm,1,15,5,200,10,9500,14500,19450,4.423263341018482,5.457912137776656,6.0,4.0,5.0,6.440694876187753,4.961987913268205,5.78637008033828,3.4935997772141922,6.0,7.0,4.0,6.151314449338584,4.810590719675143,5.618159544384545,3.849546093282966
gradient_norm,1,15,5,200,10,10000,15000,19950,4.345916217631663,5.432862689059601,6.0,4.0,12.0,5.850620313948315,4.655446193662994,5.41732233960817,3.038868278141158,5.0,5.0,5.0,6.194062687471245,4.911059199803846,5.60411797770994,3.3599499202676544
gradient_norm,1,15,5,200,10,10500,15500,20450,4.336008193627219,5.471048264671855,6.0,4.0,12.0,6.621338261535805,4.852743510718173,5.56862794639472,3.6632661502286057,5.0,5.0,12.0,6.372770189236787,5.176965186767513,5.682874024526514,3.564467188667264
gradient_norm,1,15,5,200,10,11000,16000,20950,4.18909976157326,5.37771558019677,6.0,4.0,15.0,7.119657915392567,4.773963415566545,5.402407858130081,4.70419454162455,5.0,5.0,2.0,6.809777477002239,5.329903560338697,5.58060551801716,3.6806487911347006
gradient_norm,1,15,5,200,10,11500,16500,21450,4.183046986427488,5.326944856868696,7.0,10.0,12.0,6.715536386966904,4.373015417432964,4.951513490355994,5.106789386441044,6.0,7.0,11.0,6.295188567395939,4.870661668046724,5.337753818366849,3.989596865090456
gradient_norm,1,15,5,200,10,12000,17000,21950,4.125630320406274,5.309548852549714,7.0,7.0,12.0,6.369891886426734,4.303806641174817,4.492350614546345,4.195011621210273,5.0,7.0,2.0,6.371179571576926,5.07065135765865,5.32036867403693,3.654340030095441
gradient_norm,1,15,5,200,10,12500,17500,22450,3.8466668690404395,5.059769540233588,7.0,10.0,14.0,6.750404602091116,4.249433881275121,4.568207947803956,3.7107560300785627,5.0,5.0,14.0,5.9152973174152494,4.6772855174236225,4.745055854438471,3.2716985432426218
gradient_norm,1,15,5,200,10,13000,18000,22950,3.751860359699659,4.958811116390541,5.0,4.0,14.0,6.178626690229473,4.6562383277430115,4.970165651192622,3.3166588886668222,5.0,4.0,6.0,6.127225376756099,4.940154387394087,5.414862745694606,3.543773674531142
gradient_norm,1,15,5,200,10,13500,18500,23450,3.71433984601199,4.955722375277919,9.0,6.0,13.0,6.487770555748167,4.967558769804907,5.419438436084917,3.4853510494935396,5.0,10.0,8.0,7.211501113586362,5.540117973565419,6.061978811788618,4.410274335773587
gradient_norm,1,15,5,200,10,14000,19000,23950,3.6318859563990715,4.8928747982676715,5.0,6.0,14.0,6.35344277743074,5.123406826278188,5.349889441165965,3.158400577536418,5.0,4.0,6.0,7.311359873398519,5.577409860814751,5.8207354760354475,4.792680995814839
gradient_norm,1,15,5,200,10,14500,19500,24450,3.499652809463106,4.756144695091183,7.0,10.0,13.0,6.186894834729712,5.067077726252733,5.410681091907794,2.8923922766796037,4.0,4.0,12.0,7.782911190635702,5.59676285849754,6.063048683184082,4.895527149201786
gradient_norm,1,15,5,200,10,15000,20000,24950,3.4175247304488523,4.742368728086967,7.0,6.0,13.0,6.1865506782781665,5.190905647332235,5.403179037443804,3.744970239525654,3.0,4.0,14.0,8.95067374913069,5.74763599502178,5.964373108077652,5.033131329964552
gradient_norm,1,15,5,200,10,15500,20500,25450,3.3459619229041677,4.755268624552582,7.0,10.0,12.0,6.248422032162362,4.880611211986904,5.33333995024665,3.59248304262529,4.0,4.0,4.0,7.967138231208048,5.596152948384032,5.58845428885998,4.881957095083529
gradient_norm,1,15,5,200,10,16000,21000,25950,3.323463581337921,4.785919359059358,6.0,4.0,13.0,6.16174055036975,4.576642857944452,5.333339950246651,4.067186003801486,4.0,5.0,15.0,7.418373579633157,5.230123732488952,5.703162789020462,5.436585594057142
gradient_norm,1,15,5,200,10,16500,21500,26450,3.1059657974672756,4.1385482907555255,7.0,6.0,13.0,5.9257312115813745,4.36922520498778,5.285864919155597,3.4281796030467455,5.0,4.0,6.0,6.45542074218153,4.649837371377538,5.618648106179297,3.9657024527566733
gradient_norm,1,15,5,200,10,17000,22000,26950,2.8673388850258408,3.3922625180149524,5.0,9.0,13.0,5.867114091750042,4.473344252808207,5.139010670043083,3.1069644283874887,6.0,4.0,6.0,6.7212299601462515,4.844669203461814,5.840058840946849,3.85019057210567
gradient_norm,1,15,5,200,10,17500,22500,27450,2.723321092310863,3.065326887395144,7.0,7.0,13.0,5.832490168931223,4.332757822509848,5.085026964135968,3.2337209385116474,6.0,9.0,6.0,6.491634763341552,4.685833605795512,5.784354145128894,3.938812002360387
gradient_norm,1,15,5,200,10,18000,23000,27950,2.6726607952715336,3.0491357190669466,6.0,7.0,12.0,6.788794383873659,4.431111082180393,5.310427612812024,4.178481557374413,6.0,4.0,15.0,7.979256874609883,5.007725183005836,6.343395756995697,5.515154280289301
gradient_norm,1,15,5,200,10,18500,23500,28450,2.6005254962146465,3.019263407579884,7.0,5.0,12.0,6.994411849647986,5.096278510775171,5.42420999119846,4.435231982777992,6.0,4.0,14.0,8.356512776593345,5.840928470956278,6.814642665436776,5.111283390045493
gradient_norm,1,15,5,200,10,19000,24000,28950,2.4961788357318646,2.8150224641383446,7.0,5.0,15.0,7.025332461122145,5.389963835321099,5.440743351824865,3.816547277084558,5.0,4.0,15.0,8.879761093950416,6.434231384965484,6.9153457147117905,4.215124642801026
gradient_norm,1,15,5,200,10,19500,24500,29450,2.498598956393282,2.901692555361835,3.0,4.0,13.0,6.8328892097717695,5.170002233140809,5.235138111113676,3.2157310299860953,4.0,4.0,14.0,8.385301981615791,6.1191838939916305,6.699408213295701,3.6089824453287838
gradient_norm,1,15,5,200,10,20000,25000,29950,2.478353775486816,2.8955875473316173,4.0,7.0,14.0,6.345175923802808,4.9223220810384385,5.083837163705695,2.4540758334113715,4.0,4.0,15.0,7.3594933837401095,5.707872841584958,6.14151334483684,3.5508184590733034
gradient_norm,1,15,5,200,10,20500,25500,30450,2.4457763148076004,2.894318235268759,4.0,7.0,4.0,6.3941194717881835,4.830790359323566,5.15784475407054,2.9183075460276298,6.0,4.0,15.0,7.222650561993728,5.193327446683727,5.791154875495945,3.1890737198973103
gradient_norm,1,15,5,200,10,21000,26000,30950,2.4024588789463484,2.8477152276302378,4.0,7.0,8.0,5.865257147977399,4.617685831332978,5.075046752063075,2.8185262481612905,5.0,4.0,10.0,7.532091530146594,5.055046036960624,5.963357843753959,3.9141888838592394
gradient_norm,1,15,5,200,10,21500,26500,31450,2.249791649797456,2.542618207192642,9.0,4.0,7.0,5.817674181784336,4.5422106556252135,5.0451733029630725,2.793846733808352,7.0,5.0,8.0,6.497162615977973,4.773858068038651,5.235052369972731,3.718915137700038
gradient_norm,1,15,5,200,10,22000,27000,31950,2.1917826968206437,2.468574075853099,9.0,4.0,7.0,6.231253326421764,4.659118594168799,5.304780292332585,3.721169503598999,7.0,7.0,8.0,6.858154885594461,4.854876088126756,5.439490196778497,4.590565619760337
gradient_norm,1,15,5,200,10,22500,27500,32450,2.1794806395508384,2.507265816993261,4.0,4.0,7.0,6.039729437866081,4.566420660572035,5.372670044784545,3.637110396835028,6.0,4.0,8.0,6.904469891933504,4.838981310380867,6.083717913936365,4.835508197949979
gradient_norm,1,15,5,200,10,23000,28000,32950,2.1241734247637654,2.4828765060745472,9.0,7.0,8.0,5.9924501452830885,4.694266006507733,5.352386910356735,3.5992455552922733,9.0,4.0,8.0,7.071254536951455,4.903918726491194,5.799447922060674,5.6175365351837545
gradient_norm,1,15,5,200,10,23500,28500,33450,2.0923752462768523,2.4902153286484356,9.0,4.0,10.0,7.029553173298147,4.733245716717648,5.280785283688912,3.756514780592908,9.0,7.0,15.0,6.464738982413281,4.79603532267815,5.858118299733242,5.055109105318738
gradient_norm,1,15,5,200,10,24000,29000,33950,2.0599326750351064,2.4657821066910333,8.0,4.0,9.0,7.732528323453691,4.761902830122299,5.246290699846081,3.923370221171701,7.0,4.0,11.0,6.280724917160999,4.702167735847161,5.64120596090784,4.982954764663245
gradient_norm,1,15,5,200,10,24500,29500,34450,2.053057862566354,2.466216905335105,6.0,4.0,14.0,7.46131335702278,4.7039157666704945,5.615132196885906,4.38200974102343,7.0,5.0,9.0,6.467705515355217,4.7538619074367645,6.040550192158022,4.725063140451233
gradient_norm,1,15,5,200,10,25000,30000,34950,2.05280914700419,2.485644236926549,4.0,8.0,13.0,7.268560903123372,5.132307948615455,5.357654957105163,4.594425167355258,5.0,5.0,11.0,6.37022442882105,4.820710787176667,5.515473604578401,4.767392494927241
gradient_norm,1,15,5,200,10,25500,30500,35450,1.9649412979355765,2.3080921975793274,6.0,7.0,10.0,7.017272553667642,5.281260228806335,5.546830868234192,4.575323488789973,6.0,4.0,6.0,6.369990647362137,4.861033014088426,5.788061947491332,4.864559392812142
gradient_norm,1,15,5,200,10,26000,31000,35950,1.8240873196736849,1.9630481256395993,6.0,7.0,9.0,6.269724670038524,4.910044354478837,5.371287831919927,3.6371450235903424,6.0,8.0,9.0,6.266256471119703,4.616438717145766,5.0649325205514515,3.8548790390900542
gradient_norm,1,15,5,200,10,26500,31500,36450,1.8363830174602933,2.092001166480505,7.0,8.0,9.0,5.652150962970071,4.46735135631547,4.845141045965595,3.4450582298882035,4.0,7.0,8.0,5.605599735853979,4.308272786490287,4.553553554182783,3.818410005293707
gradient_norm,1,15,5,200,10,27000,32000,36950,1.7849267459598048,2.101807998989651,4.0,10.0,9.0,5.63737535561213,4.235935417561172,4.555967394726693,3.487022216202323,7.0,5.0,9.0,5.409536158296079,4.0179755457678406,4.176496446054289,3.177116116890555
gradient_norm,1,15,5,200,10,27500,32500,37450,1.7566272200587791,2.1132377843424015,4.0,5.0,9.0,5.582115643985763,4.346339891663428,4.721724280406392,3.7528819693808453,8.0,10.0,9.0,5.420791606368165,4.2067059899311605,4.572133173417193,3.3367431574180153
gradient_norm,1,15,5,200,10,28000,33000,37950,1.717873452917002,2.0573954115260555,5.0,7.0,9.0,5.418098999660888,4.069324244983446,4.185173492959722,4.1764680619282615,8.0,8.0,9.0,5.468676791394672,4.164342878093581,4.289516187410593,3.6026105269145883
gradient_norm,1,15,5,200,10,28500,33500,38450,1.6604700726529007,2.061996409958792,6.0,8.0,9.0,4.832112866654947,3.8755549081034713,4.107868607475966,2.177252326830258,6.0,7.0,9.0,4.728001287313844,3.828942172728189,3.8591653425764187,2.9543925677527643
gradient_norm,1,15,5,200,10,29000,34000,38950,1.621607109299066,2.075588186733111,6.0,5.0,15.0,5.683215761468277,4.109831662816948,4.35723847476259,2.5782021149054084,6.0,4.0,15.0,5.3217957158513345,4.170066982957249,4.323090141105251,2.9632645598376914
gradient_norm,1,15,5,200,10,29500,34500,39450,1.5461862709865033,1.9233336358284419,5.0,5.0,15.0,5.02523744839488,4.002762857839097,4.271048441076466,2.671176819516554,6.0,4.0,15.0,5.058658019260911,4.212642333674652,4.344280948304297,2.9411666094097946
gradient_norm,1,15,5,200,10,30000,35000,39950,1.456191415478278,1.8976719164900495,5.0,8.0,3.0,5.391967537272601,4.272958977193273,4.578680329634255,3.09252511919924,6.0,5.0,4.0,5.518223857777917,4.511353860259573,5.0708216555838925,3.175302898625514
gradient_norm,1,15,5,200,10,30500,35500,40450,1.3447461111200312,1.6709271633417517,5.0,8.0,3.0,5.446399026122661,4.236095595153808,4.516990957583608,3.1473628710702557,4.0,7.0,15.0,5.540143586194119,4.370164585352639,4.884454289357311,3.4676341596499656
gradient_norm,1,15,5,200,10,31000,36000,40950,1.3097286719710994,1.66956993218246,5.0,5.0,15.0,6.272396621723527,4.3571614931855205,4.47977657819409,3.2059995155463845,6.0,8.0,15.0,6.040125712234337,4.543078801131425,4.888705745378284,3.7407419395060746
