cfg_id,seed,r,observer,family,traj_PR,upd_PR,drive_cond,max_E,tau,k_neighbors,theiler,window,stride,dither,frac_degenerate,n_windows,MG,MG_sd,LB,LB_sd,TwoNN,TwoNN_sd,PRdelay,PRdelay_sd,specPR64,specPR64_sd,specPR256,specPR256_sd,specPR1024,specPR1024_sd,specPR0,specPR0_sd,roughness,roughness_sd,acorr,acorr_sd
41,91,2,g_fro,gradient,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,5,embedding,8000,2000,1e-09,0.0,10,3.2068407635533065,0.027833585787967286,3.6392724419281484,0.03955685326921525,2.2719131019418577,0.032003579885241794,3.5355575233671246,0.005287964325161467,3.6508164697894343,0.004992928433144022,3.7088714388050565,0.008587214506721005,3.7970299299632027,0.008521016056255482,4.00520975840587,0.011003089129658819,0.9867474987724014,0.0006357037548862018,2.0,0.0
42,91,2,g_fro,gradient,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,5,autocorr,4000,2000,1e-09,0.0,12,4.01543906223206,0.062046282863438364,5.343153075347329,0.08782780898899917,14.007952002942876,0.6155971633968874,3.5383547247369336,0.016876367736896047,3.728632664097276,0.008945036352089826,4.099642947593543,0.014969410451469652,5.4679505467399485,0.029674769053781212,10.0667458638083,0.07560780492094883,0.9864642906613198,0.0008615102501817839,2.0,0.0
43,91,2,g_fro,gradient,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,5,autocorr,8000,2000,1e-09,0.0,10,3.2068407635533065,0.027833585787967286,3.6392724419281484,0.03955685326921525,2.2719131019418577,0.032003579885241794,3.5355575233671246,0.005287964325161467,3.6508164697894343,0.004992928433144022,3.7088714388050565,0.008587214506721005,3.7970299299632027,0.008521016056255482,4.00520975840587,0.011003089129658819,0.9867474987724014,0.0006357037548862018,2.0,0.0
44,91,2,g_fro,gradient,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,20,embedding,4000,2000,1e-09,0.0,12,2.338685377714157,0.007806397808561573,2.3687847765771677,0.008413920537773453,14.007952002942876,0.6155971633968874,3.5383547247369336,0.016876367736896047,3.728632664097276,0.008945036352089826,4.099642947593543,0.014969410451469652,5.4679505467399485,0.029674769053781212,10.0667458638083,0.07560780492094883,0.9864642906613198,0.0008615102501817839,2.0,0.0
45,91,2,g_fro,gradient,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,20,embedding,8000,2000,1e-09,0.0,10,2.326979107880333,0.007528163246818821,2.3547129408211673,0.0073834936558908205,2.2719131019418577,0.032003579885241794,3.5355575233671246,0.005287964325161467,3.6508164697894343,0.004992928433144022,3.7088714388050565,0.008587214506721005,3.7970299299632027,0.008521016056255482,4.00520975840587,0.011003089129658819,0.9867474987724014,0.0006357037548862018,2.0,0.0
46,91,2,g_fro,gradient,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,20,autocorr,4000,2000,1e-09,0.0,12,2.338685377714157,0.007806397808561573,2.3687847765771677,0.008413920537773453,14.007952002942876,0.6155971633968874,3.5383547247369336,0.016876367736896047,3.728632664097276,0.008945036352089826,4.099642947593543,0.014969410451469652,5.4679505467399485,0.029674769053781212,10.0667458638083,0.07560780492094883,0.9864642906613198,0.0008615102501817839,2.0,0.0
47,91,2,g_fro,gradient,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,20,autocorr,8000,2000,1e-09,0.0,10,2.326979107880333,0.007528163246818821,2.3547129408211673,0.0073834936558908205,2.2719131019418577,0.032003579885241794,3.5355575233671246,0.005287964325161467,3.6508164697894343,0.004992928433144022,3.7088714388050565,0.008587214506721005,3.7970299299632027,0.008521016056255482,4.00520975840587,0.011003089129658819,0.9867474987724014,0.0006357037548862018,2.0,0.0
0,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,1,5,embedding,4000,2000,1e-09,0.0,12,3.242622242185199,0.0025468647979268524,3.3845557662065757,0.003379889083014379,7.445034183342124,0.04448065377124701,2.83568438924903,0.0004624042916998414,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
1,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,1,5,embedding,8000,2000,1e-09,0.0,10,2.4956121131249707,0.0015216445945005768,2.83083607764127,0.002469934973364334,1.379216066731169,0.001225566830283263,2.835537830426958,0.0005128633642386552,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
2,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,1,5,autocorr,4000,2000,1e-09,0.0,12,3.242622242185199,0.0025468647979268524,3.3845557662065757,0.003379889083014379,7.445034183342124,0.04448065377124701,2.83568438924903,0.0004624042916998414,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
3,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,1,5,autocorr,8000,2000,1e-09,0.0,10,2.4956121131249707,0.0015216445945005768,2.83083607764127,0.002469934973364334,1.379216066731169,0.001225566830283263,2.835537830426958,0.0005128633642386552,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
4,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,1,20,embedding,4000,2000,1e-09,0.0,12,2.31988937547509,0.0010967404653945741,2.3458947714771723,0.0012389438951650137,7.445034183342124,0.04448065377124701,2.83568438924903,0.0004624042916998414,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
5,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,1,20,embedding,8000,2000,1e-09,0.0,10,2.23589449491396,0.00045786881143767427,2.2633878406430004,0.000551407829845847,1.379216066731169,0.001225566830283263,2.835537830426958,0.0005128633642386552,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
6,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,1,20,autocorr,4000,2000,1e-09,0.0,12,2.31988937547509,0.0010967404653945741,2.3458947714771723,0.0012389438951650137,7.445034183342124,0.04448065377124701,2.83568438924903,0.0004624042916998414,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
7,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,1,20,autocorr,8000,2000,1e-09,0.0,10,2.23589449491396,0.00045786881143767427,2.2633878406430004,0.000551407829845847,1.379216066731169,0.001225566830283263,2.835537830426958,0.0005128633642386552,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
8,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,2,5,embedding,4000,2000,1e-09,0.0,12,3.4011628530449416,0.007052856860062637,3.4990122785111013,0.00462830465816809,14.84975274021295,0.006595827398835062,3.418049383931528,0.0008726595788391215,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
9,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,2,5,embedding,8000,2000,1e-09,0.0,10,3.1166678226942475,0.0029586162431677354,3.656496562319803,0.005955761579187559,1.1190902241495597,0.0006996218094253475,3.418150091826983,0.0003656389810033767,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
10,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,2,5,autocorr,4000,2000,1e-09,0.0,12,3.4011628530449416,0.007052856860062637,3.4990122785111013,0.00462830465816809,14.84975274021295,0.006595827398835062,3.418049383931528,0.0008726595788391215,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
11,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,2,5,autocorr,8000,2000,1e-09,0.0,10,3.1166678226942475,0.0029586162431677354,3.656496562319803,0.005955761579187559,1.1190902241495597,0.0006996218094253475,3.418150091826983,0.0003656389810033767,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
12,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,2,20,embedding,4000,2000,1e-09,0.0,12,2.3673247847043744,0.0014033295234996573,2.3983624508729102,0.00175405882265331,14.84975274021295,0.006595827398835062,3.418049383931528,0.0008726595788391215,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
13,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,2,20,embedding,8000,2000,1e-09,0.0,10,2.158846705617039,0.0012318315379212857,2.193129275887642,0.0017821203360208792,1.1190902241495597,0.0006996218094253475,3.418150091826983,0.0003656389810033767,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
14,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,2,20,autocorr,4000,2000,1e-09,0.0,12,2.3673247847043744,0.0014033295234996573,2.3983624508729102,0.00175405882265331,14.84975274021295,0.006595827398835062,3.418049383931528,0.0008726595788391215,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
15,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,2,20,autocorr,8000,2000,1e-09,0.0,10,2.158846705617039,0.0012318315379212857,2.193129275887642,0.0017821203360208792,1.1190902241495597,0.0006996218094253475,3.418150091826983,0.0003656389810033767,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
16,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,4,5,embedding,4000,2000,1e-09,0.0,12,3.882034978256006,0.0028687889712625757,4.630113979076859,0.012824756370958569,10.016386903914304,0.026624870110970086,2.00151446257517,0.0007156434735860475,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
17,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,4,5,embedding,8000,2000,1e-09,0.0,10,3.2834331065722395,0.0019442627307636043,4.1918534477370635,0.04125513837377368,1.3578633070170485,0.0008802354724900913,2.001674020412745,0.00030317747288822436,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
18,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,4,5,autocorr,4000,2000,1e-09,0.0,12,3.882034978256006,0.0028687889712625757,4.630113979076859,0.012824756370958569,10.016386903914304,0.026624870110970086,2.00151446257517,0.0007156434735860475,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
19,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,4,5,autocorr,8000,2000,1e-09,0.0,10,3.2834331065722395,0.0019442627307636043,4.1918534477370635,0.04125513837377368,1.3578633070170485,0.0008802354724900913,2.001674020412745,0.00030317747288822436,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
20,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,4,20,embedding,4000,2000,1e-09,0.0,12,2.350438841666234,0.0017419406386889405,2.3791482718613084,0.0017778052956777019,10.016386903914304,0.026624870110970086,2.00151446257517,0.0007156434735860475,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
21,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,4,20,embedding,8000,2000,1e-09,0.0,10,2.280074324681112,0.0007249717357346465,2.316343731577623,0.0008981183635033344,1.3578633070170485,0.0008802354724900913,2.001674020412745,0.00030317747288822436,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
22,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,4,20,autocorr,4000,2000,1e-09,0.0,12,2.350438841666234,0.0017419406386889405,2.3791482718613084,0.0017778052956777019,10.016386903914304,0.026624870110970086,2.00151446257517,0.0007156434735860475,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
23,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,10,4,20,autocorr,8000,2000,1e-09,0.0,10,2.280074324681112,0.0007249717357346465,2.316343731577623,0.0008981183635033344,1.3578633070170485,0.0008802354724900913,2.001674020412745,0.00030317747288822436,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
24,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,1,5,embedding,4000,2000,1e-09,0.0,12,3.396769083160968,0.007961632180182275,3.493090544253192,0.005575017597986673,14.720515375030626,0.013064020885407495,3.4280403963013417,0.0008285317820915456,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
25,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,1,5,embedding,8000,2000,1e-09,0.0,10,3.121460953877555,0.003086429650003341,3.6642612289431984,0.006764295306161956,1.1143138415575597,0.000678144897909364,3.4281389747446394,0.00038263289792474567,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
26,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,1,5,autocorr,4000,2000,1e-09,0.0,12,3.396769083160968,0.007961632180182275,3.493090544253192,0.005575017597986673,14.720515375030626,0.013064020885407495,3.4280403963013417,0.0008285317820915456,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
27,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,1,5,autocorr,8000,2000,1e-09,0.0,10,3.121460953877555,0.003086429650003341,3.6642612289431984,0.006764295306161956,1.1143138415575597,0.000678144897909364,3.4281389747446394,0.00038263289792474567,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
28,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,1,20,embedding,4000,2000,1e-09,0.0,12,2.3674973615433967,0.0014550846428105363,2.398897160075328,0.001930047784592909,14.720515375030626,0.013064020885407495,3.4280403963013417,0.0008285317820915456,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
29,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,1,20,embedding,8000,2000,1e-09,0.0,10,2.157765291281068,0.0013893882533314015,2.1923787153230574,0.0019820091490108382,1.1143138415575597,0.000678144897909364,3.4281389747446394,0.00038263289792474567,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
30,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,1,20,autocorr,4000,2000,1e-09,0.0,12,2.3674973615433967,0.0014550846428105363,2.398897160075328,0.001930047784592909,14.720515375030626,0.013064020885407495,3.4280403963013417,0.0008285317820915456,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
31,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,1,20,autocorr,8000,2000,1e-09,0.0,10,2.157765291281068,0.0013893882533314015,2.1923787153230574,0.0019820091490108382,1.1143138415575597,0.000678144897909364,3.4281389747446394,0.00038263289792474567,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
32,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,2,5,embedding,4000,2000,1e-09,0.0,12,3.3781670004299897,0.011213077027586938,3.463060445713099,0.009627050081819652,14.492977771383124,0.012020185262736328,3.4531542610633723,0.0008179543731757004,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
33,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,2,5,embedding,8000,2000,1e-09,0.0,10,3.133737624151501,0.0031893913381515304,3.6535821199428646,0.00484081573381587,1.100211781894448,0.0006282363216403758,3.4532659247961766,0.00039346530135587104,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
34,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,2,5,autocorr,4000,2000,1e-09,0.0,12,3.3781670004299897,0.011213077027586938,3.463060445713099,0.009627050081819652,14.492977771383124,0.012020185262736328,3.4531542610633723,0.0008179543731757004,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
35,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,2,5,autocorr,8000,2000,1e-09,0.0,10,3.133737624151501,0.0031893913381515304,3.6535821199428646,0.00484081573381587,1.100211781894448,0.0006282363216403758,3.4532659247961766,0.00039346530135587104,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
36,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,2,20,embedding,4000,2000,1e-09,0.0,12,2.369759549572408,0.0021230596965352007,2.402522329662918,0.003249370574781658,14.492977771383124,0.012020185262736328,3.4531542610633723,0.0008179543731757004,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
37,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,2,20,embedding,8000,2000,1e-09,0.0,10,2.1551214233282616,0.0018684645182211203,2.1914898926486877,0.0027921073831626286,1.100211781894448,0.0006282363216403758,3.4532659247961766,0.00039346530135587104,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
38,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,2,20,autocorr,4000,2000,1e-09,0.0,12,2.369759549572408,0.0021230596965352007,2.402522329662918,0.003249370574781658,14.492977771383124,0.012020185262736328,3.4531542610633723,0.0008179543731757004,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
39,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,2,20,autocorr,8000,2000,1e-09,0.0,10,2.1551214233282616,0.0018684645182211203,2.1914898926486877,0.0027921073831626286,1.100211781894448,0.0006282363216403758,3.4532659247961766,0.00039346530135587104,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
40,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,5,embedding,4000,2000,1e-09,0.0,12,4.038913500182,0.006789858182353841,4.868141748083948,0.009454678623918118,19.334450052628043,0.10298209190635874,2.393439259744496,0.00046356174488352544,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
41,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,5,embedding,8000,2000,1e-09,0.0,10,3.1854534760638726,0.002134510923679805,3.9097345513475545,0.01272214301763645,1.2559346534862905,0.0003436770676253221,2.3935897161115736,0.0001724364430515807,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
42,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,5,autocorr,4000,2000,1e-09,0.0,12,4.038913500182,0.006789858182353841,4.868141748083948,0.009454678623918118,19.334450052628043,0.10298209190635874,2.393439259744496,0.00046356174488352544,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
43,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,5,autocorr,8000,2000,1e-09,0.0,10,3.1854534760638726,0.002134510923679805,3.9097345513475545,0.01272214301763645,1.2559346534862905,0.0003436770676253221,2.3935897161115736,0.0001724364430515807,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
44,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,20,embedding,4000,2000,1e-09,0.0,12,2.3281350214260748,0.0009039914415191169,2.3505998326086326,0.0013627378675598741,19.334450052628043,0.10298209190635874,2.393439259744496,0.00046356174488352544,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
45,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,20,embedding,8000,2000,1e-09,0.0,10,2.2609497012000324,0.0006217854254388282,2.2946497368230263,0.0006160911980911751,1.2559346534862905,0.0003436770676253221,2.3935897161115736,0.0001724364430515807,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
46,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,20,autocorr,4000,2000,1e-09,0.0,12,2.3281350214260748,0.0009039914415191169,2.3505998326086326,0.0013627378675598741,19.334450052628043,0.10298209190635874,2.393439259744496,0.00046356174488352544,1.786379805956897,0.0019260042109545158,1.879137079470329,0.0008097903140864772,2.293337262746964,0.0003086237238902972,2.93658809999821,0.0028076380399559894,0.6615789403649679,0.0001706724291366293,2.0,0.0
47,91,2,c_proj1,projection,1.9997504245546553,1.5219340786446856,1.5013816889555862,20,4,20,autocorr,8000,2000,1e-09,0.0,10,2.2609497012000324,0.0006217854254388282,2.2946497368230263,0.0006160911980911751,1.2559346534862905,0.0003436770676253221,2.3935897161115736,0.0001724364430515807,1.7799371905205805,0.0012022877071532494,1.8540669801036112,0.0010331373116888004,2.2367001271421545,0.001323600420224905,4.770710893607051,0.003255923551218215,0.6615704524984773,7.212634119293093e-05,2.0,0.0
0,91,4,w_fro,norm,3.999806617306619,3.330444442322143,2.8437120969962875,10,1,5,embedding,4000,2000,1e-09,0.0,12,4.0057235426652635,0.040707306358402695,5.169969850430597,0.06698290215439069,4.256666215638854,0.11394194992128248,2.2268518166111235,0.000349159047825234,1.238029266192064,0.001960741580550579,1.3043162403509716,0.0017716090950941278,1.5721178112125411,0.0017212420971283477,2.0801756704709757,0.001315258208871886,0.7251585448748451,0.00016200662264062793,2.0,0.0
1,91,4,w_fro,norm,3.999806617306619,3.330444442322143,2.8437120969962875,10,1,5,embedding,8000,2000,1e-09,0.0,10,4.269132601505997,0.021142072059957728,5.535167618275976,0.04000069590736211,4.575250286146584,0.09111376350100647,2.2268508149261175,0.00019156498866936664,1.232782227831154,0.0007066139417540935,1.2852510196974543,0.0005904775064912414,1.5448327801577895,0.0007837653948013756,3.2508341259955422,0.0018862181927384815,0.7252648926622371,7.515010059018333e-05,2.0,0.0
