seed,k,r,T,burn,eta,precondition,mode,drive_amp,f0,band,noise_amp,noise_rank,batch,gd_disp,n_groups,drive_space,eta_zero,rotate,lr_scale,amp_scale,noise_scale,r_schedule,obs_scale,traj_rank,traj_PR,upd_rank,upd_PR,func_rank,func_PR,available,traj_spec,margin_res,cycles_slow,samples_per_cycle,hess_cond,excursion,drift,drive_cond,observer,family,obs_sd,frac_degenerate,n_windows,MG,MG_sd,LB,LB_sd,TwoNN,TwoNN_sd,PRdelay,PRdelay_sd,specPR64,specPR64_sd,specPR256,specPR256_sd,specPR1024,specPR1024_sd,specPR0,specPR0_sd,roughness,roughness_sd,acorr,acorr_sd,flat,arm,MG_2E,ident_ratio
1,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,3.000114333573732,10,2.302680196274938,10,9.032832869666874,10,3.351e-01;3.335e-01;3.313e-01;1.637e-05;7.219e-06;3.841e-06;1.615e-06;6.338e-07;2.099e-07;1.544e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.8150697716706383,0.07588710104083676,0.05650444533521549,1.7468061996686375,g_proj,gradient,0.0011030212295938572,0.0,7.0,2.756255130752095,0.05040249054832862,3.0238423730295065,0.09553316358985685,4.139344192189841,0.19643913908585908,1.8239913962642393,0.00243584152029018,1.0080891143115722,0.0038024893061640525,1.387082032099436,0.002550446214007326,1.5929870205186825,0.010547716963662222,1.712393316843363,0.007927960632605568,0.029037191680375416,0.00012657017428963262,42.0,0.0,False,qp_slow,,
1,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,3.000114333573732,10,2.302680196274938,10,9.032832869666874,10,3.351e-01;3.335e-01;3.313e-01;1.637e-05;7.219e-06;3.841e-06;1.615e-06;6.338e-07;2.099e-07;1.544e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.8150697716706383,0.07588710104083676,0.05650444533521549,1.7468061996686375,c_proj1,projection,0.03174851330375013,0.0,7.0,2.5540121474931907,0.03490429781106605,2.7567337252225683,0.026090714049382305,2.9437067111115263,0.29099327881670295,1.8578706695568536,0.003233471412413221,1.00502002318683,0.0016297836916248176,1.1927623951512194,0.002600541212186335,1.3550185158041939,0.004014774929127183,1.4494065775220697,0.003590369761715906,0.030008735375276173,9.286161058356078e-05,40.0,0.0,False,qp_slow,,
1,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,3.000114333573732,10,2.302680196274938,10,9.032832869666874,10,3.351e-01;3.335e-01;3.313e-01;1.637e-05;7.219e-06;3.841e-06;1.615e-06;6.338e-07;2.099e-07;1.544e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.8150697716706383,0.07588710104083676,0.05650444533521549,1.7468061996686375,fn_proj1,function,0.0065724036581449536,0.0,7.0,2.5380201527025954,0.047021809962123184,2.890132481314337,0.039947313487292344,3.778426868592733,0.2514309205017022,1.7831019642825359,0.0019482277693075652,1.0089234613303357,0.004764740261008425,1.6161175524656388,0.005189173052966446,1.8564949166550548,0.01697807708022184,2.0472457307059964,0.015043075861737467,0.02802241865040807,0.00012506419447993818,43.0,0.3499271061118826,False,qp_slow,,
1,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,3.000114333573732,10,2.302680196274938,10,9.032832869666874,10,3.351e-01;3.335e-01;3.313e-01;1.637e-05;7.219e-06;3.841e-06;1.615e-06;6.338e-07;2.099e-07;1.544e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.8150697716706383,0.07588710104083676,0.05650444533521549,1.7468061996686375,margin,function,0.002470934515086492,0.0,7.0,3.145094076659904,0.09222648584562775,4.01840906190435,0.11400282140233772,10.364828132082334,1.2564880369366729,1.6457275480003803,0.0014107113045068627,1.0037644698925081,0.00127490786893461,2.031698144097616,0.009891469563801212,2.6065708326244588,0.03882743049485886,3.436622824880435,0.032542526898766286,0.02504760220128272,3.204947231397028e-05,49.0,0.0,False,qp_slow,,
1,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,3.000114333573732,10,2.302680196274938,10,9.032832869666874,10,3.351e-01;3.335e-01;3.313e-01;1.637e-05;7.219e-06;3.841e-06;1.615e-06;6.338e-07;2.099e-07;1.544e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.8150697716706383,0.07588710104083676,0.05650444533521549,1.7468061996686375,acc_probe,function,0.002415179095946931,1.0,7.0,,,,,,,,,,,,,,,,,,,,,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,loss_step,loss*,0.0019067568123996518,0.0,7.0,3.4652888886236095,0.15954527178937153,5.577183807610422,0.5123226925022284,20.373766621249995,2.0306874877104004,1.3880818286873162,0.0026750633122555084,1.001858537614464,0.0014780031173375952,1.1709293475958364,0.008128057704981014,2.350915871535882,0.03999923897975608,4.609203136071386,0.01428552377885626,0.018927274719515753,7.237458609382042e-05,64.0,0.4948716593053935,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,loss_full,loss,2.9650357755515912e-05,0.0,7.0,3.883382581508212,0.1576648901205713,5.129579525656518,0.21759539908294015,13.60200759858652,1.122052991637617,2.41539228350817,0.0010505569379456762,1.9335076600327104,0.0035203173813350775,4.45078466538955,0.03611989779162988,5.604855531776118,0.08534811730409872,7.096787077906677,0.17520234635759172,0.04626223131274441,5.021823553266609e-05,27.0,0.0,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,loss_probe,loss,0.0004119439025221795,0.0,7.0,3.279277653519154,0.13479507181321052,5.478660603713191,0.3241464577521298,10.54655265202119,0.6007862576374813,1.5716540404509727,0.0015937873813037615,1.0062887098407194,0.0009013622556282896,1.6210989675959029,0.008915927771484916,2.039703731233761,0.016627968064569492,2.5165318885062007,0.015329796965764088,0.02331272583580489,1.654016314444125e-05,53.0,0.0,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,w_fro,norm,0.015559093286042804,0.0,7.0,3.0329519522625827,0.12900721106503243,3.7792454538686138,0.18387616746884933,9.772586909476072,1.2843638854829844,1.428039847312513,0.0014673495460855307,1.00045529270905,0.0003517164756513738,1.0493012124456917,0.0011027085940406149,1.6339628866828093,0.0026052357068016806,2.1471289993187903,0.005324635779261933,0.019826962093929732,1.792923207337585e-05,61.0,0.0,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,c_norm,norm,0.020821583009254158,0.0,7.0,3.032843516169726,0.12901356904908579,3.779746903469662,0.18384476676965175,9.773341028690616,1.2833276227482897,1.42801351612373,0.001463095599929774,1.0004517527814893,0.00035271553702138377,1.0493824670297147,0.0011072771655278014,1.6342851010721022,0.0026302953940485364,2.1476163645518356,0.005364655392754115,0.019826195962729658,1.790958002821024e-05,61.0,0.0,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,fn_fro,norm,0.055622197285175784,0.0,7.0,3.2058816990274597,0.09685245304610449,5.222610018126372,0.37848473262078364,10.855802437583078,0.500687875341561,1.588613495880767,0.004455380182482998,1.0015222656590548,0.00020232480573020747,1.6742667618994083,0.0019535209993846053,1.869282364986729,0.002340327835150314,2.231434299024971,0.0045845033036774185,0.023597632662083277,2.5656042620173724e-05,52.0,0.4948716593053935,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,g_fro,gradient,0.000583114885094199,0.0,7.0,3.921563757638751,0.1694477878679581,4.890977085227846,0.14688403329302235,11.57440962169981,2.0796312564287067,2.4855558639522224,0.0037769467200048598,2.02666748726538,0.005173778559716272,4.052013985852898,0.03385400112808822,4.757163487868879,0.05852162816381947,5.908870717751681,0.08153216476247047,0.051028539976867245,5.4628886179350414e-05,25.0,0.0,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,g_proj,gradient,0.0006635852358504269,0.0,7.0,3.2839041322760356,0.10300445937277374,6.024714180695629,0.762489678653652,11.431661804677747,2.1202576896593603,1.382444694285436,0.0027883972532861813,1.0082786005570628,0.005276582992932398,1.1239479368696987,0.0019918567736445423,2.532925745823167,0.017251455671647774,3.3938400715475527,0.0218185369776975,0.01870685233362978,8.788100042892096e-05,65.0,0.4948716593053935,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,c_proj1,projection,0.009442948287787592,0.0,7.0,2.8783698813112912,0.05564055199188846,3.274603335953184,0.05548714564405282,5.370888876292283,0.2855397225267931,1.8354380955950809,0.0007048142491660838,1.00479974396003,0.0025547961825740395,1.3795229280978871,0.005045111140534164,1.5829297563806397,0.008507753569975423,1.6830538543488427,0.0051436392529119095,0.029434770913744395,6.67848751124523e-05,41.0,0.0,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,fn_proj1,function,0.006698794660827446,0.0,7.0,3.074292676785465,0.06283582391185166,3.5623539214499833,0.07512759657240702,7.584258882288443,0.5631585262500101,1.4756329323677053,0.0032511725341173516,1.0019896207570111,0.0010106139587780843,1.1311356239059924,0.0011698334302600892,1.2118343290982003,0.0013998184745748123,1.460499373339824,0.002018774619523749,0.020908583056915103,7.915504415529518e-05,58.0,0.4948716593053935,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,margin,function,0.001833045338344528,0.0,7.0,2.861654248320253,0.08100562267737509,3.5796494233656393,0.12394419053050826,7.607192453772974,0.8707677350089434,1.720746388840704,0.0032367066736555612,1.0068075026704144,0.004568308375277052,2.0236896462769915,0.00672532702549017,2.5797751541269762,0.013646497986254587,2.8115499963566,0.007484271506727665,0.02654829054524841,6.237616121759861e-05,46.0,0.0,False,qp_slow,,
2,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9987666107287123,10,2.3113183652285363,10,8.818732532081757,10,3.415e-01;3.345e-01;3.240e-01;1.955e-05;3.858e-06;2.609e-06;7.070e-07;4.874e-07;3.794e-08;1.025e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,4.050590711245793,0.060421431546145876,0.02946377822135997,2.8782944031169433,acc_probe,function,0.0030113974066025995,1.0,7.0,,,,,,,,,,,,,,,,,,,,,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,loss_step,loss*,0.0031986080943065126,0.0,7.0,3.105800149074368,0.14435428776593087,3.86018776577112,0.08053153429159783,10.428241213183986,1.8488243525398254,1.740001129833203,0.0036806043955179267,1.0096583973591373,0.0023295461862981883,1.9380494473324836,0.005331389818671301,2.537720536569584,0.012772173656885981,2.79758150476319,0.01073011947856643,0.027001958747442958,0.00014011664700746496,45.0,0.0,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,loss_full,loss,2.1350151171163536e-05,0.0,7.0,3.911191459718864,0.08490248232402275,4.985482054920077,0.1307757975858558,16.780887555108176,1.1918389347313176,2.3643480286799687,0.0023645727324369975,1.9433626769245325,0.019758939598562116,3.7583523006456723,0.05911087021992224,4.959022586578924,0.20970465071867808,6.222135352150458,0.17921042321799818,0.04694895354022418,0.000337174118884558,27.0,0.4948716593053935,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,loss_probe,loss,0.0001100724008224368,0.0,7.0,3.0903949905399073,0.045912031526193414,4.336728655900099,0.2556792901389273,9.822708757302506,0.6873131320649268,1.6488308120080646,0.006054302815953367,1.0231015514138884,0.0019401329756680338,1.911265791613052,0.019839148294289365,2.1011766963096874,0.03674940035488345,2.4694775875278245,0.051033626735509055,0.025169782944881414,0.00018801629722451821,49.0,0.3499271061118826,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,w_fro,norm,0.010656152630614944,0.0,7.0,2.773591005377653,0.05755426716809833,3.6224451086645706,0.1960814810919718,5.607308189068998,0.4471391975782306,1.4817718713739847,0.002728133537368086,1.005388524861178,0.0019658622195845637,1.172518492024517,0.006676277259879514,1.3211956365441193,0.008646456603511885,1.5948374168649446,0.0044445818156978265,0.021184620434527665,8.131780102429517e-05,57.0,0.3499271061118826,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,c_norm,norm,0.01522366432876013,0.0,7.0,2.7734450799415127,0.05760330078549077,3.622115146245249,0.1964117465659434,5.607927615153191,0.44730956635829744,1.4816584999459386,0.0027235865219973443,1.0053354434635955,0.0019549850180857553,1.1721463052114915,0.006633401815949536,1.3207080530246258,0.008599753307415482,1.594096809174373,0.00442136622791595,0.021181377514601127,8.138442103415022e-05,57.0,0.3499271061118826,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,fn_fro,norm,0.13904822753350807,0.0,7.0,3.143938826443403,0.07206646911794157,4.4465955435414,0.21120128942091593,10.334107280736829,0.909492309302852,1.6383018876490214,0.0023140796083012467,1.00199694376796,0.0008718893726606205,1.9742175982971117,0.003772960475377451,2.846790449507568,0.015943902224331702,3.3908988710893286,0.010112885676096358,0.024818544869892666,7.753426403201483e-05,49.0,0.3499271061118826,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,g_fro,gradient,0.0005004374119370757,0.0,7.0,3.9374472630025523,0.12441521052201723,4.958505896481473,0.1071651862159191,17.35499992309535,1.4863911447365867,2.454961934643811,0.004434254259703941,2.033631847362258,0.004790286613672285,3.861942943874845,0.0472790009097028,5.525404661808536,0.11856094049408226,6.8276969383077075,0.06937998275741271,0.04963213654279532,0.00030902276333481864,25.0,0.45175395145262565,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,g_proj,gradient,0.0005453972622352137,0.0,7.0,3.1667042814831667,0.15820403899525018,4.815379725762077,0.37795500116739067,13.390053046418043,1.4414075501001125,1.372840223947786,0.003070766271413656,1.0031412023957615,0.001818358993872009,1.0371578737289049,0.005360379517137915,2.2447655578799885,0.033492986893660905,3.4332449498359607,0.05174580655410159,0.018449464681187196,7.562595377284692e-05,65.0,0.4517539514526256,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,c_proj1,projection,0.020278718173563054,0.0,7.0,2.783003317777605,0.13527650349209347,3.3685345600042447,0.22239169977810558,7.003567733878261,0.734573307194695,1.6543632729668238,0.0012520077255761398,1.0018596930909607,0.0006063388215098759,2.002544327579055,0.006237250096849642,2.404669985443522,0.012738733102608561,3.156702044070143,0.010699564170823465,0.02521762728992233,3.007912416972277e-05,49.0,0.0,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,fn_proj1,function,0.013859506978784075,0.0,7.0,3.494042467380277,0.1433833923325406,5.167700919224253,0.3418432335552798,18.41877791757639,2.491782296484627,1.3860858370289804,0.0037560327142244824,1.0064170135923698,0.004292124370264618,1.1595285921254288,0.008752553343239372,2.5958770372337634,0.05746113587757554,3.99959860736507,0.06514593045927422,0.018982585649866126,0.00010085652468981574,64.0,0.4517539514526256,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,margin,function,0.0007695436522041205,0.0,7.0,3.2519278556315987,0.05551603978893756,4.072652769332043,0.19955581450786267,9.989995163940725,0.4946542006258619,1.4733500246085223,0.0028246486293359973,1.0100774444069784,0.0020412000238560013,1.1458141022522814,0.00927435129725498,1.4006519796755117,0.013280130586820633,1.7043804395856723,0.006266438226480605,0.02104880019340337,7.128473084394426e-05,58.0,0.0,False,qp_slow,,
3,10,3,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,2.9999812139617137,10,2.3056114910570287,10,8.777999231801967,10,3.363e-01;3.332e-01;3.304e-01;1.037e-05;6.103e-06;4.595e-06;1.491e-06;1.850e-07;5.614e-08;2.377e-08,0.0002079591406013324,66.36578817096758,204.20242514143865,3.7811525434501574,0.052278120301174485,0.07633666120854106,2.7993005883177595,acc_probe,function,0.0019460101755448985,1.0,7.0,,,,,,,,,,,,,,,,,,,,,False,qp_slow,,
0,10,4,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,3.999777254523761,10,3.3133641007564747,10,8.402892361348608,10,2.527e-01;2.522e-01;2.492e-01;2.460e-01;1.629e-05;6.349e-06;4.172e-06;2.268e-06;2.624e-07;1.571e-07,0.0002079591406013324,66.36578817096758,204.20242514143865,4.25954905345372,0.09198900532599108,0.12438858408234989,2.7229395402233756,loss_step,loss*,0.006847320673270877,0.0,7.0,3.194438842357308,0.0948021847118802,4.177830663311442,0.15935335483096005,8.169033333881618,0.6412269615779747,1.8124473881250662,0.003365584735349619,1.0047016824914643,0.0012593598406498937,1.2439313176408788,0.008323931370191337,2.3713116711725934,0.033654811834784325,2.526129393302619,0.036780103153780094,0.028774527522165673,7.092252065729462e-05,42.0,0.0,False,qp_slow,,
0,10,4,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,3.999777254523761,10,3.3133641007564747,10,8.402892361348608,10,2.527e-01;2.522e-01;2.492e-01;2.460e-01;1.629e-05;6.349e-06;4.172e-06;2.268e-06;2.624e-07;1.571e-07,0.0002079591406013324,66.36578817096758,204.20242514143865,4.25954905345372,0.09198900532599108,0.12438858408234989,2.7229395402233756,loss_full,loss,5.283602779946627e-05,0.0,7.0,4.272718397283181,0.15874833572893504,5.9551364150441755,0.2643436462879535,26.05441274788086,2.872945896846497,2.3567682126286016,0.0034509650614257476,1.93956608676342,0.01604300545853447,4.091567005369464,0.0688937617881836,9.086645328174878,0.2851494561844783,12.043254825903432,0.44590825530443884,0.04497339663380576,0.00027009716577793723,28.0,0.0,False,qp_slow,,
0,10,4,30000,4000,0.15,True,qp,0.8,0.0025,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,10,3.999777254523761,10,3.3133641007564747,10,8.402892361348608,10,2.527e-01;2.522e-01;2.492e-01;2.460e-01;1.629e-05;6.349e-06;4.172e-06;2.268e-06;2.624e-07;1.571e-07,0.0002079591406013324,66.36578817096758,204.20242514143865,4.25954905345372,0.09198900532599108,0.12438858408234989,2.7229395402233756,loss_probe,loss,0.0007832935348434021,0.0,7.0,3.5079191833045327,0.06239888490831514,4.55742205111988,0.2157235327514656,15.202160187067221,1.5998926777970592,1.4434528559646298,0.002081676233883175,1.0077522115960915,0.0007013817239780628,1.1321158436830252,0.011225269226731558,1.7694625013428829,0.01770877853325885,2.250106929544526,0.026289759440531857,0.02031633948220194,5.518222778595485e-05,60.0,0.0,False,qp_slow,,
