label,metric,bias,MAE,MRE,sd_seed,rho,factor,level
max_E=15,TwoNN,-0.01739067001325086,0.5532239169645973,0.18563909811975843,0.21169779544985298,0.7714285714285715,max_E,15.0
max_E=15,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,max_E,15.0
max_E=20,LB,1.437271660141252,1.437271660141252,0.4796896421251795,0.3104444865773371,0.942857142857143,max_E,20.0
max_E=20,MG,0.3156540846180031,0.588380092187397,0.19311720509893474,0.2283030078069799,0.942857142857143,max_E,20.0
max_E=20,PR,-0.6084820809024637,1.3638406837105055,0.45285761157637056,0.1901470466768004,0.028571428571428574,max_E,20.0
max_E=20,TwoNN,0.3109561136120312,0.700275902174408,0.21672292700730478,0.30845895785620475,0.7714285714285715,max_E,20.0
max_E=20,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,max_E,20.0
kn=5,LB,1.0680300567442702,1.0680300567442702,0.3894577130364906,0.21032260813622528,0.942857142857143,kn,5.0
kn=5,MG,-0.012999929393645285,0.5214288831199411,0.15712596232024958,0.13957071667564724,0.942857142857143,kn,5.0
kn=5,PR,-0.975107329053838,1.499473906938338,0.45904247978289664,0.10498680489610195,0.2,kn,5.0
kn=5,TwoNN,-0.01739067001325086,0.5532239169645973,0.18563909811975843,0.21169779544985298,0.7714285714285715,kn,5.0
kn=5,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,kn,5.0
kn=10,LB,0.21826632455274297,0.5832091520408291,0.19130811212229962,0.10926963108808026,1.0,kn,10.0
kn=10,MG,-0.12928041552418476,0.5698492979166684,0.15879090095648443,0.13338047070546896,1.0,kn,10.0
kn=10,PR,-0.975107329053838,1.499473906938338,0.45904247978289664,0.10498680489610195,0.2,kn,10.0
kn=10,TwoNN,-0.01739067001325086,0.5532239169645973,0.18563909811975843,0.21169779544985298,0.7714285714285715,kn,10.0
kn=10,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,kn,10.0
kn=20,LB,-0.15519452943786347,0.5300118967881163,0.14186399744902792,0.06965722072181671,1.0,kn,20.0
kn=20,MG,-0.30374390346480995,0.5309564470804182,0.13284279988569178,0.07160606483687454,1.0,kn,20.0
kn=20,PR,-0.975107329053838,1.499473906938338,0.45904247978289664,0.10498680489610195,0.2,kn,20.0
kn=20,TwoNN,-0.01739067001325086,0.5532239169645973,0.18563909811975843,0.21169779544985298,0.7714285714285715,kn,20.0
