tag,mode,observer,r,MG,LB,TwoNN,PRdelay,traj_pr,update_pr,degenerate
qp,qp,c_norm,5,4.158567732777994,4.2005650635973515,12.351884699949396,4.114949145554961,4.999972042024603,4.147863036913439,0.0
qp,qp,c_norm,6,6.514465678403685,6.555770366578164,11.19330458245606,5.050624022501347,6.000190809381961,5.263213804523219,0.0
qp,qp,c_norm,7,5.725741926809803,5.8357403158414005,12.093616615632934,6.228432444579751,6.999232708516084,6.267998046667763,0.0
qp,qp,c_norm,8,6.276846681456763,6.511614203473092,8.380841036924995,7.900612529450735,7.999913019994786,6.935232321706696,0.0
qp,qp,c_norm,9,6.63545212555881,6.9676763658962795,11.711017091463379,8.086843162142761,8.999393822700046,7.752967210469689,0.0
qp,qp,c_norm,10,7.488981923376536,7.751757332812095,20.7004058647809,8.228193759528924,9.99969586965282,8.872446323325548,0.0
qp,qp,c_norm,11,9.542503051415213,9.88347045847377,14.534512865142421,8.979831647366758,10.999526936761018,9.827499342193125,0.0
qp,qp,c_norm,12,9.823775762641773,10.231736938577727,14.44633323415308,8.49525678358006,11.999169485053262,10.53154818755921,0.0
qp,qp,c_norm,13,9.864629862382122,10.14578013702105,9.82898574223303,10.91123496485673,12.996702036714366,11.43808809967569,0.0
qp,qp,c_norm,14,9.813419580005558,10.003516497277246,3.5436565709610566,11.277083404264806,13.99809962450129,12.549585978097666,0.0
qp,qp,c_norm,15,11.470002747713917,11.97496550961877,16.79903248609761,10.393749637120182,14.996379601423305,13.177022506919036,0.0
qp,qp,c_norm,16,11.925358833336627,12.555705406289793,13.668529163709179,11.768439143678222,15.996845199042092,13.866164157704164,0.0
qp,qp,c_norm,17,14.397773761590734,15.048571750584617,16.205681174274126,10.749453899630304,16.99513769253994,14.984039149001996,0.0
qp,qp,c_norm,18,12.839778725058896,13.389999625584991,18.974128833134674,10.192509056150307,17.992408429014848,16.082420823762725,0.0
qp,qp,c_norm,19,14.018984431745128,14.65167820290893,16.93265709194777,11.971933680579028,18.996561440324214,16.97695879046329,0.0
qp,qp,c_norm,20,15.918739035018184,16.66648483637774,17.2731986762317,13.422224790718579,19.992468181676006,17.54697231862508,0.0
qp,qp,c_proj1,1,1.1000512451494853,1.10192782663272,2.2976333826430517,1.9915245504878374,1.0000019673200604,1.0000071192662474,0.0
qp,qp,c_proj1,2,1.8647158898870897,1.9171123974980395,2.505038630366018,2.234592352972671,2.0000055046557987,1.56874757754359,0.0
qp,qp,c_proj1,3,3.143923183160239,3.164463385384548,8.589739137961175,3.7296596701454887,3.0000455836262683,2.5676430888364914,0.0
qp,qp,c_proj1,4,4.147844504302223,4.192239369880891,5.548023794143089,4.27095807126192,4.000164062602409,3.3238593420443863,0.0
qp,qp,c_proj1,5,5.682005005024435,5.933763127839935,2.89132388941374,4.83171162822447,4.999972042024603,4.147863036913439,0.0
qp,qp,c_proj1,6,5.595754821673558,5.686356878844926,11.438684964680215,5.794255007822166,6.000190809381961,5.263213804523219,0.0
qp,qp,c_proj1,7,7.766384220647369,7.940186798954725,11.946084341467404,5.577278567292792,6.999232708516084,6.267998046667763,0.0
qp,qp,c_proj1,8,7.399676561285076,7.562681797835482,11.48610816385511,9.141310562083891,7.999913019994786,6.935232321706696,0.0
qp,qp,c_proj1,9,7.3682935905637805,7.490381124647611,10.828786890371886,9.309506126182063,8.999393822700046,7.752967210469689,0.0
qp,qp,c_proj1,10,10.738444163675672,11.181841891870167,21.861025148785505,9.995721574837685,9.99969586965282,8.872446323325548,0.0
qp,qp,c_proj1,11,9.403984512419584,9.811507147115789,9.84398827201047,7.642835188149137,10.999526936761018,9.827499342193125,0.0
qp,qp,c_proj1,12,7.195628965572876,7.377051615692419,13.672203724006032,9.572046616581154,11.999169485053262,10.53154818755921,0.0
qp,qp,c_proj1,13,13.24766947253092,13.741713685413238,18.675404784954328,10.48939854036148,12.996702036714366,11.43808809967569,0.0
qp,qp,c_proj1,14,12.124705736430053,12.57095424552462,7.796242435200694,10.191544416520834,13.99809962450129,12.549585978097666,0.0
qp,qp,c_proj1,15,12.411718733143928,13.061445877853659,11.862411180645697,10.724533958127285,14.996379601423305,13.177022506919036,0.0
qp,qp,c_proj1,16,13.461427827415358,14.025817182518312,16.140585622394585,11.018046467591862,15.996845199042092,13.866164157704164,0.0
qp,qp,c_proj1,17,11.470685800226406,12.01209793769634,13.583574561492219,11.413451957180694,16.99513769253994,14.984039149001996,0.0
qp,qp,c_proj1,18,14.098527216843351,14.909938873283053,16.66140889966406,11.819064294156487,17.992408429014848,16.082420823762725,0.0
qp,qp,c_proj1,19,13.943677381358158,14.705546501972755,18.703305971561004,10.991845741470389,18.996561440324214,16.97695879046329,0.0
qp,qp,c_proj1,20,13.4031739327019,13.900785036440091,15.98038828398227,12.906747948342268,19.992468181676006,17.54697231862508,0.0
qp,qp,fn_fro,1,1.1000512405873943,1.101927823705426,2.297634022726352,1.9935374234761647,1.0000019673200604,1.0000071192662474,0.0
qp,qp,fn_fro,2,1.8733443395177019,1.929693599268765,2.504704512625011,2.351976233534001,2.0000055046557987,1.56874757754359,0.0
qp,qp,fn_fro,3,3.93591477242895,4.016647806231637,14.321939516396714,3.8207514749614813,3.0000455836262683,2.5676430888364914,0.0
qp,qp,fn_fro,4,4.27490222052513,4.349066642130767,1.699976089749028,2.9455119873608275,4.000164062602409,3.3238593420443863,0.0
qp,qp,fn_fro,5,4.647647528983723,4.739430053321324,8.549645143439767,3.0046181134246166,4.999972042024603,4.147863036913439,0.0
qp,qp,fn_fro,6,6.135710914602641,6.279035198827155,7.099010230440262,4.617004580577425,6.000190809381961,5.263213804523219,0.0
qp,qp,fn_fro,7,6.101742096809104,6.2406682140878935,6.3396065341732735,5.544885054064553,6.999232708516084,6.267998046667763,0.0
qp,qp,fn_fro,8,6.717275321144852,7.084814706715235,12.784609408605462,6.707150526045777,7.999913019994786,6.935232321706696,0.0
