file,cfg_id,tag,mode,r,seed,observer,available,functional_rank,functional_pr,traj_rank,traj_pr,update_pr,n_windows,frac_degenerate,MG,MG_sd,LB,LB_sd,TwoNN,TwoNN_sd,PRdelay,PRdelay_sd,specPR64,specPR64_sd,specPR256,specPR256_sd,specPR1024,specPR1024_sd,specPR0,specPR0_sd,roughness,roughness_sd,acorr,acorr_sd,tau_used,theiler_used
qp_r07_s01.npz,3,qp,qp,7,1,fn_proj1,20,20.0,16.754789462809946,20.0,7.0002512017461855,6.267998046667763,1,0.0,7.186959205672958,0.0,7.354248409231688,0.0,16.665362506118854,0.0,2.568129051543701,0.0,1.3111892941243657,0.0,1.3550508849749179,0.0,1.5616192896578844,0.0,3.4185141430273425,0.0,0.5592211117494053,0.0,3.0,0.0,16.0,150.0
qp_r07_s01.npz,3,qp,qp,7,1,loss_full,20,20.0,16.754789462809946,20.0,7.0002512017461855,6.267998046667763,1,0.0,11.431458576021175,0.0,11.866981210788664,0.0,10.544954393662827,0.0,18.197784530001222,0.0,11.844206769132382,0.0,14.14439648881415,0.0,15.657089148921868,0.0,22.226515428234162,0.0,0.9683536452366697,0.0,2.0,0.0,16.0,150.0
qp_r07_s02.npz,3,qp,qp,7,2,w_fro,20,20.0,16.140202643833927,20.0,6.998752834685633,6.361569044584058,1,0.0,8.810153404110762,0.0,8.988430413692509,0.0,12.095752367268403,0.0,6.142872349971333,0.0,1.9603265223202737,0.0,3.257096989190788,0.0,3.3256026303327064,0.0,3.410810679123731,0.0,0.5525974071212629,0.0,3.0,0.0,16.0,150.0
qp_r07_s02.npz,3,qp,qp,7,2,c_norm,20,20.0,16.140202643833927,20.0,6.998752834685633,6.361569044584058,1,0.0,8.810074110197835,0.0,8.988337234324286,0.0,12.093616615632934,0.0,6.142859350103622,0.0,1.960326420892783,0.0,3.2570906541681284,0.0,3.3255957874228916,0.0,3.410803472295695,0.0,0.5525981697889208,0.0,3.0,0.0,16.0,150.0
qp_r07_s02.npz,3,qp,qp,7,2,g_fro,20,20.0,16.140202643833927,20.0,6.998752834685633,6.361569044584058,1,0.0,13.947676570240684,0.0,14.656399429303177,0.0,12.006293292026934,0.0,18.8672234621076,0.0,9.609612300100087,0.0,16.060040941149257,0.0,17.4201861827836,0.0,19.210666283244198,0.0,0.9606394053845584,0.0,2.0,0.0,16.0,150.0
qp_r07_s02.npz,3,qp,qp,7,2,g_proj,20,20.0,16.140202643833927,20.0,6.998752834685633,6.361569044584058,1,0.0,6.160267522696597,0.0,6.274218972357783,0.0,17.4160207807155,0.0,3.358422330642939,0.0,1.191411786726375,0.0,1.7470744801548022,0.0,1.7902942611427588,0.0,1.8356217448927907,0.0,0.5764390900422476,0.0,3.0,0.0,16.0,150.0
qp_r07_s02.npz,3,qp,qp,7,2,c_proj1,20,20.0,16.140202643833927,20.0,6.998752834685633,6.361569044584058,1,0.0,7.766384220647369,0.0,7.940186798954725,0.0,17.506207691030458,0.0,6.426411612518,0.0,1.9650699658753938,0.0,3.8285325616361168,0.0,4.151717485301699,0.0,4.751223633721934,0.0,0.589356216938027,0.0,3.0,0.0,16.0,150.0
qp_r07_s02.npz,3,qp,qp,7,2,fn_fro,20,20.0,16.140202643833927,20.0,6.998752834685633,6.361569044584058,1,0.0,5.3444694803020365,0.0,5.434400056691673,0.0,6.3396065341732735,0.0,5.204985255768455,0.0,2.2114583639496947,0.0,2.7066143025201312,0.0,2.9914565183946262,0.0,3.159561838377132,0.0,0.49940493121223944,0.0,3.0,0.0,16.0,150.0
qp_r07_s02.npz,3,qp,qp,7,2,fn_proj1,20,20.0,16.140202643833927,20.0,6.998752834685633,6.361569044584058,1,0.0,6.87041102756862,0.0,7.008125310936467,0.0,7.150602910079463,0.0,3.6086968178740975,0.0,1.3630723008123184,0.0,1.7735073386422897,0.0,2.4232648510038697,0.0,5.0842422660910955,0.0,0.574903300447607,0.0,3.0,0.0,16.0,150.0
qp_r07_s02.npz,3,qp,qp,7,2,loss_full,20,20.0,16.140202643833927,20.0,6.998752834685633,6.361569044584058,1,0.0,13.139109735846088,0.0,13.73394714009907,0.0,14.267222324519437,0.0,17.173925173376965,0.0,7.890909316929933,0.0,12.544090466697279,0.0,13.77497342268873,0.0,15.448589501578198,0.0,0.9905968188190296,0.0,2.0,0.0,16.0,150.0
qp_r08_s00.npz,3,qp,qp,8,0,w_fro,20,20.0,15.576718662940696,20.0,8.00008690412661,6.935232321706696,1,0.0,6.227573428663972,0.0,6.314148667334316,0.0,9.729235377481539,0.0,7.900612389494366,0.0,2.642840392484198,0.0,4.104964999638931,0.0,4.410869513526265,0.0,4.515594219917243,0.0,0.4964625000719659,0.0,3.0,0.0,16.0,150.0
qp_r08_s00.npz,3,qp,qp,8,0,c_norm,20,20.0,15.576718662940696,20.0,8.00008690412661,6.935232321706696,1,0.0,6.227583600346912,0.0,6.314159303651292,0.0,9.72916247336969,0.0,7.900612529450735,0.0,2.6428404163708508,0.0,4.104963462782182,0.0,4.4108686530172765,0.0,4.5155936347697665,0.0,0.4964626070952238,0.0,3.0,0.0,16.0,150.0
qp_r08_s00.npz,3,qp,qp,8,0,g_fro,20,20.0,15.576718662940696,20.0,8.00008690412661,6.935232321706696,1,0.0,14.125256446518454,0.0,14.96240914242873,0.0,17.455492772369773,0.0,16.89060972222563,0.0,11.804720300653269,0.0,18.918397643826953,0.0,21.43170014798093,0.0,24.89974737833988,0.0,0.8949460387029065,0.0,2.0,0.0,16.0,150.0
qp_r08_s00.npz,3,qp,qp,8,0,g_proj,20,20.0,15.576718662940696,20.0,8.00008690412661,6.935232321706696,1,0.0,8.505416377943268,0.0,8.728397307780646,0.0,7.960812770859782,0.0,3.094052845003738,0.0,1.6303193226825146,0.0,1.641039911775674,0.0,1.6709338267275922,0.0,1.960059367761268,0.0,0.6707947092910609,0.0,2.0,0.0,16.0,150.0
qp_r08_s00.npz,3,qp,qp,8,0,c_proj1,20,20.0,15.576718662940696,20.0,8.00008690412661,6.935232321706696,1,0.0,6.578693005706774,0.0,6.739117305331433,0.0,11.48610816385511,0.0,4.312785205409553,0.0,2.203344520026938,0.0,2.3276800671023032,0.0,4.666345633311445,0.0,6.258251141705457,0.0,0.4943839302269082,0.0,3.0,0.0,16.0,150.0
qp_r08_s00.npz,3,qp,qp,8,0,fn_fro,20,20.0,15.576718662940696,20.0,8.00008690412661,6.935232321706696,1,0.0,6.717275321144852,0.0,7.084814706715235,0.0,12.784609408605462,0.0,5.680265259631051,0.0,2.739485641081123,0.0,2.958588288234656,0.0,2.999909135319282,0.0,3.038679292220066,0.0,0.5278702104223064,0.0,3.0,0.0,16.0,150.0
qp_r08_s00.npz,3,qp,qp,8,0,fn_proj1,20,20.0,15.576718662940696,20.0,8.00008690412661,6.935232321706696,1,0.0,5.777288257305864,0.0,5.99177512361983,0.0,6.499412393430293,0.0,7.941298297919239,0.0,4.635599359792062,0.0,5.414629640545441,0.0,7.597825251759401,0.0,9.339230838033558,0.0,0.5595962902117626,0.0,3.0,0.0,16.0,150.0
qp_r08_s00.npz,3,qp,qp,8,0,loss_full,20,20.0,15.576718662940696,20.0,8.00008690412661,6.935232321706696,1,0.0,14.017250126412316,0.0,14.931939047916606,0.0,14.45203741206186,0.0,17.317528765108456,0.0,13.284340766056413,0.0,16.892512699757226,0.0,19.013307226063507,0.0,21.3138309701165,0.0,0.9757455313582539,0.0,2.0,0.0,16.0,150.0
qp_r08_s01.npz,3,qp,qp,8,1,w_fro,20,20.0,16.754789462809946,20.0,7.999913019994786,7.14678090255491,1,0.0,6.276911345186023,0.0,6.511691052792358,0.0,8.380799197473694,0.0,6.4831205107251515,0.0,3.388424282204116,0.0,3.6351284716755017,0.0,4.095034156290127,0.0,6.032698935245364,0.0,0.6072452429535112,0.0,2.0,0.0,16.0,150.0
qp_r08_s01.npz,3,qp,qp,8,1,c_norm,20,20.0,16.754789462809946,20.0,7.999913019994786,7.14678090255491,1,0.0,6.276846681456763,0.0,6.511614203473092,0.0,8.380841036924995,0.0,6.4831001280151215,0.0,3.3884141440415796,0.0,3.635118433720589,0.0,4.0950234398090295,0.0,6.032685760305263,0.0,0.6072453725984893,0.0,2.0,0.0,16.0,150.0
qp_r08_s01.npz,3,qp,qp,8,1,g_fro,20,20.0,16.754789462809946,20.0,7.999913019994786,7.14678090255491,1,0.0,12.644574372043095,0.0,13.284304745811122,0.0,15.177077426891524,0.0,19.81954565023324,0.0,12.572366664937974,0.0,19.02798098288246,0.0,20.459555303891204,0.0,27.69759857818495,0.0,0.9205738238272422,0.0,2.0,0.0,16.0,150.0
qp_r08_s01.npz,3,qp,qp,8,1,g_proj,20,20.0,16.754789462809946,20.0,7.999913019994786,7.14678090255491,1,0.0,4.474099566348168,0.0,4.812671934759015,0.0,12.761969183549681,0.0,7.032495571211086,0.0,3.708993477761858,0.0,3.852739991617647,0.0,4.051449642061558,0.0,4.411130123232268,0.0,0.5948994416979704,0.0,2.0,0.0,16.0,150.0
qp_r08_s01.npz,3,qp,qp,8,1,c_proj1,20,20.0,16.754789462809946,20.0,7.999913019994786,7.14678090255491,1,0.0,11.611691667457798,0.0,11.838024056035302,0.0,14.549337124984268,0.0,9.141310562083891,0.0,4.671753281145652,0.0,4.9042561974811525,0.0,5.726045929014199,0.0,6.703062244740989,0.0,0.6328667931102498,0.0,2.0,0.0,16.0,150.0
qp_r08_s01.npz,3,qp,qp,8,1,fn_fro,20,20.0,16.754789462809946,20.0,7.999913019994786,7.14678090255491,1,0.0,7.559497247259603,0.0,7.790495303899366,0.0,4.369017505478333,0.0,6.707150526045777,0.0,3.3719634338350355,0.0,3.718524634153789,0.0,3.9294479239920292,0.0,5.330499874081684,0.0,0.6238382179748477,0.0,2.0,0.0,16.0,150.0
qp_r08_s01.npz,3,qp,qp,8,1,fn_proj1,20,20.0,16.754789462809946,20.0,7.999913019994786,7.14678090255491,1,0.0,6.438456495265807,0.0,6.48097048320612,0.0,12.641816760709549,0.0,2.9855021977153977,0.0,1.5049973933283831,0.0,1.532919585595343,0.0,1.7894044581052198,0.0,1.9385971648682836,0.0,0.4879571490204175,0.0,3.0,0.0,16.0,150.0
qp_r08_s01.npz,3,qp,qp,8,1,loss_full,20,20.0,16.754789462809946,20.0,7.999913019994786,7.14678090255491,1,0.0,14.004468241997268,0.0,15.01226707021872,0.0,15.267044796338363,0.0,17.232108958691125,0.0,12.895495821597825,0.0,16.72880681029455,0.0,17.90243828108787,0.0,24.000165209747895,0.0,0.9842830590728656,0.0,2.0,0.0,16.0,150.0
qp_r08_s02.npz,3,qp,qp,8,2,w_fro,20,20.0,16.140202643833927,20.0,7.999609780120215,6.876098575771317,1,0.0,7.502987022623146,0.0,7.667868017101445,0.0,3.290107654293765,0.0,8.2033541270665,0.0,3.617850029773368,0.0,4.565502194826619,0.0,4.879502368064845,0.0,6.336020110449751,0.0,0.5290349583309462,0.0,3.0,0.0,16.0,150.0
qp_r08_s02.npz,3,qp,qp,8,2,c_norm,20,20.0,16.140202643833927,20.0,7.999609780120215,6.876098575771317,1,0.0,7.5028871240444825,0.0,7.667771045851394,0.0,3.289993143747343,0.0,8.203373227075529,0.0,3.6178581416461664,0.0,4.5655127494748085,0.0,4.879513593208248,0.0,6.336032116723732,0.0,0.5290345923201608,0.0,3.0,0.0,16.0,150.0
qp_r08_s02.npz,3,qp,qp,8,2,g_fro,20,20.0,16.140202643833927,20.0,7.999609780120215,6.876098575771317,1,0.0,15.549093856550826,0.0,16.369333982890666,0.0,12.539610336707531,0.0,21.386281188893257,0.0,13.214391332620965,0.0,20.691564604289326,0.0,24.521457595790768,0.0,30.45293751740922,0.0,0.9220888649673828,0.0,2.0,0.0,16.0,150.0
qp_r08_s02.npz,3,qp,qp,8,2,g_proj,20,20.0,16.140202643833927,20.0,7.999609780120215,6.876098575771317,1,0.0,5.1841712450451505,0.0,5.322972903050913,0.0,6.545118036247466,0.0,3.450968051238695,0.0,1.6723223394745315,0.0,1.7679461225021602,0.0,1.9727793385231203,0.0,2.1147774397401147,0.0,0.44288871212274444,0.0,3.0,0.0,16.0,150.0
qp_r08_s02.npz,3,qp,qp,8,2,c_proj1,20,20.0,16.140202643833927,20.0,7.999609780120215,6.876098575771317,1,0.0,7.399676561285076,0.0,7.562681797835482,0.0,6.741987734426871,0.0,9.680213281130719,0.0,3.971193058776272,0.0,5.243016437289673,0.0,5.546746135645036,0.0,6.7052186647014365,0.0,0.5504880380108416,0.0,3.0,0.0,16.0,150.0
qp_r08_s02.npz,3,qp,qp,8,2,fn_fro,20,20.0,16.140202643833927,20.0,7.999609780120215,6.876098575771317,1,0.0,5.229655609947119,0.0,5.2734178643883265,0.0,35.66784361827124,0.0,7.067566428891783,0.0,3.3325012675196857,0.0,3.9802211693169287,0.0,4.1977589460173,0.0,6.219840099739194,0.0,0.6044961947263668,0.0,2.0,0.0,16.0,150.0
qp_r08_s02.npz,3,qp,qp,8,2,fn_proj1,20,20.0,16.140202643833927,20.0,7.999609780120215,6.876098575771317,1,0.0,9.156095926416826,0.0,9.309117739244611,0.0,24.338368418045945,0.0,4.120733043685999,0.0,1.9227543445269715,0.0,2.1976782449035985,0.0,4.2190875215688175,0.0,5.418189470661459,0.0,0.6076193675371521,0.0,2.0,0.0,16.0,150.0
qp_r08_s02.npz,3,qp,qp,8,2,loss_full,20,20.0,16.140202643833927,20.0,7.999609780120215,6.876098575771317,1,0.0,16.38247961933349,0.0,17.278653938696948,0.0,17.076225369359822,0.0,16.82790891878751,0.0,12.51207523375803,0.0,15.242167253420297,0.0,17.24243915487563,0.0,21.820223299341453,0.0,0.986111549919719,0.0,2.0,0.0,16.0,150.0
qp_r09_s00.npz,3,qp,qp,9,0,w_fro,20,20.0,15.576718662940696,20.0,8.999386689206519,7.538170680229756,1,0.0,6.293347893158305,0.0,6.343894319387766,0.0,5.119485245604701,0.0,8.086844672428391,0.0,3.159321107101688,0.0,4.098550702580875,0.0,4.241647773254033,0.0,4.562561698454673,0.0,0.61992323930055,0.0,2.0,0.0,16.0,150.0
qp_r09_s00.npz,3,qp,qp,9,0,c_norm,20,20.0,15.576718662940696,20.0,8.999386689206519,7.538170680229756,1,0.0,6.2933545202316035,0.0,6.343901425532145,0.0,5.1195004596960265,0.0,8.086843162142761,0.0,3.1593200049909282,0.0,4.098550399967471,0.0,4.241647548742994,0.0,4.562561521983147,0.0,0.6199232055369523,0.0,2.0,0.0,16.0,150.0
qp_r09_s00.npz,3,qp,qp,9,0,g_fro,20,20.0,15.576718662940696,20.0,8.999386689206519,7.538170680229756,1,0.0,13.140649626076167,0.0,13.704702581102794,0.0,15.074522313493993,0.0,21.62318991847314,0.0,14.663870683012847,0.0,22.43002082243046,0.0,27.677245697436643,0.0,39.63306254191226,0.0,0.8598816956285659,0.0,2.0,0.0,16.0,150.0
qp_r09_s00.npz,3,qp,qp,9,0,g_proj,20,20.0,15.576718662940696,20.0,8.999386689206519,7.538170680229756,1,0.0,7.733453735028867,0.0,8.01253600923971,0.0,17.919906627824258,0.0,4.492835681624879,0.0,2.246312108925721,0.0,2.3891775291624,0.0,4.2296397309466025,0.0,5.359147303247926,0.0,0.6295122127032307,0.0,2.0,0.0,16.0,150.0
qp_r09_s00.npz,3,qp,qp,9,0,c_proj1,20,20.0,15.576718662940696,20.0,8.999386689206519,7.538170680229756,1,0.0,5.3264774322765795,0.0,5.538143112055504,0.0,4.315268109848342,0.0,5.585356900250075,0.0,2.308747111720546,0.0,2.889988080785321,0.0,3.165577866504871,0.0,3.476994023538459,0.0,0.4712833065943368,0.0,3.0,0.0,16.0,150.0
qp_r09_s00.npz,3,qp,qp,9,0,fn_fro,20,20.0,15.576718662940696,20.0,8.999386689206519,7.538170680229756,1,0.0,9.99875319947397,0.0,10.259298840126366,0.0,12.343873802182067,0.0,5.846631116021957,0.0,2.749339045940427,0.0,2.9539473167514227,0.0,2.9654305126142972,0.0,2.988947993511143,0.0,0.6623452194118721,0.0,2.0,0.0,16.0,150.0
qp_r09_s00.npz,3,qp,qp,9,0,fn_proj1,20,20.0,15.576718662940696,20.0,8.999386689206519,7.538170680229756,1,0.0,7.996193544769354,0.0,8.100649246164101,0.0,12.382438953355612,0.0,11.520102442760443,0.0,4.065018965604035,0.0,5.957529319656801,0.0,6.818033777809508,0.0,8.719952858896082,0.0,0.5051074413280784,0.0,3.0,0.0,16.0,150.0
qp_r09_s00.npz,3,qp,qp,9,0,loss_full,20,20.0,15.576718662940696,20.0,8.999386689206519,7.538170680229756,1,0.0,15.604074042946653,0.0,16.31826950485211,0.0,19.474608431773472,0.0,19.73517213313866,0.0,12.753361089008399,0.0,20.873166524296753,0.0,23.41273415486064,0.0,30.37869568997238,0.0,0.9492827716692368,0.0,2.0,0.0,16.0,150.0
qp_r09_s01.npz,3,qp,qp,9,1,w_fro,20,20.0,16.754789462809946,20.0,8.999481286054497,7.752967210469689,1,0.0,6.635494416678049,0.0,6.967734468154424,0.0,11.710921997840954,0.0,6.236652571569038,0.0,3.2342742387578394,0.0,3.92086632617453,0.0,6.676978921696786,0.0,9.299132526419989,0.0,0.634528343044123,0.0,2.0,0.0,16.0,150.0
qp_r09_s01.npz,3,qp,qp,9,1,c_norm,20,20.0,16.754789462809946,20.0,8.999481286054497,7.752967210469689,1,0.0,6.63545212555881,0.0,6.9676763658962795,0.0,11.711017091463379,0.0,6.236630499756861,0.0,3.234265876214959,0.0,3.9208414305696966,0.0,6.676936558496428,0.0,9.29908118221055,0.0,0.634528559847011,0.0,2.0,0.0,16.0,150.0
qp_r09_s01.npz,3,qp,qp,9,1,g_fro,20,20.0,16.754789462809946,20.0,8.999481286054497,7.752967210469689,1,0.0,14.445368490574378,0.0,15.189289021267932,0.0,13.328791394622849,0.0,19.26144742443859,0.0,16.087462087918745,0.0,22.48470362454462,0.0,27.13697496399259,0.0,35.93774501733458,0.0,0.9501234685553858,0.0,2.0,0.0,16.0,150.0
qp_r09_s01.npz,3,qp,qp,9,1,g_proj,20,20.0,16.754789462809946,20.0,8.999481286054497,7.752967210469689,1,0.0,6.158540967398101,0.0,6.322889755830443,0.0,6.375805508329824,0.0,7.332644080927754,0.0,4.19794693616015,0.0,4.971588657531977,0.0,5.658863892700441,0.0,7.286409819511412,0.0,0.5599296031317785,0.0,3.0,0.0,16.0,150.0
qp_r09_s01.npz,3,qp,qp,9,1,c_proj1,20,20.0,16.754789462809946,20.0,8.999481286054497,7.752967210469689,1,0.0,9.140846319127286,0.0,9.431889471917094,0.0,10.828786890371886,0.0,9.309506126182063,0.0,3.845292482797693,0.0,4.864486461956308,0.0,5.945122314726224,0.0,7.126656077039538,0.0,0.6140835908983651,0.0,2.0,0.0,16.0,150.0
qp_r09_s01.npz,3,qp,qp,9,1,fn_fro,20,20.0,16.754789462809946,20.0,8.999481286054497,7.752967210469689,1,0.0,7.652750006130145,0.0,8.149965537092486,0.0,7.666488072387136,0.0,5.695107195247278,0.0,3.232394843690037,0.0,4.319658907059117,0.0,6.509604310854496,0.0,7.9792990808683,0.0,0.6371009040618619,0.0,2.0,0.0,16.0,150.0
qp_r09_s01.npz,3,qp,qp,9,1,fn_proj1,20,20.0,16.754789462809946,20.0,8.999481286054497,7.752967210469689,1,0.0,8.618018197290056,0.0,8.897439230212399,0.0,4.865430771425488,0.0,2.823114574635965,0.0,1.3009465701054375,0.0,1.3405821848456283,0.0,1.7975212738600095,0.0,2.2685957030703143,0.0,0.49571627623369924,0.0,3.0,0.0,16.0,150.0
qp_r09_s01.npz,3,qp,qp,9,1,loss_full,20,20.0,16.754789462809946,20.0,8.999481286054497,7.752967210469689,1,0.0,15.315463344239072,0.0,16.175847253674824,0.0,17.206181571776217,0.0,18.710802935900738,0.0,13.310920055455295,0.0,18.102588533271852,0.0,20.49399739238127,0.0,27.82722872369327,0.0,0.9769061806511903,0.0,2.0,0.0,16.0,150.0
qp_r09_s02.npz,3,qp,qp,9,2,w_fro,20,20.0,16.140202643833927,20.0,8.999393822700046,8.109210528738581,1,0.0,8.943700338896415,0.0,9.04133430045218,0.0,15.85571076522806,0.0,10.220759400209126,0.0,4.7355145630952675,0.0,5.51369224211932,0.0,5.908749528410166,0.0,8.372975229696399,0.0,0.6070551595907151,0.0,2.0,0.0,16.0,150.0
qp_r09_s02.npz,3,qp,qp,9,2,c_norm,20,20.0,16.140202643833927,20.0,8.999393822700046,8.109210528738581,1,0.0,8.943540301150977,0.0,9.04117317434542,0.0,15.854803515130726,0.0,10.220785959298878,0.0,4.735521295430614,0.0,5.5137076211905605,0.0,5.908767305245132,0.0,8.372998551858599,0.0,0.6070548466500894,0.0,2.0,0.0,16.0,150.0
qp_r09_s02.npz,3,qp,qp,9,2,g_fro,20,20.0,16.140202643833927,20.0,8.999393822700046,8.109210528738581,1,0.0,18.423800896130974,0.0,19.58217823126254,0.0,21.533999376788287,0.0,27.517096448456467,0.0,14.067308483886244,0.0,22.78905592100668,0.0,28.885174161282315,0.0,38.019558325781006,0.0,0.9778803116156131,0.0,2.0,0.0,16.0,150.0
qp_r09_s02.npz,3,qp,qp,9,2,g_proj,20,20.0,16.140202643833927,20.0,8.999393822700046,8.109210528738581,1,0.0,6.634131832189608,0.0,6.784347344973973,0.0,6.213520354810904,0.0,4.52431908152814,0.0,2.261904672110716,0.0,2.358998668651723,0.0,2.392889119741768,0.0,2.547710957659626,0.0,0.6048784201764867,0.0,2.0,0.0,16.0,150.0
qp_r09_s02.npz,3,qp,qp,9,2,c_proj1,20,20.0,16.140202643833927,20.0,8.999393822700046,8.109210528738581,1,0.0,7.3682935905637805,0.0,7.490381124647611,0.0,27.945190456254277,0.0,9.78747287250956,0.0,3.7415865180132575,0.0,5.304381995409884,0.0,5.75555485252593,0.0,9.058309000106608,0.0,0.6012763949919798,0.0,2.0,0.0,16.0,150.0
qp_r09_s02.npz,3,qp,qp,9,2,fn_fro,20,20.0,16.140202643833927,20.0,8.999393822700046,8.109210528738581,1,0.0,11.501032461712574,0.0,11.806339234993803,0.0,6.887939301185415,0.0,7.774480964772034,0.0,3.80024413733927,0.0,4.219518279877907,0.0,4.53700349484614,0.0,6.529478966137328,0.0,0.6289936120420025,0.0,2.0,0.0,16.0,150.0
qp_r09_s02.npz,3,qp,qp,9,2,fn_proj1,20,20.0,16.140202643833927,20.0,8.999393822700046,8.109210528738581,1,0.0,7.868433112927577,0.0,7.958680561353452,0.0,17.013781271401534,0.0,4.221453382820346,0.0,1.3795731425270494,0.0,2.1971447548719985,0.0,2.2301893268642266,0.0,2.324947069043495,0.0,0.5591730188504785,0.0,3.0,0.0,16.0,150.0
qp_r09_s02.npz,3,qp,qp,9,2,loss_full,20,20.0,16.140202643833927,20.0,8.999393822700046,8.109210528738581,1,0.0,18.83767263738142,0.0,19.81970955772358,0.0,21.641936613068783,0.0,23.609111717872665,0.0,12.23882215843141,0.0,17.477837473393205,0.0,20.484077486829978,0.0,26.609180002756286,0.0,1.021420392672792,0.0,2.0,0.0,16.0,150.0
qp_r10_s00.npz,3,qp,qp,10,0,w_fro,20,20.0,15.576718662940696,20.0,9.999875611249008,8.694134498359071,1,0.0,6.9352650196117684,0.0,7.131481106227152,0.0,20.700556373093786,0.0,8.228192298695337,0.0,3.145889142904549,0.0,4.373556954472358,0.0,5.040664189576016,0.0,6.112936919627419,0.0,0.5317075480394029,0.0,3.0,0.0,16.0,150.0
qp_r10_s00.npz,3,qp,qp,10,0,c_norm,20,20.0,15.576718662940696,20.0,9.999875611249008,8.694134498359071,1,0.0,6.935237826873846,0.0,7.131450164986849,0.0,20.7004058647809,0.0,8.228193759528924,0.0,3.1458873449917526,0.0,4.373555159448002,0.0,5.0406632074262285,0.0,6.112937254956308,0.0,0.5317075550277814,0.0,3.0,0.0,16.0,150.0
qp_r10_s00.npz,3,qp,qp,10,0,g_fro,20,20.0,15.576718662940696,20.0,9.999875611249008,8.694134498359071,1,0.0,15.990162683328398,0.0,16.771548747815594,0.0,17.0780006048796,0.0,26.11767751015723,0.0,11.168031147471549,0.0,22.379329984274527,0.0,32.162048518049495,0.0,38.912716328146054,0.0,0.9096292559506023,0.0,2.0,0.0,16.0,150.0
qp_r10_s00.npz,3,qp,qp,10,0,g_proj,20,20.0,15.576718662940696,20.0,9.999875611249008,8.694134498359071,1,0.0,8.699868260352424,0.0,8.812070973895985,0.0,28.949133724591174,0.0,6.417065864336436,0.0,2.7316705296122614,0.0,3.335036425416912,0.0,4.051355743542796,0.0,4.424833941618095,0.0,0.683289629511733,0.0,2.0,0.0,16.0,150.0
qp_r10_s00.npz,3,qp,qp,10,0,c_proj1,20,20.0,15.576718662940696,20.0,9.999875611249008,8.694134498359071,1,0.0,5.313360704212356,0.0,5.354339205496547,0.0,22.768848946687758,0.0,7.18921374500694,0.0,3.6070198382747813,0.0,3.951203560731204,0.0,4.973127712729017,0.0,8.379643158653835,0.0,0.5305888866398254,0.0,3.0,0.0,16.0,150.0
qp_r10_s00.npz,3,qp,qp,10,0,fn_fro,20,20.0,15.576718662940696,20.0,9.999875611249008,8.694134498359071,1,0.0,9.840209429263176,0.0,10.012988017369327,0.0,23.1765340184098,0.0,7.794362612835744,0.0,3.582555952187587,0.0,3.9979550257957435,0.0,4.2957758754548845,0.0,4.4461912889648625,0.0,0.6110618557281327,0.0,2.0,0.0,16.0,150.0
qp_r10_s00.npz,3,qp,qp,10,0,fn_proj1,20,20.0,15.576718662940696,20.0,9.999875611249008,8.694134498359071,1,0.0,13.795340505108424,0.0,14.234473800323364,0.0,21.19034323562406,0.0,12.270557288733578,0.0,4.811944454219355,0.0,6.702180435856863,0.0,9.445062040299154,0.0,12.195571464819247,0.0,0.5495680713072051,0.0,3.0,0.0,16.0,150.0
qp_r10_s00.npz,3,qp,qp,10,0,loss_full,20,20.0,15.576718662940696,20.0,9.999875611249008,8.694134498359071,1,0.0,16.259088834010928,0.0,17.27523365413846,0.0,18.856200811767447,0.0,24.06511701692581,0.0,13.11545660629752,0.0,21.455908164323063,0.0,25.73339535066509,0.0,29.072910238195018,0.0,0.9983781174854347,0.0,2.0,0.0,16.0,150.0
qp_r10_s01.npz,3,qp,qp,10,1,w_fro,20,20.0,16.754789462809946,20.0,9.997156997209585,8.872446323325548,1,0.0,7.4889724958507,0.0,7.7517633461953555,0.0,4.841236729193609,0.0,7.019538755426412,0.0,3.2078357544711795,0.0,3.525963607559452,0.0,6.200811893328211,0.0,8.878441024024731,0.0,0.5804639828718833,0.0,3.0,0.0,16.0,150.0
qp_r10_s01.npz,3,qp,qp,10,1,c_norm,20,20.0,16.754789462809946,20.0,9.997156997209585,8.872446323325548,1,0.0,7.488981923376536,0.0,7.751757332812095,0.0,4.841313438164257,0.0,7.019519721379288,0.0,3.207828397961918,0.0,3.525949346267786,0.0,6.200789848938519,0.0,8.878407918205966,0.0,0.5804642262497066,0.0,3.0,0.0,16.0,150.0
qp_r10_s01.npz,3,qp,qp,10,1,g_fro,20,20.0,16.754789462809946,20.0,9.997156997209585,8.872446323325548,1,0.0,16.83928795183048,0.0,17.7257250589759,0.0,19.934780755133488,0.0,26.551992506745336,0.0,15.74262535069192,0.0,25.63634122803281,0.0,30.45544853004765,0.0,36.60963138150228,0.0,0.8853431859715039,0.0,2.0,0.0,16.0,150.0
qp_r10_s01.npz,3,qp,qp,10,1,g_proj,20,20.0,16.754789462809946,20.0,9.997156997209585,8.872446323325548,1,0.0,8.814375524988993,0.0,9.064915935551328,0.0,6.62809737869135,0.0,9.814949784258639,0.0,3.4883460262576627,0.0,5.1273338282041605,0.0,5.493019138193097,0.0,6.277741005388557,0.0,0.5447954572185708,0.0,3.0,0.0,16.0,150.0
