sweep,arm,max_E,N,r,seed,observer,tau,truth_r,traj_rank,traj_pr,MG,LB,TwoNN,PRdelay,specPR256,roughness,acorr,degenerate,frac_floor,frac_sumfloor,tau_used,theiler_used,theiler_requested,embed_span,n_delay_vectors,crossings,margin_res,drive_cond,MG_2E,rho_ident,theiler_used_2E
E,fixedspan,40,8000,10,0,fn_proj1,2,10,20,9.999297429659618,7.177174738146727,7.446881866708367,11.216772356081044,6.914810548900731,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,2,78,78,78,7922,1524,0.0020660229630209,5.665024652985174,,,
E,frozen,28,8000,10,0,c_norm,4,10,20,9.999297429659618,7.201066501331761,7.449452304915629,12.25077084397268,6.421253766288212,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,108,108,108,7892,1693,0.0020660229630209,5.665024652985174,7.002100800254304,0.97236996755402,150.0
E,frozen,28,8000,10,0,g_fro,4,10,20,9.999297429659618,13.093876241430433,13.817472010403032,12.033902921415452,19.992918730320884,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,108,108,108,7892,2254,0.0020660229630209,5.665024652985174,13.969968236274845,1.066908528742036,150.0
E,frozen,28,8000,10,0,c_proj1,4,10,20,9.999297429659618,7.381972383547977,7.702300643605244,9.42282760003856,5.490971602544825,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,108,108,108,7892,1555,0.0020660229630209,5.665024652985174,9.016304645921752,1.2213950659062571,150.0
E,frozen,28,8000,10,0,fn_proj1,4,10,20,9.999297429659618,7.220529314899455,7.450178058777631,12.79149240187483,7.42355501924051,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,108,108,108,7892,1524,0.0020660229630209,5.665024652985174,6.298660350623991,0.8723266779939248,150.0
E,theiler76,28,8000,10,0,c_norm,4,10,20,9.999297429659618,7.203604764016745,7.45232321262229,12.25077084397268,6.421253766288212,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,76,76,108,7892,1693,0.0020660229630209,5.665024652985174,,,
E,theiler76,28,8000,10,0,g_fro,4,10,20,9.999297429659618,13.10514877690703,13.830363091258912,12.039750724379326,19.992918730320884,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,76,76,108,7892,2254,0.0020660229630209,5.665024652985174,,,
E,theiler76,28,8000,10,0,c_proj1,4,10,20,9.999297429659618,7.386094328084226,7.707761621900153,9.422841430843436,5.490971602544825,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,76,76,108,7892,1555,0.0020660229630209,5.665024652985174,,,
E,theiler76,28,8000,10,0,fn_proj1,4,10,20,9.999297429659618,7.277281249070865,7.497737307970068,12.79149240187483,7.42355501924051,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,76,76,108,7892,1524,0.0020660229630209,5.665024652985174,,,
E,fixedspan,28,8000,10,0,c_norm,3,10,20,9.999297429659618,7.4908794210711696,7.773721116637263,11.613338926993729,6.0369726306963605,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,3,81,81,81,7919,1693,0.0020660229630209,5.665024652985174,,,
E,fixedspan,28,8000,10,0,g_fro,3,10,20,9.999297429659618,12.85451168908834,13.658103452389954,11.582664327412678,16.349779262828743,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,3,81,81,81,7919,2254,0.0020660229630209,5.665024652985174,,,
E,fixedspan,28,8000,10,0,c_proj1,3,10,20,9.999297429659618,7.099919732459728,7.459920901466209,8.19098622170529,5.184510457547742,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,3,81,81,81,7919,1555,0.0020660229630209,5.665024652985174,,,
E,fixedspan,28,8000,10,0,fn_proj1,3,10,20,9.999297429659618,7.178803883910616,7.449501200746211,11.652942432080945,7.022812357664782,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,3,81,81,81,7919,1524,0.0020660229630209,5.665024652985174,,,
E,frozen,20,8000,10,0,c_norm,4,10,20,9.999297429659618,7.2270858818151105,7.59660066572468,10.289531638172042,5.689450799108406,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,76,76,76,7924,1693,0.0020660229630209,5.665024652985174,7.183997169099741,0.9940378856125414,150.0
E,frozen,20,8000,10,0,g_fro,4,10,20,9.999297429659618,11.967050805242678,12.67440211360708,12.315167414999369,15.710649808777664,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,76,76,76,7924,2254,0.0020660229630209,5.665024652985174,13.638254739351446,1.1396504419766167,150.0
E,frozen,20,8000,10,0,c_proj1,4,10,20,9.999297429659618,6.87334360516785,7.231219394495156,7.770289044072493,5.086914813444389,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,76,76,76,7924,1555,0.0020660229630209,5.665024652985174,8.004575897058086,1.16458253171567,150.0
E,frozen,20,8000,10,0,fn_proj1,4,10,20,9.999297429659618,7.151659828906882,7.456429401403623,10.147693848851574,6.763550027747584,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,76,76,76,7924,1524,0.0020660229630209,5.665024652985174,6.724530778519874,0.9402755359447384,150.0
E,theiler76,20,8000,10,0,c_norm,4,10,20,9.999297429659618,7.2270858818151105,7.59660066572468,10.289531638172042,5.689450799108406,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,76,76,76,7924,1693,0.0020660229630209,5.665024652985174,,,
E,theiler76,20,8000,10,0,g_fro,4,10,20,9.999297429659618,11.967050805242678,12.67440211360708,12.315167414999369,15.710649808777664,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,76,76,76,7924,2254,0.0020660229630209,5.665024652985174,,,
E,theiler76,20,8000,10,0,c_proj1,4,10,20,9.999297429659618,6.87334360516785,7.231219394495156,7.770289044072493,5.086914813444389,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,76,76,76,7924,1555,0.0020660229630209,5.665024652985174,,,
E,theiler76,20,8000,10,0,fn_proj1,4,10,20,9.999297429659618,7.151659828906882,7.456429401403623,10.147693848851574,6.763550027747584,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,76,76,76,7924,1524,0.0020660229630209,5.665024652985174,,,
E,fixedspan,20,8000,10,0,c_norm,4,10,20,9.999297429659618,7.2270858818151105,7.59660066572468,10.289531638172042,5.689450799108406,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,76,76,76,7924,1693,0.0020660229630209,5.665024652985174,,,
E,fixedspan,20,8000,10,0,g_fro,4,10,20,9.999297429659618,11.967050805242678,12.67440211360708,12.315167414999369,15.710649808777664,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,76,76,76,7924,2254,0.0020660229630209,5.665024652985174,,,
E,fixedspan,20,8000,10,0,c_proj1,4,10,20,9.999297429659618,6.87334360516785,7.231219394495156,7.770289044072493,5.086914813444389,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,76,76,76,7924,1555,0.0020660229630209,5.665024652985174,,,
E,fixedspan,20,8000,10,0,fn_proj1,4,10,20,9.999297429659618,7.151659828906882,7.456429401403623,10.147693848851574,6.763550027747584,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,76,76,76,7924,1524,0.0020660229630209,5.665024652985174,,,
N,frozen,20,8000,10,0,c_norm,4,10,20,9.999297429659618,7.2270858818151105,7.59660066572468,10.289531638172042,5.689450799108406,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,76,76,76,7924,1693,0.0020660229630209,5.665024652985174,7.183997169099741,0.9940378856125414,150.0
N,frozen,20,8000,10,0,g_fro,4,10,20,9.999297429659618,11.967050805242678,12.67440211360708,12.315167414999369,15.710649808777664,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,76,76,76,7924,2254,0.0020660229630209,5.665024652985174,13.638254739351446,1.1396504419766167,150.0
N,frozen,20,8000,10,0,c_proj1,4,10,20,9.999297429659618,6.87334360516785,7.231219394495156,7.770289044072493,5.086914813444389,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,76,76,76,7924,1555,0.0020660229630209,5.665024652985174,8.004575897058086,1.16458253171567,150.0
N,frozen,20,8000,10,0,fn_proj1,4,10,20,9.999297429659618,7.151659828906882,7.456429401403623,10.147693848851574,6.763550027747584,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,76,76,76,7924,1524,0.0020660229630209,5.665024652985174,6.724530778519874,0.9402755359447384,150.0
E,frozen,14,8000,10,0,c_norm,4,10,20,9.999297429659618,6.564826634929743,6.935110349495094,7.908464665512847,4.6967016383138045,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,52,52,52,7948,1693,0.0020660229630209,5.665024652985174,7.201066501331761,1.0969164765169503,108.0
E,frozen,14,8000,10,0,g_fro,4,10,20,9.999297429659618,10.382886567036405,11.026992060597482,11.007965942577416,11.862526737814765,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,52,52,52,7948,2254,0.0020660229630209,5.665024652985174,13.093876241430433,1.261101732826484,108.0
E,frozen,14,8000,10,0,c_proj1,4,10,20,9.999297429659618,6.159245413186358,6.50776632236217,6.440726798119692,4.610811773789136,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,52,52,52,7948,1555,0.0020660229630209,5.665024652985174,7.381972383547977,1.1985189561928928,108.0
E,frozen,14,8000,10,0,fn_proj1,4,10,20,9.999297429659618,6.944676434189837,7.28369106216908,8.625652572515289,6.062306553835069,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,52,52,52,7948,1524,0.0020660229630209,5.665024652985174,7.220529314899455,1.0397214878653736,108.0
E,theiler76,14,8000,10,0,c_norm,4,10,20,9.999297429659618,6.565175620560192,6.935244512441339,7.908989654674169,4.6967016383138045,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,76,76,52,7948,1693,0.0020660229630209,5.665024652985174,,,
E,theiler76,14,8000,10,0,g_fro,4,10,20,9.999297429659618,10.377788984215249,11.020765183345508,11.004191833556543,11.862526737814765,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,76,76,52,7948,2254,0.0020660229630209,5.665024652985174,,,
E,theiler76,14,8000,10,0,c_proj1,4,10,20,9.999297429659618,6.157984267480964,6.508288684406915,6.425003127796346,4.610811773789136,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,76,76,52,7948,1555,0.0020660229630209,5.665024652985174,,,
E,theiler76,14,8000,10,0,fn_proj1,4,10,20,9.999297429659618,6.940394861305958,7.278722438287596,8.625652572515289,6.062306553835069,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,76,76,52,7948,1524,0.0020660229630209,5.665024652985174,,,
E,fixedspan,14,8000,10,0,c_norm,6,10,20,9.999297429659618,6.755692877128573,7.090324985891577,8.06259915227865,5.585909309458216,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,6,78,78,78,7922,1693,0.0020660229630209,5.665024652985174,,,
E,fixedspan,14,8000,10,0,g_fro,6,10,20,9.999297429659618,9.92553390103838,10.490443430386364,10.192789897140836,9.793282922569496,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,6,78,78,78,7922,2254,0.0020660229630209,5.665024652985174,,,
E,fixedspan,14,8000,10,0,c_proj1,6,10,20,9.999297429659618,5.712598759119692,6.048273518302948,6.32856048919047,4.088730933434468,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,6,78,78,78,7922,1555,0.0020660229630209,5.665024652985174,,,
E,fixedspan,14,8000,10,0,fn_proj1,6,10,20,9.999297429659618,5.690306434019784,5.984870522060677,7.327134837943553,4.814512653742086,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,6,78,78,78,7922,1524,0.0020660229630209,5.665024652985174,,,
E,frozen,10,8000,10,0,c_norm,4,10,20,9.999297429659618,5.683677490338866,5.976753918015869,6.721565859153438,3.731438602025391,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,36,36,36,7964,1693,0.0020660229630209,5.665024652985174,7.2270858818151105,1.2715510150074023,76.0
E,frozen,10,8000,10,0,g_fro,4,10,20,9.999297429659618,8.54198731432065,9.049161291846154,9.09140048078917,8.921258733188088,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,36,36,36,7964,2254,0.0020660229630209,5.665024652985174,11.967050805242678,1.4009679908069994,76.0
E,frozen,10,8000,10,0,c_proj1,4,10,20,9.999297429659618,5.459612240931696,5.7711346649668185,5.617957266321377,4.184018158190476,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,36,36,36,7964,1555,0.0020660229630209,5.665024652985174,6.87334360516785,1.2589435479752855,76.0
E,frozen,10,8000,10,0,fn_proj1,4,10,20,9.999297429659618,5.988993767017188,6.3087877446803455,6.492623168751408,5.036895065080902,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,36,36,36,7964,1524,0.0020660229630209,5.665024652985174,7.151659828906882,1.1941337906031515,76.0
E,theiler76,10,8000,10,0,c_norm,4,10,20,9.999297429659618,5.680333957948698,5.973110136076532,6.711018747458314,3.731438602025391,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,4,76,76,36,7964,1693,0.0020660229630209,5.665024652985174,,,
E,theiler76,10,8000,10,0,g_fro,4,10,20,9.999297429659618,8.540163269088634,9.04783882529538,9.105785806201206,8.921258733188088,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,4,76,76,36,7964,2254,0.0020660229630209,5.665024652985174,,,
E,theiler76,10,8000,10,0,c_proj1,4,10,20,9.999297429659618,5.451971930644776,5.764826725433752,5.602739618246381,4.184018158190476,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,4,76,76,36,7964,1555,0.0020660229630209,5.665024652985174,,,
E,theiler76,10,8000,10,0,fn_proj1,4,10,20,9.999297429659618,5.982820716422599,6.302702961108343,6.482690199029427,5.036895065080902,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,4,76,76,36,7964,1524,0.0020660229630209,5.665024652985174,,,
E,fixedspan,10,8000,10,0,c_norm,8,10,20,9.999297429659618,7.114871503653629,7.486003727417275,9.691284874680989,5.601298232047996,4.009768356329953,0.6416434239430379,2.0,False,0.0,0.0,8,72,72,72,7928,1693,0.0020660229630209,5.665024652985174,,,
E,fixedspan,10,8000,10,0,g_fro,8,10,20,9.999297429659618,8.807052393305224,9.32231036883014,9.549965255315328,9.222891644306651,20.88719614969545,0.8704927757577435,2.0,False,0.0,0.0,8,72,72,72,7928,2254,0.0020660229630209,5.665024652985174,,,
E,fixedspan,10,8000,10,0,c_proj1,8,10,20,9.999297429659618,6.706708866998908,7.070074046126697,7.411703380741994,5.028224978811639,3.451026560818842,0.5877618597073572,3.0,False,0.0,0.0,8,72,72,72,7928,1555,0.0020660229630209,5.665024652985174,,,
E,fixedspan,10,8000,10,0,fn_proj1,8,10,20,9.999297429659618,6.872545607195031,7.264771707377326,8.53423891058438,6.195833667646401,5.1521739555118575,0.5759016132708438,3.0,False,0.0,0.0,8,72,72,72,7928,1524,0.0020660229630209,5.665024652985174,,,
E,frozen,56,8000,10,1,c_norm,4,10,20,9.999848401537744,9.493025976311896,9.859622217819526,13.336851267706264,8.318573123609248,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,150,220,220,7780,1383,0.0020660229630209,4.547475779601779,,,
E,frozen,56,8000,10,1,g_fro,4,10,20,9.999848401537744,20.15006727936874,21.116371446850945,25.934119028489626,31.54409595953498,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,150,220,220,7780,2057,0.0020660229630209,4.547475779601779,,,
E,frozen,56,8000,10,1,c_proj1,4,10,20,9.999848401537744,6.3304881019014125,6.467495874945557,29.04064621807824,9.20726668004638,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,150,220,220,7780,1593,0.0020660229630209,4.547475779601779,,,
E,frozen,56,8000,10,1,fn_proj1,4,10,20,9.999848401537744,11.229374724272107,11.67246404854516,10.43116539596686,12.217067669424267,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,150,220,220,7780,1349,0.0020660229630209,4.547475779601779,,,
E,theiler76,56,8000,10,1,c_norm,4,10,20,9.999848401537744,9.493025976311896,9.859622217819526,13.336851267706264,8.318573123609248,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,76,76,220,7780,1383,0.0020660229630209,4.547475779601779,,,
E,theiler76,56,8000,10,1,g_fro,4,10,20,9.999848401537744,20.1774132879159,21.14418086935833,25.934119028489626,31.54409595953498,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,76,76,220,7780,2057,0.0020660229630209,4.547475779601779,,,
E,theiler76,56,8000,10,1,c_proj1,4,10,20,9.999848401537744,6.3304881019014125,6.467495874945557,29.04064621807824,9.20726668004638,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,76,76,220,7780,1593,0.0020660229630209,4.547475779601779,,,
E,theiler76,56,8000,10,1,fn_proj1,4,10,20,9.999848401537744,11.252056337703513,11.692098329191468,10.457932652777291,12.217067669424267,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,76,76,220,7780,1349,0.0020660229630209,4.547475779601779,,,
E,fixedspan,56,8000,10,1,c_norm,1,10,20,9.999848401537744,7.802735035121868,8.220553980069667,8.252353360707447,5.121737782883981,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,1,55,55,55,7945,1383,0.0020660229630209,4.547475779601779,,,
E,fixedspan,56,8000,10,1,g_fro,1,10,20,9.999848401537744,14.967283927212428,15.80500684408063,16.685489310247235,16.554269696030715,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,1,55,55,55,7945,2057,0.0020660229630209,4.547475779601779,,,
E,fixedspan,56,8000,10,1,c_proj1,1,10,20,9.999848401537744,7.0623429282344485,7.305453009073815,8.64097641659931,7.316904411697233,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,1,55,55,55,7945,1593,0.0020660229630209,4.547475779601779,,,
E,fixedspan,56,8000,10,1,fn_proj1,1,10,20,9.999848401537744,8.197798914658101,8.680800059642902,8.239396677918124,5.431626019320076,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,1,55,55,55,7945,1349,0.0020660229630209,4.547475779601779,,,
E,frozen,40,8000,10,1,c_norm,4,10,20,9.999848401537744,9.37072602591844,9.689702302946245,10.757921663254372,7.478494394346574,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,150,156,156,7844,1383,0.0020660229630209,4.547475779601779,,,
E,frozen,40,8000,10,1,g_fro,4,10,20,9.999848401537744,18.970097187614886,19.97594138867288,24.263455093725543,26.34329629501188,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,150,156,156,7844,2057,0.0020660229630209,4.547475779601779,,,
E,frozen,40,8000,10,1,c_proj1,4,10,20,9.999848401537744,7.014414685022638,7.20233694346878,23.428355767316635,8.780404853014293,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,150,156,156,7844,1593,0.0020660229630209,4.547475779601779,,,
E,frozen,40,8000,10,1,fn_proj1,4,10,20,9.999848401537744,10.3915012146238,10.903898050184509,10.32385242754045,10.833456675279113,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,150,156,156,7844,1349,0.0020660229630209,4.547475779601779,,,
E,theiler76,40,8000,10,1,c_norm,4,10,20,9.999848401537744,9.374176095125865,9.694505723076055,10.757921663254372,7.478494394346574,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,76,76,156,7844,1383,0.0020660229630209,4.547475779601779,,,
E,theiler76,40,8000,10,1,g_fro,4,10,20,9.999848401537744,18.99883962249485,20.0070508862066,24.26728588975163,26.34329629501188,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,76,76,156,7844,2057,0.0020660229630209,4.547475779601779,,,
E,theiler76,40,8000,10,1,c_proj1,4,10,20,9.999848401537744,7.014414685022638,7.20233694346878,23.428355767316635,8.780404853014293,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,76,76,156,7844,1593,0.0020660229630209,4.547475779601779,,,
E,theiler76,40,8000,10,1,fn_proj1,4,10,20,9.999848401537744,10.440532101359231,10.943588832891786,10.337726716479942,10.833456675279113,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,76,76,156,7844,1349,0.0020660229630209,4.547475779601779,,,
E,fixedspan,40,8000,10,1,c_norm,2,10,20,9.999848401537744,8.551234126839423,8.991558175324684,9.53049580635415,5.779608645552667,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,2,78,78,78,7922,1383,0.0020660229630209,4.547475779601779,,,
E,fixedspan,40,8000,10,1,g_fro,2,10,20,9.999848401537744,17.375715175590116,18.396435164586883,20.25671838035858,20.72632657512039,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,2,78,78,78,7922,2057,0.0020660229630209,4.547475779601779,,,
E,fixedspan,40,8000,10,1,c_proj1,2,10,20,9.999848401537744,7.723420508454485,7.971997919377277,13.785876450809006,7.850921583138431,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,2,78,78,78,7922,1593,0.0020660229630209,4.547475779601779,,,
E,fixedspan,40,8000,10,1,fn_proj1,2,10,20,9.999848401537744,8.936483903269947,9.40809131329802,10.49812626543527,7.045503562962771,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,2,78,78,78,7922,1349,0.0020660229630209,4.547475779601779,,,
E,frozen,28,8000,10,1,c_norm,4,10,20,9.999848401537744,8.976376286181116,9.375017268628069,10.72161635209214,6.595920175830655,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,108,108,108,7892,1383,0.0020660229630209,4.547475779601779,,,
E,frozen,28,8000,10,1,g_fro,4,10,20,9.999848401537744,16.6880725596182,17.645973358096306,20.203320294171625,19.83806283028848,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,108,108,108,7892,2057,0.0020660229630209,4.547475779601779,,,
E,frozen,28,8000,10,1,c_proj1,4,10,20,9.999848401537744,7.977444226089739,8.206580905127847,15.549959670755728,7.849979695741694,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,108,108,108,7892,1593,0.0020660229630209,4.547475779601779,,,
E,frozen,28,8000,10,1,fn_proj1,4,10,20,9.999848401537744,9.565531658468451,10.04038184061193,11.098099741482187,8.818753028425018,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,108,108,108,7892,1349,0.0020660229630209,4.547475779601779,,,
E,theiler76,28,8000,10,1,c_norm,4,10,20,9.999848401537744,8.977698010509753,9.376955912737472,10.722086597272076,6.595920175830655,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,76,76,108,7892,1383,0.0020660229630209,4.547475779601779,,,
E,theiler76,28,8000,10,1,g_fro,4,10,20,9.999848401537744,16.699029380549224,17.659841585325207,20.220303855845543,19.83806283028848,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,76,76,108,7892,2057,0.0020660229630209,4.547475779601779,,,
E,theiler76,28,8000,10,1,c_proj1,4,10,20,9.999848401537744,7.977444226089739,8.206580905127847,15.549959670755728,7.849979695741694,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,76,76,108,7892,1593,0.0020660229630209,4.547475779601779,,,
E,theiler76,28,8000,10,1,fn_proj1,4,10,20,9.999848401537744,9.570054856287603,10.046054317790365,11.097959669417635,8.818753028425018,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,76,76,108,7892,1349,0.0020660229630209,4.547475779601779,,,
E,fixedspan,28,8000,10,1,c_norm,3,10,20,9.999848401537744,8.62477611497911,9.070110256021817,9.741149963223158,5.883757121355752,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,3,81,81,81,7919,1383,0.0020660229630209,4.547475779601779,,,
E,fixedspan,28,8000,10,1,g_fro,3,10,20,9.999848401537744,15.110454116399929,15.99364679473176,17.231796748208122,15.288321533675209,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,3,81,81,81,7919,2057,0.0020660229630209,4.547475779601779,,,
E,fixedspan,28,8000,10,1,c_proj1,3,10,20,9.999848401537744,7.818659235523046,8.071175186552956,14.87848494701787,7.90034800819068,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,3,81,81,81,7919,1593,0.0020660229630209,4.547475779601779,,,
E,fixedspan,28,8000,10,1,fn_proj1,3,10,20,9.999848401537744,9.02578187640628,9.484339982394118,10.599797749328737,7.300217048091061,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,3,81,81,81,7919,1349,0.0020660229630209,4.547475779601779,,,
E,frozen,20,8000,10,1,c_norm,4,10,20,9.999848401537744,8.207153710304059,8.634134316952066,9.350577859658806,5.732771671441862,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,76,76,76,7924,1383,0.0020660229630209,4.547475779601779,,,
E,frozen,20,8000,10,1,g_fro,4,10,20,9.999848401537744,13.99440734563,14.804233137830517,15.780965837402722,15.085024846389084,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,76,76,76,7924,2057,0.0020660229630209,4.547475779601779,,,
E,frozen,20,8000,10,1,c_proj1,4,10,20,9.999848401537744,7.837102312903447,8.120670637243558,12.130292300388763,6.81264471076814,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,76,76,76,7924,1593,0.0020660229630209,4.547475779601779,,,
E,frozen,20,8000,10,1,fn_proj1,4,10,20,9.999848401537744,8.81536178502228,9.30068752993262,10.149573031310918,6.826722044062011,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,76,76,76,7924,1349,0.0020660229630209,4.547475779601779,,,
E,theiler76,20,8000,10,1,c_norm,4,10,20,9.999848401537744,8.207153710304059,8.634134316952066,9.350577859658806,5.732771671441862,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,76,76,76,7924,1383,0.0020660229630209,4.547475779601779,,,
E,theiler76,20,8000,10,1,g_fro,4,10,20,9.999848401537744,13.99440734563,14.804233137830517,15.780965837402722,15.085024846389084,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,76,76,76,7924,2057,0.0020660229630209,4.547475779601779,,,
E,theiler76,20,8000,10,1,c_proj1,4,10,20,9.999848401537744,7.837102312903447,8.120670637243558,12.130292300388763,6.81264471076814,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,76,76,76,7924,1593,0.0020660229630209,4.547475779601779,,,
E,theiler76,20,8000,10,1,fn_proj1,4,10,20,9.999848401537744,8.81536178502228,9.30068752993262,10.149573031310918,6.826722044062011,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,76,76,76,7924,1349,0.0020660229630209,4.547475779601779,,,
E,fixedspan,20,8000,10,1,c_norm,4,10,20,9.999848401537744,8.207153710304059,8.634134316952066,9.350577859658806,5.732771671441862,5.104882163315854,0.5415504438099137,3.0,False,0.0,0.0,4,76,76,76,7924,1383,0.0020660229630209,4.547475779601779,,,
E,fixedspan,20,8000,10,1,g_fro,4,10,20,9.999848401537744,13.99440734563,14.804233137830517,15.780965837402722,15.085024846389084,23.41394723176408,0.8038016303964538,2.0,False,0.0,0.0,4,76,76,76,7924,2057,0.0020660229630209,4.547475779601779,,,
E,fixedspan,20,8000,10,1,c_proj1,4,10,20,9.999848401537744,7.837102312903447,8.120670637243558,12.130292300388763,6.81264471076814,4.89304928938046,0.6131726351378601,2.0,False,0.0,0.0,4,76,76,76,7924,1593,0.0020660229630209,4.547475779601779,,,
E,fixedspan,20,8000,10,1,fn_proj1,4,10,20,9.999848401537744,8.81536178502228,9.30068752993262,10.149573031310918,6.826722044062011,7.3994355618164285,0.528340116073404,3.0,False,0.0,0.0,4,76,76,76,7924,1349,0.0020660229630209,4.547475779601779,,,
