arm,r,seed,observer,theiler_label,n_windows,frac_degenerate,all_degenerate,MG,LB,S_med,theiler_used,n_points,n_pairs,n_query,n_pairs_near_ref,frac_near_ref,frac_query_valid,frac_kept_from_W0,r1_med,rk_med,spread_med,dt_med,dist_inflation,r1_med_W0,rk_med_W0,dt_med_W0,PRdelay,acorr,roughness,tau_used,traj_PR,MG_sd
fast,8,1,w_fro,1,7,0.0,False,8.215764719252945,8.51622936284951,2.2796974480595416,1.0,7924.0,158480.0,321.0,131520.0,0.8298838970217062,0.9908904845251069,0.9623043917213528,1.6781644302310303,2.5559621416276013,1.5240675570386493,2617.0,1.002355094687964,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.03495805260680711
fast,8,1,w_fro,2,7,0.0,False,8.213834758679251,8.515415364050135,2.2804405145565854,2.0,7924.0,158480.0,321.0,131520.0,0.8298838970217062,0.9903821506806877,0.9619952044422009,1.6781644302310303,2.5559621416276013,1.5240675570386493,2617.0,1.002355094687964,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.035124764142283396
fast,8,1,w_fro,5,7,0.0,False,8.213834758679251,8.515415364050135,2.2804405145565854,5.0,7924.0,158480.0,321.0,131520.0,0.8298838970217062,0.9903554169595582,0.9619952044422009,1.6781644302310303,2.5559621416276013,1.5240675570386493,2617.0,1.002355094687964,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.035124764142283396
fast,8,1,w_fro,10,7,0.0,False,8.213166312788891,8.51469492526043,2.2804405145565854,10.0,7924.0,158480.0,321.0,131519.0,0.8298775870772337,0.9856133266027259,0.9619131751640586,1.6781644302310303,2.5559621416276013,1.5240841379299606,2618.0,1.002355094687964,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.035088091648439956
fast,8,1,w_fro,20,7,0.0,False,8.211058662134858,8.51351197404372,2.280968624136319,20.0,7924.0,158480.0,321.0,131514.0,0.8298460373548713,0.9833873511757333,0.9615913679959617,1.6781644302310303,2.5560138669406878,1.5241258550029713,2663.0,1.002355094687964,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.035051986877938736
fast,8,1,w_fro,50,7,0.0,False,8.211979427657006,8.514028944060874,2.280363743081579,50.0,7924.0,158480.0,321.0,131461.0,0.8295116102978294,0.9785084470695911,0.9598498233215548,1.6784119536908966,2.5562528526685364,1.5244275152889615,2663.0,1.0025029386039606,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.03592007113059359
fast,8,1,w_fro,100,7,0.0,False,8.21056919844809,8.512640586711536,2.2808745959006735,100.0,7924.0,158480.0,321.0,131453.0,0.8294611307420495,0.9750346358945811,0.9596542150429076,1.6784119536908966,2.5563264034973034,1.5244275152889615,2695.0,1.0025029386039606,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.035987482808162205
fast,8,1,w_fro,150,7,0.0,False,8.209803823616776,8.511202823762464,2.281133919211539,150.0,7924.0,158480.0,321.0,131433.0,0.8293349318525997,0.9720074351196176,0.9593955073195356,1.6784119536908966,2.556404139909617,1.5244961557531858,2695.0,1.0025029386039606,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.03614032349309176
fast,8,1,w_fro,frozen,7,0.0,False,8.211243525760498,8.513135607254283,2.2806630805664696,76.0,7924.0,158480.0,321.0,131461.0,0.8295116102978294,0.9768859460828022,0.9597993437657749,1.6784119536908966,2.5562528526685364,1.5244275152889615,2676.0,1.0025029386039606,1.6742214801167323,2.5473891420435932,2571.0,5.258603952765925,2.0,0.6391335370336195,4.0,7.999482806681843,0.03599270294961121
fast,8,1,c_proj1,0,7,0.0,False,9.412444714103327,9.78815940051688,1.9987894701785058,0.0,7924.0,158480.0,321.0,131635.0,0.8306095406360424,0.9968847352024922,1.0,1.4932929044869572,2.0467108717125146,1.3655112997646714,2320.0,1.0,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.01595405108786864
fast,8,1,c_proj1,1,7,0.0,False,9.412279584577087,9.789995757569148,1.9984006634068114,1.0,7924.0,158480.0,321.0,131344.0,0.8287733467945482,0.9924300323478026,0.9893929833417466,1.4949178198189368,2.0492745793607683,1.365589448513235,2320.0,1.0010881424046798,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.015071739368794825
fast,8,1,c_proj1,2,7,0.0,False,9.412279584577087,9.789995757569148,1.9984006634068114,2.0,7924.0,158480.0,321.0,131344.0,0.8287733467945482,0.9923065854590573,0.9893929833417466,1.4949178198189368,2.0492745793607683,1.365589448513235,2320.0,1.0010881424046798,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.015071739368794825
fast,8,1,c_proj1,5,7,0.0,False,9.412279584577087,9.789995757569148,1.9984006634068114,5.0,7924.0,158480.0,321.0,131344.0,0.8287733467945482,0.9923057991731418,0.9893929833417466,1.4949178198189368,2.0492745793607683,1.365589448513235,2320.0,1.0010881424046798,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.015071739368794825
fast,8,1,c_proj1,10,7,0.0,False,9.412279584577087,9.789995757569148,1.9984006634068114,10.0,7924.0,158480.0,321.0,131344.0,0.8287733467945482,0.9923057991731418,0.9893929833417466,1.4949178198189368,2.0492745793607683,1.365589448513235,2320.0,1.0010881424046798,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.015071739368794825
fast,8,1,c_proj1,20,7,0.0,False,9.406606962897756,9.786322709878501,2.0001429111963933,20.0,7924.0,158480.0,321.0,131340.0,0.8287481070166582,0.9859667621217768,0.9890459363957598,1.4949178198189368,2.0492745793607683,1.3658096486811022,2320.0,1.0010881424046798,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.014163498252276856
fast,8,1,c_proj1,50,7,0.0,False,9.40373559939098,9.784367389202737,2.0004034215874418,50.0,7924.0,158480.0,321.0,131303.0,0.8285146390711762,0.9813614855142546,0.9881814740030288,1.4950478139303187,2.049316033922479,1.3658478548667152,2320.0,1.001175194389586,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.014455265371456034
fast,8,1,c_proj1,100,7,0.0,False,9.403686475903273,9.783823405039229,2.0004034215874418,100.0,7924.0,158480.0,321.0,131299.0,0.8284893992932862,0.9787089499780626,0.988067895002524,1.4950478139303187,2.049333754449607,1.3658447366625939,2320.0,1.001175194389586,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.014546592161028275
fast,8,1,c_proj1,150,7,0.0,False,9.40272956540504,9.782019049556702,2.0005610193284227,150.0,7924.0,158480.0,321.0,131287.0,0.8284136799596163,0.9751781330741734,0.9878785966683493,1.4950478139303187,2.049357027872417,1.3658478548667152,2320.0,1.001175194389586,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.01458593634254928
fast,8,1,c_proj1,frozen,7,0.0,False,9.40373559939098,9.784367389202737,2.0004034215874418,76.0,7924.0,158480.0,321.0,131303.0,0.8285146390711762,0.9801458874887757,0.9881814740030288,1.4950478139303187,2.049316033922479,1.3658478548667152,2320.0,1.001175194389586,1.4932929044869572,2.0467108717125146,2320.0,3.966275743151575,2.0,0.6343058190971419,4.0,7.999482806681843,0.014455265371456034
fast,8,1,g_fro,0,7,0.0,False,12.871104399588525,13.554201089935368,1.4494442716413425,0.0,7924.0,158480.0,321.0,117931.0,0.744138061585058,0.9968847352024922,1.0,2.6229495911291436,3.4084361508935457,1.2910055933331022,2460.0,1.0,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.11548655263619667
fast,8,1,g_fro,1,7,0.0,False,12.91064656597519,13.625395165588396,1.444548498582518,1.0,7924.0,158480.0,321.0,116316.0,0.7339475012619889,0.9913182240631796,0.9680022715800101,2.6266503393919813,3.41462786593433,1.2907896492705213,2548.0,1.0024690217304875,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.11944178316659723
fast,8,1,g_fro,2,7,0.0,False,12.91064656597519,13.625395165588396,1.444548498582518,2.0,7924.0,158480.0,321.0,116316.0,0.7339475012619889,0.9912844137688099,0.9679959616355376,2.6266503393919813,3.41462786593433,1.2907896492705213,2551.0,1.0024690217304875,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.11943919331575525
fast,8,1,g_fro,5,7,0.0,False,12.91070568498162,13.625395165588396,1.444548498582518,5.0,7924.0,158480.0,321.0,116316.0,0.7339475012619889,0.9912281943258463,0.9679581019687027,2.6266503393919813,3.41462786593433,1.2907896492705213,2556.0,1.0024690217304875,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.11931939598441878
fast,8,1,g_fro,10,7,0.0,False,12.910426880155386,13.625130365508513,1.4447342099499427,10.0,7924.0,158480.0,321.0,116315.0,0.7339411913175165,0.9909584982568042,0.9679076224129227,2.6266503393919813,3.41462786593433,1.2907896492705213,2556.0,1.0024690217304875,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.11948828326411844
fast,8,1,g_fro,20,7,0.0,False,12.907066136820172,13.625023194387511,1.446095733126777,20.0,7924.0,158480.0,321.0,116288.0,0.7337708228167592,0.9894787081636921,0.9671251892983341,2.6266503393919813,3.4147876621650415,1.2908071224782087,2557.0,1.0024903092555435,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.11923342270878268
fast,8,1,g_fro,50,7,0.0,False,12.889497911804078,13.602216025798398,1.4492192381117124,50.0,7924.0,158480.0,321.0,116196.0,0.7331903079252903,0.9816465141586505,0.9625946491670874,2.6269195385539703,3.4163856823180496,1.2914365111013981,2571.0,1.0025292566754924,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.11959817711862591
fast,8,1,g_fro,100,7,0.0,False,12.88172591049467,13.596418761565422,1.4512094611548254,100.0,7924.0,158480.0,321.0,116065.0,0.7323637051993942,0.9743407385740862,0.9594333669863705,2.6270916028720888,3.4176496203533633,1.2915645953152428,2582.0,1.0026006114096393,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.12428281261703658
fast,8,1,g_fro,150,7,0.0,False,12.874934937190101,13.589430390933863,1.4522410660246967,150.0,7924.0,158480.0,321.0,115904.0,0.7313478041393235,0.9646953692477288,0.9536660777385159,2.6277552001056366,3.4196410013713634,1.291417654061792,2607.0,1.0027188785705963,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.12505800182421847
fast,8,1,g_fro,frozen,7,0.0,False,12.889394307585883,13.606088400278658,1.4501597878024168,76.0,7924.0,158480.0,321.0,116099.0,0.7325782433114588,0.9778951440554426,0.9605817768803635,2.6270916028720888,3.417619694217259,1.2914677373314594,2581.0,1.0025292566754924,2.6229495911291436,3.4084361508935457,2460.0,12.310154011617799,2.0,0.8338981681792856,4.0,7.999482806681843,0.12434698267633251
fast,8,1,loss_probe,0,7,0.0,False,7.135191565753364,7.481133109727058,2.603199807106752,0.0,7924.0,158480.0,321.0,132274.0,0.8346415951539626,0.9968847352024922,1.0,1.3134328104644146,2.410965267175814,1.842971662792423,2571.0,1.0,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.020923972278918138
fast,8,1,loss_probe,1,7,0.0,False,7.120068167245496,7.447225976569586,2.61111824891901,1.0,7924.0,158480.0,321.0,129897.0,0.8196428571428571,0.9906549918933922,0.9495078243311459,1.3141365339864257,2.426315581462009,1.854210688392415,2777.0,1.0006403784653657,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.024061310781684844
fast,8,1,loss_probe,2,7,0.0,False,7.119266387835651,7.447217833823456,2.611207502564489,2.0,7924.0,158480.0,321.0,129897.0,0.8196428571428571,0.9902072020644723,0.9493185259969712,1.3141365339864257,2.426315581462009,1.854210688392415,2777.0,1.0006666254025183,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.024042531737548507
fast,8,1,loss_probe,5,7,0.0,False,7.119266387835651,7.447217833823456,2.611207502564489,5.0,7924.0,158480.0,321.0,129897.0,0.8196428571428571,0.9901859723447518,0.9493122160524987,1.3141365339864257,2.426315581462009,1.854210688392415,2777.0,1.0006666254025183,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.02405362554331041
fast,8,1,loss_probe,10,7,0.0,False,7.119266387835651,7.447217833823456,2.611207502564489,10.0,7924.0,158480.0,321.0,129897.0,0.8196428571428571,0.9898919014123267,0.9493122160524987,1.3141365339864257,2.426315581462009,1.854210688392415,2777.0,1.0006666254025183,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.02405362554331041
fast,8,1,loss_probe,20,7,0.0,False,7.118974826957519,7.4463817308559515,2.611207502564489,20.0,7924.0,158480.0,321.0,129896.0,0.8196365471983846,0.9877819031578815,0.9490976779404341,1.3141365339864257,2.4263362891213878,1.854210688392415,2777.0,1.0006666254025183,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.02437475414799776
fast,8,1,loss_probe,50,7,0.0,False,7.103001249644738,7.4320805763224875,2.623504879016865,50.0,7924.0,158480.0,321.0,129363.0,0.8162733467945482,0.9767562089067323,0.9403647147905099,1.3141365339864257,2.429380236968731,1.8557603882872429,2777.0,1.0006666254025183,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.024043497090122386
fast,8,1,loss_probe,100,7,0.0,False,7.102019681424623,7.431725678002997,2.6259581479519642,100.0,7924.0,158480.0,321.0,129353.0,0.8162102473498233,0.9739967384860222,0.939979808177688,1.3141365339864257,2.4294060039755916,1.8558947563014399,2777.0,1.0006666254025183,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.023952369451521915
fast,8,1,loss_probe,150,7,0.0,False,7.101024899833564,7.430109412971096,2.6260250923853086,150.0,7924.0,158480.0,321.0,129346.0,0.8161660777385159,0.967534254545912,0.9397778899545683,1.3141365339864257,2.4295315854363198,1.8561839797590127,2777.0,1.0006666254025183,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.023710864752540514
fast,8,1,loss_probe,frozen,7,0.0,False,7.1026959919851125,7.43186087884988,2.6246862316682806,76.0,7924.0,158480.0,321.0,129362.0,0.8162670368500757,0.9755913263228081,0.9402006562342251,1.3141365339864257,2.429389577184213,1.8558321974650474,2777.0,1.0006666254025183,1.3134328104644146,2.410965267175814,2571.0,5.770252110064176,3.0,0.5416380785605516,4.0,7.999482806681843,0.02395259402100025
fast,8,2,w_fro,0,7,0.0,False,5.544559116409986,5.695644461659468,3.397654717163662,0.0,7924.0,158480.0,321.0,141614.0,0.8935764765270066,0.9968847352024922,1.0,1.3027609258205193,2.1848687094706465,1.6885617326617393,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.037088800617764234
fast,8,2,w_fro,1,7,0.0,False,5.543467570276601,5.694880441021629,3.3982650301094,1.0,7924.0,158480.0,321.0,141595.0,0.8934565875820293,0.9906549918933922,0.9997097425542655,1.3027609258205193,2.184981540491682,1.6885617326617393,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.037101039077701604
fast,8,2,w_fro,2,7,0.0,False,5.543467570276601,5.694880441021629,3.3982650301094,2.0,7924.0,158480.0,321.0,141595.0,0.8934565875820293,0.9906549918933922,0.9997097425542655,1.3027609258205193,2.184981540491682,1.6885617326617393,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.037101039077701604
fast,8,2,w_fro,5,7,0.0,False,5.543467570276601,5.694880441021629,3.3982650301094,5.0,7924.0,158480.0,321.0,141595.0,0.8934565875820293,0.9906549918933922,0.9997097425542655,1.3027609258205193,2.184981540491682,1.6885617326617393,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.037101039077701604
fast,8,2,w_fro,10,7,0.0,False,5.543467570276601,5.694880441021629,3.3982650301094,10.0,7924.0,158480.0,321.0,141595.0,0.8934565875820293,0.9906420181757852,0.9997097425542655,1.3027609258205193,2.184981540491682,1.6885617326617393,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.037101039077701604
fast,8,2,w_fro,20,7,0.0,False,5.543467570276601,5.694880441021629,3.3982650301094,20.0,7924.0,158480.0,321.0,141595.0,0.8934565875820293,0.9906420181757852,0.9997097425542655,1.3027609258205193,2.184981540491682,1.6885617326617393,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.037101039077701604
fast,8,2,w_fro,50,7,0.0,False,5.540584259087203,5.69237888137678,3.3993720790285606,50.0,7924.0,158480.0,321.0,141576.0,0.893336698637052,0.9833138334426271,0.9989525492175669,1.3027609258205193,2.185179623380016,1.6891050146547104,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.03750555757562427
fast,8,2,w_fro,100,7,0.0,False,5.537218356131037,5.688248942635631,3.400659169799188,100.0,7924.0,158480.0,321.0,141522.0,0.8929959616355376,0.9728232067570266,0.9976022211004543,1.3027609258205193,2.185611766736251,1.6900200800165934,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.037204674756008034
fast,8,2,w_fro,150,7,0.0,False,5.511181899340407,5.658221148015013,3.4169041577331045,150.0,7924.0,158480.0,321.0,141079.0,0.8902006562342252,0.9604443144451731,0.9885095911155982,1.3027609258205193,2.1885126051262533,1.6923264715925983,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.03566933465731649
fast,8,2,w_fro,frozen,7,0.0,False,5.540584259087203,5.69237888137678,3.3993720790285606,76.0,7924.0,158480.0,321.0,141576.0,0.893336698637052,0.9833138334426271,0.9989525492175669,1.3027609258205193,2.185179623380016,1.6891050146547104,2777.0,1.0,1.3027609258205193,2.1848687094706465,2777.0,6.085214900502867,3.0,0.5827705033763271,4.0,7.993740801865177,0.03750555757562427
fast,8,2,c_proj1,0,7,0.0,False,6.28960170955826,6.686635722801384,2.927188314673153,0.0,7924.0,158480.0,321.0,139501.0,0.880243563856638,0.9968847352024922,1.0,1.220088057866969,1.9813551269757235,1.6284856763838658,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.03013344933744286
fast,8,2,c_proj1,1,7,0.0,False,6.273098646586725,6.66474905638748,2.9333081516299457,1.0,7924.0,158480.0,321.0,139448.0,0.8799091367995961,0.990781190782842,0.9967882382635033,1.220088057866969,1.98185774236279,1.6288003770596444,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.03053387332174365
fast,8,2,c_proj1,2,7,0.0,False,6.273098646586725,6.66474905638748,2.9333081516299457,2.0,7924.0,158480.0,321.0,139448.0,0.8799091367995961,0.990753277632839,0.9967882382635033,1.220088057866969,1.98185774236279,1.6288003770596444,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.03053387332174365
fast,8,2,c_proj1,5,7,0.0,False,6.273098646586725,6.66474905638748,2.9333081516299457,5.0,7924.0,158480.0,321.0,139448.0,0.8799091367995961,0.990753277632839,0.9967882382635033,1.220088057866969,1.98185774236279,1.6288003770596444,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.03053387332174365
fast,8,2,c_proj1,10,7,0.0,False,6.273098646586725,6.66474905638748,2.9333081516299457,10.0,7924.0,158480.0,321.0,139448.0,0.8799091367995961,0.9907049210490312,0.9967882382635033,1.220088057866969,1.98185774236279,1.6288003770596444,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.03053387332174365
fast,8,2,c_proj1,20,7,0.0,False,6.273069131988731,6.664369606150493,2.9333081516299457,20.0,7924.0,158480.0,321.0,139446.0,0.8798965169106512,0.9900385437355815,0.9967629984856133,1.220088057866969,1.98185774236279,1.6288146775430403,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.030529421325792422
fast,8,2,c_proj1,50,7,0.0,False,6.266054028501681,6.653344354126457,2.939082774137127,50.0,7924.0,158480.0,321.0,139346.0,0.8792655224634023,0.9817219976065457,0.9944409389197375,1.220088057866969,1.9826106330191853,1.6296512435403359,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.03044006320588242
fast,8,2,c_proj1,100,7,0.0,False,6.261936377451084,6.6468076540670005,2.9422228272395827,100.0,7924.0,158480.0,321.0,139319.0,0.8790951539626451,0.9748246975551226,0.9935196870267542,1.220088057866969,1.982828213377211,1.629684235635132,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.02944394904970938
fast,8,2,c_proj1,150,7,0.0,False,6.259354662826305,6.644170136787717,2.9437133448117905,150.0,7924.0,158480.0,321.0,139299.0,0.8789689550731954,0.9668324943662614,0.9930085815244826,1.220088057866969,1.9831048004852159,1.6298025822666102,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.029680232624488347
fast,8,2,c_proj1,frozen,7,0.0,False,6.262111019314297,6.647167420268749,2.9420986626045638,76.0,7924.0,158480.0,321.0,139321.0,0.8791077738515901,0.9758224943819871,0.9936395759717315,1.220088057866969,1.9828034748338865,1.629684235635132,2581.0,1.0,1.220088057866969,1.9813551269757235,2581.0,5.634551266987599,2.0,0.5946821582417569,4.0,7.993740801865177,0.029619909905920526
fast,8,2,g_fro,0,7,0.0,False,9.844105951510972,10.35611232126146,1.894719829492007,0.0,7924.0,158480.0,321.0,121707.0,0.7679644119131752,0.9968847352024922,1.0,2.0303306844135833,2.9713146270714352,1.465919924603985,2581.0,1.0,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11636363908654682
fast,8,2,g_fro,1,7,0.0,False,9.808405976953932,10.321634402283149,1.900647998300433,1.0,7924.0,158480.0,321.0,121127.0,0.7643046441191318,0.9922487934442625,0.9885537607269056,2.0303306844135833,2.974093758750999,1.4668093199755488,2647.0,1.0,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11486158556622021
fast,8,2,g_fro,2,7,0.0,False,9.808405976953932,10.321634402283149,1.900647998300433,2.0,7924.0,158480.0,321.0,121127.0,0.7643046441191318,0.9922267774386264,0.9885537607269056,2.0303306844135833,2.974093758750999,1.4668093199755488,2647.0,1.0,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11486158556622021
fast,8,2,g_fro,5,7,0.0,False,9.808405976953932,10.321634402283149,1.900647998300433,5.0,7924.0,158480.0,321.0,121127.0,0.7643046441191318,0.9921788139977764,0.9885537607269056,2.0303306844135833,2.974093758750999,1.4668093199755488,2647.0,1.0,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11487819276203858
fast,8,2,g_fro,10,7,0.0,False,9.80721076319833,10.320102721282662,1.9009526128384904,10.0,7924.0,158480.0,321.0,121122.0,0.7642730943967693,0.9908091039328449,0.988326602725896,2.0303306844135833,2.974093758750999,1.466932055742541,2647.0,1.0,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11533091206790762
fast,8,2,g_fro,20,7,0.0,False,9.806520463858531,10.319149029868752,1.9013897382963476,20.0,7924.0,158480.0,321.0,121121.0,0.7642667844522968,0.9899386854243035,0.9881877839475013,2.0303306844135833,2.974093758750999,1.466932055742541,2647.0,1.0,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11535545418788275
fast,8,2,g_fro,50,7,0.0,False,9.795254577357241,10.308039081221793,1.9018193004925874,50.0,7924.0,158480.0,321.0,120915.0,0.7629669358909642,0.9814597712537014,0.9823763250883393,2.0305630296383725,2.9752341716648236,1.468099198735498,2711.0,1.000013608533757,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11687315320017418
fast,8,2,g_fro,100,7,0.0,False,9.782355440680647,10.291484388134702,1.9049972373803417,100.0,7924.0,158480.0,321.0,120832.0,0.7624432104997476,0.9743430974318329,0.9792087329631499,2.0305630296383725,2.9764300695125687,1.469099805879929,2739.0,1.0000523221879167,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11600847757166194
fast,8,2,g_fro,150,7,0.0,False,9.764762325128837,10.275559734445329,1.9077524973331883,150.0,7924.0,158480.0,321.0,120571.0,0.7607963149924281,0.9642467931328933,0.9729177183240787,2.0305630296383725,2.979477852148565,1.4692474910944773,2741.0,1.0001061305101908,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11656442140794229
fast,8,2,g_fro,frozen,7,0.0,False,9.783755709586586,10.293528110179107,1.9046073975714661,76.0,7924.0,158480.0,321.0,120833.0,0.7624495204442201,0.9755012965854748,0.9794485108531045,2.0305630296383725,2.976409169924746,1.4689945134848066,2732.0,1.0000523221879167,2.0303306844135833,2.9713146270714352,2581.0,8.68040100789483,2.0,0.8236567940054144,4.0,7.993740801865177,0.11619711049656012
