family,r,N,seed,observer,max_E,state_rank,state_PR,margin,innov_ratio,tau_c,MG,LB,TwoNN,PRdelay,specPR64,specPR256,specPR1024,specPR0,roughness,acorr,degenerate
qp,4,20000,2,norm,10,4,3.9977607429280773,0.00014817387620107408,,,2.5324775250753504,3.4807296074184078,2.619550573482995,1.0404403982275208,2.0177924362199464,4.134314778283465,4.279443115560649,4.421581832430914,0.04937426958491193,25.0,False
qp,4,20000,2,norm,20,4,3.9978969395688004,0.00014817387620107408,,,2.9655503739042985,4.343910668380686,3.1614841661694104,1.1645869452170732,2.0177798941085157,4.135131773280499,4.28021856524972,4.427353187227374,0.04936750014312943,25.0,False
qp,4,80000,0,generic,10,4,3.9999703312232553,0.00014817387620107408,,,2.4437553378761265,3.312955184826728,2.6410431801901697,1.0110050192242455,1.016801731080979,2.074062140012979,3.8895125380012416,4.653516969529144,0.025802716729947963,48.0,False
qp,4,80000,0,generic,20,4,3.999967267908638,0.00014817387620107408,,,2.5308879923296135,3.3857935929271274,2.65521140792668,1.0575618081715275,1.0186393728754624,1.4933228913542793,1.6333132082742798,2.142714272438058,0.029291173801710146,42.0,False
qp,4,80000,0,norm,10,4,3.9999703312232553,0.00014817387620107408,,,2.7897970470855658,3.7637477324324116,2.913992453306266,1.0404783548851921,2.019401107808604,4.14979742448584,4.334445774039705,8.201758537561014,0.04941633562216079,25.0,False
qp,4,80000,0,norm,20,4,3.999967267908638,0.00014817387620107408,,,3.0703879778139096,4.184050777463669,3.191834172530135,1.1646382500592154,2.018727027252159,4.137478287471061,4.3597113702727945,8.228852774934923,0.04942214770238003,25.0,False
qp,4,80000,1,generic,10,4,3.9999703554855444,0.00014817387620107408,,,2.0926806914341545,2.76096962494713,2.137652081719338,1.0162388780962937,1.048787494423942,1.1583420752775786,1.2425429172612752,1.6431432762006264,0.03132788154702109,39.0,False
qp,4,80000,1,generic,20,4,3.9999562712577945,0.00014817387620107408,,,2.726271459123599,3.9342821505910583,2.8601805841128525,1.0433992444833444,1.0192138224254568,1.9611468331428943,2.732101054257782,3.611432582687835,0.025479501994791407,49.0,False
qp,4,80000,1,norm,10,4,3.9999703554855444,0.00014817387620107408,,,2.7915973802154914,3.75839010809144,2.8929636000954178,1.040488655713465,2.0184645722786505,4.136724325115237,4.378665734481203,8.225170126684398,0.04941278113939096,25.0,False
qp,4,80000,1,norm,20,4,3.9999562712577945,0.00014817387620107408,,,3.035543518326319,4.171471965144147,3.183434575399551,1.1646011684061142,2.01839335672184,4.13525702197243,4.340747311715118,8.233079955503005,0.04940806082857585,25.0,False
qp,4,80000,2,generic,10,4,3.999971933583836,0.00014817387620107408,,,2.362517145669678,3.2879051617485318,2.478572923508746,1.0102016884890777,1.0159238961077317,1.9314978747857674,2.0667696004711034,2.2086925007579326,0.024844427135833375,49.0,False
qp,4,80000,2,generic,20,4,3.999974908081102,0.00014817387620107408,,,2.726649225329584,3.9056116701047077,2.918003356302509,1.0386297419061068,1.0101491717123654,1.9692995924102483,3.231619026448274,3.9962453550565997,0.02405502562456151,52.0,False
qp,4,80000,2,norm,10,4,3.999971933583836,0.00014817387620107408,,,2.7885251769700536,3.733261543952133,2.8993644391230133,1.040525615285895,2.01961089982265,4.1399006353720065,4.363698849951597,8.21518427128537,0.049433976190832,25.0,False
qp,4,80000,2,norm,20,4,3.999974908081102,0.00014817387620107408,,,3.0365868294473493,4.133295893225675,3.156928506253596,1.1646221980174136,2.0185907207360527,4.135496991299473,4.370456384682533,8.202492833359502,0.04940797609153323,25.0,False
qp,4,5000,0,generic,10,4,3.999637346912742,0.0005926955048042963,,,2.608696271986804,3.618866152196433,2.7919441049929787,1.1785820944553331,2.085994088685507,4.822266297673393,5.7439519253904985,7.547642390706862,0.10304512115404736,12.0,False
qp,4,5000,0,generic,20,4,3.9989005713006858,0.0005926955048042963,,,2.8755068703317037,3.808975019154073,3.199162900311086,1.830475019367541,1.480644982041778,1.5322042861155252,1.5464206021814957,1.5722632984535445,0.11739190165497992,11.0,False
qp,4,5000,0,norm,10,4,3.999637346912742,0.0005926955048042963,,,3.113709452225071,4.232702627966637,3.398936219620668,1.6275546759987443,4.1419351637653365,4.252857428773428,4.336185820672168,4.416032466599112,0.19702480390916535,7.0,False
qp,4,5000,0,norm,20,4,3.9989005713006858,0.0005926955048042963,,,3.7828444999860746,5.248955106127892,4.136898088223606,2.2646707940859576,4.148461902417103,4.284743734355506,4.369207539924513,4.447046006810035,0.1975649879339777,7.0,False
qp,4,5000,1,generic,10,4,3.997196411446427,0.0005926955048042963,,,2.255702614414191,2.9906715467649647,2.25776544243957,1.2650997802787534,1.1574034890634837,1.176153478253663,1.1786076036056279,1.1879782252578721,0.12526544900139225,10.0,False
qp,4,5000,1,generic,20,4,3.9994341386887875,0.0005926955048042963,,,2.9213515854811134,4.49186354047042,3.2604768867805984,1.6671085738085154,1.965607560325553,4.0538616554514695,4.376905668140393,4.858657500078667,0.1020080900396738,12.0,False
qp,4,5000,1,norm,10,4,3.997196411446427,0.0005926955048042963,,,3.0621425300234466,4.204745461785162,3.2781823250833817,1.628478372858696,4.138731201229324,4.280396585912663,4.358893636617867,4.432350615160247,0.19714037770929702,7.0,False
qp,4,5000,1,norm,20,4,3.9994341386887875,0.0005926955048042963,,,3.9922333550570994,5.431139450841627,4.366116162329944,2.261312219691808,4.146558863390483,4.270195584964988,4.353985203835829,4.433565635405514,0.19733915080082007,7.0,False
qp,4,5000,2,generic,10,4,3.9977814266322174,0.0005926955048042963,,,2.5650652296628325,3.493889829262674,2.557639068409427,1.1661305115280993,1.9519594792060555,2.163322999318545,2.735122547816153,4.195027918545234,0.09941098372254287,13.0,False
qp,4,5000,2,generic,20,4,3.9978754860708574,0.0005926955048042963,,,3.1457426000553044,4.557014193478108,3.5928559666617446,1.5989491697139862,1.9759963538812388,3.1854691790822294,3.3832809918563593,3.674547952598018,0.09623560546540386,13.0,False
qp,4,5000,2,norm,10,4,3.9977814266322174,0.0005926955048042963,,,3.1487185416409225,4.134461371180169,3.306201223912473,1.6280629388951033,4.134410136812335,4.27934373183437,4.351702364270218,4.421552193774675,0.19709480814523872,7.0,False
qp,4,5000,2,norm,20,4,3.9978754860708574,0.0005926955048042963,,,3.8735689925066628,5.339264415472541,4.469906748636199,2.2609345921640847,4.135186050398101,4.280116582173269,4.355579952722056,4.427313081207213,0.1970702193945963,7.0,False
qp,4,20000,0,generic,10,4,3.9999698144717706,0.0005926955048042963,,,2.8885768731446078,3.836859124664146,3.059741211487468,1.1788594805556967,2.0740668515266623,3.889498410676782,3.9351092139043646,4.653583728358696,0.10315666535929134,12.0,False
qp,4,20000,0,generic,20,4,3.999967265522979,0.0005926955048042963,,,2.8648155231063166,3.8109469712185113,2.914162059849376,1.8292863955424858,1.4933225344191445,1.633159188260043,1.6470646034089491,2.1426071643330564,0.11709006432055859,11.0,False
qp,4,20000,0,norm,10,4,3.9999698144717706,0.0005926955048042963,,,3.367960046053784,4.472345790581803,3.4886809728625456,1.6276537713405739,4.149579561128675,4.334446469322205,4.515371942980568,8.201440377179503,0.19722772741799585,7.0,False
qp,4,20000,0,norm,20,4,3.999967265522979,0.0005926955048042963,,,4.010254967800459,5.2885653049020265,4.297114568290629,2.2629567901762284,4.1374849234947,4.359715574107478,4.540785410453555,8.228841471091954,0.1972624915633467,7.0,False
qp,4,20000,1,generic,10,4,3.999970348364815,0.0005926955048042963,,,2.3726748951031618,3.187510594532885,2.4909197330507675,1.265593834277336,1.1583009713756731,1.2426358076050177,1.2529284293384995,1.6431773725901944,0.1252258578461919,10.0,False
qp,4,20000,1,generic,20,4,3.9999561602942406,0.0005926955048042963,,,3.171757670731715,4.31567479267517,3.339191994714825,1.6643776220765203,1.9611464637163385,2.7321139892502857,2.8069595578992397,3.61141580518949,0.10186160909628396,13.0,False
qp,4,20000,1,norm,10,4,3.999970348364815,0.0005926955048042963,,,3.3557993401380273,4.430046667887118,3.577200938180398,1.6281380536301695,4.136756107037978,4.378709340294428,4.544569637421519,8.225077811820395,0.19723396534787616,7.0,False
qp,4,20000,1,norm,20,4,3.9999561602942406,0.0005926955048042963,,,4.055759596424547,5.412017892696227,4.396474479320817,2.262331274243277,4.135290204372827,4.340811978776285,4.52827683282291,8.23311146721396,0.1972113335741037,7.0,False
qp,4,20000,2,generic,10,4,3.999971990365023,0.0005926955048042963,,,2.622697077283949,3.490547778717335,2.721248592824182,1.1657914342428626,1.9315130803708151,2.0667414617658193,2.0727900040518428,2.2086796763389374,0.09932896336433886,13.0,False
qp,4,20000,2,generic,20,4,3.999975012172047,0.0005926955048042963,,,3.2141239573488836,4.441626921405538,3.3971705319510916,1.6000695593877257,1.9693114466928032,3.2316031280564714,3.3097704865224062,3.9962506657185806,0.09616522419514258,13.0,False
qp,4,20000,2,norm,10,4,3.999971990365023,0.0005926955048042963,,,3.3714974776907414,4.466081854237992,3.458875456160232,1.6284629761977192,4.139946526256542,4.3629052829771355,4.5325055729627435,8.215370057512303,0.19731624841177764,7.0,False
qp,4,20000,2,norm,20,4,3.999975012172047,0.0005926955048042963,,,3.9803639448408203,5.273191876200974,4.236594981920641,2.2625834232645765,4.135491404939647,4.3705249600890985,4.537832637604215,8.20206582318271,0.19721273978821086,7.0,False
qp,4,80000,0,generic,10,4,3.999999188591369,0.0005926955048042963,,,3.0030653816490824,3.9875129549456143,3.1163324204212666,1.178576718004269,2.0739033068189423,3.78788937012462,3.799615101321187,4.287154076827903,0.10307782120905899,12.0,False
qp,4,80000,0,generic,20,4,3.9999982897716944,0.0005926955048042963,,,3.034658556188064,4.051328174954412,3.167134286130491,1.8295785156602498,1.487561133671805,1.5261487328045087,1.5268782870771256,1.5844429781996046,0.11710181261501282,11.0,False
qp,4,80000,0,norm,10,4,3.999999188591369,0.0005926955048042963,,,3.5374415844038194,4.711884377140036,3.6651387849990673,1.627938801072257,4.139391937213438,4.18900213092438,4.259180709915472,6.822951876004432,0.1972078236085362,7.0,False
qp,4,80000,0,norm,20,4,3.9999982897716944,0.0005926955048042963,,,4.0264633764028765,5.352392122885021,4.0673248554737365,2.262595311110433,4.1403806634923,4.1929396488136135,4.259146747886971,6.8241137648123384,0.19722212248905163,7.0,False
qp,4,80000,1,generic,10,4,3.999998379646508,0.0005926955048042963,,,2.5388222558756555,3.334430412833035,2.6508216863378324,1.2655294837145001,1.156986703317328,1.161926053521833,1.1622316028750523,1.200556317282201,0.12524507460199508,10.0,False
qp,4,80000,1,generic,20,4,3.9999994365528737,0.0005926955048042963,,,3.2955372031246046,4.483491884710024,3.43325897647007,1.6638312506321573,1.9609024889088613,2.6492626921738753,2.6650322845309256,2.9919916299002947,0.10179843299246762,13.0,False
qp,4,80000,1,norm,10,4,3.999998379646508,0.0005926955048042963,,,3.528427750221481,4.709299786498647,3.6305602629524314,1.6281001054569881,4.140420643850756,4.1958903674386185,4.259335217015844,6.825031770217567,0.1972309724322312,7.0,False
qp,4,80000,1,norm,20,4,3.9999994365528737,0.0005926955048042963,,,4.057898723368491,5.417451955136612,4.086699462900869,2.26246873063134,4.140037496100156,4.19025896362866,4.2574614573705425,6.825106157266505,0.19719612825884875,7.0,False
qp,4,80000,2,generic,10,4,3.999999160277513,0.0005926955048042963,,,2.845560374030655,3.760019831545744,2.9853809846840127,1.1656322453894254,1.9310233364951048,2.0363082470504033,2.0438191526817966,2.41691575878209,0.09929920593367848,13.0,False
qp,4,80000,2,generic,20,4,3.999997804589083,0.0005926955048042963,,,3.295467990070386,4.396801852615288,3.4840387771071373,1.5999804464669949,1.9672256659584053,3.1356886234330763,3.1697707985553194,3.620878504037576,0.0961749789515521,13.0,False
qp,4,80000,2,norm,10,4,3.999999160277513,0.0005926955048042963,,,3.556119891212075,4.7219924410726,3.662451836154085,1.6280224575187987,4.139553557122727,4.191257222288534,4.258436911583965,6.824358685071074,0.19721868646190502,7.0,False
qp,4,80000,2,norm,20,4,3.999997804589083,0.0005926955048042963,,,4.040518389566161,5.389821242108674,4.060084991734051,2.2625529337931143,4.139409922198834,4.193271200278197,4.258745009744226,6.822444597798643,0.19721551863450162,7.0,False
qp,5,20000,0,generic,10,5,4.993511053087665,0.00010317510823092905,,,2.271783423915908,3.4156636237475686,2.50907376781921,1.0087224081904744,1.0118299980907013,1.723981574774797,3.2407095174393565,6.425603738280671,0.022970805499067857,54.0,False
qp,5,20000,0,generic,20,5,4.992904729319628,0.00010317510823092905,,,2.7333158617577307,5.340104025939396,3.255881627452313,1.0342078807505395,1.0087131159577392,2.0917767682423367,2.876643431230551,4.062435188840537,0.022646475940950452,55.0,False
qp,5,20000,0,norm,10,5,4.993511053087665,0.00010317510823092905,,,2.6245709356789635,3.614732562017952,2.85898820202955,1.0364939295817819,1.9358269071194223,3.695838740460617,5.286374629794727,6.3076869384245065,0.04692538733323593,27.0,False
qp,5,20000,0,norm,20,5,4.992904729319628,0.00010317510823092905,,,3.022713322855437,4.385829458830667,3.3583910204577556,1.1482762444558166,1.9400109134529848,3.6843492588384676,5.297380162328538,6.30471656526693,0.04688898849006822,27.0,False
qp,5,20000,1,generic,10,5,4.995862578516195,0.00010317510823092905,,,2.315611995534031,3.6058862134901823,2.5886118427177065,1.008890218068833,1.0029560560001483,1.8905538124123475,2.451625865288774,4.449441437458881,0.023189909298034828,53.0,False
qp,5,20000,1,generic,20,5,4.993583630145772,0.00010317510823092905,,,2.462168868179736,3.5002423585023177,2.762235061391326,1.0517455561281677,1.0114366723597525,1.7294248728907218,1.8980013380043983,1.9554143267805337,0.02779582955949031,44.0,False
qp,5,20000,1,norm,10,5,4.995862578516195,0.00010317510823092905,,,2.622990710400751,3.6085771087038068,2.869440244085725,1.0362385607733597,1.9280764329264848,3.7044055679178225,5.3410291933868255,6.25511382890322,0.04674286491901381,27.0,False
qp,5,20000,1,norm,20,5,4.993583630145772,0.00010317510823092905,,,2.996493097119529,4.367003700733503,3.191536381067421,1.1488218403512955,1.940675894716856,3.68690742350475,5.286016927180621,6.321460819088755,0.046972647643559094,26.0,False
qp,5,20000,2,generic,10,5,4.994109857401136,0.00010317510823092905,,,2.169420631432416,3.2746887965959757,2.2746927042942073,1.013228605036783,1.0361470793955252,1.2926846751284626,3.7880255093595956,4.835128591773832,0.028261793159896208,43.0,False
qp,5,20000,2,generic,20,5,4.991181275683282,0.00010317510823092905,,,2.442358729739959,4.674960570552472,2.8524174405744414,1.0226073206030037,1.0003023990179254,1.2300904092946936,1.293202412914437,3.0771823716648687,0.018418296706497778,67.0,False
qp,5,20000,2,norm,10,5,4.994109857401136,0.00010317510823092905,,,2.636904722818104,3.580251183304612,2.9378433195480618,1.036506859216301,1.9366102861983607,3.7223819510510565,5.301972540038596,6.290784933493527,0.046924673063973445,27.0,False
qp,5,20000,2,norm,20,5,4.991181275683282,0.00010317510823092905,,,3.0042994148876696,4.334641486828977,3.3492199956413877,1.1487233129581735,1.9412959175587672,3.6970858972176375,5.293599450781041,6.314578333972905,0.046967766289324975,26.0,False
qp,5,80000,0,generic,10,5,4.9998237007935415,0.00010317510823092905,,,2.4517882075190323,3.38318082699961,2.60870243000101,1.0086110026627864,1.0078489282006657,1.6889026159784588,3.1246362519369155,4.1911713289701895,0.022830709406275813,54.0,False
qp,5,80000,0,generic,20,5,4.99983041461547,0.00010317510823092905,,,2.8640324263415766,4.268150551557925,3.061634108280588,1.0343869431791937,1.0087947925657206,2.1088199373576715,2.6295369905593855,4.273871896429801,0.022708362911125036,55.0,False
qp,5,80000,0,norm,10,5,4.9998237007935415,0.00010317510823092905,,,2.8103052977546956,3.7710097576672537,2.8891161689972753,1.0364300309714918,1.9340050270717337,3.677235285171351,5.325493008534684,8.530710906596454,0.04687942194653946,27.0,False
qp,5,80000,0,norm,20,5,4.99983041461547,0.00010317510823092905,,,3.092083599077746,4.224251036957275,3.247737025150184,1.1481714235838334,1.9352229190953696,3.668987758802908,5.360012652466966,8.540457272500095,0.04688264199784012,27.0,False
qp,5,80000,1,generic,10,5,4.999957922237463,0.00010317510823092905,,,2.487236836600116,3.4482107326939433,2.7139354857861897,1.0088176172949894,1.00298303954972,1.8786940952999038,2.4201157040052395,4.608563504746103,0.023103181123429913,54.0,False
qp,5,80000,1,generic,20,5,4.999807024701656,0.00010317510823092905,,,2.6113760287405694,3.4709349924422255,2.722842521565228,1.0517536555336975,1.0115284567195644,1.7287860260532395,1.9973662912520889,2.6931015883115887,0.027795265969389926,44.0,False
qp,5,80000,1,norm,10,5,4.999957922237463,0.00010317510823092905,,,2.7983519077794696,3.756315410259711,2.9108853875975336,1.0363471918523683,1.9322650950584204,3.655656999510016,5.344659252247831,8.480207212585206,0.046824806974977755,27.0,False
qp,5,80000,1,norm,20,5,4.999807024701656,0.00010317510823092905,,,3.078048990597153,4.186044323797714,3.2659858710609093,1.14813769652166,1.9348017983295667,3.670264461572812,5.325324242183493,8.537725865002084,0.046878714507965547,27.0,False
qp,5,80000,2,generic,10,5,4.999820593403498,0.00010317510823092905,,,2.2144615746376264,3.036119547639132,2.4238928102701522,1.0132081670611663,1.0269125707995144,1.2760029773694006,2.298497313891203,2.9973647751380206,0.028261134892435202,43.0,False
qp,5,80000,2,generic,20,5,4.999832192824598,0.00010317510823092905,,,2.6240752142439625,3.8700407241917345,2.817525053925118,1.0227785846485813,1.000499375631471,1.2313164949495394,1.2465910059882837,2.5807010805033794,0.01847951717507157,66.0,False
qp,5,80000,2,norm,10,5,4.999820593403498,0.00010317510823092905,,,2.79811365496442,3.780343877608255,2.9008717522092247,1.0364422238431696,1.9355956834096357,3.6682530114935257,5.354003709169463,8.536256718528941,0.04688630005030469,27.0,False
qp,5,80000,2,norm,20,5,4.999832192824598,0.00010317510823092905,,,3.0787097593458443,4.252758653733902,3.1814041578737404,1.1480553915264784,1.9342960699476748,3.6717894466615335,5.348366430136894,8.527672582302195,0.04686059932574424,27.0,False
qp,5,5000,0,generic,10,5,4.993456338209973,0.0004127004329237162,,,2.6074152216465447,3.657611394043853,2.74023571751584,1.141300191006133,1.7238032619032009,3.2404504457387433,4.829704103597926,6.426132062693049,0.09185583795575246,14.0,False
qp,5,5000,0,generic,20,5,4.99291235425458,0.0004127004329237162,,,3.242884473666303,4.91217894972142,3.707450245271962,1.5343326661620096,2.091930172704233,2.8767264356986733,3.9117563282435253,4.062595966006141,0.09055062857499287,14.0,False
qp,5,5000,0,norm,10,5,4.993456338209973,0.0004127004329237162,,,3.25438018905473,4.280644321438059,3.2550350840511264,1.5735070585410003,3.695781965104914,5.286299675977624,5.73468715132697,6.307689295167636,0.1873533889160721,7.0,False
qp,5,5000,0,norm,20,5,4.99291235425458,0.0004127004329237162,,,3.925263522096211,5.401621435804425,4.246385516261105,2.2441709560177454,3.684346968193819,5.29738771799885,5.7403011905255115,6.304717072272298,0.1872263531098603,7.0,False
qp,5,5000,1,generic,10,5,4.995844198066154,0.0004127004329237162,,,2.754879926177602,3.8892324400086005,2.946261097655676,1.1440383403451235,1.8905775615971732,2.4516462736019573,4.292473717717116,4.449594582229877,0.09272054007384932,14.0,False
qp,5,5000,1,generic,20,5,4.993564073936955,0.0004127004329237162,,,2.92142594539774,3.850251301864948,2.9214952276135904,1.7687306671955814,1.7294348508394646,1.897840915981254,1.938811461648584,1.9552869771719277,0.11110669749647238,11.0,False
qp,5,5000,1,norm,10,5,4.995844198066154,0.0004127004329237162,,,3.1605082823265596,4.270787229482056,3.3803562704243095,1.5705307949075267,3.704297988374337,5.340739250611277,5.711841377458527,6.255722542175965,0.18665305690003606,7.0,False
qp,5,5000,1,norm,20,5,4.993564073936955,0.0004127004329237162,,,3.914508487458073,5.585717557863967,4.076929712633033,2.2459199265681566,3.6872749563692464,5.286465811546841,5.745533220530347,6.32108761772982,0.18753671204062902,7.0,False
qp,5,5000,2,generic,10,5,4.994133244437207,0.0004127004329237162,,,2.4337836271012807,3.256645112489026,2.8028929837204166,1.217167671379597,1.292310336748772,3.786225942968763,4.147266288944998,4.8337990609010095,0.11300967665708775,11.0,False
qp,5,5000,2,generic,20,5,4.99114195280304,0.0004127004329237162,,,2.8946719988551086,4.367377122013812,3.499544598155037,1.365965726404174,1.2300920346639328,1.2931965666343737,2.905871835134361,3.0772282855451194,0.07365015892272946,17.0,False
qp,5,5000,2,norm,10,5,4.994133244437207,0.0004127004329237162,,,3.18495370053121,4.167365819504435,3.3765516835438056,1.5735935849548917,3.722342812383222,5.301904064511827,5.738616889226161,6.290884717674244,0.18736356095678508,7.0,False
qp,5,5000,2,norm,20,5,4.99114195280304,0.0004127004329237162,,,4.131823629190191,5.743448808642011,4.6790540125560405,2.2455903395763546,3.697030415856599,5.293580170496765,5.748172110003234,6.314519421224149,0.18753231265010073,7.0,False
qp,5,20000,0,generic,10,5,4.999823904863914,0.0004127004329237162,,,2.8106116522274625,3.8103024858766017,2.930116891149162,1.13938772873285,1.6889587883599761,3.1247424294119357,3.8760557130414304,4.19138794109781,0.09128480659409553,14.0,False
qp,5,20000,0,generic,20,5,4.999829632509852,0.0004127004329237162,,,3.408176232132926,4.679510886940659,3.5969630005763347,1.5366420303725994,2.108817824176869,2.629507351385252,3.4433215959989707,4.273849766369492,0.0907891789193426,14.0,False
qp,5,20000,0,norm,10,5,4.999823904863914,0.0004127004329237162,,,3.3806722155560838,4.495420479470178,3.6228900381944897,1.5725671546146838,3.677219983184737,5.3254559714588074,5.505019260274554,8.530846307468115,0.18716793555534333,7.0,False
qp,5,20000,0,norm,20,5,4.999829632509852,0.0004127004329237162,,,3.9852094802433493,5.335223477105333,4.064928123073191,2.2462261973319877,3.669019934658667,5.359731758583582,5.5211022292129535,8.540852971826915,0.18718332574413638,7.0,False
qp,5,20000,1,generic,10,5,4.9999580372353565,0.0004127004329237162,,,2.8411278955576367,3.8186086431399104,2.901855916808397,1.1426607946756877,1.8786577150823722,2.4201115569310234,3.977993855090838,4.6084994284815615,0.09236904467528781,14.0,False
qp,5,20000,1,generic,20,5,4.999806963858579,0.0004127004329237162,,,3.014463549496324,4.025647888869793,2.9761992095045393,1.769079142081762,1.7287754450038237,1.9973676757053296,2.069087562968611,2.693126744412696,0.11111437128631335,11.0,False
qp,5,20000,1,norm,10,5,4.9999580372353565,0.0004127004329237162,,,3.367944514914715,4.471662893221113,3.5757408949375766,1.5714078920543635,3.6557366807913643,5.345247768397887,5.507851279635258,8.480362522401752,0.186950429996193,7.0,False
qp,5,20000,1,norm,20,5,4.999806963858579,0.0004127004329237162,,,4.003351376038873,5.399073033679495,4.043616850552131,2.245641220503311,3.6704009205412067,5.325457053570505,5.5043964060528205,8.536988912170445,0.18716297129923606,7.0,False
qp,5,20000,2,generic,10,5,4.999821750409387,0.0004127004329237162,,,2.7734367078498874,3.6755727622755674,2.819119528251398,1.2157971117692399,1.2760113200380243,2.2985961485496,2.317036111759898,2.997273639520624,0.11297783037929811,11.0,False
qp,5,20000,2,generic,20,5,4.999832738728213,0.0004127004329237162,,,3.1334197284541654,4.217394233074024,3.4053962364258603,1.3686896542114348,1.2312954421866413,1.2465831663963693,2.4274828869659926,2.580723073334178,0.07389921159833662,17.0,False
qp,5,20000,2,norm,10,5,4.999821750409387,0.0004127004329237162,,,3.3604986494241453,4.511355004531494,3.594974773365729,1.5726360124442167,3.6684138128148613,5.353802143978651,5.518352840786308,8.536104940749773,0.1871975820438539,7.0,False
qp,5,20000,2,norm,20,5,4.999832738728213,0.0004127004329237162,,,3.9918869420655265,5.435838978284543,4.200277086142588,2.2456054893851154,3.6718281651453246,5.348449238151027,5.512248172134864,8.527837392964212,0.187098768399273,7.0,False
qp,5,80000,0,generic,10,5,4.999993932789762,0.0004127004329237162,,,2.919807417030298,3.90382060644882,3.037322685002991,1.139126379905667,1.686212526103524,3.0847382303565287,3.809906102008031,4.349595583509224,0.0912182977150602,14.0,False
qp,5,80000,0,generic,20,5,4.999995221428539,0.0004127004329237162,,,3.4683462594033414,4.708473462134128,3.6505189750800766,1.5359622295817004,2.1047999256366143,2.5817877390594415,3.3081015641997324,3.9158816480859975,0.0907595951764366,14.0,False
qp,5,80000,0,norm,10,5,4.999993932789762,0.0004127004329237162,,,3.5796339689083188,4.757318685591162,3.6831189906518875,1.5719699823370576,3.6620893819738503,5.179426972019321,5.243911175268568,7.500563490303405,0.18702394997272814,7.0,False
qp,5,80000,0,norm,20,5,4.999995221428539,0.0004127004329237162,,,3.9766944378009135,5.298367696840063,4.035878951187542,2.245981242396981,3.6636520241735187,5.182055523539639,5.246212738327157,7.501741726958597,0.18704911907535396,7.0,False
qp,5,80000,1,generic,10,5,4.999989644230932,0.0004127004329237162,,,3.02155391237254,4.001117402099046,3.1092572303708494,1.1425958697087977,1.8780071210725486,2.3766586028529044,3.827324988903761,4.110168316260071,0.09236064091164105,14.0,False
qp,5,80000,1,generic,20,5,4.999996227340874,0.0004127004329237162,,,3.1361684374773287,4.197302578423231,3.2302631312603056,1.769401902513515,1.7232770745569195,1.878560985354111,1.9190640027748795,2.0222177276118343,0.11119310836521275,11.0,False
qp,5,80000,1,norm,10,5,4.999989644230932,0.0004127004329237162,,,3.5519075099014126,4.72535694682476,3.671110174224414,1.5719616512659336,3.6603067570496877,5.185642662287554,5.246882964705238,7.494728977879098,0.18701879741333777,7.0,False
qp,5,80000,1,norm,20,5,4.999996227340874,0.0004127004329237162,,,3.9751190658695013,5.2925371916723645,4.026934907690897,2.2460958467388457,3.6632423292132543,5.181598446978166,5.245642388459372,7.506066903116627,0.18706781128479905,7.0,False
qp,5,80000,2,generic,10,5,4.999994178212115,0.0004127004329237162,,,2.933210722810276,3.904436815038399,3.049501032385641,1.2158335243264347,1.2737445314456226,2.191424559084776,2.192967932917903,2.3673773145137424,0.11298963703399365,11.0,False
qp,5,80000,2,generic,20,5,4.999995500120995,0.0004127004329237162,,,3.294899611928062,4.46329642561375,3.423554639162942,1.3689540521727808,1.23110586898109,1.2428525019609438,2.403843856052509,2.56661832985313,0.07394516590302597,17.0,False
qp,5,80000,2,norm,10,5,4.999994178212115,0.0004127004329237162,,,3.561505356451056,4.756594072710567,3.6807042174117535,1.5720024477829584,3.662343157273823,5.183479952540352,5.247215496495743,7.502174446448362,0.1870552069770704,7.0,False
qp,5,80000,2,norm,20,5,4.999995500120995,0.0004127004329237162,,,3.976230386310642,5.333745278149481,4.038591570210085,2.245975945311751,3.6634695786250404,5.1816546456650245,5.24596219859856,7.5025211886420236,0.1870518378078328,7.0,False
qp,6,20000,0,generic,10,6,5.994072004526053,6.0027333695148594e-05,,,2.2070447773976496,3.848439931524541,2.3364126275423938,1.0068135342170894,1.0031835543048804,1.3179352771872437,2.679884773240683,5.046655204831587,0.020312694710328004,60.0,False
qp,6,20000,0,generic,20,6,5.986225911201945,6.0027333695148594e-05,,,2.819569545224304,4.782208962888937,3.332390642328994,1.032955456350268,1.0073358577759108,1.6801646024512493,3.2452579429329322,4.370233780333602,0.022215369891138106,56.0,False
qp,6,20000,0,norm,10,6,5.994072004526053,6.0027333695148594e-05,,,2.5506046789033676,3.4741899635163933,2.809675444438525,1.0376688318084824,2.0078095462108,3.7106443661129775,6.293320695106874,7.311928254648305,0.04766138151270128,26.0,False
qp,6,20000,0,norm,20,6,5.986225911201945,6.0027333695148594e-05,,,2.983687153637582,4.408632496823531,3.124591437609516,1.1534154977280116,2.0083901777547783,3.6918149577252892,6.303013022617203,7.302215428875275,0.04763981907643369,26.0,False
qp,6,20000,1,generic,10,6,5.990735478111067,6.0027333695148594e-05,,,2.1239694490234493,2.969535809567758,2.2649027603633702,1.0144163122646683,1.0142410258402283,1.3417242881825917,1.5343568650559882,1.5753749631892469,0.02952046095725255,41.0,False
