cfg_id,seed,k,observer,MG,error,window,cycles,max_E,kn,tau,eta
1,0,19,loss,14.314179347881554,-4.685820652118446,3000,800.0,31,30,2,0.2
2,0,2,weight_fro,2.1757919776564436,0.1757919776564436,4000,1200.0,41,40,2,0.2
2,0,2,weight_projection,2.161473890742724,0.161473890742724,4000,1200.0,41,40,2,0.2
2,0,2,weight_trace,2.209471866976039,0.20947186697603914,4000,1200.0,41,40,2,0.2
2,0,2,gradient_fro,2.1585835420378614,0.1585835420378614,4000,1200.0,41,40,2,0.2
2,0,2,gradient_projection,2.2401297329457885,0.24012973294578854,4000,1200.0,41,40,2,0.2
2,0,2,loss,2.2712048733870933,0.2712048733870933,4000,1200.0,41,40,2,0.2
1,0,20,weight_fro,8.960845650792846,-11.039154349207154,3000,800.0,31,30,2,0.2
1,0,20,weight_projection,8.614994757358147,-11.385005242641853,3000,800.0,31,30,2,0.2
1,0,20,weight_trace,9.016256588728305,-10.983743411271695,3000,800.0,31,30,2,0.2
1,0,20,gradient_fro,13.249045370661435,-6.750954629338565,3000,800.0,31,30,2,0.2
1,0,20,gradient_projection,8.460332073860245,-11.539667926139755,3000,800.0,31,30,2,0.2
1,0,20,loss,13.256497307757789,-6.743502692242211,3000,800.0,31,30,2,0.2
2,0,3,weight_fro,3.389286350068152,0.38928635006815204,4000,1200.0,41,40,2,0.2
2,0,3,weight_projection,3.1137984634037403,0.11379846340374034,4000,1200.0,41,40,2,0.2
2,0,3,weight_trace,3.148156895161866,0.14815689516186614,4000,1200.0,41,40,2,0.2
2,0,3,gradient_fro,3.3917877101763407,0.39178771017634073,4000,1200.0,41,40,2,0.2
2,0,3,gradient_projection,3.0630491733285705,0.06304917332857052,4000,1200.0,41,40,2,0.2
2,0,3,loss,3.3598575299980964,0.3598575299980964,4000,1200.0,41,40,2,0.2
2,0,4,weight_fro,4.466113978055274,0.4661139780552741,4000,1200.0,41,40,2,0.2
2,0,4,weight_projection,4.747247908041759,0.7472479080417589,4000,1200.0,41,40,2,0.2
2,0,4,weight_trace,4.30065021753227,0.3006502175322696,4000,1200.0,41,40,2,0.2
2,0,4,gradient_fro,4.440333646669627,0.44033364666962704,4000,1200.0,41,40,2,0.2
2,0,4,gradient_projection,4.315743258295779,0.3157432582957789,4000,1200.0,41,40,2,0.2
2,0,4,loss,4.372084776860288,0.3720847768602882,4000,1200.0,41,40,2,0.2
2,0,5,weight_fro,6.134661930459228,1.1346619304592283,4000,1200.0,41,40,2,0.2
2,0,5,weight_projection,4.982570993354113,-0.017429006645887313,4000,1200.0,41,40,2,0.2
2,0,5,weight_trace,6.472383113293987,1.4723831132939873,4000,1200.0,41,40,2,0.2
2,0,5,gradient_fro,6.063870790147581,1.0638707901475808,4000,1200.0,41,40,2,0.2
2,0,5,gradient_projection,6.059638699275456,1.0596386992754558,4000,1200.0,41,40,2,0.2
2,0,5,loss,5.913665209914668,0.9136652099146678,4000,1200.0,41,40,2,0.2
2,0,6,weight_fro,7.964860078575206,1.9648600785752057,4000,1200.0,41,40,2,0.2
2,0,6,weight_projection,5.916738969283077,-0.08326103071692259,4000,1200.0,41,40,2,0.2
2,0,6,weight_trace,7.739207652333932,1.7392076523339322,4000,1200.0,41,40,2,0.2
2,0,6,gradient_fro,8.139634055846793,2.139634055846793,4000,1200.0,41,40,2,0.2
2,0,6,gradient_projection,6.87853208431314,0.8785320843131403,4000,1200.0,41,40,2,0.2
2,0,6,loss,8.071698984636708,2.0716989846367078,4000,1200.0,41,40,2,0.2
2,0,7,weight_fro,8.075480670412984,1.0754806704129845,4000,1200.0,41,40,2,0.2
2,0,7,weight_projection,6.772946539702745,-0.22705346029725515,4000,1200.0,41,40,2,0.2
2,0,7,weight_trace,8.222700690163409,1.2227006901634088,4000,1200.0,41,40,2,0.2
2,0,7,gradient_fro,8.540368017979015,1.5403680179790147,4000,1200.0,41,40,2,0.2
2,0,7,gradient_projection,7.181157394971354,0.18115739497135408,4000,1200.0,41,40,2,0.2
2,0,7,loss,8.64797851427615,1.6479785142761507,4000,1200.0,41,40,2,0.2
2,0,8,weight_fro,9.7239860067554,1.7239860067553998,4000,1200.0,41,40,2,0.2
2,0,8,weight_projection,6.95126477819545,-1.0487352218045496,4000,1200.0,41,40,2,0.2
2,0,8,weight_trace,9.276296467635154,1.276296467635154,4000,1200.0,41,40,2,0.2
2,0,8,gradient_fro,10.601330769306136,2.601330769306136,4000,1200.0,41,40,2,0.2
2,0,8,gradient_projection,6.610056989220563,-1.3899430107794366,4000,1200.0,41,40,2,0.2
2,0,8,loss,10.557305447228712,2.5573054472287122,4000,1200.0,41,40,2,0.2
2,0,9,weight_fro,10.521091586140749,1.5210915861407486,4000,1200.0,41,40,2,0.2
2,0,9,weight_projection,8.604129203205733,-0.3958707967942665,4000,1200.0,41,40,2,0.2
2,0,9,weight_trace,11.104643115591339,2.1046431155913385,4000,1200.0,41,40,2,0.2
2,0,9,gradient_fro,11.385011562641258,2.3850115626412585,4000,1200.0,41,40,2,0.2
2,0,9,gradient_projection,7.832386647812566,-1.1676133521874341,4000,1200.0,41,40,2,0.2
2,0,9,loss,11.544796684074322,2.5447966840743224,4000,1200.0,41,40,2,0.2
2,0,10,weight_fro,11.228861183987824,1.2288611839878243,4000,1200.0,41,40,2,0.2
2,0,10,weight_projection,7.615652266004044,-2.3843477339959556,4000,1200.0,41,40,2,0.2
2,0,10,weight_trace,11.485099883001984,1.4850998830019844,4000,1200.0,41,40,2,0.2
2,0,10,gradient_fro,12.935524859225758,2.935524859225758,4000,1200.0,41,40,2,0.2
