max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
10,1,5,embedding,False,1.006435787394534,0.4198895027624309,1835.0,2.824241586730576,0.8208092485549133,-165.0,1.9567483739373521,0.8488372093023255,155.0,2.462910114939063,0.976878612716763,215.0,1.1666740511807057,0.5875486381322957,1662.5,1.7721783660575692,0.8492063492063492,1262.5,1.7721783660575692,1.1666740511807057,True
10,1,5,embedding,True,1.0963405859717004,0.6077348066298343,335.0,0.9934728609298513,0.10982658959537572,-965.0,1.381680603137753,0.26744186046511625,-945.0,2.423704980856441,0.930635838150289,215.0,1.784606197377839,0.19066147859922178,1312.5,2.4802803888621203,0.746031746031746,362.5,0.9934728609298513,1.784606197377839,False
10,1,20,autocorr,False,0.9997895176868375,0.3867403314917127,-865.0,2.9574946884556574,1.0,-65.0,1.9802898355701335,0.9476744186046512,255.0,2.1393172023012594,0.9248554913294798,315.0,1.0354103699437167,0.14396887159533073,1612.5,2.1178030755170267,0.9642857142857143,1312.5,1.9802898355701335,1.0354103699437167,True
10,1,20,autocorr,True,1.0314906463999673,0.6187845303867403,135.0,0.9998120740909329,0.26011560693641617,-265.0,1.228191099569857,0.6162790697674418,-945.0,1.3692454345450218,0.9479768786127167,-285.0,1.3434330907969143,0.17898832684824903,-187.5,1.8780450932159622,0.8214285714285714,-387.5,0.9998120740909329,1.3434330907969143,False
10,1,20,embedding,False,0.9994657807992335,0.4419889502762431,-965.0,2.682468137388941,1.0,-165.0,2.3659565244529763,0.9593023255813954,-345.0,2.0247590184207898,0.930635838150289,315.0,1.058583404499468,0.6459143968871596,1562.5,1.881671195673044,0.8888888888888888,1312.5,1.881671195673044,1.058583404499468,True
10,1,20,embedding,True,1.0314906463999673,0.6187845303867403,135.0,0.9998120740909329,0.26011560693641617,-265.0,1.228191099569857,0.6162790697674418,-945.0,1.3692454345450218,0.9479768786127167,-285.0,1.3434330907969143,0.17898832684824903,-187.5,1.8780450932159622,0.8214285714285714,-387.5,0.9998120740909329,1.3434330907969143,False
10,2,5,autocorr,False,1.0000303216605675,0.569060773480663,-865.0,3.3076971968641087,0.8554913294797688,-65.0,2.786859413900467,0.8255813953488372,355.0,2.0539122938576297,0.7861271676300579,415.0,1.0337082916456983,0.2801556420233463,1612.5,1.734120149755252,0.8968253968253969,1362.5,1.734120149755252,1.0337082916456983,True
10,2,5,autocorr,True,1.02471269159194,0.585635359116022,835.0,1.037514348824185,0.12138728323699421,-965.0,1.7573808203726509,0.6395348837209303,-945.0,1.9362791608814702,0.8265895953757225,515.0,1.8743367467753478,0.14785992217898833,1312.5,2.9332530028185735,0.6428571428571429,112.5,1.037514348824185,1.8743367467753478,False
10,2,5,embedding,False,1.0000303216605675,0.569060773480663,-865.0,3.3076971968641087,0.8554913294797688,-65.0,2.786859413900467,0.8255813953488372,355.0,2.0539122938576297,0.7861271676300579,415.0,1.0337082916456983,0.2801556420233463,1612.5,1.734120149755252,0.8968253968253969,1362.5,1.734120149755252,1.0337082916456983,True
10,2,5,embedding,True,1.02471269159194,0.585635359116022,835.0,1.037514348824185,0.12138728323699421,-965.0,1.7573808203726509,0.6395348837209303,-945.0,1.9362791608814702,0.8265895953757225,515.0,1.8743367467753478,0.14785992217898833,1312.5,2.9332530028185735,0.6428571428571429,112.5,1.037514348824185,1.8743367467753478,False
10,2,20,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
10,2,20,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
10,2,20,embedding,False,,,,,,,,,,,,,,,,,,,,,False
10,2,20,embedding,True,,,,,,,,,,,,,,,,,,,,,False
10,4,5,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
10,4,5,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
10,4,5,embedding,False,,,,,,,,,,,,,,,,,,,,,False
10,4,5,embedding,True,,,,,,,,,,,,,,,,,,,,,False
10,4,20,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
10,4,20,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
10,4,20,embedding,False,,,,,,,,,,,,,,,,,,,,,False
10,4,20,embedding,True,,,,,,,,,,,,,,,,,,,,,False
