max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
10,1,20,autocorr,True,1.1454916666356547,0.7348066298342542,635.0,1.1387197911380085,0.30057803468208094,-865.0,1.6042239735952109,0.8662790697674418,255.0,2.3881099897920244,0.9190751445086706,-85.0,1.4451774518352136,0.6653696498054474,-537.5,2.15487372145536,0.876984126984127,1212.5,1.1387197911380085,1.4451774518352136,False
10,1,20,embedding,False,1.032391897228822,0.23204419889502761,-365.0,1.3684603483070426,0.5953757225433526,535.0,1.847896820105407,0.8604651162790697,55.0,1.9800171802443094,0.9653179190751445,715.0,1.4158040484703622,0.4357976653696498,562.5,5.952931793462668,0.9523809523809523,1262.5,1.3684603483070426,1.4158040484703622,False
10,1,20,embedding,True,1.1454916666356547,0.7348066298342542,635.0,1.1387197911380085,0.30057803468208094,-865.0,1.6042239735952109,0.8662790697674418,255.0,2.3881099897920244,0.9190751445086706,-85.0,1.4451774518352136,0.6653696498054474,-537.5,2.15487372145536,0.876984126984127,1212.5,1.1387197911380085,1.4451774518352136,False
10,2,5,autocorr,False,1.4493811682356312,0.5524861878453039,-765.0,1.3288751583157679,0.4393063583815029,-165.0,1.4950097044204287,0.5581395348837209,-245.0,2.2785662451617448,0.9248554913294798,815.0,1.4085610446610692,0.28793774319066145,-437.5,2.710711790979648,0.9404761904761905,1262.5,1.3288751583157679,1.4493811682356312,False
10,2,5,autocorr,True,1.3376481241014195,0.4972375690607735,-765.0,1.1460420015694222,0.09248554913294797,-665.0,0.9341672722199871,0.0,255.0,1.2633664010968813,0.11560693641618497,415.0,1.3159676058439786,0.20233463035019456,-437.5,1.688938881322101,0.7380952380952381,612.5,0.9341672722199871,1.3376481241014195,False
10,2,5,embedding,False,1.4493811682356312,0.5524861878453039,-765.0,1.3288751583157679,0.4393063583815029,-165.0,1.4950097044204287,0.5581395348837209,-245.0,2.2785662451617448,0.9248554913294798,815.0,1.4085610446610692,0.28793774319066145,-437.5,2.710711790979648,0.9404761904761905,1262.5,1.3288751583157679,1.4493811682356312,False
10,2,5,embedding,True,1.3376481241014195,0.4972375690607735,-765.0,1.1460420015694222,0.09248554913294797,-665.0,0.9341672722199871,0.0,255.0,1.2633664010968813,0.11560693641618497,415.0,1.3159676058439786,0.20233463035019456,-437.5,1.688938881322101,0.7380952380952381,612.5,0.9341672722199871,1.3376481241014195,False
10,2,20,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
10,2,20,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
10,2,20,embedding,False,,,,,,,,,,,,,,,,,,,,,False
