cfg_id,seed,k,observer,MG,error,window,cycles,max_E,kn,tau,eta
0,0,18,gradient_projection,6.571733404030088,-11.428266595969912,2000,300.0,31,20,1,0.08
0,0,18,output_fro,8.449477123584536,-9.550522876415464,2000,300.0,31,20,1,0.08
0,0,18,output_projection,6.548697341741812,-11.451302658258188,2000,300.0,31,20,1,0.08
0,0,18,loss,11.412805067616532,-6.587194932383468,2000,300.0,31,20,1,0.08
1,0,1,latent_fro,1.0647854102998628,0.06478541029986284,3000,600.0,31,30,2,0.08
1,0,1,latent_projection,1.0597193246544165,0.05971932465441654,3000,600.0,31,30,2,0.08
1,0,1,gradient_fro,1.0649410586220094,0.06494105862200938,3000,600.0,31,30,2,0.08
1,0,1,gradient_projection,1.0597137745305314,0.059713774530531394,3000,600.0,31,30,2,0.08
1,0,1,output_fro,1.0598410466193948,0.05984104661939482,3000,600.0,31,30,2,0.08
1,0,1,output_projection,1.059722032883396,0.05972203288339606,3000,600.0,31,30,2,0.08
1,0,1,loss,1.0598081150539855,0.05980811505398553,3000,600.0,31,30,2,0.08
0,0,19,latent_fro,9.436765571241711,-9.563234428758289,2000,300.0,31,20,1,0.08
0,0,19,latent_projection,7.324374972864796,-11.675625027135204,2000,300.0,31,20,1,0.08
0,0,19,gradient_fro,11.499106218790478,-7.5008937812095215,2000,300.0,31,20,1,0.08
0,0,19,gradient_projection,5.92275970375366,-13.077240296246341,2000,300.0,31,20,1,0.08
0,0,19,output_fro,9.214176481118965,-9.785823518881035,2000,300.0,31,20,1,0.08
0,0,19,output_projection,7.042357485487539,-11.957642514512461,2000,300.0,31,20,1,0.08
0,0,19,loss,12.079666361989153,-6.920333638010847,2000,300.0,31,20,1,0.08
0,0,20,latent_fro,8.228652119805297,-11.771347880194703,2000,300.0,31,20,1,0.08
0,0,20,latent_projection,6.861017918448887,-13.138982081551113,2000,300.0,31,20,1,0.08
0,0,20,gradient_fro,10.459372531929208,-9.540627468070792,2000,300.0,31,20,1,0.08
0,0,20,gradient_projection,6.877159635290205,-13.122840364709795,2000,300.0,31,20,1,0.08
0,0,20,output_fro,8.03777855061356,-11.96222144938644,2000,300.0,31,20,1,0.08
0,0,20,output_projection,7.042707240015091,-12.95729275998491,2000,300.0,31,20,1,0.08
0,0,20,loss,11.797454604261878,-8.202545395738122,2000,300.0,31,20,1,0.08
1,0,2,latent_fro,2.1812473660662732,0.18124736606627323,3000,600.0,31,30,2,0.08
1,0,2,latent_projection,1.6392785963308485,-0.3607214036691515,3000,600.0,31,30,2,0.08
1,0,2,gradient_fro,2.5509191732890817,0.5509191732890817,3000,600.0,31,30,2,0.08
1,0,2,gradient_projection,2.23931750722524,0.2393175072252398,3000,600.0,31,30,2,0.08
1,0,2,output_fro,2.6021822792010116,0.6021822792010116,3000,600.0,31,30,2,0.08
1,0,2,output_projection,1.976554987385029,-0.023445012614971006,3000,600.0,31,30,2,0.08
1,0,2,loss,2.520515617844605,0.5205156178446049,3000,600.0,31,30,2,0.08
1,0,3,latent_fro,4.031226052919613,1.031226052919613,3000,600.0,31,30,2,0.08
1,0,3,latent_projection,3.530874178657913,0.5308741786579132,3000,600.0,31,30,2,0.08
1,0,3,gradient_fro,4.248951913731095,1.2489519137310952,3000,600.0,31,30,2,0.08
1,0,3,gradient_projection,4.239630452437594,1.239630452437594,3000,600.0,31,30,2,0.08
1,0,3,output_fro,4.309748838532412,1.3097488385324123,3000,600.0,31,30,2,0.08
1,0,3,output_projection,3.719586247205039,0.7195862472050392,3000,600.0,31,30,2,0.08
1,0,3,loss,4.44670976681285,1.44670976681285,3000,600.0,31,30,2,0.08
1,0,5,latent_fro,5.272950643582922,0.27295064358292187,3000,600.0,31,30,2,0.08
1,0,5,latent_projection,3.8705898821634666,-1.1294101178365334,3000,600.0,31,30,2,0.08
1,0,5,gradient_fro,9.587559748902406,4.587559748902406,3000,600.0,31,30,2,0.08
1,0,5,gradient_projection,5.079599971112862,0.0795999711128621,3000,600.0,31,30,2,0.08
1,0,5,output_fro,5.380539428646363,0.3805394286463626,3000,600.0,31,30,2,0.08
1,0,5,output_projection,4.241760047690657,-0.758239952309343,3000,600.0,31,30,2,0.08
1,0,5,loss,9.791561294321316,4.7915612943213155,3000,600.0,31,30,2,0.08
1,0,4,latent_fro,4.784417419594253,0.784417419594253,3000,600.0,31,30,2,0.08
1,0,4,latent_projection,4.7955964180468245,0.7955964180468245,3000,600.0,31,30,2,0.08
1,0,4,gradient_fro,5.768474245389962,1.768474245389962,3000,600.0,31,30,2,0.08
1,0,4,gradient_projection,4.259026423629982,0.2590264236299822,3000,600.0,31,30,2,0.08
1,0,4,output_fro,3.9491555081044,-0.05084449189559992,3000,600.0,31,30,2,0.08
1,0,4,output_projection,5.064320268403614,1.0643202684036144,3000,600.0,31,30,2,0.08
1,0,4,loss,7.7748508344402305,3.7748508344402305,3000,600.0,31,30,2,0.08
1,0,6,latent_fro,7.0692168801376365,1.0692168801376365,3000,600.0,31,30,2,0.08
1,0,6,latent_projection,4.472351768957293,-1.5276482310427069,3000,600.0,31,30,2,0.08
1,0,6,gradient_fro,10.546344840715296,4.546344840715296,3000,600.0,31,30,2,0.08
1,0,6,gradient_projection,4.645749973191571,-1.3542500268084288,3000,600.0,31,30,2,0.08
1,0,6,output_fro,7.433407660533217,1.4334076605332173,3000,600.0,31,30,2,0.08
1,0,6,output_projection,6.364513256894214,0.364513256894214,3000,600.0,31,30,2,0.08
1,0,6,loss,11.437744174606532,5.437744174606532,3000,600.0,31,30,2,0.08
1,0,7,latent_fro,7.938027938025125,0.9380279380251251,3000,600.0,31,30,2,0.08
1,0,7,latent_projection,7.394118399847338,0.3941183998473381,3000,600.0,31,30,2,0.08
1,0,7,gradient_fro,10.528446912317138,3.528446912317138,3000,600.0,31,30,2,0.08
1,0,7,gradient_projection,7.856887660340334,0.8568876603403339,3000,600.0,31,30,2,0.08
1,0,7,output_fro,8.799502798523282,1.7995027985232817,3000,600.0,31,30,2,0.08
1,0,7,output_projection,5.457250212898873,-1.542749787101127,3000,600.0,31,30,2,0.08
1,0,7,loss,10.375995116707092,3.3759951167070916,3000,600.0,31,30,2,0.08
1,0,8,latent_fro,7.9729273090093224,-0.02707269099067755,3000,600.0,31,30,2,0.08
1,0,8,latent_projection,5.668715421255528,-2.331284578744472,3000,600.0,31,30,2,0.08
1,0,8,gradient_fro,14.428216722680016,6.428216722680016,3000,600.0,31,30,2,0.08
1,0,8,gradient_projection,7.471664561083903,-0.5283354389160966,3000,600.0,31,30,2,0.08
1,0,8,output_fro,7.255228082893656,-0.7447719171063438,3000,600.0,31,30,2,0.08
1,0,8,output_projection,7.2856830784019415,-0.7143169215980585,3000,600.0,31,30,2,0.08
1,0,8,loss,13.50905361907648,5.5090536190764805,3000,600.0,31,30,2,0.08
1,0,9,latent_fro,9.473703312272896,0.47370331227289597,3000,600.0,31,30,2,0.08
1,0,9,latent_projection,8.679987144670642,-0.32001285532935775,3000,600.0,31,30,2,0.08
1,0,9,gradient_fro,14.483027579178962,5.483027579178962,3000,600.0,31,30,2,0.08
1,0,9,gradient_projection,9.401366381131863,0.4013663811318633,3000,600.0,31,30,2,0.08
1,0,9,output_fro,7.378585804193984,-1.6214141958060164,3000,600.0,31,30,2,0.08
1,0,9,output_projection,6.788807691579811,-2.2111923084201894,3000,600.0,31,30,2,0.08
1,0,9,loss,14.884059260224927,5.884059260224927,3000,600.0,31,30,2,0.08
1,0,10,latent_fro,9.634653914646394,-0.3653460853536057,3000,600.0,31,30,2,0.08
1,0,10,latent_projection,6.338948494094389,-3.6610515059056112,3000,600.0,31,30,2,0.08
1,0,10,gradient_fro,12.43605417558563,2.43605417558563,3000,600.0,31,30,2,0.08
1,0,10,gradient_projection,7.783081506775276,-2.216918493224724,3000,600.0,31,30,2,0.08
1,0,10,output_fro,9.856962550006303,-0.14303744999369705,3000,600.0,31,30,2,0.08
1,0,10,output_projection,7.190748268261583,-2.809251731738417,3000,600.0,31,30,2,0.08
1,0,10,loss,14.847672447495599,4.847672447495599,3000,600.0,31,30,2,0.08
1,0,11,latent_fro,9.396097780802366,-1.603902219197634,3000,600.0,31,30,2,0.08
1,0,11,latent_projection,9.434142150162682,-1.5658578498373181,3000,600.0,31,30,2,0.08
1,0,11,gradient_fro,14.736344538955205,3.736344538955205,3000,600.0,31,30,2,0.08
1,0,11,gradient_projection,7.776445924268689,-3.223554075731311,3000,600.0,31,30,2,0.08
1,0,11,output_fro,8.989866819498982,-2.0101331805010183,3000,600.0,31,30,2,0.08
1,0,11,output_projection,10.11871888850192,-0.8812811114980796,3000,600.0,31,30,2,0.08
