observer,k,truth,MG,LB,PRdelay,roughness,n,error
loss,11,11.0,18.916079906056975,19.91189492930471,23.994364349501733,1.7192181574562477,3,7.916079906056975
loss,12,12.0,18.60198927054876,19.626435657268292,25.25530071111128,1.6822212901745222,3,6.60198927054876
loss,13,13.0,20.576005731871188,21.63692689100992,24.659073884735665,1.7178931962497388,3,7.576005731871188
loss,15,15.0,20.82992716393439,21.862939272376146,29.492059217953642,1.7207470583794549,3,5.829927163934389
loss,16,16.0,21.64789585332597,22.80643225070205,29.960220322059854,1.6922293803615136,3,5.64789585332597
loss,17,17.0,22.967400835277097,24.21053272802791,29.856445267398513,1.727127087414545,3,5.967400835277097
loss,19,19.0,23.591304965356258,24.90132673189125,30.010040894954855,1.7094697714368794,3,4.591304965356258
loss,20,20.0,23.43991955959501,24.69823914430822,30.9474021419119,1.6884236285611776,3,3.4399195595950083
output_fro,1,1.0,1.056433866502161,1.0601479223207968,2.3674169230111843,1.4481893251608688,3,0.05643386650216109
output_fro,3,3.0,3.3721627178110816,3.3918639607063805,3.2063334434654736,1.4721650066224876,3,0.37216271781108157
output_fro,4,4.0,4.616130540976717,4.76697740399539,6.459987711358432,1.438040319750276,3,0.6161305409767168
output_fro,5,5.0,6.071805520231516,6.234578191233873,4.143973799898948,1.274416198758294,3,1.071805520231516
output_fro,7,7.0,8.485306579012867,8.885345882259655,6.025448436113297,1.392532300091519,3,1.4853065790128674
output_fro,8,8.0,9.586358891734678,10.00977841922175,6.6033031525506045,1.360921822780127,3,1.5863588917346778
output_fro,9,9.0,8.784967264073657,9.064750603397439,5.294342669302565,1.3605397878327536,3,0.21503273592634287
output_fro,11,11.0,11.786503540929976,12.290169347069547,8.079979429642911,1.4603492030402943,3,0.7865035409299761
output_fro,12,12.0,10.86494726801046,11.269995106129565,7.6486151611006745,1.3136148998522532,3,1.1350527319895392
output_fro,13,13.0,12.149337427757153,12.691209922453305,10.729493315643447,1.438280048127269,3,0.8506625722428467
output_fro,15,15.0,14.313069875215179,14.96293388271639,15.055119725635533,1.4207938192863976,3,0.686930124784821
output_fro,16,16.0,14.15480746987672,14.692598015639799,13.136929971165655,1.4086420322963442,3,1.8451925301232794
output_fro,17,17.0,15.16316683466593,15.826955818903015,10.694461267150439,1.3286492210961338,3,1.8368331653340704
output_fro,19,19.0,13.668093296615252,14.279861670712322,10.244302557652418,1.3716038759421418,3,5.331906703384748
output_fro,20,20.0,14.107918589901269,14.798390125645172,11.328900048265705,1.388457000659354,3,5.892081410098731
output_projection,1,1.0,1.0564014083422182,1.0601184138229889,2.3002165075803234,1.4615791418658914,3,0.056401408342218184
output_projection,3,3.0,3.436794309081944,3.472589392131537,2.8842233157344674,1.1968927119918535,3,0.43679430908194394
output_projection,4,4.0,4.174442891826785,4.237331825485105,4.331809300837102,1.5891378957668827,3,0.17444289182678485
output_projection,5,5.0,3.914735355821188,3.997860059566315,4.112561749663139,1.3949218652563848,3,1.085264644178812
output_projection,7,7.0,7.549783238075538,7.761503620017079,7.897840358732019,1.4696746220801788,3,0.5497832380755376
output_projection,8,8.0,7.762980197866687,7.9959587423072245,7.493259604396347,1.2659571102070228,3,0.23701980213331275
output_projection,9,9.0,9.01306966975167,9.173072704884522,7.7520516681299005,1.4477911707000657,3,0.013069669751670787
output_projection,11,11.0,10.972138220267995,11.461752567649635,7.7956203469116385,1.4172851507279804,3,0.027861779732004877
output_projection,12,12.0,9.064474458076727,9.337181089018033,6.014468179720578,1.4366940488540987,3,2.9355255419232726
output_projection,13,13.0,9.365342110496918,9.516825771681853,7.020570249934886,1.3944588335146824,3,3.6346578895030817
output_projection,15,15.0,12.7670620841653,13.34097591953679,11.776434485594617,1.3064197610074575,3,2.2329379158347002
output_projection,16,16.0,11.992494686831948,12.546641522689669,13.515890669194041,1.3281003927665962,3,4.007505313168052
output_projection,17,17.0,13.61371592929134,14.209384897996639,10.27360092029846,1.3002002917546855,3,3.38628407070866
output_projection,19,19.0,12.722995730760067,13.115077681778741,8.98162943282891,1.3345910917223491,3,6.277004269239933
output_projection,20,20.0,14.67736400162983,15.369371961034975,13.969726549798615,1.3920184151103794,3,5.3226359983701705
