seed,centre,truth,MG,roughness,PRdelay,specPR,degenerate
1,19599.5,1.0,1.147504066083409,0.0883280466068595,3.7746254424820096,3.9575540804431255,False
1,19999.5,1.0,1.147502716168249,0.08831115498898506,3.774363007314394,3.9572267541838033,False
1,20399.5,1.0,1.1475009215395915,0.08829215754799435,3.7741128691637855,3.9568852818274873,False
1,20799.5,1.0,1.147498594909001,0.08827140308410988,3.773871605548657,3.9565342883951122,False
1,21199.5,1.0,1.1474958078907183,0.08824927230306664,3.773635602924307,3.956178541496614,False
1,21599.5,1.0,1.224548354233825,0.08810123277425062,3.7787414453036132,3.9832474503096043,False
1,21999.5,1.0,1.3160043903613845,0.0880306000027885,3.7735221597655793,4.113278118058956,False
1,22399.5,1.0,1.4478780842063625,0.0878210653557709,3.680316429624233,5.4587819996213405,False
1,22799.5,1.0,1.6294277333016642,0.08816403159354942,3.5279251210348885,9.429240476057267,False
1,23199.5,1.0,1.6827473263030963,0.08811626656295421,3.33869183868701,12.823545784609495,False
1,23599.5,,1.8126450359688304,0.0876630540295781,3.2148873381688654,16.23636127443279,False
1,23999.5,,2.1495578566144378,0.08822562760028231,2.9909511243074087,15.927220022365974,False
1,24399.5,,2.5580013887212187,0.08814277607908937,2.782161492312855,16.23925507891664,False
1,24799.5,4.0,3.470126328381223,0.08794709286202047,2.6579276076670317,11.987725051417376,False
1,25199.5,4.0,4.16849077335497,0.08788252153491097,2.468108816935008,10.273312710116166,False
1,25599.5,4.0,4.318372386950307,0.088664839397175,2.3285553814981816,9.096956328344906,False
1,25999.5,4.0,4.080302950949163,0.08828913789994505,2.2576264835215936,8.434181701649754,False
1,26399.5,4.0,3.835255751724501,0.08799619957447567,2.228405647699223,8.844699167929285,False
1,26799.5,4.0,3.9480807093488535,0.08782113680295955,2.253669072507808,10.08077948065752,False
1,27199.5,4.0,3.874860881978313,0.08828090960021362,2.236159142692807,8.02092826463821,False
1,27599.5,4.0,3.889684595575413,0.08818515314605235,2.2272176904422842,8.673048987627366,False
1,27999.5,4.0,3.9921993361213435,0.08814838347587509,2.2376297980795723,9.291783771049928,False
1,28399.5,4.0,4.171864865757501,0.08824809284563347,2.23134898931355,8.708491968806976,False
1,28799.5,4.0,4.199703134518852,0.0882376335802572,2.2371861870968788,8.147945603295963,False
1,29199.5,4.0,4.364831596779294,0.08809333868403602,2.237517757474514,9.082743589223972,False
1,29599.5,4.0,4.076630962091339,0.08788205129932661,2.2360330818621375,9.32807642750049,False
1,29999.5,4.0,4.024128296057458,0.0882668862231153,2.235471050388374,8.277116443235487,False
1,30399.5,4.0,3.920097300903624,0.08812264699759514,2.237267391518124,8.97678714690838,False
1,30799.5,4.0,4.300016340465643,0.08813625878273294,2.2586365280276173,10.305475808300184,False
1,31199.5,4.0,3.9727461248381726,0.08822672117902403,2.234790321475856,8.330978476036629,False
1,31599.5,4.0,4.153824314194394,0.08824469363248293,2.2317937048624246,8.770161500639277,False
1,31999.5,4.0,3.93202807733806,0.08794680210917455,2.2491785809917446,9.729301901665455,False
1,32399.5,4.0,4.136274822283336,0.08811404585024929,2.2299682429399317,8.673511852099315,False
1,32799.5,4.0,4.012306484101404,0.08803347125867217,2.235416735039895,8.00603683697652,False
1,33199.5,4.0,4.007733753114234,0.08818762501407126,2.238246226578019,9.213006854373475,False
1,33599.5,4.0,3.8174539242165366,0.08797530815016431,2.2234091687443938,8.778268267939476,False
1,33999.5,4.0,3.6571731290303573,0.08840331460716923,2.236586139742768,8.305232228765218,False
2,1999.5,4.0,3.6969755963320816,0.0909457000282238,2.200581210382326,9.153355014348714,False
2,2399.5,4.0,3.6045391406759744,0.0909624656084744,2.1990036830475868,8.001789747115554,False
2,2799.5,4.0,3.6101588524046693,0.09093239303468865,2.203690357350385,8.98124098341105,False
2,3199.5,4.0,3.773688560026512,0.09088669989607859,2.1952594262801606,9.130022752385777,False
2,3599.5,4.0,3.7402733990673167,0.0908853307473859,2.2016738651102337,8.051591693784976,False
2,3999.5,4.0,3.7261313350992897,0.09109040062005383,2.193122921555804,7.940733451813695,False
2,4399.5,4.0,3.643736590589265,0.09085064554780055,2.180560094685105,7.823173595659371,False
2,4799.5,4.0,3.7821816512367095,0.09111768439048308,2.1947724451953947,8.412642960858351,False
2,5199.5,4.0,3.6759650301407216,0.0911046152931965,2.1931421146642642,7.4210828143067475,False
2,5599.5,4.0,3.855010109960824,0.09099611281677143,2.187926007185979,8.277172893955948,False
2,5999.5,4.0,3.5904921630670694,0.09098030035538221,2.1959431888256895,8.831147727827743,False
2,6399.5,4.0,3.5248544811096507,0.09090946477457858,2.1937848326433937,7.887283757716296,False
2,6799.5,4.0,3.5397902536138455,0.09092576214208818,2.2001783475060974,8.468370652573071,False
2,7199.5,4.0,3.6993742577107174,0.09096779297202422,2.2058615822003698,9.51219457317931,False
2,7599.5,4.0,3.6713143118096556,0.0911177097916316,2.2079563845923627,8.862326247452769,False
2,7999.5,4.0,3.633525769634827,0.0910904489086675,2.194515376026489,7.960551850784776,False
2,8399.5,4.0,3.621331498647662,0.09075321106914679,2.1916258051321584,8.545076130281602,False
2,8799.5,4.0,3.7413713580801016,0.09090542311286895,2.2075223445106795,9.157584246765232,False
2,9199.5,4.0,3.8008798915167294,0.09109327188351847,2.1914227394940746,7.475046783300938,False
2,9599.5,4.0,3.9129124575790533,0.09100687802290079,2.183481058589548,7.646097029280127,False
2,9999.5,4.0,4.092491059012671,0.09093240106555252,2.213558970881258,7.91970909761483,False
2,10399.5,4.0,4.466904578160823,0.09152919524356579,2.302018404597369,8.16925103759439,False
2,10799.5,4.0,4.265280735514349,0.09141322434474287,2.507269746942328,9.407504353290545,False
2,11199.5,4.0,3.4072478386268292,0.09167423861638856,2.774805095868385,12.11712932759525,False
2,11599.5,,2.752863704831937,0.09095010271169,3.049856999206092,14.297450338717262,False
2,11999.5,,2.2888078866779122,0.09123130919784106,3.305951629202699,15.703609377552784,False
2,12399.5,,2.069704637106919,0.09208531931872034,3.633235127482221,15.608086137944122,False
2,12799.5,1.0,1.809908554847031,0.09077697318970968,3.8985795953138633,13.06905066113249,False
2,13199.5,1.0,1.6353736978832532,0.0911732323026686,4.087085111469281,8.71271453430386,False
2,13599.5,1.0,1.5355363276445195,0.09126964200011192,4.167988254563411,6.701422564269443,False
2,13999.5,1.0,1.3192701100757604,0.09109063497952097,4.200027768955958,5.436739341974205,False
2,14399.5,1.0,1.1773315340715338,0.09096891544490869,4.195466869787685,5.452523182801346,False
2,14799.5,1.0,1.088842383801609,0.09079731000506602,4.191799099620274,5.3851188481635734,False
2,15199.5,1.0,1.0891352294811558,0.09107887023661992,4.195404436729579,5.370157651613963,False
2,15599.5,1.0,1.0887607574205753,0.09112061540748932,4.203761884392911,5.425935565276942,False
2,15999.5,1.0,1.0889851746087464,0.09131580824488106,4.170539628384378,5.393238622312092,False
2,16399.5,1.0,1.0884366891530783,0.09084003703401294,4.192038345907192,5.429871775249948,False
2,16799.5,1.0,1.0886628396919789,0.09094201819605967,4.178728693933657,5.390684885149821,False
2,17199.5,1.0,1.0889924548655394,0.091284231285454,4.197192585105016,5.442641800908281,False
2,17599.5,1.0,1.0889468125568327,0.09103441319059347,4.206275554999173,5.408589721770969,False
2,17999.5,1.0,1.0890141692512476,0.09102023419341773,4.179515768237708,5.355958885439119,False
2,18399.5,1.0,1.0886045888596247,0.09062415045030478,4.1946039885875654,5.377679011938559,False
2,18799.5,1.0,1.0886633013609759,0.09111457286912236,4.170644473788018,5.3983159144022155,False
2,19199.5,1.0,1.08852646452184,0.09086236521939711,4.193184101663512,5.441847544597377,False
2,19599.5,1.0,1.0888834049808964,0.09082316869317103,4.199294337707852,5.388277081044327,False
2,19999.5,1.0,1.0891343402421416,0.09078244026524908,4.190979342268251,5.32948591640311,False
2,20399.5,1.0,1.088610148201037,0.09091743892911783,4.2011848787838515,5.406470916569455,False
2,20799.5,1.0,1.0889374276611454,0.0911799636816687,4.169082228884942,5.390645128607652,False
2,21199.5,1.0,1.0884255829173257,0.09091529363261226,4.191470203395583,5.447276595187713,False
2,21599.5,1.0,1.1783542698250744,0.09086982696313727,4.190079891179498,5.346134097840683,False
2,21999.5,1.0,1.2973650106371373,0.09134514119594989,4.2012602019731835,5.313567329412016,False
2,22399.5,1.0,1.4974931447941362,0.09141588479604232,4.188987660049025,6.810047636758054,False
2,22799.5,1.0,1.5607792119594974,0.0915501188262931,4.059178318371348,9.486529338888282,False
2,23199.5,1.0,1.7600688532306261,0.0909840929967747,3.843876926252714,11.803713072926174,False
2,23599.5,,1.942873269941197,0.09161602587619154,3.5721516116606336,16.38191358338623,False
2,23999.5,,2.1751568010174385,0.09193964322496687,3.308666486892924,15.490378110387425,False
2,24399.5,,2.570926793045207,0.09125678298258477,3.0231736901964403,12.842903303313152,False
2,24799.5,4.0,3.2352572007934413,0.09103803973131776,2.7779658501208684,11.577006695267297,False
2,25199.5,4.0,4.104598060597567,0.09135235562814133,2.491692446522365,10.198045967207598,False
2,25599.5,4.0,4.1585900052745375,0.09152003378755608,2.295292552859421,8.129553426195017,False
2,25999.5,4.0,4.068378199144057,0.09098418118190083,2.2145659640563538,7.775886109851164,False
2,26399.5,4.0,3.814488735290958,0.0908868500713064,2.20258167598909,9.016475934152547,False
2,26799.5,4.0,3.796987938149693,0.09112555691888986,2.192715118231047,8.00963118520725,False
2,27199.5,4.0,3.8775522162914657,0.09110771877211599,2.195850408374793,8.167634256453178,False
2,27599.5,4.0,3.890945092668333,0.09071591498218343,2.2144304485956066,9.44529691469211,False
2,27999.5,4.0,3.7762116151041822,0.09087594903440623,2.204580242876315,9.229629578920964,False
2,28399.5,4.0,3.5994363456386527,0.09107555557681218,2.1929080931513325,7.751303830851511,False
2,28799.5,4.0,3.6093896189939594,0.09092100641790556,2.193107568886754,8.34441589976727,False
2,29199.5,4.0,3.7218306369503127,0.09087749499196651,2.200727592041295,9.134723870578531,False
2,29599.5,4.0,3.7892532177635045,0.0911829002436123,2.1915786796668035,7.524548188755864,False
2,29999.5,4.0,3.8032479189271706,0.09107402865481239,2.1875219135279567,7.7522216335756235,False
2,30399.5,4.0,3.6544454850317765,0.09104573698850495,2.194446838256287,8.574630419354946,False
2,30799.5,4.0,3.688323237001058,0.09092478472986021,2.1817316440199366,7.63078816324574,False
2,31199.5,4.0,3.6645351804407973,0.09112772385152043,2.192405782710018,7.558227711102786,False
2,31599.5,4.0,3.6918730324239,0.09078591691056372,2.208932302820914,9.14956168173149,False
2,31999.5,4.0,3.7068695997387593,0.09071716870144829,2.192401516126301,8.695188814712008,False
2,32399.5,4.0,3.7541676351242277,0.09109587923956614,2.1951995836989004,8.011071030516575,False
2,32799.5,4.0,3.782731820328916,0.09115181868903478,2.207128005086482,8.810518642136667,False
2,33199.5,4.0,3.7347301327954123,0.0909382530962563,2.2051861969700917,9.46311142448694,False
2,33599.5,4.0,3.639052800139308,0.09098055845030341,2.2007494530498595,8.453385778814424,False
2,33999.5,4.0,3.5250909016389333,0.09098543028004089,2.1938187113858496,7.890241410541603,False
3,1999.5,4.0,3.836232539044447,0.08962613490428922,2.2374946879729847,8.628334356868349,False
3,2399.5,4.0,3.8318133098672624,0.08947965141493781,2.2613409742733706,10.443495958752855,False
3,2799.5,4.0,3.902795319646808,0.08947194738838211,2.2404136508461674,9.017602630983628,False
3,3199.5,4.0,4.043004886423552,0.08950606606834978,2.238236504223139,8.019412747304173,False
3,3599.5,4.0,4.019749379286936,0.08945244417009224,2.238724934429664,9.487205473653356,False
3,3999.5,4.0,3.9829290472944985,0.08941480906646083,2.2339334063400065,9.333370485448258,False
3,4399.5,4.0,3.9444593919423787,0.08969569877212194,2.236957646378807,8.215859154005233,False
3,4799.5,4.0,4.026451402349251,0.08962860188918631,2.239599780368246,8.55955626130207,False
3,5199.5,4.0,4.052559146922615,0.08962576374389881,2.2482541464446744,10.02075701415569,False
3,5599.5,4.0,4.118729726810169,0.08950854206470439,2.2308764220434996,9.003887687060532,False
3,5999.5,4.0,3.8827115710646485,0.0896365392162212,2.241473096006952,8.433210996144776,False
3,6399.5,4.0,3.895242246212091,0.08913939599569949,2.261915968638546,10.361683904240833,False
3,6799.5,4.0,3.7650281949819235,0.08938292036396063,2.2382178679433404,9.018151495068054,False
3,7199.5,4.0,3.685539166273722,0.08946454382824287,2.2442457140913876,8.700119896720656,False
3,7599.5,4.0,3.785308767724105,0.08960051076610334,2.248579530271861,9.691227458268298,False
3,7999.5,4.0,4.076742460640765,0.0893865673846026,2.235355533423632,9.181014993923325,False
3,8399.5,4.0,3.948565733105364,0.08979603692853942,2.249659350791439,9.18479747434804,False
3,8799.5,4.0,4.041039917743518,0.08967802917505538,2.2403935344224486,8.42042115132295,False
3,9199.5,4.0,4.030742395937924,0.08956423899531503,2.231617294873707,9.345576528732622,False
3,9599.5,4.0,4.150268826869174,0.08936998562408732,2.236005073303014,9.17199376222348,False
3,9999.5,4.0,4.136271293861645,0.08973807450678475,2.2602437797438224,8.520921743971265,False
3,10399.5,4.0,4.21485771176798,0.0898149903085587,2.318024182818204,10.093608453861348,False
3,10799.5,4.0,4.173770403265454,0.08926246899907406,2.461330272435268,9.89595289026766,False
3,11199.5,4.0,3.020456178283315,0.08972941893293108,2.665412850410692,10.189373482863537,False
3,11599.5,,2.4460676059317485,0.089738461051504,2.82566747488378,12.031355201476078,False
3,11999.5,,2.12884931426966,0.0898645152794679,3.0381635521417723,16.03976380943466,False
3,12399.5,,1.8640991584013753,0.08867693504149132,3.2931522439541885,15.286271400218821,False
3,12799.5,1.0,1.7782298693058833,0.08988732785528637,3.3998839672829972,11.395109199167932,False
3,13199.5,1.0,1.6030808267836498,0.0899688197071409,3.598928622188493,8.704300899589063,False
3,13599.5,1.0,1.448109306639763,0.08989948565658665,3.7934922708112633,6.762470081939733,False
3,13999.5,1.0,1.3265839803378758,0.0897913926772697,3.840396505107709,6.6909357821432565,False
3,14399.5,1.0,1.1772629836242643,0.08983081628349668,3.840246475630398,6.573991359870026,False
3,14799.5,1.0,1.151288376632231,0.08989870607855563,3.8364549823772203,6.574180300460026,False
3,15199.5,1.0,1.1512078115142719,0.0894662498096509,3.826697872339202,6.55046790461552,False
3,15599.5,1.0,1.1511889931057198,0.08960342074600768,3.8300765745299143,6.553190758035323,False
3,15999.5,1.0,1.1510359482676316,0.08948556383072787,3.837923978045401,6.542528402749851,False
3,16399.5,1.0,1.1509839574103202,0.08984245994138576,3.8427283246742707,6.622999864401531,False
3,16799.5,1.0,1.1509685905450207,0.08934692597848919,3.848115238148346,6.631844505493576,False
3,17199.5,1.0,1.1508333441639762,0.08951552592430896,3.8605070603572638,6.739980941179365,False
3,17599.5,1.0,1.1510277982107548,0.08924531097879475,3.869856982492963,6.672131136694434,False
3,17999.5,1.0,1.1510088876181261,0.08972883491601943,3.8629569442333334,6.694937370242042,False
3,18399.5,1.0,1.1511337371525234,0.08942323293339705,3.856299945921828,6.559870720324195,False
3,18799.5,1.0,1.151284389572468,0.08980222440620321,3.853002690079305,6.544815680550924,False
3,19199.5,1.0,1.1511954303413425,0.08997759753800341,3.841336749492243,6.577734919123392,False
3,19599.5,1.0,1.1513304074593729,0.08956169304478159,3.829892970077635,6.555113262410453,False
3,19999.5,1.0,1.1511750448763833,0.08954629328852971,3.826938036550904,6.5530109802974525,False
3,20399.5,1.0,1.151104831439986,0.08955631861108067,3.8350798141341946,6.543080264373698,False
3,20799.5,1.0,1.1510043503431788,0.0896299985649424,3.842539349770088,6.588151153361992,False
3,21199.5,1.0,1.1508936705708044,0.08969961964920345,3.843951111085065,6.633753519726686,False
3,21599.5,1.0,1.170805891746486,0.08934460952389822,3.8556461517331666,6.649021058871296,False
3,21999.5,1.0,1.3241809912643185,0.0895861841169866,3.8279002463619403,6.4717409572093345,False
3,22399.5,1.0,1.444298151336401,0.08949082277712485,3.7385584292072425,6.607619978305938,False
3,22799.5,1.0,1.5995049267958947,0.08901749494893256,3.667069321909868,9.552862773792862,False
3,23199.5,1.0,1.7412260669816662,0.08979846113441786,3.3600484663336414,13.477415904485163,False
