run_id,optimizer,family,start_step,end_step,center_step,tau,loss_mean,loss_std,lag1_autocorrelation,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1200,1599,1400,1,3.5062744140625,0.04960888839843478,0.315165821897125,3.0,4.0,2.0,6.0,15.0,15.0,14.515378040067755,17.044367166429385
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1240,1639,1440,1,3.4944677734375,0.04776676334101568,0.32957659897630415,3.0,4.0,2.0,2.0,15.0,15.0,14.418131256030318,17.607752892815082
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1280,1679,1480,1,3.4834130859375,0.04796959866944128,0.3230279406489519,5.0,4.0,5.0,8.0,15.0,8.0,13.650954299779036,16.756964299779895
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1320,1719,1520,1,3.4723193359375,0.047253224409175544,0.29347584440715524,5.0,4.0,2.0,5.0,15.0,11.0,13.287622240975479,15.560854315790522
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1360,1759,1560,1,3.461357421875,0.04677148298847453,0.3074150226423783,5.0,4.0,2.0,5.0,15.0,12.0,13.504857057081246,15.076391384532007
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1400,1799,1600,1,3.4518505859375,0.04676303945850706,0.2914189410907849,4.0,4.0,2.0,5.0,15.0,10.0,13.539008770684763,14.266732951849653
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1440,1839,1640,1,3.4417822265625,0.045513908010745285,0.2756747694663515,4.0,4.0,2.0,5.0,13.0,10.0,15.074253770096748,13.852268218468668
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1480,1879,1680,1,3.4322607421875,0.045266877193598086,0.26008154153168656,4.0,4.0,2.0,7.0,12.0,13.0,15.111944565265782,15.585200964463782
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1520,1919,1720,1,3.4234521484375,0.043298426500851576,0.2152435393477656,5.0,4.0,2.0,7.0,12.0,12.0,14.22784350146465,14.773046399849477
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1560,1959,1760,1,3.413955078125,0.04158973088611471,0.20317813317490016,4.0,4.0,2.0,6.0,12.0,13.0,14.360933970165036,14.440651702115925
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1600,1999,1800,1,3.4055859375,0.041916692674349436,0.1770943608291729,4.0,4.0,2.0,7.0,13.0,14.0,15.799490008580015,14.833071143380609
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1640,2039,1840,1,3.396865234375,0.0419956836753157,0.15337595489350225,4.0,4.0,2.0,6.0,15.0,14.0,14.334147496229187,14.983043873553447
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1680,2079,1880,1,3.38880859375,0.04306607851349219,0.15122327662638124,3.0,4.0,2.0,6.0,15.0,7.0,14.448903090968717,15.074170578302411
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1720,2119,1920,1,3.3806396484375,0.043239772215727564,0.13653877783217613,3.0,4.0,2.0,8.0,14.0,8.0,14.36945212621277,15.221003176793676
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1760,2159,1960,1,3.3738720703125,0.042958716590915644,0.08034710490987709,3.0,4.0,2.0,2.0,15.0,12.0,15.604073886779348,15.0919360821029
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1800,2199,2000,1,3.3669140625,0.04170392519546552,0.05028407986560494,3.0,4.0,2.0,5.0,15.0,13.0,14.926646802834028,14.702345636938858
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1840,2239,2040,1,3.36083984375,0.0409000184373884,0.01077888117009884,4.0,4.0,2.0,7.0,15.0,14.0,15.43803360261646,14.970616062442048
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1880,2279,2080,1,3.3536865234375,0.04085393369777822,0.03280514421700736,3.0,4.0,2.0,5.0,15.0,14.0,15.595818787622292,16.023867904391683
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1920,2319,2120,1,3.346767578125,0.04101204295184209,-0.020637002321037125,3.0,4.0,7.0,5.0,5.0,15.0,15.079557762095792,16.228268767324373
